iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
83 2022-01-03 03:08:24 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.08%
84 2022-01-03 03:08:26 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 13.75%
85 2022-01-03 03:08:28 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.09%
86 2022-01-03 03:08:30 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 11.92%
87 2022-01-03 03:08:32 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 10.97%
88 2022-01-03 03:08:34 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 12.68%
89 2022-01-03 03:08:36 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 12.75%
90 2022-01-03 03:08:38 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 13.14%
91 2022-01-03 03:08:40 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.86%
92 2022-01-03 03:08:42 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.21%
93 2022-01-03 03:08:44 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 12.74%
94 2022-01-03 03:08:46 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 13.46%
95 2022-01-03 03:08:49 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.41%
96 2022-01-03 03:08:51 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.33%
97 2022-01-03 03:08:53 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.50%
98 2022-01-03 03:08:55 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.19%
99 2022-01-03 03:08:57 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.42%
100 2022-01-03 03:08:59 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 9.75%
101 2022-01-03 03:09:01 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.34%
102 2022-01-03 03:09:03 ROS_VNF_command 8409280e6b67 commander_robot_1 168.6MiB / 1.941GiB 8.48% 10.72%
103 2022-01-03 03:09:05 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 14.24%
104 2022-01-03 03:09:07 ROS_VNF_command 8409280e6b67 commander_robot_1 168.7MiB / 1.941GiB 8.49% 12.92%
