iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
175 2022-01-03 03:11:30 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 344.9MiB / 3.844GiB 8.76% 23.70%
176 2022-01-03 03:11:32 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.77% 25.11%
177 2022-01-03 03:11:34 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.77% 21.38%
178 2022-01-03 03:11:36 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 344.9MiB / 3.844GiB 8.76% 20.84%
179 2022-01-03 03:11:38 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 344.8MiB / 3.844GiB 8.76% 20.19%
180 2022-01-03 03:11:40 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 344.8MiB / 3.844GiB 8.76% 21.94%
181 2022-01-03 03:11:42 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.76% 23.76%
182 2022-01-03 03:11:44 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 344.9MiB / 3.844GiB 8.76% 22.18%
183 2022-01-03 03:11:46 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.77% 25.69%
184 2022-01-03 03:11:48 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.77% 23.53%
185 2022-01-03 03:11:50 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 344.9MiB / 3.844GiB 8.76% 22.65%
186 2022-01-03 03:11:52 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.76% 23.79%
187 2022-01-03 03:11:54 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.76% 22.38%
188 2022-01-03 03:11:57 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.76% 21.19%
189 2022-01-03 03:11:59 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345.1MiB / 3.844GiB 8.77% 23.29%
190 2022-01-03 03:12:01 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.77% 22.09%
191 2022-01-03 03:12:03 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.77% 24.60%
192 2022-01-03 03:12:05 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345.1MiB / 3.844GiB 8.77% 22.21%
193 2022-01-03 03:12:07 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.76% 22.21%
194 2022-01-03 03:12:09 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345.1MiB / 3.844GiB 8.77% 22.27%
195 2022-01-03 03:12:11 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.76% 24.10%
196 2022-01-03 03:12:13 ROS_VNF_interface a438aec6c253 interfacemaster_robot_1 345MiB / 3.844GiB 8.77% 24.57%
