iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
44 2022-01-03 03:07:05 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.65MiB / 1.941GiB 4.86% 13.74%
45 2022-01-03 03:07:07 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.65MiB / 1.941GiB 4.86% 10.01%
46 2022-01-03 03:07:09 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.65MiB / 1.941GiB 4.86% 35.29%
47 2022-01-03 03:07:11 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.65MiB / 1.941GiB 4.86% 8.56%
48 2022-01-03 03:07:13 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.76MiB / 1.941GiB 4.87% 21.72%
49 2022-01-03 03:07:15 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.66MiB / 1.941GiB 4.86% 10.51%
50 2022-01-03 03:07:17 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.78MiB / 1.941GiB 4.87% 9.44%
51 2022-01-03 03:07:19 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.78MiB / 1.941GiB 4.87% 12.57%
52 2022-01-03 03:07:21 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 9.87%
53 2022-01-03 03:07:24 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.76MiB / 1.941GiB 4.87% 25.53%
54 2022-01-03 03:07:26 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 11.36%
55 2022-01-03 03:07:28 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 11.34%
56 2022-01-03 03:07:30 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.78MiB / 1.941GiB 4.87% 11.17%
57 2022-01-03 03:07:32 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.78MiB / 1.941GiB 4.87% 17.60%
58 2022-01-03 03:07:34 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 10.06%
59 2022-01-03 03:07:36 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 9.92%
60 2022-01-03 03:07:38 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 10.29%
61 2022-01-03 03:07:40 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 9.61%
62 2022-01-03 03:07:42 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 10.11%
63 2022-01-03 03:07:44 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 22.00%
64 2022-01-03 03:07:46 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.67MiB / 1.941GiB 4.86% 10.17%
65 2022-01-03 03:07:48 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 96.78MiB / 1.941GiB 4.87% 9.69%
