iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
44 2022-01-03 02:33:45 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.78%
45 2022-01-03 02:33:47 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.31%
46 2022-01-03 02:33:49 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.51%
47 2022-01-03 02:33:51 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.02%
48 2022-01-03 02:33:53 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.85%
49 2022-01-03 02:33:55 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.07%
50 2022-01-03 02:33:57 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.38%
51 2022-01-03 02:34:00 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.76%
52 2022-01-03 02:34:02 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.46%
53 2022-01-03 02:34:04 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.37%
54 2022-01-03 02:34:06 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.05%
55 2022-01-03 02:34:08 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.06%
56 2022-01-03 02:34:10 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.76%
57 2022-01-03 02:34:12 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.16%
58 2022-01-03 02:34:14 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.61%
59 2022-01-03 02:34:16 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.36%
60 2022-01-03 02:34:18 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.29%
61 2022-01-03 02:34:20 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.54%
62 2022-01-03 02:34:22 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.49%
63 2022-01-03 02:34:24 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.91%
64 2022-01-03 02:34:26 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.68%
65 2022-01-03 02:34:28 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.69%
66 2022-01-03 02:34:30 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.66%
67 2022-01-03 02:34:32 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.96%
68 2022-01-03 02:34:34 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.43%
69 2022-01-03 02:34:36 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.54%
70 2022-01-03 02:34:38 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.63%
71 2022-01-03 02:34:40 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.86%
72 2022-01-03 02:34:42 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.10%
73 2022-01-03 02:34:44 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.65%
74 2022-01-03 02:34:46 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.58%
75 2022-01-03 02:34:48 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.23%
76 2022-01-03 02:34:50 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.34%
77 2022-01-03 02:34:52 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.36%
78 2022-01-03 02:34:54 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.83%
79 2022-01-03 02:34:56 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.30%
80 2022-01-03 02:34:58 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.74%
81 2022-01-03 02:35:00 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.50%
82 2022-01-03 02:35:02 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.07%
83 2022-01-03 02:35:04 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.93%
84 2022-01-03 02:35:06 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.27%
85 2022-01-03 02:35:08 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.38%
86 2022-01-03 02:35:10 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.95%
87 2022-01-03 02:35:12 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.01%
88 2022-01-03 02:35:14 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.57%
89 2022-01-03 02:35:16 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.23%
90 2022-01-03 02:35:18 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.63%
91 2022-01-03 02:35:20 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.84%
92 2022-01-03 02:35:22 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.77%
93 2022-01-03 02:35:24 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.94%
94 2022-01-03 02:35:26 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.17%
95 2022-01-03 02:35:28 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.06%
96 2022-01-03 02:35:30 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.43%
97 2022-01-03 02:35:32 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.48%
98 2022-01-03 02:35:35 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.60%
99 2022-01-03 02:35:37 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.26%
100 2022-01-03 02:35:39 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.40%
101 2022-01-03 02:35:41 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.54%
102 2022-01-03 02:35:43 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.67%
103 2022-01-03 02:35:45 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.33%
104 2022-01-03 02:35:47 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.40%
105 2022-01-03 02:35:49 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.38%
106 2022-01-03 02:35:51 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.42%
107 2022-01-03 02:35:53 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.60%
108 2022-01-03 02:35:55 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.00%
109 2022-01-03 02:35:57 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.50%
110 2022-01-03 02:35:59 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.00%
111 2022-01-03 02:36:01 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.19%
112 2022-01-03 02:36:03 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.51%
113 2022-01-03 02:36:05 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.30%
114 2022-01-03 02:36:07 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.81%
115 2022-01-03 02:36:09 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.86%
116 2022-01-03 02:36:11 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.73%
117 2022-01-03 02:36:13 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.16%
118 2022-01-03 02:36:15 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 8.85%
119 2022-01-03 02:36:17 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.28%
120 2022-01-03 02:36:19 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.36%
121 2022-01-03 02:36:21 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.58%
122 2022-01-03 02:36:23 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.07%
123 2022-01-03 02:36:25 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 9.56%
124 2022-01-03 02:36:27 ROS_VNF_motionplanning 8d939cab3262 motionplanning_robot_1 95.7MiB / 1.941GiB 4.81% 10.41%
