timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640078290759241984,"2021-12-21,09:18:03",10.1.1.4,41754,0.000,0.000,0.000,0.000,0.000,0.000
1640078295216809984,"2021-12-21,09:18:13",10.1.1.4,3044,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640078295263452160,"2021-12-21,09:18:15",10.1.1.4,4.419897079467773,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640078295584232960,"2021-12-21,09:18:15",10.1.1.4,312,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640078295628854016,"2021-12-21,09:18:15",10.1.1.4,0.35686397552490234,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640078302064647936,"2021-12-21,09:18:16",10.1.1.4,314,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640078305008924928,"2021-12-21,09:18:22",10.1.1.4,6.614150047302246,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640078309330094080,"2021-12-21,09:18:29",10.1.1.4,2837,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640078309969125888,"2021-12-21,09:18:29",10.1.1.4,3.477166175842285,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640078309976237056,"2021-12-21,09:18:29",10.1.1.4,-1,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640078310303821056,"2021-12-21,09:18:30",10.1.1.4,0.32768797874450684,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640078310624419072,"2021-12-21,09:18:30",10.1.1.4,319,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640078310650168832,"2021-12-21,09:18:30",10.1.1.4,0.3451380729675293,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640078310983000064,"2021-12-21,09:18:30",10.1.1.4,329,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640078310998017024,"2021-12-21,09:18:30",10.1.1.4,0.3466620445251465,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640078316951531776,"2021-12-21,09:18:31",10.1.1.4,323,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640078317017566976,"2021-12-21,09:18:37",10.1.1.4,6.015559196472168,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640078318283729152,"2021-12-21,09:18:38",10.1.1.4,1257,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640078318359718144,"2021-12-21,09:18:38",10.1.1.4,1.3336989879608154,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640078318672431872,"2021-12-21,09:18:38",10.1.1.4,310,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640078318699773184,"2021-12-21,09:18:38",10.1.1.4,0.338176965713501,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640078319021433088,"2021-12-21,09:18:39",10.1.1.4,317,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640078319039820800,"2021-12-21,09:18:39",10.1.1.4,0.33558106422424316,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640078319361656064,"2021-12-21,09:18:39",10.1.1.4,319,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640078319408494848,"2021-12-21,09:18:39",10.1.1.4,0.36630892753601074,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640078328036777984,"2021-12-21,09:18:39",10.1.1.4,0.33110904693603516,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640078333016760064,"2021-12-21,09:18:48",10.1.1.4,9256,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640078345943051008,"2021-12-21,09:19:01",10.1.1.4,7.6563498973846436,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640078348607888896,"2021-12-21,09:19:06",10.1.1.4,570,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640078355684967936,"2021-12-21,09:19:08",10.1.1.4,2.6021571159362793,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640078366732045056,"2021-12-21,09:19:26",10.1.1.4,10806,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640078366758057216,"2021-12-21,09:19:26",10.1.1.4,10.832942008972168,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640078367167911168,"2021-12-21,09:19:27",10.1.1.4,405,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640078367190072064,"2021-12-21,09:19:27",10.1.1.4,0.4256749153137207,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640078367521900032,"2021-12-21,09:19:27",10.1.1.4,312,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640078367553204992,"2021-12-21,09:19:27",10.1.1.4,0.34346699714660645,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640078367905595904,"2021-12-21,09:19:27",10.1.1.4,349,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640078367926381056,"2021-12-21,09:19:27",10.1.1.4,0.36981201171875,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640078368320979968,"2021-12-21,09:19:28",10.1.1.4,366,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640078368358629888,"2021-12-21,09:19:28",10.1.1.4,0.40393614768981934,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640078369336577792,"2021-12-21,09:19:29",10.1.1.4,393,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640078369392098048,"2021-12-21,09:19:29",10.1.1.4,0.4485599994659424,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640078369836967936,"2021-12-21,09:19:29",10.1.1.4,430,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640078369850238208,"2021-12-21,09:19:29",10.1.1.4,0.44368791580200195,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640078370386578176,"2021-12-21,09:19:30",10.1.1.4,0.5332579612731934,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640078371205483008,"2021-12-21,09:19:30",10.1.1.4,0.5701720714569092,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640078371730458112,"2021-12-21,09:19:31",10.1.1.4,521,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640078371751774976,"2021-12-21,09:19:31",10.1.1.4,0.5433011054992676,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640078372128071936,"2021-12-21,09:19:32",10.1.1.4,374,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640078372172750848,"2021-12-21,09:19:32",10.1.1.4,0.4099571704864502,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640078372601890048,"2021-12-21,09:19:32",10.1.1.4,420,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640078372649776896,"2021-12-21,09:19:32",10.1.1.4,0.4681730270385742,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640078373492084992,"2021-12-21,09:19:33",10.1.1.4,840,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640078373540830976,"2021-12-21,09:19:33",10.1.1.4,0.8870718479156494,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640078373545155072,"2021-12-21,09:19:33",10.1.1.4,-5,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640078374348454912,"2021-12-21,09:19:34",10.1.1.4,0.8059360980987549,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640078377877985024,"2021-12-21,09:19:36",10.1.1.4,1.9368438720703125,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640078379738179840,"2021-12-21,09:19:39",10.1.1.4,1.826197862625122,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640078380268965888,"2021-12-21,09:19:40",10.1.1.4,424,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640078380338729984,"2021-12-21,09:19:40",10.1.1.4,0.4939248561859131,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640078380699481856,"2021-12-21,09:19:40",10.1.1.4,358,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640078380714187008,"2021-12-21,09:19:40",10.1.1.4,0.37297582626342773,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640078381607745024,"2021-12-21,09:19:41",10.1.1.4,0.8879818916320801,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640078382903787008,"2021-12-21,09:19:42",10.1.1.4,1.2716779708862305,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640078383442723072,"2021-12-21,09:19:43",10.1.1.4,530,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640078383517478912,"2021-12-21,09:19:43",10.1.1.4,0.605698823928833,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640078384143441920,"2021-12-21,09:19:44",10.1.1.4,596,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640078384225549824,"2021-12-21,09:19:44",10.1.1.4,0.6528220176696777,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640078385206993152,"2021-12-21,09:19:45",10.1.1.4,975,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640078385237849856,"2021-12-21,09:19:45",10.1.1.4,1.006993055343628,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640078385883862016,"2021-12-21,09:19:45",10.1.1.4,640,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640078385939570944,"2021-12-21,09:19:45",10.1.1.4,0.6994149684906006,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640078386401853952,"2021-12-21,09:19:46",10.1.1.4,0.45143795013427734,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640078386875965184,"2021-12-21,09:19:46",10.1.1.4,466,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640078386917052928,"2021-12-21,09:19:46",10.1.1.4,0.507800817489624,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640078387401627136,"2021-12-21,09:19:47",10.1.1.4,0.47886013984680176,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640078387939631104,"2021-12-21,09:19:47",10.1.1.4,516,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640078387983298048,"2021-12-21,09:19:47",10.1.1.4,0.560431957244873,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640078388481671936,"2021-12-21,09:19:48",10.1.1.4,490,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640078388661972992,"2021-12-21,09:19:48",10.1.1.4,0.6728920936584473,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640078389512484096,"2021-12-21,09:19:49",10.1.1.4,830,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640078389569287936,"2021-12-21,09:19:49",10.1.1.4,0.887566089630127,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640078390003009024,"2021-12-21,09:19:50",10.1.1.4,426,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640078390085483008,"2021-12-21,09:19:50",10.1.1.4,0.5094618797302246,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640078390743410944,"2021-12-21,09:19:50",10.1.1.4,656,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640078390809596160,"2021-12-21,09:19:50",10.1.1.4,0.7226769924163818,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640078390816113920,"2021-12-21,09:19:50",10.1.1.4,-5,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640078391228523008,"2021-12-21,09:19:51",10.1.1.4,0.413571834564209,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640078391601078016,"2021-12-21,09:19:51",10.1.1.4,369,-0.490,-0.490,-0.490,0.000,0.000,0.000
1640078391643744000,"2021-12-21,09:19:51",10.1.1.4,0.41158509254455566,-0.490,-0.490,-0.490,0.000,0.000,0.000
1640078391991388928,"2021-12-21,09:19:51",10.1.1.4,345,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640078392019409920,"2021-12-21,09:19:52",10.1.1.4,0.3735029697418213,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640078392383896064,"2021-12-21,09:19:52",10.1.1.4,361,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640078392417649920,"2021-12-21,09:19:52",10.1.1.4,0.3952369689941406,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640078392799774976,"2021-12-21,09:19:52",10.1.1.4,379,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640078392842525952,"2021-12-21,09:19:52",10.1.1.4,0.42220091819763184,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640078393206379776,"2021-12-21,09:19:53",10.1.1.4,361,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640078393224450048,"2021-12-21,09:19:53",10.1.1.4,0.37994909286499023,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640078393569869056,"2021-12-21,09:19:53",10.1.1.4,339,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640078393632619008,"2021-12-21,09:19:53",10.1.1.4,0.40293192863464355,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640078394000369152,"2021-12-21,09:19:54",10.1.1.4,366,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640078394014727168,"2021-12-21,09:19:54",10.1.1.4,0.38039588928222656,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640078394369786880,"2021-12-21,09:19:54",10.1.1.4,349,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640078394383579136,"2021-12-21,09:19:54",10.1.1.4,0.3627030849456787,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640078394750299904,"2021-12-21,09:19:54",10.1.1.4,360,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640078394827358976,"2021-12-21,09:19:54",10.1.1.4,0.4373631477355957,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640078395189138944,"2021-12-21,09:19:55",10.1.1.4,359,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640078395239901952,"2021-12-21,09:19:55",10.1.1.4,0.41052794456481934,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640078395681969920,"2021-12-21,09:19:55",10.1.1.4,437,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640078395704960000,"2021-12-21,09:19:55",10.1.1.4,0.4605410099029541,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640078396128890880,"2021-12-21,09:19:56",10.1.1.4,410,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640078396165432064,"2021-12-21,09:19:56",10.1.1.4,0.4471931457519531,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640078396527568128,"2021-12-21,09:19:56",10.1.1.4,360,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640078396660499200,"2021-12-21,09:19:56",10.1.1.4,0.4868621826171875,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640078396996012032,"2021-12-21,09:19:56",10.1.1.4,333,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640078397059051008,"2021-12-21,09:19:57",10.1.1.4,0.3968770503997803,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640078397513602048,"2021-12-21,09:19:57",10.1.1.4,452,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640078397555831808,"2021-12-21,09:19:57",10.1.1.4,0.4955630302429199,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640078397923650048,"2021-12-21,09:19:57",10.1.1.4,364,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640078397964243968,"2021-12-21,09:19:57",10.1.1.4,0.40512800216674805,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640078398323533056,"2021-12-21,09:19:58",10.1.1.4,354,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640078398379540992,"2021-12-21,09:19:58",10.1.1.4,0.4102921485900879,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640078399602801152,"2021-12-21,09:19:59",10.1.1.4,1206,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640078399623770112,"2021-12-21,09:19:59",10.1.1.4,1.22735595703125,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640078401247942912,"2021-12-21,09:20:00",10.1.1.4,0.5766990184783936,-0.310,-0.310,-0.310,0.000,0.000,0.000
