timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640670572063070976,2021-12-28-05:49:32,10.1.1.7,1640670572062.884,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670576059577856,2021-12-28-05:49:36,10.1.1.7,13,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670578077810176,2021-12-28-05:49:38,10.1.1.7,6,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670580097637888,2021-12-28-05:49:40,10.1.1.7,3,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670582254078976,2021-12-28-05:49:42,10.1.1.7,9,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670584385099008,2021-12-28-05:49:44,10.1.1.7,0,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670586548916992,2021-12-28-05:49:46,10.1.1.7,17,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670588582397952,2021-12-28-05:49:48,10.1.1.7,5,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670590619680768,2021-12-28-05:49:50,10.1.1.7,10,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670592695430912,2021-12-28-05:49:52,10.1.1.7,13,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670594692488960,2021-12-28-05:49:54,10.1.1.7,3,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670596768912128,2021-12-28-05:49:56,10.1.1.7,14,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670598825767168,2021-12-28-05:49:58,10.1.1.7,7,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670600861830912,2021-12-28-05:50:00,10.1.1.7,1,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670602938659840,2021-12-28-05:50:02,10.1.1.7,2,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670605014612992,2021-12-28-05:50:05,10.1.1.7,15,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670607111627008,2021-12-28-05:50:07,10.1.1.7,3,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670609167865088,2021-12-28-05:50:09,10.1.1.7,6,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670611243990016,2021-12-28-05:50:11,10.1.1.7,10,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670613261532928,2021-12-28-05:50:13,10.1.1.7,3,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670615397851904,2021-12-28-05:50:15,10.1.1.7,6,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670617433975808,2021-12-28-05:50:17,10.1.1.7,13,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670619490638848,2021-12-28-05:50:19,10.1.1.7,10,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670621527312128,2021-12-28-05:50:21,10.1.1.7,11,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670623643624960,2021-12-28-05:50:23,10.1.1.7,19,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670625681438976,2021-12-28-05:50:25,10.1.1.7,4,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670627715811840,2021-12-28-05:50:27,10.1.1.7,1,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670629782812160,2021-12-28-05:50:29,10.1.1.7,7,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670631828294144,2021-12-28-05:50:31,10.1.1.7,5,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
1640670633852212992,2021-12-28-05:50:33,10.1.1.7,3,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
