timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640670572236238848,2021-12-28-05:49:32,10.1.1.6,1640670572236.0598,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670576252257024,2021-12-28-05:49:36,10.1.1.6,12,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670578330988032,2021-12-28-05:49:38,10.1.1.6,18,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670580368797952,2021-12-28-05:49:40,10.1.1.6,14,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670582444942848,2021-12-28-05:49:42,10.1.1.6,12,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670584668880896,2021-12-28-05:49:44,10.1.1.6,0,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670586797992960,2021-12-28-05:49:46,10.1.1.6,19,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670588874561024,2021-12-28-05:49:48,10.1.1.6,14,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670590911094016,2021-12-28-05:49:50,10.1.1.6,4,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670593067536128,2021-12-28-05:49:53,10.1.1.6,6,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670595164072960,2021-12-28-05:49:55,10.1.1.6,9,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670597221414144,2021-12-28-05:49:57,10.1.1.6,2,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670599316851968,2021-12-28-05:49:59,10.1.1.6,15,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670601373491968,2021-12-28-05:50:01,10.1.1.6,11,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670603410000128,2021-12-28-05:50:03,10.1.1.6,14,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670605506530048,2021-12-28-05:50:05,10.1.1.6,6,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670607562861056,2021-12-28-05:50:07,10.1.1.6,1,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670609619611136,2021-12-28-05:50:09,10.1.1.6,15,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670611696010240,2021-12-28-05:50:11,10.1.1.6,1,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670613772718848,2021-12-28-05:50:13,10.1.1.6,20,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670615868953088,2021-12-28-05:50:15,10.1.1.6,18,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670617885915904,2021-12-28-05:50:17,10.1.1.6,1,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670619961582848,2021-12-28-05:50:19,10.1.1.6,15,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670621997591040,2021-12-28-05:50:21,10.1.1.6,13,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670624163794944,2021-12-28-05:50:24,10.1.1.6,14,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670626200936192,2021-12-28-05:50:26,10.1.1.6,5,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670628249268992,2021-12-28-05:50:28,10.1.1.6,9,-0.000,0.000,-0.000,0.000,-0.000,0.000
1640670630317462016,2021-12-28-05:50:30,10.1.1.6,1,-0.000,0.000,-0.000,0.000,-0.000,0.000
