timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640078848792481792,"2021-12-21,09:27:22",10.1.1.8,81779,0.000,0.000,0.000,0.000,0.000,0.000
1640078863566083072,"2021-12-21,09:27:35",10.1.1.8,2977,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640078872896313856,"2021-12-21,09:27:45",10.1.1.8,12.985588073730469,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640078909741282816,"2021-12-21,09:28:29",10.1.1.8,36.66621708869934,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640078909741410048,"2021-12-21,09:28:16",10.1.1.8,23611,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640078910903204864,"2021-12-21,09:28:30",10.1.1.8,1142,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640078910940205056,"2021-12-21,09:28:30",10.1.1.8,1.182431936264038,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640078911249507840,"2021-12-21,09:28:31",10.1.1.8,308,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640078911284615936,"2021-12-21,09:28:31",10.1.1.8,0.34319019317626953,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640078912457714176,"2021-12-21,09:28:32",10.1.1.8,371,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640078912492440064,"2021-12-21,09:28:32",10.1.1.8,0.4065208435058594,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640078912956175104,"2021-12-21,09:28:32",10.1.1.8,462,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640078912996953856,"2021-12-21,09:28:32",10.1.1.8,0.5031111240386963,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640078913865024000,"2021-12-21,09:28:33",10.1.1.8,866,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640078913904530944,"2021-12-21,09:28:33",10.1.1.8,0.905987024307251,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640078914256695040,"2021-12-21,09:28:34",10.1.1.8,350,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640078914289180928,"2021-12-21,09:28:34",10.1.1.8,0.38085007667541504,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640078914724883200,"2021-12-21,09:28:34",10.1.1.8,430,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640078914808713984,"2021-12-21,09:28:34",10.1.1.8,0.5147230625152588,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640078915624610816,"2021-12-21,09:28:35",10.1.1.8,814,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640078915756676864,"2021-12-21,09:28:35",10.1.1.8,0.943993091583252,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640078916151134976,"2021-12-21,09:28:36",10.1.1.8,392,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640078916181932032,"2021-12-21,09:28:36",10.1.1.8,0.423084020614624,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640078916552067072,"2021-12-21,09:28:36",10.1.1.8,368,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640078916560216832,"2021-12-21,09:28:36",10.1.1.8,0.3767540454864502,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640078916892451072,"2021-12-21,09:28:36",10.1.1.8,330,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640078916915524864,"2021-12-21,09:28:36",10.1.1.8,0.35323119163513184,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640078917229486848,"2021-12-21,09:28:37",10.1.1.8,310,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640078917274982912,"2021-12-21,09:28:37",10.1.1.8,0.3555481433868408,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640078917598629888,"2021-12-21,09:28:37",10.1.1.8,319,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640078917649719040,"2021-12-21,09:28:37",10.1.1.8,0.37033700942993164,-0.150,-0.150,-0.150,0.000,0.000,0.000
