timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640645341708411904,2021-12-27-22:49:01,10.1.1.3,1640645341707.9438,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645345781963008,2021-12-27-22:49:05,10.1.1.3,3,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645347958631936,2021-12-27-22:49:07,10.1.1.3,16,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645350096940032,2021-12-27-22:49:10,10.1.1.3,9,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645352212934144,2021-12-27-22:49:12,10.1.1.3,15,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645354352441088,2021-12-27-22:49:14,10.1.1.3,15,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645356422319872,2021-12-27-22:49:16,10.1.1.3,6,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645358547235840,2021-12-27-22:49:18,10.1.1.3,5,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645360693704960,2021-12-27-22:49:20,10.1.1.3,14,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645362795533824,2021-12-27-22:49:22,10.1.1.3,16,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645364899286016,2021-12-27-22:49:24,10.1.1.3,2,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645367075792128,2021-12-27-22:49:27,10.1.1.3,19,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645369193756160,2021-12-27-22:49:29,10.1.1.3,4,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645371312782080,2021-12-27-22:49:31,10.1.1.3,13,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645373429331968,2021-12-27-22:49:33,10.1.1.3,15,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645375526845952,2021-12-27-22:49:35,10.1.1.3,4,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645377624433152,2021-12-27-22:49:37,10.1.1.3,12,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645379720290816,2021-12-27-22:49:39,10.1.1.3,12,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645381839059968,2021-12-27-22:49:41,10.1.1.3,12,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645383996203776,2021-12-27-22:49:43,10.1.1.3,16,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645386112194048,2021-12-27-22:49:46,10.1.1.3,9,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645388241953024,2021-12-27-22:49:48,10.1.1.3,8,-0.000,-0.000,0.000,0.000,-0.000,0.000
1640645390349730048,2021-12-27-22:49:50,10.1.1.3,20,-0.000,-0.000,0.000,0.000,-0.000,0.000
