--- Start
Calibration finished !

Learning mode activated? 
False
0,2021-12-20,06:12:33,-1,1,3.305589
1,2021-12-20,06:12:37,1,0,4.364823
2,2021-12-20,06:12:40,0,5,2.858394
3,2021-12-20,06:12:44,5,4,4.190074
4,2021-12-20,06:12:48,4,5,4.203758
5,2021-12-20,06:12:52,5,2,3.886379
6,2021-12-20,06:12:55,2,3,3.304899
7,2021-12-20,06:12:59,3,7,3.294925
8,2021-12-20,06:13:03,7,6,3.905430
9,2021-12-20,06:13:07,6,2,4.606515
10,2021-12-20,06:13:11,2,0,3.644262
11,2021-12-20,06:13:14,0,5,3.012793
12,2021-12-20,06:13:18,5,0,4.513251
13,2021-12-20,06:13:21,0,5,2.925090
14,2021-12-20,06:13:24,5,7,3.197991
15,2021-12-20,06:13:28,7,6,3.794876
16,2021-12-20,06:13:33,6,2,4.644586
17,2021-12-20,06:13:38,2,6,4.674224
18,2021-12-20,06:13:42,6,1,4.327935
19,2021-12-20,06:13:46,1,6,4.513452
20,2021-12-20,06:13:49,6,1,2.338387
21,2021-12-20,06:13:52,1,5,2.930322
22,2021-12-20,06:13:55,5,0,2.901234
23,2021-12-20,06:13:59,0,4,4.758600
24,2021-12-20,06:14:04,4,7,4.447120
25,2021-12-20,06:14:06,7,1,1.893294
26,2021-12-20,06:14:08,1,0,2.258747
27,2021-12-20,06:14:12,0,3,4.470262
28,2021-12-20,06:14:17,3,0,4.498408
29,2021-12-20,06:14:20,0,5,2.944390
30,2021-12-20,06:14:23,5,7,3.241311
31,2021-12-20,06:14:27,7,6,3.925496
32,2021-12-20,06:14:31,6,3,4.301124
33,2021-12-20,06:14:36,3,6,4.411372
34,2021-12-20,06:14:38,6,5,2.687558
35,2021-12-20,06:14:41,5,6,2.735974
36,2021-12-20,06:14:45,6,3,4.304096
37,2021-12-20,06:14:49,3,5,3.429671
38,2021-12-20,06:14:53,5,2,3.905837
39,2021-12-20,06:14:56,2,1,3.388685
40,2021-12-20,06:15:00,1,2,3.429545
41,2021-12-20,06:15:03,2,3,3.399068
42,2021-12-20,06:15:05,3,2,1.991281
43,2021-12-20,06:15:10,2,6,4.654260
44,2021-12-20,06:15:13,6,4,3.453806
