timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640060650776081152,"2021-12-21,04:24:10",10.1.1.2,4403,0.000,0.000,0.000,0.000,0.000,0.000
1640060653070676992,"2021-12-21,04:24:13",10.1.1.2,309,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640060653083504896,"2021-12-21,04:24:13",10.1.1.2,0.3228590488433838,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640060653370435072,"2021-12-21,04:24:13",10.1.1.2,285,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640060653403511040,"2021-12-21,04:24:13",10.1.1.2,0.31877684593200684,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640060653729960960,"2021-12-21,04:24:13",10.1.1.2,325,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640060653736217856,"2021-12-21,04:24:13",10.1.1.2,0.331312894821167,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640060654049658112,"2021-12-21,04:24:14",10.1.1.2,312,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640060654057091840,"2021-12-21,04:24:14",10.1.1.2,0.3195681571960449,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640060654368592896,"2021-12-21,04:24:14",10.1.1.2,309,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640060654408994048,"2021-12-21,04:24:14",10.1.1.2,0.35049891471862793,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640060654719388928,"2021-12-21,04:24:14",10.1.1.2,308,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640060654760286208,"2021-12-21,04:24:14",10.1.1.2,0.3496699333190918,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640060655068169216,"2021-12-21,04:24:15",10.1.1.2,306,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640060655145946112,"2021-12-21,04:24:15",10.1.1.2,0.3843410015106201,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640060655448563200,"2021-12-21,04:24:15",10.1.1.2,301,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640060655524089088,"2021-12-21,04:24:15",10.1.1.2,0.37665581703186035,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640060655828665088,"2021-12-21,04:24:15",10.1.1.2,302,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640060655870348032,"2021-12-21,04:24:15",10.1.1.2,0.34458208084106445,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640060656156788992,"2021-12-21,04:24:16",10.1.1.2,285,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640060656181658112,"2021-12-21,04:24:16",10.1.1.2,0.3099679946899414,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640060656566423040,"2021-12-21,04:24:16",10.1.1.2,381,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640060656578526976,"2021-12-21,04:24:16",10.1.1.2,0.3937230110168457,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640060656895410176,"2021-12-21,04:24:16",10.1.1.2,315,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640060656923374848,"2021-12-21,04:24:16",10.1.1.2,0.34346604347229004,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640060657216605952,"2021-12-21,04:24:17",10.1.1.2,291,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640060657244115968,"2021-12-21,04:24:17",10.1.1.2,0.3186328411102295,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640060657573345792,"2021-12-21,04:24:17",10.1.1.2,327,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640060657636971008,"2021-12-21,04:24:17",10.1.1.2,0.39109301567077637,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640060657977415168,"2021-12-21,04:24:17",10.1.1.2,335,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640060657997795072,"2021-12-21,04:24:17",10.1.1.2,0.3596069812774658,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640060658312321792,"2021-12-21,04:24:18",10.1.1.2,313,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640060658345505024,"2021-12-21,04:24:18",10.1.1.2,0.3461310863494873,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640060658672983040,"2021-12-21,04:24:18",10.1.1.2,324,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640060658739867904,"2021-12-21,04:24:18",10.1.1.2,0.3918609619140625,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640060659031464192,"2021-12-21,04:24:19",10.1.1.2,290,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640060659062377984,"2021-12-21,04:24:19",10.1.1.2,0.3210639953613281,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640060659391457024,"2021-12-21,04:24:19",10.1.1.2,326,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640060659426786816,"2021-12-21,04:24:19",10.1.1.2,0.36193203926086426,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640060659771792896,"2021-12-21,04:24:19",10.1.1.2,329,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640060659811788032,"2021-12-21,04:24:19",10.1.1.2,0.36939287185668945,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640060660149459968,"2021-12-21,04:24:20",10.1.1.2,334,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640060660179330048,"2021-12-21,04:24:20",10.1.1.2,0.365062952041626,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640060660460033792,"2021-12-21,04:24:20",10.1.1.2,278,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640060660520335872,"2021-12-21,04:24:20",10.1.1.2,0.3387279510498047,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640060660838377984,"2021-12-21,04:24:20",10.1.1.2,315,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640060660870240000,"2021-12-21,04:24:20",10.1.1.2,0.34787893295288086,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640060661229628928,"2021-12-21,04:24:21",10.1.1.2,357,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640060661245815040,"2021-12-21,04:24:21",10.1.1.2,0.37384700775146484,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640060661570832896,"2021-12-21,04:24:21",10.1.1.2,320,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640060661589500928,"2021-12-21,04:24:21",10.1.1.2,0.3384840488433838,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640060661920530176,"2021-12-21,04:24:21",10.1.1.2,327,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640060662005086976,"2021-12-21,04:24:22",10.1.1.2,0.4118340015411377,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640060662309498112,"2021-12-21,04:24:22",10.1.1.2,302,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640060662335621120,"2021-12-21,04:24:22",10.1.1.2,0.32926297187805176,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640060662636374016,"2021-12-21,04:24:22",10.1.1.2,298,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640060662726896128,"2021-12-21,04:24:22",10.1.1.2,0.3899109363555908,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640060663025962240,"2021-12-21,04:24:23",10.1.1.2,297,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640060663045859072,"2021-12-21,04:24:23",10.1.1.2,0.3177218437194824,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640060663356393984,"2021-12-21,04:24:23",10.1.1.2,306,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640060663411112960,"2021-12-21,04:24:23",10.1.1.2,0.36364221572875977,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640060663724011008,"2021-12-21,04:24:23",10.1.1.2,311,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640060663738450176,"2021-12-21,04:24:23",10.1.1.2,0.3260359764099121,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640060664078476032,"2021-12-21,04:24:24",10.1.1.2,337,-0.320,-0.320,-0.320,0.000,0.000,0.000
