timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1641069091039726848,2022-01-01-20:31:31,10.1.1.2,187,-0.010,-0.010,-0.010,0.000,0.000,0.000
1641069091239460096,2022-01-01-20:31:31,10.1.1.2,186,-0.020,-0.020,-0.020,0.000,0.000,0.000
1641069091440073984,2022-01-01-20:31:31,10.1.1.2,185,-0.030,-0.030,-0.030,0.000,0.000,0.000
1641069091638835968,2022-01-01-20:31:31,10.1.1.2,183,-0.040,-0.040,-0.040,0.000,0.000,0.000
1641069091838893824,2022-01-01-20:31:31,10.1.1.2,183,-0.050,-0.050,-0.050,0.000,0.000,0.000
1641069092037568000,2022-01-01-20:31:32,10.1.1.2,177,-0.060,-0.060,-0.060,0.000,0.000,0.000
1641069092238068224,2022-01-01-20:31:32,10.1.1.2,176,-0.070,-0.070,-0.070,0.000,0.000,0.000
1641069092460787968,2022-01-01-20:31:32,10.1.1.2,195,-0.080,-0.080,-0.080,0.000,0.000,0.000
1641069092657846016,2022-01-01-20:31:32,10.1.1.2,190,-0.090,-0.090,-0.090,0.000,0.000,0.000
1641069092857789952,2022-01-01-20:31:32,10.1.1.2,189,-0.100,-0.100,-0.100,0.000,0.000,0.000
1641069093057009920,2022-01-01-20:31:33,10.1.1.2,188,-0.110,-0.110,-0.110,0.000,0.000,0.000
1641069093258002944,2022-01-01-20:31:33,10.1.1.2,188,-0.120,-0.120,-0.120,0.000,0.000,0.000
1641069093457655040,2022-01-01-20:31:33,10.1.1.2,187,-0.130,-0.130,-0.130,0.000,0.000,0.000
1641069093657972992,2022-01-01-20:31:33,10.1.1.2,186,-0.140,-0.140,-0.140,0.000,0.000,0.000
1641069093856500992,2022-01-01-20:31:33,10.1.1.2,184,-0.150,-0.150,-0.150,0.000,0.000,0.000
1641069094055630848,2022-01-01-20:31:34,10.1.1.2,182,-0.160,-0.160,-0.160,0.000,0.000,0.000
1641069094255859968,2022-01-01-20:31:34,10.1.1.2,182,-0.170,-0.170,-0.170,0.000,0.000,0.000
1641069094455777792,2022-01-01-20:31:34,10.1.1.2,180,-0.180,-0.180,-0.180,0.000,0.000,0.000
1641069094656256000,2022-01-01-20:31:34,10.1.1.2,180,-0.190,-0.190,-0.190,0.000,0.000,0.000
1641069094856093952,2022-01-01-20:31:34,10.1.1.2,178,-0.200,-0.200,-0.200,0.000,0.000,0.000
1641069095055275008,2022-01-01-20:31:35,10.1.1.2,177,-0.210,-0.210,-0.210,0.000,0.000,0.000
1641069095255642880,2022-01-01-20:31:35,10.1.1.2,176,-0.220,-0.220,-0.220,0.000,0.000,0.000
1641069095456079104,2022-01-01-20:31:35,10.1.1.2,176,-0.230,-0.230,-0.230,0.000,0.000,0.000
1641069095653651968,2022-01-01-20:31:35,10.1.1.2,173,-0.240,-0.240,-0.240,0.000,0.000,0.000
1641069095853766912,2022-01-01-20:31:35,10.1.1.2,172,-0.250,-0.250,-0.250,0.000,0.000,0.000
1641069096053430016,2022-01-01-20:31:36,10.1.1.2,171,-0.260,-0.260,-0.260,0.000,0.000,0.000
1641069096254725888,2022-01-01-20:31:36,10.1.1.2,171,-0.270,-0.270,-0.270,0.000,0.000,0.000
1641069096454974976,2022-01-01-20:31:36,10.1.1.2,171,-0.280,-0.280,-0.280,0.000,0.000,0.000
1641069096673260800,2022-01-01-20:31:36,10.1.1.2,188,-0.290,-0.290,-0.290,0.000,0.000,0.000
1641069096873419008,2022-01-01-20:31:36,10.1.1.2,188,-0.300,-0.300,-0.300,0.000,0.000,0.000
1641069097072668928,2022-01-01-20:31:37,10.1.1.2,187,-0.310,-0.310,-0.310,0.000,0.000,0.000
1641069097266974976,2022-01-01-20:31:37,10.1.1.2,180,-0.320,-0.320,-0.320,0.000,0.000,0.000
1641069097466029056,2022-01-01-20:31:37,10.1.1.2,178,-0.330,-0.330,-0.330,0.000,0.000,0.000
1641069097666887936,2022-01-01-20:31:37,10.1.1.2,178,-0.340,-0.340,-0.340,0.000,0.000,0.000
1641069097867337984,2022-01-01-20:31:37,10.1.1.2,178,-0.350,-0.350,-0.350,0.000,0.000,0.000
1641069098064989184,2022-01-01-20:31:38,10.1.1.2,175,-0.360,-0.360,-0.360,0.000,0.000,0.000
