--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
296,2022-01-02-05:07:14,3,6,2.036123
297,2022-01-02-05:07:16,6,1,2.725305
298,2022-01-02-05:07:20,1,3,3.528617
299,2022-01-02-05:07:23,3,2,3.066302
300,2022-01-02-05:07:25,2,1,1.931728
301,2022-01-02-05:07:27,1,2,1.924972
302,2022-01-02-05:07:29,2,7,2.534984
303,2022-01-02-05:07:32,7,5,2.929731
304,2022-01-02-05:07:34,5,2,1.486931
305,2022-01-02-05:07:37,2,3,3.360765
306,2022-01-02-05:07:41,3,4,3.533340
307,2022-01-02-05:07:43,4,3,2.055114
308,2022-01-02-05:07:45,3,6,2.018037
309,2022-01-02-05:07:47,6,4,2.630578
310,2022-01-02-05:07:51,4,2,4.012234
311,2022-01-02-05:07:53,2,4,1.824744
312,2022-01-02-05:07:55,4,3,2.085416
313,2022-01-02-05:07:58,3,2,2.790043
314,2022-01-02-05:08:02,2,5,3.637793
315,2022-01-02-05:08:05,5,6,3.063246
316,2022-01-02-05:08:08,6,0,3.529445
317,2022-01-02-05:08:12,0,6,3.534206
318,2022-01-02-05:08:15,6,4,3.521237
319,2022-01-02-05:08:17,4,5,1.749575
320,2022-01-02-05:08:20,5,7,2.589768
321,2022-01-02-05:08:23,7,0,3.045265
322,2022-01-02-05:08:25,0,3,2.499354
323,2022-01-02-05:08:27,3,6,2.032350
324,2022-01-02-05:08:30,6,1,2.689129
325,2022-01-02-05:08:32,1,5,1.993415
326,2022-01-02-05:08:33,5,2,1.599703
327,2022-01-02-05:08:35,2,5,1.496083
328,2022-01-02-05:08:38,5,7,2.550040
329,2022-01-02-05:08:41,7,2,2.991116
330,2022-01-02-05:08:45,2,3,4.237809
331,2022-01-02-05:08:47,3,6,2.017626
332,2022-01-02-05:08:50,6,5,2.735174
333,2022-01-02-05:08:53,5,2,3.706939
334,2022-01-02-05:08:57,2,5,3.735111
335,2022-01-02-05:08:59,5,1,2.012031
336,2022-01-02-05:09:01,1,2,1.936844
337,2022-01-02-05:09:03,2,1,1.968536
338,2022-01-02-05:09:06,1,6,2.729110
339,2022-01-02-05:09:08,6,3,1.939064
340,2022-01-02-05:09:10,3,1,2.227623
341,2022-01-02-05:09:13,1,6,3.561063
342,2022-01-02-05:09:16,6,2,3.099508
343,2022-01-02-05:09:19,2,7,2.593612
344,2022-01-02-05:09:22,7,4,3.091365
345,2022-01-02-05:09:24,4,0,1.487466
346,2022-01-02-05:09:26,0,5,2.113450
347,2022-01-02-05:09:27,5,4,1.761938
348,2022-01-02-05:09:32,4,2,4.158793
349,2022-01-02-05:09:35,2,7,3.128990
350,2022-01-02-05:09:38,7,4,3.537263
351,2022-01-02-05:09:40,4,5,1.761037
352,2022-01-02-05:09:43,5,6,3.182895
353,2022-01-02-05:09:46,6,3,3.177417
354,2022-01-02-05:09:50,3,0,3.309879
355,2022-01-02-05:09:53,0,6,3.507745
356,2022-01-02-05:09:57,6,1,3.530210
357,2022-01-02-05:09:58,1,4,1.291020
358,2022-01-02-05:10:00,4,0,1.493593
359,2022-01-02-05:10:03,0,3,3.618747
360,2022-01-02-05:10:06,3,5,3.045499
361,2022-01-02-05:10:09,5,3,2.444514
362,2022-01-02-05:10:11,3,0,2.392847
363,2022-01-02-05:10:13,0,3,2.375759
364,2022-01-02-05:10:16,3,1,2.258263
365,2022-01-02-05:10:18,1,6,2.697547
366,2022-01-02-05:10:21,6,5,2.685580
367,2022-01-02-05:10:25,5,2,3.663809
368,2022-01-02-05:10:27,2,3,2.662231
369,2022-01-02-05:10:31,3,1,3.467100
370,2022-01-02-05:10:33,1,3,2.442768
371,2022-01-02-05:10:36,3,2,2.719538
372,2022-01-02-05:10:38,2,4,1.733640
373,2022-01-02-05:10:40,4,3,2.075829
374,2022-01-02-05:10:42,3,6,2.007206
375,2022-01-02-05:10:45,6,7,2.744249
376,2022-01-02-05:10:47,7,6,2.623511
377,2022-01-02-05:10:50,6,7,2.645119
378,2022-01-02-05:10:54,7,6,4.066638
379,2022-01-02-05:10:57,6,2,3.128053
380,2022-01-02-05:11:01,2,3,4.274622
381,2022-01-02-05:11:03,3,6,1.999722
382,2022-01-02-05:11:06,6,1,2.787682
383,2022-01-02-05:11:07,1,4,1.321987
384,2022-01-02-05:11:11,4,6,3.437562
385,2022-01-02-05:11:14,6,5,3.137166
386,2022-01-02-05:11:16,5,4,1.786042
387,2022-01-02-05:11:18,4,7,1.863355
388,2022-01-02-05:11:20,7,0,1.939794
389,2022-01-02-05:11:21,0,4,1.520908
390,2022-01-02-05:11:23,4,7,1.857641
391,2022-01-02-05:11:26,7,5,2.686842
392,2022-01-02-05:11:28,5,6,2.660851
393,2022-01-02-05:11:30,6,3,2.018447
394,2022-01-02-05:11:33,3,1,2.361653
395,2022-01-02-05:11:34,1,4,1.313115
396,2022-01-02-05:11:36,4,7,1.833953
397,2022-01-02-05:11:39,7,6,2.720230
398,2022-01-02-05:11:41,6,1,2.628758
399,2022-01-02-05:11:43,1,5,1.983052
400,2022-01-02-05:11:45,5,2,1.555992
401,2022-01-02-05:11:47,2,1,1.955305
402,2022-01-02-05:11:49,1,3,2.221167
403,2022-01-02-05:11:53,3,2,4.253890
404,2022-01-02-05:11:57,2,6,4.042535
405,2022-01-02-05:12:00,6,7,2.633755
406,2022-01-02-05:12:02,7,1,1.755736
407,2022-01-02-05:12:03,1,4,1.288469
408,2022-01-02-05:12:05,4,7,1.889068
409,2022-01-02-05:12:07,7,4,2.015357
410,2022-01-02-05:12:10,4,6,3.549362
411,2022-01-02-05:12:14,6,0,3.504667
412,2022-01-02-05:12:16,0,5,1.897750
413,2022-01-02-05:12:17,5,2,1.529779
414,2022-01-02-05:12:19,2,1,1.963442
415,2022-01-02-05:12:21,1,2,1.951194
416,2022-01-02-05:12:23,2,1,1.937997
417,2022-01-02-05:12:27,1,6,3.675398
418,2022-01-02-05:12:30,6,5,3.169167
419,2022-01-02-05:12:34,5,2,3.933119
420,2022-01-02-05:12:38,2,5,3.698180
421,2022-01-02-05:12:41,5,6,3.061782
422,2022-01-02-05:12:44,6,2,3.097684
423,2022-01-02-05:12:45,2,0,1.685677
424,2022-01-02-05:12:48,0,3,2.593071
425,2022-01-02-05:12:50,3,6,2.088631
426,2022-01-02-05:12:53,6,1,2.648331
427,2022-01-02-05:12:54,1,0,1.079451
428,2022-01-02-05:12:55,0,4,1.490362
429,2022-01-02-05:12:59,4,6,3.439025
430,2022-01-02-05:13:02,6,2,3.126964
431,2022-01-02-05:13:05,2,7,3.135221
432,2022-01-02-05:13:08,7,5,2.764532
433,2022-01-02-05:13:10,5,1,1.931170
434,2022-01-02-05:13:11,1,4,1.318437
435,2022-01-02-05:13:12,4,1,1.320500
436,2022-01-02-05:13:14,1,4,1.281906
437,2022-01-02-05:13:16,4,5,1.836260
438,2022-01-02-05:13:18,5,7,2.551359
439,2022-01-02-05:13:21,7,6,2.567832
440,2022-01-02-05:13:24,6,4,3.454510
441,2022-01-02-05:13:26,4,3,2.060149
442,2022-01-02-05:13:30,3,2,4.324230
443,2022-01-02-05:13:34,2,0,3.972999
444,2022-01-02-05:13:36,0,4,1.522062
445,2022-01-02-05:13:38,4,7,1.890236
446,2022-01-02-05:13:42,7,6,4.047158
447,2022-01-02-05:13:45,6,2,3.131671
448,2022-01-02-05:13:47,2,5,1.521966
449,2022-01-02-05:13:49,5,6,2.740256
450,2022-01-02-05:13:52,6,1,2.804334
451,2022-01-02-05:13:55,1,6,2.673265
452,2022-01-02-05:13:57,6,3,2.017235
453,2022-01-02-05:14:01,3,2,4.314798
454,2022-01-02-05:14:05,2,5,3.732028
455,2022-01-02-05:14:08,5,4,3.366026
456,2022-01-02-05:14:10,4,3,2.131197
457,2022-01-02-05:14:13,3,2,2.601220
458,2022-01-02-05:14:17,2,5,3.747153
459,2022-01-02-05:14:20,5,3,3.248850
460,2022-01-02-05:14:23,3,0,3.300002
461,2022-01-02-05:14:25,0,2,1.711475
462,2022-01-02-05:14:27,2,1,1.955206
463,2022-01-02-05:14:28,1,4,1.279484
464,2022-01-02-05:14:30,4,5,1.743828
465,2022-01-02-05:14:32,5,1,2.085988
466,2022-01-02-05:14:33,1,4,1.278771
467,2022-01-02-05:14:37,4,6,3.424844
468,2022-01-02-05:14:40,6,0,3.466841
469,2022-01-02-05:14:43,0,6,2.802372
470,2022-01-02-05:14:45,6,3,2.030325
471,2022-01-02-05:14:47,3,1,2.241019
472,2022-01-02-05:14:49,1,4,1.299057
473,2022-01-02-05:14:50,4,0,1.537079
474,2022-01-02-05:14:53,0,3,3.234101
475,2022-01-02-05:14:57,3,0,3.249421
476,2022-01-02-05:14:58,0,4,1.521741
477,2022-01-02-05:15:00,4,5,1.740258
478,2022-01-02-05:15:02,5,1,1.932723
479,2022-01-02-05:15:04,1,5,1.894565
480,2022-01-02-05:15:06,5,1,2.027424
481,2022-01-02-05:15:08,1,3,2.367312
482,2022-01-02-05:15:11,3,2,2.592828
483,2022-01-02-05:15:13,2,3,2.571427
484,2022-01-02-05:15:16,3,7,3.196535
485,2022-01-02-05:15:19,7,5,2.705467
486,2022-01-02-05:15:22,5,6,3.082557
487,2022-01-02-05:15:26,6,7,4.034561
488,2022-01-02-05:15:29,7,6,2.628018
489,2022-01-02-05:15:32,6,5,2.839732
490,2022-01-02-05:15:34,5,3,2.200807
491,2022-01-02-05:15:36,3,4,2.058203
492,2022-01-02-05:15:37,4,1,1.285032
493,2022-01-02-05:15:39,1,5,1.955546
494,2022-01-02-05:15:42,5,1,2.322139
495,2022-01-02-05:15:43,1,4,1.316705
496,2022-01-02-05:15:45,4,5,1.748977
497,2022-01-02-05:15:47,5,1,1.964557
498,2022-01-02-05:15:49,1,3,2.210237
499,2022-01-02-05:15:51,3,6,1.982591
500,2022-01-02-05:15:53,6,3,2.019418
501,2022-01-02-05:15:55,3,1,2.385987
502,2022-01-02-05:15:59,1,6,3.530431
503,2022-01-02-05:16:03,6,3,4.057308
504,2022-01-02-05:16:05,3,0,2.325902
505,2022-01-02-05:16:06,0,1,1.048350
506,2022-01-02-05:16:07,1,4,1.293452
507,2022-01-02-05:16:09,4,1,1.323923
508,2022-01-02-05:16:11,1,2,1.961240
509,2022-01-02-05:16:14,2,3,3.055618
510,2022-01-02-05:16:18,3,7,3.847410
511,2022-01-02-05:16:20,7,2,2.586976
512,2022-01-02-05:16:23,2,6,3.077802
513,2022-01-02-05:16:26,6,4,2.763914
514,2022-01-02-05:16:28,4,7,1.862714
515,2022-01-02-05:16:30,7,0,2.023598
516,2022-01-02-05:16:33,0,6,2.758379
517,2022-01-02-05:16:36,6,1,2.830133
518,2022-01-02-05:16:38,1,3,2.260278
519,2022-01-02-05:16:41,3,0,2.921078
520,2022-01-02-05:16:44,0,6,3.454155
521,2022-01-02-05:16:48,6,0,3.562558
522,2022-01-02-05:16:49,0,1,1.116756
523,2022-01-02-05:16:51,1,7,1.664858
524,2022-01-02-05:16:52,7,1,1.763446
525,2022-01-02-05:16:54,1,2,1.944911
526,2022-01-02-05:16:57,2,6,3.134886
527,2022-01-02-05:16:59,6,3,2.000359
528,2022-01-02-05:17:02,3,7,2.241240
529,2022-01-02-05:17:03,7,4,1.883093
530,2022-01-02-05:17:08,4,2,4.145274
531,2022-01-02-05:17:11,2,5,3.798268
532,2022-01-02-05:17:13,5,0,1.909776
533,2022-01-02-05:17:17,0,3,3.329006
534,2022-01-02-05:17:19,3,4,2.221961
535,2022-01-02-05:17:21,4,2,1.821804
536,2022-01-02-05:17:25,2,1,4.555071
537,2022-01-02-05:17:28,1,3,2.399064
538,2022-01-02-05:17:30,3,1,2.325995
539,2022-01-02-05:17:34,1,3,3.513957
540,2022-01-02-05:17:36,3,2,2.592261
541,2022-01-02-05:17:41,2,7,4.415148
542,2022-01-02-05:17:43,7,3,2.153078
543,2022-01-02-05:17:45,3,1,2.293877
544,2022-01-02-05:17:48,1,6,2.643488
545,2022-01-02-05:17:52,6,4,3.930843
546,2022-01-02-05:17:55,4,6,3.201171
547,2022-01-02-05:17:58,6,0,3.510869
548,2022-01-02-05:18:01,0,3,2.403827
549,2022-01-02-05:18:03,3,1,2.261553
550,2022-01-02-05:18:04,1,0,1.048511
551,2022-01-02-05:18:05,0,1,1.027644
552,2022-01-02-05:18:07,1,7,1.690740
553,2022-01-02-05:18:08,7,1,1.692083
554,2022-01-02-05:18:10,1,5,1.903881
555,2022-01-02-05:18:13,5,7,2.568585
556,2022-01-02-05:18:15,7,6,2.556956
557,2022-01-02-05:18:19,6,7,4.047085
558,2022-01-02-05:18:21,7,0,1.929289
559,2022-01-02-05:18:23,0,4,1.518345
560,2022-01-02-05:18:25,4,3,2.116035
561,2022-01-02-05:18:28,3,7,3.230748
562,2022-01-02-05:18:32,7,1,3.304684
563,2022-01-02-05:18:33,1,4,1.319993
564,2022-01-02-05:18:35,4,5,1.755454
565,2022-01-02-05:18:37,5,7,2.556670
566,2022-01-02-05:18:40,7,6,2.530142
567,2022-01-02-05:18:43,6,0,3.440137
568,2022-01-02-05:18:45,0,2,1.689141
569,2022-01-02-05:18:47,2,4,1.749482
570,2022-01-02-05:18:48,4,1,1.313669
571,2022-01-02-05:18:50,1,2,2.035260
572,2022-01-02-05:18:51,2,5,1.514532
573,2022-01-02-05:18:53,5,2,1.602477
574,2022-01-02-05:18:56,2,7,2.577011
575,2022-01-02-05:18:58,7,5,2.664957
576,2022-01-02-05:19:00,5,0,2.039971
577,2022-01-02-05:19:03,0,3,2.335227
578,2022-01-02-05:19:05,3,5,2.664345
