--- Start
Calibration finished !

Learning mode activated? 
False
0,2.951845
1,3.516675
2,3.446417
3,3.665935
4,1.900913
5,4.307703
6,3.847354
7,3.920305
8,3.352840
9,3.376259
10,2.029478
11,3.744702
12,4.032388
13,3.447675
14,2.444834
15,3.257082
16,3.903416
17,3.568180
18,3.443441
19,3.921663
20,1.840699
21,3.354905
22,3.850162
23,4.759684
24,2.251733
25,3.150343
26,3.543223
27,3.561452
28,3.544295
29,2.145141
30,2.399267
31,4.400801
32,4.755563
33,3.435658
34,3.439813
35,3.811790
36,4.484908
37,4.467113
38,4.242181
39,4.143841
40,4.085130
41,4.137788
42,3.929148
43,3.721822
44,3.414584
45,3.379871
46,4.812401
47,2.288283
48,3.074142
49,2.819061
50,1.870111
51,3.443083
52,3.202969
53,2.942240
54,3.448434
55,2.087439
56,3.972497
57,2.259301
58,4.446836
59,2.903998
60,2.830897
61,4.186109
62,4.213187
63,2.280666
64,2.182585
65,4.460459
66,4.557735
67,3.912247
68,3.666279
69,3.353892
70,3.461220
71,3.565928
72,4.024000
73,4.229612
74,3.914977
75,3.636624
76,3.969020
77,3.913354
78,4.187137
79,3.342482
80,3.461586
81,3.540902
82,2.927270
83,2.880596
84,3.128789
85,3.250538
86,3.344440
87,4.120464
88,4.760734
89,4.450707
90,3.233928
91,3.152965
92,3.465121
93,3.556152
94,3.414927
95,2.719746
96,2.828451
97,3.420485
98,3.390789
99,2.759062
100,1.989778
101,3.702100
102,4.149764
103,4.109521
104,3.445902
105,2.550096
106,4.118385
107,3.444589
108,3.338101
109,4.062283
110,4.175861
111,2.746147
112,3.748506
113,3.803845
114,2.114629
115,2.145225
116,3.614781
117,3.894126
118,3.852586
119,3.940062
120,3.964451
121,2.022988
122,3.348039
123,3.662679
124,2.895732
125,2.275583
126,3.754956
127,3.209554
128,3.432710
129,4.114568
130,2.570839
131,3.461683
132,4.120163
133,3.392861
134,4.361228
135,2.865119
136,3.682059
137,3.512348
138,4.175644
139,2.956491
140,3.615971
141,4.406386
142,3.646563
143,3.199759
144,4.042921
145,4.210970
146,3.869502
147,3.953726
148,4.127577
149,3.357225
150,3.410849
151,2.245456
152,3.946837
153,3.532093
154,3.543646
155,4.277523
156,4.118759
157,4.088040
158,3.562754
159,2.774894
160,4.474029
161,2.398203
162,2.263464
163,3.643764
164,3.981092
165,4.120816
166,3.399654
167,3.307165
168,2.296276
169,2.297356
170,3.450077
171,2.037316
172,2.834929
173,2.714226
174,2.053111
175,3.656561
176,3.554756
177,3.175980
178,2.101925
179,3.944702
180,4.366832
181,3.966699
182,3.417843
183,3.540420
184,3.495661
185,3.635850
186,3.743530
187,3.034512
188,4.465910
189,4.768543
190,4.191786
191,4.121283
192,3.513827
193,3.740208
194,4.010292
195,3.468413
196,2.130534
197,3.817325
198,3.895120
199,3.902432
200,3.841979
201,2.226584
202,3.540156
203,3.738600
204,4.054050
205,1.967029
206,4.164037
207,4.160342
208,4.127178
209,2.653355
210,1.949760
211,2.015312
212,2.990447
213,2.117341
214,2.555807
215,2.986464
216,3.030559
217,2.885742
218,2.082950
219,1.979387
220,2.838476
221,4.136566
222,3.906701
223,2.132134
224,3.043776
225,3.265751
226,4.428494
227,3.747784
228,3.575842
229,3.732748
230,2.309509
231,3.871030
232,3.892906
233,3.349193
234,1.979821
235,3.772207
236,4.063097
237,3.517869
238,2.238423
239,4.018919
240,3.784569
241,4.237740
242,4.124018
243,2.566215
244,2.242398
245,2.000535
246,2.024353
247,3.961094
248,3.622688
249,3.432160
250,3.946086
251,3.151156
252,3.355182
253,2.225460
254,3.771954
255,4.524136
256,3.878778
257,3.858111
258,2.838888
259,3.593256
260,3.800362
261,3.969552
262,4.250817
263,2.910202
264,3.867223
265,4.540110
266,4.538430
267,3.441854
268,3.509142
269,3.618588
270,2.931638
271,3.372081
272,3.542024
273,2.091724
274,3.961689
275,3.345772
276,4.242065
277,3.047156
278,3.958567
279,3.942803
280,3.010639
281,3.575911
282,2.690326
283,3.869520
284,3.866513
285,2.652973
286,1.936336
287,3.364119
288,3.054467
289,3.423734
290,3.730796
291,3.536957
292,3.486347
293,4.045754
294,3.914733
295,2.125318
296,3.757420
297,4.481853
298,4.467023
299,4.509463
300,3.452992
301,4.083079
302,3.921648
303,3.927436
304,4.075764
305,4.794464
306,3.210255
307,3.688644
308,4.579481
309,3.436484
310,3.578286
311,3.857278
312,4.738810
313,4.679122
314,4.008997
315,3.757610
316,2.915886
317,4.323620
318,4.
