timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1641102612904079872,2022-01-02-05:50:12,10.1.1.7,178,-0.010,-0.010,-0.010,0.000,0.000,0.000
1641102613104152064,2022-01-02-05:50:13,10.1.1.7,177,-0.020,-0.020,-0.020,0.000,0.000,0.000
1641102613304176128,2022-01-02-05:50:13,10.1.1.7,177,-0.030,-0.030,-0.030,0.000,0.000,0.000
1641102613503369216,2022-01-02-05:50:13,10.1.1.7,176,-0.040,-0.040,-0.040,0.000,0.000,0.000
1641102613702842880,2022-01-02-05:50:13,10.1.1.7,175,-0.050,-0.050,-0.050,0.000,0.000,0.000
1641102613902384896,2022-01-02-05:50:13,10.1.1.7,174,-0.060,-0.060,-0.060,0.000,0.000,0.000
1641102614106690816,2022-01-02-05:50:14,10.1.1.7,178,-0.070,-0.070,-0.070,0.000,0.000,0.000
1641102614304850176,2022-01-02-05:50:14,10.1.1.7,175,-0.080,-0.080,-0.080,0.000,0.000,0.000
1641102614502272000,2022-01-02-05:50:14,10.1.1.7,172,-0.090,-0.090,-0.090,0.000,0.000,0.000
1641102614702744064,2022-01-02-05:50:14,10.1.1.7,171,-0.100,-0.100,-0.100,0.000,0.000,0.000
1641102614901583872,2022-01-02-05:50:14,10.1.1.7,170,-0.110,-0.110,-0.110,0.000,0.000,0.000
1641102615100933120,2022-01-02-05:50:15,10.1.1.7,168,-0.120,-0.120,-0.120,0.000,0.000,0.000
1641102615303129856,2022-01-02-05:50:15,10.1.1.7,170,-0.130,-0.130,-0.130,0.000,0.000,0.000
1641102615503642112,2022-01-02-05:50:15,10.1.1.7,170,-0.140,-0.140,-0.140,0.000,0.000,0.000
1641102615702759936,2022-01-02-05:50:15,10.1.1.7,168,-0.150,-0.150,-0.150,0.000,0.000,0.000
1641102615900888064,2022-01-02-05:50:15,10.1.1.7,166,-0.160,-0.160,-0.160,0.000,0.000,0.000
1641102616100195840,2022-01-02-05:50:16,10.1.1.7,165,-0.170,-0.170,-0.170,0.000,0.000,0.000
1641102616301294080,2022-01-02-05:50:16,10.1.1.7,165,-0.180,-0.180,-0.180,0.000,0.000,0.000
1641102616500828928,2022-01-02-05:50:16,10.1.1.7,164,-0.190,-0.190,-0.190,0.000,0.000,0.000
1641102616702301952,2022-01-02-05:50:16,10.1.1.7,165,-0.200,-0.200,-0.200,0.000,0.000,0.000
1641102616918577920,2022-01-02-05:50:16,10.1.1.7,178,-0.210,-0.210,-0.210,0.000,0.000,0.000
1641102617120871936,2022-01-02-05:50:17,10.1.1.7,179,-0.220,-0.220,-0.220,0.000,0.000,0.000
1641102617320055040,2022-01-02-05:50:17,10.1.1.7,177,-0.230,-0.230,-0.230,0.000,0.000,0.000
1641102617517744128,2022-01-02-05:50:17,10.1.1.7,174,-0.240,-0.240,-0.240,0.000,0.000,0.000
1641102617716438016,2022-01-02-05:50:17,10.1.1.7,173,-0.250,-0.250,-0.250,0.000,0.000,0.000
1641102617917326080,2022-01-02-05:50:17,10.1.1.7,172,-0.260,-0.260,-0.260,0.000,0.000,0.000
1641102618118834944,2022-01-02-05:50:18,10.1.1.7,173,-0.270,-0.270,-0.270,0.000,0.000,0.000
1641102618316508160,2022-01-02-05:50:18,10.1.1.7,170,-0.280,-0.280,-0.280,0.000,0.000,0.000
1641102618517658112,2022-01-02-05:50:18,10.1.1.7,171,-0.290,-0.290,-0.290,0.000,0.000,0.000
1641102618715241984,2022-01-02-05:50:18,10.1.1.7,168,-0.300,-0.300,-0.300,0.000,0.000,0.000
1641102618917776128,2022-01-02-05:50:18,10.1.1.7,168,-0.310,-0.310,-0.310,0.000,0.000,0.000
1641102619118798848,2022-01-02-05:50:19,10.1.1.7,170,-0.320,-0.320,-0.320,0.000,0.000,0.000
1641102619315984896,2022-01-02-05:50:19,10.1.1.7,166,-0.330,-0.330,-0.330,0.000,0.000,0.000
1641102619517321984,2022-01-02-05:50:19,10.1.1.7,167,-0.340,-0.340,-0.340,0.000,0.000,0.000
1641102619718543104,2022-01-02-05:50:19,10.1.1.7,168,-0.350,-0.350,-0.350,0.000,0.000,0.000
1641102619919374848,2022-01-02-05:50:19,10.1.1.7,168,-0.360,-0.360,-0.360,0.000,0.000,0.000
1641102620124769024,2022-01-02-05:50:20,10.1.1.7,172,-0.370,-0.370,-0.370,0.000,0.000,0.000
1641102620321635072,2022-01-02-05:50:20,10.1.1.7,169,-0.380,-0.380,-0.380,0.000,0.000,0.000
1641102620522041088,2022-01-02-05:50:20,10.1.1.7,168,-0.390,-0.390,-0.390,0.000,0.000,0.000
1641102620725052160,2022-01-02-05:50:20,10.1.1.7,170,-0.400,-0.400,-0.400,0.000,0.000,0.000
1641102620925304832,2022-01-02-05:50:20,10.1.1.7,170,-0.410,-0.410,-0.410,0.000,0.000,0.000
1641102621126840064,2022-01-02-05:50:21,10.1.1.7,171,-0.420,-0.420,-0.420,0.000,0.000,0.000
1641102621327735808,2022-01-02-05:50:21,10.1.1.7,169,-0.430,-0.430,-0.430,0.000,0.000,0.000
1641102621526972928,2022-01-02-05:50:21,10.1.1.7,169,-0.440,-0.440,-0.440,0.000,0.000,0.000
1641102621727938048,2022-01-02-05:50:21,10.1.1.7,168,-0.450,-0.450,-0.450,0.000,0.000,0.000
1641102621948478976,2022-01-02-05:50:21,10.1.1.7,188,-0.460,-0.460,-0.460,0.000,0.000,0.000
1641102622149939968,2022-01-02-05:50:22,10.1.1.7,188,-0.470,-0.470,-0.470,0.000,0.000,0.000
1641102622349517056,2022-01-02-05:50:22,10.1.1.7,189,-0.480,-0.480,-0.480,0.000,0.000,0.000
1641102622552144896,2022-01-02-05:50:22,10.1.1.7,190,-0.490,-0.490,-0.490,0.000,0.000,0.000
1641102622750377984,2022-01-02-05:50:22,10.1.1.7,188,-0.480,-0.480,-0.480,0.000,0.000,0.000
1641102622951031040,2022-01-02-05:50:22,10.1.1.7,188,-0.470,-0.470,-0.470,0.000,0.000,0.000
1641102623152931840,2022-01-02-05:50:23,10.1.1.7,188,-0.460,-0.460,-0.460,0.000,0.000,0.000
1641102623353914880,2022-01-02-05:50:23,10.1.1.7,189,-0.450,-0.450,-0.450,0.000,0.000,0.000
1641102623553531904,2022-01-02-05:50:23,10.1.1.7,188,-0.440,-0.440,-0.440,0.000,0.000,0.000
1641102623756020992,2022-01-02-05:50:23,10.1.1.7,186,-0.430,-0.430,-0.430,0.000,0.000,0.000
