iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_command,2035232,913396,1537044,498464
2,0.1,ROS_VNF_command,2035232,912332,1536100,499132
3,0.1,ROS_VNF_command,2035232,912308,1536076,499156
4,0.1,ROS_VNF_command,2035232,912308,1535792,499676
5,0.1,ROS_VNF_command,2035232,911804,1535572,499968
6,0.1,ROS_VNF_command,2035232,911488,1535256,499724
7,0.1,ROS_VNF_command,2035232,911804,1535572,499944
8,0.1,ROS_VNF_command,2035232,911836,1535604,499628
9,0.1,ROS_VNF_command,2035232,911868,1535636,499596
10,0.1,ROS_VNF_command,2035232,911836,1535604,499628
11,0.1,ROS_VNF_command,2035232,911804,1535288,499944
12,0.1,ROS_VNF_command,2035232,911584,1535352,499880
13,0.1,ROS_VNF_command,2035232,911584,1535352,499880
14,0.1,ROS_VNF_command,2035232,911584,1535352,499880
15,0.1,ROS_VNF_command,2035232,911584,1535352,499880
16,0.1,ROS_VNF_command,2035232,911584,1535352,499628
17,0.1,ROS_VNF_command,2035232,911836,1535604,499628
18,0.1,ROS_VNF_command,2035232,911804,1535288,499944
19,0.1,ROS_VNF_command,2035232,911552,1535320,499912
20,0.1,ROS_VNF_command,2035232,911520,1535288,499944
21,0.1,ROS_VNF_command,2035232,911552,1535572,499660
22,0.1,ROS_VNF_command,2035232,911520,1535288,499944
23,0.1,ROS_VNF_command,2035232,911584,1535604,499628
24,0.1,ROS_VNF_command,2035232,911836,1535604,499628
25,0.1,ROS_VNF_command,2035232,911804,1535572,499660
26,0.1,ROS_VNF_command,2035232,911772,1535260,499972
27,0.1,ROS_VNF_command,2035232,911584,1535356,500200
28,0.1,ROS_VNF_command,2035232,912088,1535860,499372
29,0.1,ROS_VNF_command,2035232,918460,1543980,491204
30,0.1,ROS_VNF_command,2035232,920508,1544004,491236
31,0.1,ROS_VNF_command,2035232,920760,1544532,490968
32,0.1,ROS_VNF_command,2035232,920508,1544272,490960
33,0.1,ROS_VNF_command,2035232,920540,1544288,490944
34,0.1,ROS_VNF_command,2035232,920760,1544520,490736
35,0.1,ROS_VNF_command,2035232,921012,1544756,490476
36,0.1,ROS_VNF_command,2035232,920988,1545028,490236
37,0.1,ROS_VNF_command,2035232,921296,1544808,490256
38,0.1,ROS_VNF_command,2035232,920980,1544768,490464
39,0.1,ROS_VNF_command,2035232,920980,1544768,490748
40,0.1,ROS_VNF_command,2035232,920792,1544288,490692
41,0.1,ROS_VNF_command,2035232,920720,1544760,490504
42,0.1,ROS_VNF_command,2035232,921028,1544816,490416
43,0.1,ROS_VNF_command,2035232,921028,1544816,490732
44,0.1,ROS_VNF_command,2035232,920996,1544736,490496
45,0.1,ROS_VNF_command,2035232,921184,1544972,490260
46,0.1,ROS_VNF_command,2035232,921184,1544688,490292
47,0.1,ROS_VNF_command,2035232,920900,1544940,490324
48,0.1,ROS_VNF_command,2035232,921128,1545172,490344
49,0.1,ROS_VNF_command,2035232,920892,1544936,490296
50,0.1,ROS_VNF_command,2035232,921144,1544652,490580
51,0.1,ROS_VNF_command,2035232,920892,1544684,490856
52,0.1,ROS_VNF_command,2035232,920892,1544684,490548
53,0.1,ROS_VNF_command,2035232,920616,1544376,490604
54,0.1,ROS_VNF_command,2035232,920892,1544400,490832
55,0.1,ROS_VNF_command,2035232,920608,1544400,490832
56,0.1,ROS_VNF_command,2035232,920608,1544652,490328
57,0.1,ROS_VNF_command,2035232,921112,1544596,490636
58,0.1,ROS_VNF_command,2035232,920828,1544620,490612
59,0.1,ROS_VNF_command,2035232,920828,1544620,490612
60,0.1,ROS_VNF_command,2035232,920828,1544360,490872
61,0.1,ROS_VNF_command,2035232,920924,1544628,490352
62,0.1,ROS_VNF_command,2035232,921088,1544880,490352
63,0.1,ROS_VNF_command,2035232,921088,1544880,490352
64,0.1,ROS_VNF_command,2035232,921088,1544880,490352
65,0.1,ROS_VNF_command,2035232,920932,1544724,490508
66,0.1,ROS_VNF_command,2035232,920924,1544716,490516
67,0.1,ROS_VNF_command,2035232,920956,1544464,490768
68,0.1,ROS_VNF_command,2035232,920704,1544496,490736
69,0.1,ROS_VNF_command,2035232,920704,1544748,490484
70,0.1,ROS_VNF_command,2035232,920956,1545000,490540
71,0.1,ROS_VNF_command,2035232,921200,1544704,490520
72,0.1,ROS_VNF_command,2035232,920980,1544776,490456
73,0.1,ROS_VNF_command,2035232,921028,1544800,490692
74,0.1,ROS_VNF_command,2035232,920728,1544492,490488
75,0.1,ROS_VNF_command,2035232,921052,1544840,490660
76,0.1,ROS_VNF_command,2035232,920792,1544288,490692
77,0.1,ROS_VNF_command,2035232,920824,1544628,490604
78,0.1,ROS_VNF_command,2035232,920824,1544348,490884
79,0.1,ROS_VNF_command,2035232,920572,1544380,490852
80,0.1,ROS_VNF_command,2035232,920572,1544380,490924
81,0.1,ROS_VNF_command,2035232,920792,1544300,490932
82,0.1,ROS_VNF_command,2035232,920492,1544300,490932
83,0.1,ROS_VNF_command,2035232,920708,1544600,490916
84,0.1,ROS_VNF_command,2035232,920508,1544316,490664
85,0.1,ROS_VNF_command,2035232,920760,1544568,490664
86,0.1,ROS_VNF_command,2035232,920760,1544276,490704
87,0.1,ROS_VNF_command,2035232,920296,1544272,491000
88,0.1,ROS_VNF_command,2035232,920264,1544072,491160
89,0.1,ROS_VNF_command,2035232,920256,1544064,490916
90,0.1,ROS_VNF_command,2035232,920508,1544568,490964
91,0.1,ROS_VNF_command,2035232,920468,1544528,490452
92,0.1,ROS_VNF_command,2035232,920452,1544260,491012
93,0.1,ROS_VNF_command,2035232,920476,1544284,490948
94,0.1,ROS_VNF_command,2035232,920476,1544284,490948
95,0.1,ROS_VNF_command,2035232,920476,1544284,490948
96,0.1,ROS_VNF_command,2035232,920444,1544252,490980
97,0.1,ROS_VNF_command,2035232,920696,1544504,490760
98,0.1,ROS_VNF_command,2035232,920412,1544464,491044
99,0.1,ROS_VNF_command,2035232,920664,1544472,490508
100,0.1,ROS_VNF_command,2035232,920948,1544756,490768
