iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,ROS_VNF_command,21.7,8.7,0.0,60.9,0.0,0.0,8.7,0.0,39.1,712.9
4,0.1,ROS_VNF_command,5.0,10.0,0.0,85.0,0.0,0.0,0.0,0.0,15.0,712.9
6,0.1,ROS_VNF_command,9.5,14.3,0.0,76.2,0.0,0.0,0.0,0.0,23.8,712.9
8,0.1,ROS_VNF_command,5.3,5.3,0.0,84.2,0.0,0.0,5.3,0.0,15.9,712.9
10,0.1,ROS_VNF_command,5.3,10.5,0.0,84.2,0.0,0.0,0.0,0.0,15.8,712.9
12,0.1,ROS_VNF_command,5.0,10.0,0.0,80.0,0.0,0.0,5.0,0.0,20.0,712.9
14,0.1,ROS_VNF_command,5.6,0.0,0.0,88.9,0.0,0.0,5.6,0.0,11.2,712.9
16,0.1,ROS_VNF_command,13.6,9.1,0.0,72.7,0.0,0.0,4.5,0.0,27.2,712.9
18,0.1,ROS_VNF_command,11.1,5.6,0.0,83.3,0.0,0.0,0.0,0.0,16.7,712.9
20,0.1,ROS_VNF_command,5.0,15.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,712.9
22,0.1,ROS_VNF_command,15.0,0.0,0.0,80.0,0.0,0.0,5.0,0.0,20.0,712.9
24,0.1,ROS_VNF_command,5.3,10.5,0.0,84.2,0.0,0.0,0.0,0.0,15.8,712.9
26,0.1,ROS_VNF_command,10.5,0.0,0.0,84.2,0.0,0.0,5.3,0.0,15.8,712.9
28,0.1,ROS_VNF_command,0.0,5.6,0.0,94.4,0.0,0.0,0.0,0.0,5.6,712.9
30,0.1,ROS_VNF_command,9.5,4.8,0.0,81.0,0.0,0.0,4.8,0.0,19.1,712.9
32,0.1,ROS_VNF_command,10.0,10.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,712.9
34,0.1,ROS_VNF_command,10.5,5.3,0.0,84.2,0.0,0.0,0.0,0.0,15.8,712.9
36,0.1,ROS_VNF_command,10.0,5.0,0.0,80.0,0.0,0.0,5.0,0.0,20.0,712.9
38,0.1,ROS_VNF_command,5.0,15.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,712.9
40,0.1,ROS_VNF_command,4.8,14.3,0.0,76.2,0.0,0.0,4.8,0.0,23.9,712.9
42,0.1,ROS_VNF_command,5.3,10.5,0.0,78.9,0.0,0.0,5.3,0.0,21.1,712.9
44,0.1,ROS_VNF_command,4.8,19.0,0.0,76.2,0.0,0.0,0.0,0.0,23.8,712.9
46,0.1,ROS_VNF_command,10.0,25.0,0.0,60.0,0.0,0.0,5.0,0.0,40.0,712.9
48,0.1,ROS_VNF_command,13.6,22.7,0.0,59.1,0.0,0.0,4.5,0.0,40.8,712.9
50,0.1,ROS_VNF_command,0.0,10.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,712.9
52,0.1,ROS_VNF_command,9.5,9.5,0.0,76.2,0.0,0.0,4.8,0.0,23.8,712.9
54,0.1,ROS_VNF_command,5.6,11.1,0.0,83.3,0.0,0.0,0.0,0.0,16.7,713.8
56,0.1,ROS_VNF_command,10.0,5.0,0.0,80.0,0.0,0.0,5.0,0.0,20.0,713.8
58,0.1,ROS_VNF_command,5.0,15.0,0.0,75.0,0.0,0.0,5.0,0.0,25.0,713.8
60,0.1,ROS_VNF_command,9.5,9.5,0.0,76.2,0.0,0.0,4.8,0.0,23.8,713.8
62,0.1,ROS_VNF_command,16.7,22.2,0.0,55.6,0.0,0.0,5.6,0.0,44.5,713.8
64,0.1,ROS_VNF_command,22.2,22.2,0.0,48.1,0.0,0.0,7.4,0.0,51.8,713.8
66,0.1,ROS_VNF_command,0.0,10.0,0.0,45.0,40.0,0.0,5.0,0.0,55.0,713.8
68,0.1,ROS_VNF_command,13.6,9.1,0.0,40.9,31.8,0.0,4.5,0.0,59.0,713.8
70,0.1,ROS_VNF_command,19.0,28.6,0.0,19.0,23.8,0.0,9.5,0.0,80.9,713.8
72,0.1,ROS_VNF_command,5.6,5.6,0.0,44.4,44.4,0.0,0.0,0.0,55.6,713.8
74,0.1,ROS_VNF_command,14.3,14.3,0.0,42.9,23.8,0.0,4.8,0.0,57.2,713.8
76,0.1,ROS_VNF_command,5.0,15.0,0.0,70.0,0.0,0.0,10.0,0.0,30.0,713.8
78,0.1,ROS_VNF_command,9.5,14.3,0.0,76.2,0.0,0.0,0.0,0.0,23.8,713.8
80,0.1,ROS_VNF_command,0.0,10.5,0.0,89.5,0.0,0.0,0.0,0.0,10.5,713.8
82,0.1,ROS_VNF_command,10.0,10.0,0.0,75.0,0.0,0.0,5.0,0.0,25.0,713.8
84,0.1,ROS_VNF_command,20.0,5.0,0.0,70.0,0.0,0.0,5.0,0.0,30.0,713.8
