iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,ROS_VNF_command,23.1,15.4,0.0,38.5,0.0,0.0,23.1,0.0,61.6,1537.1
4,0.1,ROS_VNF_command,23.8,19.0,0.0,47.6,0.0,0.0,9.5,0.0,52.3,1537.1
6,0.1,ROS_VNF_command,30.0,20.0,0.0,40.0,0.0,0.0,10.0,0.0,60.0,1537.1
8,0.1,ROS_VNF_command,15.8,10.5,0.0,26.3,21.1,0.0,26.3,0.0,73.7,1537.1
10,0.1,ROS_VNF_command,23.8,23.8,0.0,9.5,23.8,0.0,19.0,0.0,90.4,1537.1
12,0.1,ROS_VNF_command,21.1,26.3,0.0,15.8,21.1,0.0,15.8,0.0,84.3,1537.1
14,0.1,ROS_VNF_command,21.1,15.8,0.0,21.1,31.6,0.0,10.5,0.0,79.0,1537.1
16,0.1,ROS_VNF_command,25.0,12.5,0.0,20.8,25.0,0.0,16.7,0.0,79.2,1537.1
18,0.1,ROS_VNF_command,22.7,13.6,0.0,50.0,0.0,0.0,13.6,0.0,49.9,1537.1
20,0.1,ROS_VNF_command,18.2,18.2,0.0,54.5,0.0,0.0,9.1,0.0,45.5,1537.1
22,0.1,ROS_VNF_command,21.1,10.5,0.0,47.4,0.0,0.0,21.1,0.0,52.7,1537.1
24,0.1,ROS_VNF_command,30.0,15.0,0.0,45.0,0.0,0.0,10.0,0.0,55.0,1537.1
26,0.1,ROS_VNF_command,30.0,15.0,0.0,40.0,0.0,0.0,15.0,0.0,60.0,1537.1
28,0.1,ROS_VNF_command,19.0,14.3,0.0,42.9,0.0,0.0,23.8,0.0,57.1,1537.1
30,0.1,ROS_VNF_command,36.4,18.2,0.0,36.4,0.0,0.0,9.1,0.0,63.7,1537.1
32,0.1,ROS_VNF_command,10.5,26.3,0.0,52.6,0.0,0.0,10.5,0.0,47.3,1537.1
34,0.1,ROS_VNF_command,10.5,15.8,0.0,57.9,0.0,0.0,15.8,0.0,42.1,1537.1
36,0.1,ROS_VNF_command,20.0,15.0,0.0,50.0,0.0,0.0,15.0,0.0,50.0,1537.1
38,0.1,ROS_VNF_command,14.3,14.3,0.0,52.4,0.0,0.0,19.0,0.0,47.6,1537.1
40,0.1,ROS_VNF_command,14.3,14.3,0.0,57.1,0.0,0.0,14.3,0.0,42.9,1537.1
42,0.1,ROS_VNF_command,25.0,15.0,0.0,45.0,0.0,0.0,15.0,0.0,55.0,1534.9
44,0.1,ROS_VNF_command,5.6,22.2,0.0,61.1,0.0,0.0,11.1,0.0,38.9,1534.9
46,0.1,ROS_VNF_command,22.2,11.1,0.0,55.6,0.0,0.0,11.1,0.0,44.4,1534.9
48,0.1,ROS_VNF_command,15.8,21.1,0.0,52.6,0.0,0.0,10.5,0.0,47.4,1534.9
50,0.1,ROS_VNF_command,5.3,21.1,0.0,52.6,0.0,0.0,21.1,0.0,47.5,1534.9
52,0.1,ROS_VNF_command,25.0,5.0,0.0,55.0,0.0,0.0,15.0,0.0,45.0,1534.9
54,0.1,ROS_VNF_command,19.0,9.5,0.0,57.1,0.0,0.0,14.3,0.0,42.8,1534.9
56,0.1,ROS_VNF_command,11.8,17.6,0.0,58.8,0.0,0.0,11.8,0.0,41.2,1534.9
58,0.1,ROS_VNF_command,27.3,9.1,0.0,45.5,0.0,0.0,18.2,0.0,54.6,1534.9
60,0.1,ROS_VNF_command,25.0,25.0,0.0,40.0,0.0,0.0,10.0,0.0,60.0,1534.9
62,0.1,ROS_VNF_command,21.1,21.1,0.0,42.1,0.0,0.0,15.8,0.0,58.0,1534.9
64,0.1,ROS_VNF_command,12.5,18.8,0.0,62.5,0.0,0.0,6.2,0.0,37.5,1534.9
66,0.1,ROS_VNF_command,6.2,6.2,0.0,75.0,0.0,0.0,12.5,0.0,24.9,1534.9
68,0.1,ROS_VNF_command,13.6,13.6,0.0,50.0,0.0,0.0,22.7,0.0,49.9,1534.9
70,0.1,ROS_VNF_command,20.0,15.0,0.0,45.0,0.0,0.0,20.0,0.0,55.0,1534.9
72,0.1,ROS_VNF_command,35.0,10.0,0.0,45.0,0.0,0.0,10.0,0.0,55.0,1534.9
74,0.1,ROS_VNF_command,25.0,15.0,0.0,45.0,0.0,0.0,15.0,0.0,55.0,1534.9
76,0.1,ROS_VNF_command,18.2,18.2,0.0,50.0,0.0,0.0,13.6,0.0,50.0,1534.9
78,0.1,ROS_VNF_command,25.0,10.0,0.0,50.0,0.0,0.0,15.0,0.0,50.0,1534.9
80,0.1,ROS_VNF_command,26.3,10.5,0.0,52.6,0.0,0.0,10.5,0.0,47.3,1534.9
82,0.1,ROS_VNF_command,29.6,14.8,0.0,29.6,0.0,0.0,25.9,0.0,70.3,1534.9
84,0.1,ROS_VNF_command,10.5,15.8,0.0,57.9,0.0,0.0,15.8,0.0,42.1,1534.9
86,0.1,ROS_VNF_command,10.0,15.0,0.0,55.0,0.0,0.0,20.0,0.0,45.0,1534.9
88,0.1,ROS_VNF_command,14.3,19.0,0.0,52.4,0.0,0.0,14.3,0.0,47.6,1534.9
90,0.1,ROS_VNF_command,15.0,10.0,0.0,55.0,0.0,0.0,20.0,0.0,45.0,1534.9
92,0.1,ROS_VNF_command,28.6,28.6,0.0,23.8,0.0,0.0,19.0,0.0,76.2,1534.4
94,0.1,ROS_VNF_command,16.7,11.1,0.0,66.7,0.0,0.0,5.6,0.0,33.4,1534.4
96,0.1,ROS_VNF_command,15.8,5.3,0.0,31.6,31.6,0.0,15.8,0.0,68.5,1534.4
98,0.1,ROS_VNF_command,10.5,10.5,0.0,26.3,36.8,0.0,15.8,0.0,73.6,1534.4
100,0.1,ROS_VNF_command,17.6,11.8,0.0,29.4,29.4,0.0,11.8,0.0,70.6,1534.4
102,0.1,ROS_VNF_command,16.7,16.7,0.0,27.8,27.8,0.0,11.1,0.0,72.3,1534.4
104,0.1,ROS_VNF_command,15.0,5.0,0.0,25.0,25.0,0.0,30.0,0.0,75.0,1534.4
106,0.1,ROS_VNF_command,9.5,19.0,0.0,23.8,28.6,0.0,19.0,0.0,76.1,1534.4
108,0.1,ROS_VNF_command,12.5,18.8,0.0,31.2,37.5,0.0,0.0,0.0,68.8,1534.4
110,0.1,ROS_VNF_command,15.0,5.0,0.0,30.0,35.0,0.0,15.0,0.0,70.0,1534.4
112,0.1,ROS_VNF_command,20.0,10.0,0.0,30.0,30.0,0.0,10.0,0.0,70.0,1534.4
114,0.1,ROS_VNF_command,11.8,17.6,0.0,23.5,35.3,0.0,11.8,0.0,76.5,1534.4
116,0.1,ROS_VNF_command,10.5,15.8,0.0,31.6,26.3,0.0,15.8,0.0,68.4,1534.4
118,0.1,ROS_VNF_command,15.8,10.5,0.0,36.8,15.8,0.0,21.1,0.0,63.2,1534.4
120,0.1,ROS_VNF_command,20.0,15.0,0.0,55.0,0.0,0.0,10.0,0.0,45.0,1534.4
122,0.1,ROS_VNF_command,15.8,10.5,0.0,57.9,0.0,0.0,15.8,0.0,42.1,1534.4
124,0.1,ROS_VNF_command,21.7,17.4,0.0,30.4,0.0,0.0,30.4,0.0,69.5,1534.4
126,0.1,ROS_VNF_command,22.7,9.1,0.0,54.5,0.0,0.0,13.6,0.0,45.4,1534.4
128,0.1,ROS_VNF_command,15.8,5.3,0.0,63.2,0.0,0.0,15.8,0.0,36.9,1534.4
130,0.1,ROS_VNF_command,15.8,21.1,0.0,52.6,0.0,0.0,10.5,0.0,47.4,1534.4
132,0.1,ROS_VNF_command,11.1,16.7,0.0,61.1,0.0,0.0,11.1,0.0,38.9,1534.4
134,0.1,ROS_VNF_command,23.5,11.8,0.0,58.8,0.0,0.0,5.9,0.0,41.2,1534.4
136,0.1,ROS_VNF_command,17.6,11.8,0.0,52.9,0.0,0.0,17.6,0.0,47.0,1534.4
138,0.1,ROS_VNF_command,23.8,9.5,0.0,47.6,0.0,0.0,19.0,0.0,52.3,1534.4
140,0.1,ROS_VNF_command,27.8,16.7,0.0,55.6,0.0,0.0,0.0,0.0,44.5,1534.4
142,0.1,ROS_VNF_command,25.0,25.0,0.0,35.0,0.0,0.0,15.0,0.0,65.0,1534.4
144,0.1,ROS_VNF_command,22.2,5.6,0.0,55.6,0.0,0.0,16.7,0.0,44.5,1534.6
146,0.1,ROS_VNF_command,20.0,10.0,0.0,60.0,0.0,0.0,10.0,0.0,40.0,1534.6
148,0.1,ROS_VNF_command,20.0,5.0,0.0,60.0,0.0,0.0,15.0,0.0,40.0,1534.6
150,0.1,ROS_VNF_command,16.7,16.7,0.0,50.0,0.0,0.0,16.7,0.0,50.1,1534.6
152,0.1,ROS_VNF_command,19.0,23.8,0.0,42.9,0.0,0.0,14.3,0.0,57.1,1534.6
154,0.1,ROS_VNF_command,21.7,26.1,0.0,39.1,0.0,0.0,13.0,0.0,60.8,1534.6
156,0.1,ROS_VNF_command,22.2,16.7,0.0,50.0,0.0,0.0,11.1,0.0,50.0,1534.6
158,0.1,ROS_VNF_command,28.6,23.8,0.0,38.1,0.0,0.0,9.5,0.0,61.9,1534.6
160,0.1,ROS_VNF_command,20.0,20.0,0.0,45.0,0.0,0.0,15.0,0.0,55.0,1534.6
