iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_command,2035232,763924,1400884,634348
2,0.1,ROS_VNF_command,2035232,763608,1400700,634832
3,0.1,ROS_VNF_command,2035232,763324,1400424,634808
4,0.1,ROS_VNF_command,2035232,763276,1400376,634856
5,0.1,ROS_VNF_command,2035232,763308,1400408,634824
6,0.1,ROS_VNF_command,2035232,763340,1400440,634792
7,0.1,ROS_VNF_command,2035232,763056,1400408,634824
8,0.1,ROS_VNF_command,2035232,763340,1400196,635060
9,0.1,ROS_VNF_command,2035232,763128,1400480,635036
10,0.1,ROS_VNF_command,2035232,762852,1400204,635028
11,0.1,ROS_VNF_command,2035232,763152,1400504,634736
12,0.1,ROS_VNF_command,2035232,763380,1400220,635012
13,0.1,ROS_VNF_command,2035232,763120,1400132,635100
14,0.1,ROS_VNF_command,2035232,763056,1400156,634824
15,0.1,ROS_VNF_command,2035232,763088,1400188,634792
16,0.1,ROS_VNF_command,2035232,763372,1400440,634792
17,0.1,ROS_VNF_command,2035232,763120,1400188,635044
18,0.1,ROS_VNF_command,2035232,763120,1400220,635012
19,0.1,ROS_VNF_command,2035232,763120,1400472,635060
20,0.1,ROS_VNF_command,2035232,763152,1400252,634980
21,0.1,ROS_VNF_command,2035232,763152,1399968,635264
22,0.1,ROS_VNF_command,2035232,762932,1400032,635200
23,0.1,ROS_VNF_command,2035232,762924,1400276,634988
24,0.1,ROS_VNF_command,2035232,763184,1400284,635176
25,0.1,ROS_VNF_command,2035232,762996,1400056,634924
26,0.1,ROS_VNF_command,2035232,770572,1407648,627568
27,0.1,ROS_VNF_command,2035232,770808,1407632,627324
28,0.1,ROS_VNF_command,2035232,771092,1408444,627064
29,0.1,ROS_VNF_command,2035232,771092,1408444,626788
30,0.1,ROS_VNF_command,2035232,771036,1408124,627108
31,0.1,ROS_VNF_command,2035232,771028,1408400,627124
32,0.1,ROS_VNF_command,2035232,771248,1408368,626864
33,0.1,ROS_VNF_command,2035232,771248,1408368,626864
34,0.1,ROS_VNF_command,2035232,771256,1408376,626944
35,0.1,ROS_VNF_command,2035232,771200,1408408,627132
36,0.1,ROS_VNF_command,2035232,771188,1408308,627224
37,0.1,ROS_VNF_command,2035232,770936,1408156,627076
38,0.1,ROS_VNF_command,2035232,771004,1408044,626936
39,0.1,ROS_VNF_command,2035232,771232,1408368,626864
40,0.1,ROS_VNF_command,2035232,771216,1408264,626716
41,0.1,ROS_VNF_command,2035232,771468,1408296,626968
42,0.1,ROS_VNF_command,2035232,771216,1408520,626376
43,0.1,ROS_VNF_command,2035232,771688,1408824,626408
44,0.1,ROS_VNF_command,2035232,771672,1408516,626716
45,0.1,ROS_VNF_command,2035232,771200,1408336,626896
46,0.1,ROS_VNF_command,2035232,771224,1408364,626956
47,0.1,ROS_VNF_command,2035232,771516,1408584,626932
48,0.1,ROS_VNF_command,2035232,771240,1408380,626852
49,0.1,ROS_VNF_command,2035232,771184,1408576,626656
50,0.1,ROS_VNF_command,2035232,771256,1408648,626584
51,0.1,ROS_VNF_command,2035232,771288,1408428,626804
52,0.1,ROS_VNF_command,2035232,771328,1408468,626764
53,0.1,ROS_VNF_command,2035232,771320,1408460,626772
54,0.1,ROS_VNF_command,2035232,771448,1408516,626716
55,0.1,ROS_VNF_command,2035232,771384,1408524,626708
56,0.1,ROS_VNF_command,2035232,771344,1408484,626748
57,0.1,ROS_VNF_command,2035232,771344,1408484,626788
58,0.1,ROS_VNF_command,2035232,771564,1408704,626520
59,0.1,ROS_VNF_command,2035232,771556,1408696,626764
60,0.1,ROS_VNF_command,2035232,771288,1408428,626716
61,0.1,ROS_VNF_command,2035232,771384,1408524,626708
62,0.1,ROS_VNF_command,2035232,771352,1408492,626740
63,0.1,ROS_VNF_command,2035232,771352,1408144,626836
64,0.1,ROS_VNF_command,2035232,771068,1408460,626772
65,0.1,ROS_VNF_command,2035232,771360,1408500,626780
66,0.1,ROS_VNF_command,2035232,771336,1408452,626780
67,0.1,ROS_VNF_command,2035232,771368,1408212,627020
68,0.1,ROS_VNF_command,2035232,771100,1408496,626736
69,0.1,ROS_VNF_command,2035232,771312,1408708,626524
70,0.1,ROS_VNF_command,2035232,771272,1408504,627020
71,0.1,ROS_VNF_command,2035232,771092,1408740,626492
72,0.1,ROS_VNF_command,2035232,771604,1408504,626728
73,0.1,ROS_VNF_command,2035232,771320,1408464,626516
74,0.1,ROS_VNF_command,2035232,771232,1408632,626600
75,0.1,ROS_VNF_command,2035232,771012,1408420,626812
76,0.1,ROS_VNF_command,2035232,771572,1408728,626504
77,0.1,ROS_VNF_command,2035232,771540,1408700,626532
78,0.1,ROS_VNF_command,2035232,771508,1408140,627092
79,0.1,ROS_VNF_command,2035232,771256,1408416,626816
80,0.1,ROS_VNF_command,2035232,771004,1408164,626816
