iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_driver,2035232,586624,1250264,784968
2,0.1,ROS_VNF_driver,2035232,586132,1250280,784952
3,0.1,ROS_VNF_driver,2035232,586132,1250320,784912
4,0.1,ROS_VNF_driver,2035232,586132,1250320,784912
5,0.1,ROS_VNF_driver,2035232,586132,1250320,784960
6,0.1,ROS_VNF_driver,2035232,586132,1250320,784912
7,0.1,ROS_VNF_driver,2035232,586384,1250304,784676
8,0.1,ROS_VNF_driver,2035232,586384,1250572,784660
9,0.1,ROS_VNF_driver,2035232,586384,1250572,784968
10,0.1,ROS_VNF_driver,2035232,586132,1250320,784912
11,0.1,ROS_VNF_driver,2035232,586384,1250572,784660
12,0.1,ROS_VNF_driver,2035232,586392,1250580,784952
13,0.1,ROS_VNF_driver,2035232,586384,1250572,784408
14,0.1,ROS_VNF_driver,2035232,586644,1250832,784400
15,0.1,ROS_VNF_driver,2035232,586376,1250564,784944
16,0.1,ROS_VNF_driver,2035232,586124,1250312,784920
17,0.1,ROS_VNF_driver,2035232,586100,1250288,784976
18,0.1,ROS_VNF_driver,2035232,586320,1250248,784984
19,0.1,ROS_VNF_driver,2035232,586068,1250256,784976
20,0.1,ROS_VNF_driver,2035232,586100,1250288,784944
21,0.1,ROS_VNF_driver,2035232,586304,1250748,784744
22,0.1,ROS_VNF_driver,2035232,586344,1250536,784444
23,0.1,ROS_VNF_driver,2035232,586572,1250764,784468
24,0.1,ROS_VNF_driver,2035232,586588,1250780,784452
25,0.1,ROS_VNF_driver,2035232,586304,1250748,784508
26,0.1,ROS_VNF_driver,2035232,586312,1250756,784476
27,0.1,ROS_VNF_driver,2035232,586596,1250788,784712
28,0.1,ROS_VNF_driver,2035232,586288,1250536,784744
29,0.1,ROS_VNF_driver,2035232,591880,1259892,775000
30,0.1,ROS_VNF_driver,2035232,596016,1260176,774804
31,0.1,ROS_VNF_driver,2035232,596228,1260420,774844
32,0.1,ROS_VNF_driver,2035232,596260,1260452,774528
33,0.1,ROS_VNF_driver,2035232,596228,1260672,774308
34,0.1,ROS_VNF_driver,2035232,596764,1260956,774276
35,0.1,ROS_VNF_driver,2035232,596764,1260672,774560
36,0.1,ROS_VNF_driver,2035232,596512,1260704,774528
37,0.1,ROS_VNF_driver,2035232,596764,1260680,774552
38,0.1,ROS_VNF_driver,2035232,596480,1260924,774308
39,0.1,ROS_VNF_driver,2035232,596472,1260916,774316
40,0.1,ROS_VNF_driver,2035232,596732,1260924,774308
41,0.1,ROS_VNF_driver,2035232,596512,1260716,774516
42,0.1,ROS_VNF_driver,2035232,596512,1260716,774516
43,0.1,ROS_VNF_driver,2035232,596504,1260960,774272
44,0.1,ROS_VNF_driver,2035232,596764,1260968,774264
45,0.1,ROS_VNF_driver,2035232,596764,1260684,774312
46,0.1,ROS_VNF_driver,2035232,596764,1260968,774264
47,0.1,ROS_VNF_driver,2035232,596480,1260684,774548
48,0.1,ROS_VNF_driver,2035232,596488,1260944,774288
49,0.1,ROS_VNF_driver,2035232,596732,1261188,774272
50,0.1,ROS_VNF_driver,2035232,596732,1261188,774044
51,0.1,ROS_VNF_driver,2035232,596732,1260936,774296
52,0.1,ROS_VNF_driver,2035232,596732,1260936,774296
53,0.1,ROS_VNF_driver,2035232,596732,1260936,774296
54,0.1,ROS_VNF_driver,2035232,597016,1261204,774304
55,0.1,ROS_VNF_driver,2035232,596764,1260968,774264
56,0.1,ROS_VNF_driver,2035232,596764,1261220,774320
57,0.1,ROS_VNF_driver,2035232,597016,1261220,774312
58,0.1,ROS_VNF_driver,2035232,596716,1261172,774060
59,0.1,ROS_VNF_driver,2035232,597016,1261220,774012
60,0.1,ROS_VNF_driver,2035232,597016,1261220,774012
61,0.1,ROS_VNF_driver,2035232,597268,1261196,774036
