--- Start
Calibration finished !

Learning mode activated? 
False
0,3.163189
1,4.049471
2,5.440947
3,5.932013
4,6.077690
5,5.177529
6,4.767596
7,5.957982
8,6.088891
9,4.781088
10,5.020981
11,4.666162
12,3.658921
13,2.401831
14,3.927088
15,5.642627
16,3.800759
17,2.589857
18,3.495288
19,4.320998
20,4.511015
21,2.721589
22,3.919661
23,4.516028
24,5.205528
25,7.349159
26,5.570519
27,4.512432
28,4.524597
29,3.891113
30,3.985946
31,2.562583
32,3.781597
33,4.030302
34,3.503954
35,2.526248
36,4.064716
37,5.770561
38,4.174770
39,4.731148
Action Server timeout : niryo_one/commander/robot_action
--- End
