--- Start
Calibration finished !

Learning mode activated? 
False
0,3.121597
1,3.301682
2,3.863392
3,3.800209
4,3.747439
5,3.141488
6,3.768788
7,4.708045
8,3.827903
9,4.464293
10,4.361650
11,1.882161
12,2.139830
13,3.546238
14,3.940134
15,3.105434
16,3.523831
17,2.077755
18,4.130069
19,2.707078
20,2.705208
21,4.244516
22,4.178723
23,3.532392
24,2.928560
25,3.302998
26,3.550519
27,2.785754
28,4.478900
29,3.792502
30,3.497004
31,3.937320
32,3.493561
33,2.205286
34,3.980959
35,3.705350
36,3.539822
37,3.497679
38,4.106463
39,2.637507
40,2.507067
41,2.800969
42,3.222300
43,3.134864
44,2.030817
45,3.349278
46,3.649156
47,4.016641
48,4.723420
49,2.099354
50,4.770353
51,4.759747
52,2.515400
53,3.160640
54,2.136073
55,3.352911
56,3.959751
57,4.441119
58,2.341080
59,3.930928
60,2.868099
61,4.344255
62,4.756906
63,3.938092
64,3.780713
65,2.266683
66,3.146989
67,3.873702
68,2.414051
69,4.050322
70,4.080103
71,2.187950
72,2.981613
73,3.895634
74,4.679629
75,3.690895
76,4.525329
77,3.670644
78,4.044672
79,4.184068
80,3.482684
81,2.272851
82,2.335617
83,3.142523
84,3.779511
85,4.315253
86,4.323421
87,2.228525
88,3.961431
89,3.844323
90,2.783417
91,3.781956
92,4.749312
93,3.915499
94,3.351501
95,2.693553
96,4.463307
97,4.387859
98,3.475821
99,3.699871
100,2.269195
101,4.699520
102,4.329434
103,4.216665
104,2.242937
105,4.400060
106,4.723770
107,4.244144
108,4.062417
109,2.945039
110,4.322359
111,2.220627
112,4.137888
113,3.878479
114,2.137475
115,4.796645
116,4.119025
117,4.180946
118,3.630340
119,3.407526
120,3.502087
121,4.776591
122,3.110345
123,4.968295
124,4.254056
125,4.093429
126,2.056666
127,2.136922
128,3.805779
129,4.096119
130,3.871927
131,2.322280
132,3.699520
133,3.659848
134,4.507685
135,5.004396
136,4.304141
137,2.265389
138,2.647523
139,3.433833
140,3.634380
141,2.980710
142,2.329843
143,4.009522
144,2.701827
145,2.999214
146,2.514881
147,3.704958
148,4.145666
149,2.346224
150,3.120130
151,4.567387
152,2.910322
153,2.283250
154,2.214815
155,2.080890
156,4.475999
157,4.520165
158,4.440311
159,2.447164
160,3.960395
161,3.559367
162,3.354036
163,3.477180
164,3.015335
165,3.857838
166,3.759770
167,3.520599
168,2.830828
169,3.662734
170,2.370227
171,5.105984
172,4.626478
173,3.580197
174,3.656781
175,4.683846
176,4.768060
177,3.004357
178,3.094351
179,4.425240
180,3.856918
181,3.219390
182,2.177319
183,3.353467
184,4.363977
185,2.684161
186,5.002283
187,3.035520
188,4.165840
189,3.673994
190,3.653256
191,4.437587
192,2.942516
193,4.050775
194,2.431551
195,2.420503
196,3.007077
197,4.543845
198,4.380827
199,3.556308
200,4.379028
201,4.355714
202,3.715440
203,3.392252
204,3.460838
205,3.126712
206,2.911231
207,4.355513
208,4.266742
209,4.336694
210,4.346838
211,4.593816
212,2.418808
213,3.226921
214,4.161846
215,4.215791
216,4.777198
217,3.994193
218,3.686196
219,4.008814
220,3.504632
221,3.670534
222,3.974707
223,3.652381
224,4.120370
225,3.952753
226,3.814359
227,2.878536
228,3.169831
229,2.126459
230,3.084998
231,3.788703
232,2.769884
233,2.239998
234,2.746693
235,3.220478
236,2.186832
237,3.181641
238,2.242601
239,4.106662
240,2.845480
241,3.544775
242,3.567263
243,4.615101
244,4.266888
245,4.238819
246,2.973092
247,3.837736
248,4.691764
249,3.659864
250,2.230314
251,2.231746
252,2.374078
253,4.029665
254,3.286965
255,4.097368
256,4.149628
257,3.869416
258,3.829958
259,3.644341
260,4.694437
261,4.396119
262,3.188127
263,3.539749
264,3.553733
265,3.709567
266,2.259771
267,1.843970
268,3.864986
269,3.832890
270,3.249269
271,1.986542
272,2.022748
273,2.693183
274,4.441881
275,2.228189
276,4.045279
277,2.943520
278,1.981969
279,2.958413
280,4.207223
281,4.243929
282,3.938588
283,4.229711
284,4.236714
285,3.871559
286,4.254411
287,4.008677
288,3.210765
289,3.457005
290,3.384412
291,4.282820
292,3.613488
293,3.527124
294,3.941217
295,2.651487
296,3.842996
297,3.946296
298,3.503583
299,3.792185
300,2.129534
301,4.745282
302,2.404024
303,3.361897
304,2.945025
305,3.457241
306,3.532647
307,3.548180
308,3.174749
309,2.928499
310,4.362963
311,2.357976
312,3.022521
313,3.345909
314,1.920884
315,4.256688
316,2.839120
317,2.876285
318,4.
