iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_control,2035232,87280,254800,1780432
2,0.1,ROS_VNF_control,2035232,86500,254392,1780840
3,0.1,ROS_VNF_control,2035232,86168,253736,1781156
4,0.1,ROS_VNF_control,2035232,86184,253808,1781424
5,0.1,ROS_VNF_control,2035232,85948,253892,1781340
6,0.1,ROS_VNF_control,2035232,85948,253864,1781368
7,0.1,ROS_VNF_control,2035232,85932,253880,1781352
8,0.1,ROS_VNF_control,2035232,85932,254132,1781100
9,0.1,ROS_VNF_control,2035232,85640,253840,1781392
10,0.1,ROS_VNF_control,2035232,85932,253888,1781344
11,0.1,ROS_VNF_control,2035232,85932,253888,1781344
12,0.1,ROS_VNF_control,2035232,85932,254116,1781116
13,0.1,ROS_VNF_control,2035232,86184,254140,1781368
14,0.1,ROS_VNF_control,2035232,86704,254660,1780572
15,0.1,ROS_VNF_control,2035232,86364,254404,1780660
16,0.1,ROS_VNF_control,2035232,86552,254856,1780480
17,0.1,ROS_VNF_control,2035232,86772,254824,1780692
18,0.1,ROS_VNF_control,2035232,86520,254572,1780660
19,0.1,ROS_VNF_control,2035232,86520,254572,1780660
20,0.1,ROS_VNF_control,2035232,86520,254572,1780660
21,0.1,ROS_VNF_control,2035232,86520,254572,1780660
22,0.1,ROS_VNF_control,2035232,86520,254572,1780660
23,0.1,ROS_VNF_control,2035232,86520,254572,1780660
24,0.1,ROS_VNF_control,2035232,86520,254572,1780660
25,0.1,ROS_VNF_control,2035232,86464,254216,1780676
26,0.1,ROS_VNF_control,2035232,86504,254808,1780424
27,0.1,ROS_VNF_control,2035232,86756,254808,1780428
28,0.1,ROS_VNF_control,2035232,86496,254560,1780672
29,0.1,ROS_VNF_control,2035232,86520,254584,1780648
30,0.1,ROS_VNF_control,2035232,86520,254584,1780940
31,0.1,ROS_VNF_control,2035232,86520,254584,1780648
32,0.1,ROS_VNF_control,2035232,86520,254584,1780648
33,0.1,ROS_VNF_control,2035232,86520,254292,1780940
34,0.1,ROS_VNF_control,2035232,86268,254332,1780900
35,0.1,ROS_VNF_control,2035232,86268,254332,1780900
36,0.1,ROS_VNF_control,2035232,86520,254528,1780452
37,0.1,ROS_VNF_control,2035232,86716,254252,1780980
38,0.1,ROS_VNF_control,2035232,86188,254504,1780728
39,0.1,ROS_VNF_control,2035232,86440,254504,1780728
40,0.1,ROS_VNF_control,2035232,86228,254796,1780436
41,0.1,ROS_VNF_control,2035232,86732,254796,1780696
42,0.1,ROS_VNF_control,2035232,86472,254536,1780696
43,0.1,ROS_VNF_control,2035232,86520,254584,1780648
44,0.1,ROS_VNF_control,2035232,86520,254584,1780648
45,0.1,ROS_VNF_control,2035232,86520,254584,1780680
46,0.1,ROS_VNF_control,2035232,86520,254584,1780648
47,0.1,ROS_VNF_control,2035232,86520,254584,1780648
48,0.1,ROS_VNF_control,2035232,86520,254276,1780704
49,0.1,ROS_VNF_control,2035232,86520,254584,1780648
50,0.1,ROS_VNF_control,2035232,86520,254584,1780648
51,0.1,ROS_VNF_control,2035232,86520,254584,1780396
52,0.1,ROS_VNF_control,2035232,86228,254292,1780940
53,0.1,ROS_VNF_control,2035232,86252,254568,1780664
54,0.1,ROS_VNF_control,2035232,86252,254316,1780916
55,0.1,ROS_VNF_control,2035232,86252,254316,1780916
56,0.1,ROS_VNF_control,2035232,86252,254032,1780696
57,0.1,ROS_VNF_control,2035232,86504,254568,1780664
58,0.1,ROS_VNF_control,2035232,86236,254552,1780680
59,0.1,ROS_VNF_control,2035232,86488,254552,1780680
60,0.1,ROS_VNF_control,2035232,86488,254552,1780680
61,0.1,ROS_VNF_control,2035232,86488,254552,1780680
62,0.1,ROS_VNF_control,2035232,86488,254552,1780680
63,0.1,ROS_VNF_control,2035232,86488,254552,1780680
64,0.1,ROS_VNF_control,2035232,86488,254316,1781216
65,0.1,ROS_VNF_control,2035232,85952,254268,1780964
66,0.1,ROS_VNF_control,2035232,86504,254284,1780956
67,0.1,ROS_VNF_control,2035232,86472,254544,1780964
68,0.1,ROS_VNF_control,2035232,86220,254292,1780940
69,0.1,ROS_VNF_control,2035232,85952,254024,1781208
70,0.1,ROS_VNF_control,2035232,85968,254040,1781192
71,0.1,ROS_VNF_control,2035232,85968,254040,1781192
72,0.1,ROS_VNF_control,2035232,85968,254040,1780940
73,0.1,ROS_VNF_control,2035232,86220,254292,1780964
74,0.1,ROS_VNF_control,2035232,85944,254016,1781216
75,0.1,ROS_VNF_control,2035232,85968,254040,1781192
76,0.1,ROS_VNF_control,2035232,85968,254040,1780940
77,0.1,ROS_VNF_control,2035232,86220,253984,1781248
78,0.1,ROS_VNF_control,2035232,86220,254292,1780940
79,0.1,ROS_VNF_control,2035232,86188,254512,1780720
80,0.1,ROS_VNF_control,2035232,86724,254800,1780960
81,0.1,ROS_VNF_control,2035232,86212,254288,1780944
82,0.1,ROS_VNF_control,2035232,86220,253988,1781244
83,0.1,ROS_VNF_control,2035232,85936,254012,1781220
84,0.1,ROS_VNF_control,2035232,86204,254280,1780976
85,0.1,ROS_VNF_control,2035232,86204,254280,1781252
86,0.1,ROS_VNF_control,2035232,85952,254028,1781204
87,0.1,ROS_VNF_control,2035232,85952,254028,1781204
88,0.1,ROS_VNF_control,2035232,85952,254028,1781204
89,0.1,ROS_VNF_control,2035232,85952,254280,1780952
90,0.1,ROS_VNF_control,2035232,85920,253996,1780984
91,0.1,ROS_VNF_control,2035232,86172,254248,1780984
92,0.1,ROS_VNF_control,2035232,85880,253956,1781276
93,0.1,ROS_VNF_control,2035232,85936,254012,1781220
94,0.1,ROS_VNF_control,2035232,85936,254012,1781520
95,0.1,ROS_VNF_control,2035232,85636,253712,1781520
96,0.1,ROS_VNF_control,2035232,85976,254304,1780928
97,0.1,ROS_VNF_control,2035232,86204,254248,1781276
98,0.1,ROS_VNF_control,2035232,86204,254280,1780952
99,0.1,ROS_VNF_control,2035232,86204,254288,1780944
100,0.1,ROS_VNF_control,2035232,86204,254288,1780944
101,0.1,ROS_VNF_control,2035232,86156,254492,1780740
102,0.1,ROS_VNF_control,2035232,86204,254288,1780944
103,0.1,ROS_VNF_control,2035232,86204,254288,1780944
104,0.1,ROS_VNF_control,2035232,86204,254288,1780944
105,0.1,ROS_VNF_control,2035232,86204,254288,1780944
106,0.1,ROS_VNF_control,2035232,86204,254288,1781212
107,0.1,ROS_VNF_control,2035232,86204,254288,1780944
108,0.1,ROS_VNF_control,2035232,85920,254004,1781008
109,0.1,ROS_VNF_control,2035232,86204,254540,1780692
110,0.1,ROS_VNF_control,2035232,86456,254540,1780692
111,0.1,ROS_VNF_control,2035232,86180,254516,1780716
112,0.1,ROS_VNF_control,2035232,86204,254288,1780944
113,0.1,ROS_VNF_control,2035232,86204,254288,1780944
114,0.1,ROS_VNF_control,2035232,86204,254200,1781292
115,0.1,ROS_VNF_control,2035232,86196,254280,1780952
116,0.1,ROS_VNF_control,2035232,86196,254280,1780952
117,0.1,ROS_VNF_control,2035232,86196,253932,1780960
118,0.1,ROS_VNF_control,2035232,86188,254272,1780960
119,0.1,ROS_VNF_control,2035232,86188,254272,1780960
120,0.1,ROS_VNF_control,2035232,86204,254288,1780944
121,0.1,ROS_VNF_control,2035232,86204,254288,1780944
122,0.1,ROS_VNF_control,2035232,85920,254256,1781008
123,0.1,ROS_VNF_control,2035232,86204,254288,1780944
124,0.1,ROS_VNF_control,2035232,86204,254288,1780944
125,0.1,ROS_VNF_control,2035232,86204,254256,1780976
126,0.1,ROS_VNF_control,2035232,86172,254508,1780724
127,0.1,ROS_VNF_control,2035232,86204,254288,1780968
128,0.1,ROS_VNF_control,2035232,86204,254288,1780944
129,0.1,ROS_VNF_control,2035232,86204,254288,1780944
130,0.1,ROS_VNF_control,2035232,86204,254288,1780944
131,0.1,ROS_VNF_control,2035232,86204,254288,1780944
132,0.1,ROS_VNF_control,2035232,86204,254256,1780976
133,0.1,ROS_VNF_control,2035232,86204,254288,1780944
134,0.1,ROS_VNF_control,2035232,86204,254288,1780944
135,0.1,ROS_VNF_control,2035232,86204,254288,1780944
136,0.1,ROS_VNF_control,2035232,86212,254296,1780936
137,0.1,ROS_VNF_control,2035232,86188,254272,1781252
138,0.1,ROS_VNF_control,2035232,86140,254224,1781008
139,0.1,ROS_VNF_control,2035232,86164,254248,1780984
140,0.1,ROS_VNF_control,2035232,86156,253940,1781292
141,0.1,ROS_VNF_control,2035232,85896,253980,1781252
142,0.1,ROS_VNF_control,2035232,85912,253996,1781236
143,0.1,ROS_VNF_control,2035232,85952,253736,1781244
144,0.1,ROS_VNF_control,2035232,85920,254012,1781220
145,0.1,ROS_VNF_control,2035232,85952,254044,1781188
146,0.1,ROS_VNF_control,2035232,85952,253736,1781496
147,0.1,ROS_VNF_control,2035232,85700,253792,1781188
148,0.1,ROS_VNF_control,2035232,85952,254044,1781188
149,0.1,ROS_VNF_control,2035232,85952,253768,1781464
150,0.1,ROS_VNF_control,2035232,85700,253768,1781464
151,0.1,ROS_VNF_control,2035232,85700,253792,1781440
152,0.1,ROS_VNF_control,2035232,85952,254296,1780936
153,0.1,ROS_VNF_control,2035232,86204,254296,1780936
154,0.1,ROS_VNF_control,2035232,86204,254264,1780968
