iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,ROS_VNF_control,8.7,13.0,0.0,69.6,0.0,0.0,8.7,0.0,30.4,1567.4
4,0.1,ROS_VNF_control,9.1,13.6,0.0,72.7,0.0,0.0,4.5,0.0,27.2,1567.4
6,0.1,ROS_VNF_control,4.5,18.2,0.0,68.2,0.0,0.0,9.1,0.0,31.8,1567.4
8,0.1,ROS_VNF_control,13.6,22.7,0.0,40.9,22.7,0.0,0.0,0.0,59.0,1567.4
10,0.1,ROS_VNF_control,15.8,10.5,0.0,42.1,31.6,0.0,0.0,0.0,57.9,1567.4
12,0.1,ROS_VNF_control,12.0,8.0,0.0,36.0,28.0,0.0,16.0,0.0,64.0,1567.4
14,0.1,ROS_VNF_control,13.6,18.2,0.0,36.4,31.8,0.0,0.0,0.0,63.6,1567.4
16,0.1,ROS_VNF_control,13.6,18.2,0.0,59.1,0.0,0.0,9.1,0.0,40.9,1567.4
18,0.1,ROS_VNF_control,13.6,13.6,0.0,68.2,0.0,0.0,4.5,0.0,31.7,1567.4
20,0.1,ROS_VNF_control,4.5,27.3,0.0,63.6,0.0,0.0,4.5,0.0,36.3,1567.4
22,0.1,ROS_VNF_control,14.8,18.5,0.0,59.3,0.0,0.0,7.4,0.0,40.7,1567.4
24,0.1,ROS_VNF_control,9.1,18.2,0.0,72.7,0.0,0.0,0.0,0.0,27.3,1567.4
26,0.1,ROS_VNF_control,8.0,12.0,0.0,68.0,0.0,0.0,12.0,0.0,32.0,1567.4
28,0.1,ROS_VNF_control,13.6,9.1,0.0,72.7,0.0,0.0,4.5,0.0,27.2,1567.4
30,0.1,ROS_VNF_control,13.0,17.4,0.0,69.6,0.0,0.0,0.0,0.0,30.4,1567.4
32,0.1,ROS_VNF_control,13.0,13.0,0.0,65.2,0.0,0.0,8.7,0.0,34.7,1567.4
34,0.1,ROS_VNF_control,13.6,18.2,0.0,63.6,0.0,0.0,4.5,0.0,36.3,1567.4
36,0.1,ROS_VNF_control,9.1,18.2,0.0,68.2,0.0,0.0,4.5,0.0,31.8,1567.4
38,0.1,ROS_VNF_control,13.6,22.7,0.0,59.1,0.0,0.0,4.5,0.0,40.8,1567.8
40,0.1,ROS_VNF_control,13.6,22.7,0.0,63.6,0.0,0.0,0.0,0.0,36.3,1567.8
42,0.1,ROS_VNF_control,25.0,8.3,0.0,62.5,0.0,0.0,4.2,0.0,37.5,1567.8
44,0.1,ROS_VNF_control,10.5,5.3,0.0,78.9,0.0,0.0,5.3,0.0,21.1,1567.8
