iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,ROS_VNF_control,2035232,463812,1046840,988936
2,0.1,ROS_VNF_control,2035232,462084,1045496,989736
3,0.1,ROS_VNF_control,2035232,462124,1045560,989672
4,0.1,ROS_VNF_control,2035232,462116,1045560,989672
5,0.1,ROS_VNF_control,2035232,462116,1045560,989672
6,0.1,ROS_VNF_control,2035232,462116,1045560,989672
7,0.1,ROS_VNF_control,2035232,462116,1045560,990240
8,0.1,ROS_VNF_control,2035232,461800,1045244,989988
9,0.1,ROS_VNF_control,2035232,461800,1045244,990320
10,0.1,ROS_VNF_control,2035232,461556,1045000,990232
11,0.1,ROS_VNF_control,2035232,461556,1045000,990232
12,0.1,ROS_VNF_control,2035232,461556,1045000,990232
13,0.1,ROS_VNF_control,2035232,461556,1045000,990232
14,0.1,ROS_VNF_control,2035232,461556,1045000,990232
15,0.1,ROS_VNF_control,2035232,461564,1045020,990212
16,0.1,ROS_VNF_control,2035232,461564,1045020,989960
17,0.1,ROS_VNF_control,2035232,461532,1044988,990244
18,0.1,ROS_VNF_control,2035232,461564,1045020,990244
19,0.1,ROS_VNF_control,2035232,461524,1044728,990252
20,0.1,ROS_VNF_control,2035232,461564,1045020,990212
21,0.1,ROS_VNF_control,2035232,461564,1045020,990212
22,0.1,ROS_VNF_control,2035232,461816,1045272,989960
23,0.1,ROS_VNF_control,2035232,471252,1054692,980540
24,0.1,ROS_VNF_control,2035232,471236,1054692,980288
25,0.1,ROS_VNF_control,2035232,471220,1054928,980604
26,0.1,ROS_VNF_control,2035232,471512,1054968,980264
27,0.1,ROS_VNF_control,2035232,471764,1054920,980312
28,0.1,ROS_VNF_control,2035232,471512,1054968,980264
29,0.1,ROS_VNF_control,2035232,471512,1055220,980012
30,0.1,ROS_VNF_control,2035232,471764,1054936,980296
31,0.1,ROS_VNF_control,2035232,471512,1054968,980264
32,0.1,ROS_VNF_control,2035232,471512,1054968,980264
33,0.1,ROS_VNF_control,2035232,471512,1054968,979760
34,0.1,ROS_VNF_control,2035232,471724,1055180,980052
35,0.1,ROS_VNF_control,2035232,471512,1054968,980012
36,0.1,ROS_VNF_control,2035232,471764,1055220,980052
37,0.1,ROS_VNF_control,2035232,471716,1055424,980092
38,0.1,ROS_VNF_control,2035232,472016,1055472,979760
39,0.1,ROS_VNF_control,2035232,471984,1055440,979824
40,0.1,ROS_VNF_control,2035232,472236,1055684,979572
41,0.1,ROS_VNF_control,2035232,472276,1055732,979808
42,0.1,ROS_VNF_control,2035232,471692,1055400,979580
43,0.1,ROS_VNF_control,2035232,471968,1055424,979840
44,0.1,ROS_VNF_control,2035232,471976,1055432,979800
45,0.1,ROS_VNF_control,2035232,471984,1055440,979792
46,0.1,ROS_VNF_control,2035232,471976,1055432,979800
47,0.1,ROS_VNF_control,2035232,471984,1055440,980068
48,0.1,ROS_VNF_control,2035232,471732,1055156,980076
49,0.1,ROS_VNF_control,2035232,471732,1055188,980044
50,0.1,ROS_VNF_control,2035232,471708,1055164,980068
51,0.1,ROS_VNF_control,2035232,471732,1055188,980044
52,0.1,ROS_VNF_control,2035232,471732,1055196,980036
53,0.1,ROS_VNF_control,2035232,471984,1055700,979532
54,0.1,ROS_VNF_control,2035232,472236,1055700,979532
55,0.1,ROS_VNF_control,2035232,471952,1055384,979856
56,0.1,ROS_VNF_control,2035232,471984,1055448,979784
57,0.1,ROS_VNF_control,2035232,471984,1055448,979784
58,0.1,ROS_VNF_control,2035232,471984,1055148,980084
59,0.1,ROS_VNF_control,2035232,471684,1055148,980084
60,0.1,ROS_VNF_control,2035232,471684,1055148,980084
61,0.1,ROS_VNF_control,2035232,471684,1055148,980084
62,0.1,ROS_VNF_control,2035232,471684,1055148,980084
63,0.1,ROS_VNF_control,2035232,471684,1055148,980084
64,0.1,ROS_VNF_control,2035232,471684,1055148,980344
65,0.1,ROS_VNF_control,2035232,471732,1055196,980036
66,0.1,ROS_VNF_control,2035232,471732,1055448,979784
67,0.1,ROS_VNF_control,2035232,472236,1055700,979532
68,0.1,ROS_VNF_control,2035232,472488,1055676,979556
69,0.1,ROS_VNF_control,2035232,472488,1055952,979280
70,0.1,ROS_VNF_control,2035232,472488,1055952,979280
71,0.1,ROS_VNF_control,2035232,472488,1055952,979280
72,0.1,ROS_VNF_control,2035232,472488,1055952,979280
73,0.1,ROS_VNF_control,2035232,472456,1055904,979076
74,0.1,ROS_VNF_control,2035232,472740,1056204,978776
75,0.1,ROS_VNF_control,2035232,472992,1056180,979052
76,0.1,ROS_VNF_control,2035232,472740,1056456,979084
77,0.1,ROS_VNF_control,2035232,472740,1056456,979328
78,0.1,ROS_VNF_control,2035232,472456,1055924,979056
79,0.1,ROS_VNF_control,2035232,472488,1055672,979560
80,0.1,ROS_VNF_control,2035232,472236,1055704,979592
81,0.1,ROS_VNF_control,2035232,472488,1055956,979292
82,0.1,ROS_VNF_control,2035232,472488,1055924,979308
83,0.1,ROS_VNF_control,2035232,472212,1055680,979552
84,0.1,ROS_VNF_control,2035232,472236,1055704,979528
85,0.1,ROS_VNF_control,2035232,472488,1055672,979560
86,0.1,ROS_VNF_control,2035232,471944,1055412,979820
87,0.1,ROS_VNF_control,2035232,471960,1055680,979552
88,0.1,ROS_VNF_control,2035232,472236,1055956,979276
89,0.1,ROS_VNF_control,2035232,471952,1055420,979560
