iteration,measurement_period,machine/VNF,RAMTotal,RAMFree,RAMAvailable,RAM_usage
1,0.1,LocalHost,16288168,2077236,7344092,8944668
2,0.1,LocalHost,16288168,2059144,7328564,8968912
3,0.1,LocalHost,16288168,2032692,7307516,8980652
4,0.1,LocalHost,16288168,2025712,7298780,8991420
5,0.1,LocalHost,16288168,1996332,7271700,9018744
6,0.1,LocalHost,16288168,1975652,7251020,9037148
7,0.1,LocalHost,16288168,1957072,7232440,9055728
8,0.1,LocalHost,16288168,1948684,7219688,9069064
9,0.1,LocalHost,16288168,1935148,7210520,9078128
10,0.1,LocalHost,16288168,1934936,7210032,9078396
11,0.1,LocalHost,16288168,1934356,7210256,9077912
12,0.1,LocalHost,16288168,1934908,7210560,9077348
13,0.1,LocalHost,16288168,1935396,7210528,9077640
14,0.1,LocalHost,16288168,1935264,7210660,9077776
15,0.1,LocalHost,16288168,1934940,7210068,9077840
16,0.1,LocalHost,16288168,1934980,7210376,9077792
17,0.1,LocalHost,16288168,1934948,7210344,9077564
18,0.1,LocalHost,16288168,1935136,7210256,9078480
19,0.1,LocalHost,16288168,1934340,7209444,9078724
20,0.1,LocalHost,16288168,1934208,7209868,9077780
21,0.1,LocalHost,16288168,1934988,7210388,9077780
22,0.1,LocalHost,16288168,1934736,7210136,9078032
23,0.1,LocalHost,16288168,1934760,7209852,9078316
24,0.1,LocalHost,16288168,1934720,7210380,9077788
25,0.1,LocalHost,16288168,1935240,7210640,9077528
26,0.1,LocalHost,16288168,1934996,7210096,9078072
27,0.1,LocalHost,16288168,1934924,7210008,9078184
28,0.1,LocalHost,16288168,1934876,7210276,9078152
29,0.1,LocalHost,16288168,1934688,7209800,9078368
30,0.1,LocalHost,16288168,1934372,7209776,9078392
31,0.1,LocalHost,16288168,1933876,7209800,9078628
32,0.1,LocalHost,16288168,1934128,7209792,9078376
33,0.1,LocalHost,16288168,1934712,7210116,9078344
34,0.1,LocalHost,16288168,1934672,7210340,9077828
35,0.1,LocalHost,16288168,1934308,7209432,9078736
36,0.1,LocalHost,16288168,1934584,7210000,9078648
37,0.1,LocalHost,16288168,1934176,7209324,9078600
38,0.1,LocalHost,16288168,1934160,7209568,9078608
39,0.1,LocalHost,16288168,1933616,7209032,9078616
40,0.1,LocalHost,16288168,1934276,7209684,9078224
41,0.1,LocalHost,16288168,1934672,7210340,9077828
42,0.1,LocalHost,16288168,1935136,7210260,9077908
43,0.1,LocalHost,16288168,1934852,7210268,9077900
44,0.1,LocalHost,16288168,1934908,7210316,9077852
45,0.1,LocalHost,16288168,1935372,7211044,9077384
46,0.1,LocalHost,16288168,1935136,7210548,9077620
47,0.1,LocalHost,16288168,1935136,7210552,9077616
48,0.1,LocalHost,16288168,1934876,7210008,9078436
49,0.1,LocalHost,16288168,1934608,7210024,9078144
50,0.1,LocalHost,16288168,1934576,7209992,9078468
51,0.1,LocalHost,16288168,1934324,7209740,9078428
52,0.1,LocalHost,16288168,1934664,7210080,9078088
53,0.1,LocalHost,16288168,1934924,7208304,9081400
54,0.1,LocalHost,16288168,1935012,7210420,9077748
55,0.1,LocalHost,16288168,1930556,7205988,9082824
56,0.1,LocalHost,16288168,1933968,7209664,9079144
57,0.1,LocalHost,16288168,1933768,7209472,9078696
58,0.1,LocalHost,16288168,1934012,7209456,9078988
59,0.1,LocalHost,16288168,1933736,7209180,9078988
60,0.1,LocalHost,16288168,1933752,7209456,9078712
61,0.1,LocalHost,16288168,1934240,7209644,9078524
62,0.1,LocalHost,16288168,1933996,7208888,9079020
63,0.1,LocalHost,16288168,1933964,7209668,9078500
64,0.1,LocalHost,16288168,1934476,7209636,9078532
65,0.1,LocalHost,16288168,1933852,7209556,9078612
66,0.1,LocalHost,16288168,1934608,7210052,9078392
67,0.1,LocalHost,16288168,1934048,7209492,9078676
68,0.1,LocalHost,16288168,1934112,7209556,9078904
69,0.1,LocalHost,16288168,1934128,7209584,9078584
70,0.1,LocalHost,16288168,1934176,7209348,9078560
71,0.1,LocalHost,16288168,1934128,7209836,9078600
72,0.1,LocalHost,16288168,1933876,7209324,9078584
73,0.1,LocalHost,16288168,1934388,7209836,9078332
74,0.1,LocalHost,16288168,1934404,7209852,9078584
75,0.1,LocalHost,16288168,1934372,7209820,9078372
76,0.1,LocalHost,16288168,1934356,7209804,9078364
77,0.1,LocalHost,16288168,1934616,7210064,9078104
78,0.1,LocalHost,16288168,1934900,7210372,9077796
79,0.1,LocalHost,16288168,1934200,7209652,9078516
80,0.1,LocalHost,16288168,1934160,7209840,9078068
81,0.1,LocalHost,16288168,1934696,7210148,9077760
82,0.1,LocalHost,16288168,1934616,7210068,9078100
83,0.1,LocalHost,16288168,1934608,7210060,9078108
84,0.1,LocalHost,16288168,1934608,7210324,9077844
85,0.1,LocalHost,16288168,1934860,7210316,9077852
86,0.1,LocalHost,16288168,1935168,7210336,9077832
87,0.1,LocalHost,16288168,1934884,7210072,9078096
88,0.1,LocalHost,16288168,1934868,7210336,9077572
89,0.1,LocalHost,16288168,1935032,7210760,9077408
90,0.1,LocalHost,16288168,1935080,7210548,9077880
91,0.1,LocalHost,16288168,1934828,7210296,9077872
92,0.1,LocalHost,16288168,1934820,7210604,9077588
93,0.1,LocalHost,16288168,1935388,7210440,9077728
94,0.1,LocalHost,16288168,1935088,7210692,9077476
95,0.1,LocalHost,16288168,1931616,7207224,9080944
96,0.1,LocalHost,16288168,1934972,7210584,9077584
97,0.1,LocalHost,16288168,1934868,7210480,9078248
98,0.1,LocalHost,16288168,1934560,7210172,9077996
99,0.1,LocalHost,16288168,1934740,7210356,9078080
100,0.1,LocalHost,16288168,1934196,7209496,9078680
101,0.1,LocalHost,16288168,1933928,7209552,9078356
102,0.1,LocalHost,16288168,1934188,7210072,9078096
