iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,5.3,67.4,0.0,27.4,0.0,0.0,0.0,0.0,72.7,10096800
4,0.1,LocalHost,7.5,61.3,0.0,29.0,2.2,0.0,0.0,0.0,71.0,10096800
6,0.1,LocalHost,4.3,57.0,0.0,33.3,5.4,0.0,0.0,0.0,66.7,10096800
8,0.1,LocalHost,9.0,49.4,0.0,32.6,9.0,0.0,0.0,0.0,67.4,10096800
10,0.1,LocalHost,5.4,54.8,0.0,34.4,5.4,0.0,0.0,0.0,65.6,10096800
12,0.1,LocalHost,7.4,54.7,0.0,29.5,8.4,0.0,0.0,0.0,70.5,10096800
14,0.1,LocalHost,4.3,54.3,0.0,34.8,5.4,0.0,1.1,0.0,65.1,10096800
16,0.1,LocalHost,4.5,56.8,0.0,38.6,0.0,0.0,0.0,0.0,61.3,10096800
18,0.1,LocalHost,6.1,53.5,0.0,38.4,0.0,0.0,2.0,0.0,61.6,10096800
20,0.1,LocalHost,6.5,56.5,0.0,35.9,0.0,0.0,1.1,0.0,64.1,10096800
22,0.1,LocalHost,5.3,37.2,0.0,55.3,0.0,0.0,2.1,0.0,44.6,10096800
24,0.1,LocalHost,7.1,22.4,0.0,69.4,0.0,0.0,1.2,0.0,30.7,10096800
26,0.1,LocalHost,6.0,37.0,0.0,57.0,0.0,0.0,0.0,0.0,43.0,10096800
28,0.1,LocalHost,6.4,37.2,0.0,55.3,0.0,0.0,1.1,0.0,44.7,10096800
30,0.1,LocalHost,4.6,33.3,0.0,60.9,0.0,0.0,1.1,0.0,39.0,10096800
32,0.1,LocalHost,6.5,35.5,0.0,57.0,0.0,0.0,1.1,0.0,43.1,10096800
34,0.1,LocalHost,10.4,49.1,0.0,36.8,2.8,0.0,0.9,0.0,63.2,10096800
36,0.1,LocalHost,7.6,48.3,0.0,40.7,3.4,0.0,0.0,0.0,59.3,10096800
38,0.1,LocalHost,8.7,35.9,0.0,54.3,1.1,0.0,0.0,0.0,45.7,10096800
