iteration,measurement_period,machine/VNF,usercpu,syscpu,nicecpu,idlecpu,IOwaitcpu,HWInteruptscpu,SWInteruptscpu,stolencpu,Total(NoIdle),RAMused
2,0.1,LocalHost,9.3,76.3,0.0,14.4,0.0,0.0,0.0,0.0,85.6,10015324
4,0.1,LocalHost,6.6,72.5,0.0,20.9,0.0,0.0,0.0,0.0,79.1,10015324
6,0.1,LocalHost,6.5,68.5,0.0,23.9,0.0,0.0,1.1,0.0,76.1,10015324
8,0.1,LocalHost,5.3,56.4,0.0,38.3,0.0,0.0,0.0,0.0,61.7,10015324
10,0.1,LocalHost,6.5,60.9,0.0,32.6,0.0,0.0,0.0,0.0,67.4,10015324
12,0.1,LocalHost,6.5,54.8,0.0,37.6,0.0,0.0,1.1,0.0,62.4,10015324
14,0.1,LocalHost,7.3,55.2,0.0,37.5,0.0,0.0,0.0,0.0,62.5,10015324
16,0.1,LocalHost,5.8,53.5,0.0,40.7,0.0,0.0,0.0,0.0,59.3,10015324
18,0.1,LocalHost,7.6,53.3,0.0,39.1,0.0,0.0,0.0,0.0,60.9,10015324
20,0.1,LocalHost,5.7,48.3,0.0,46.0,0.0,0.0,0.0,0.0,54.0,10015324
22,0.1,LocalHost,5.7,26.4,0.0,67.8,0.0,0.0,0.0,0.0,32.1,10015324
24,0.1,LocalHost,6.5,28.0,0.0,63.4,0.0,0.0,2.2,0.0,36.7,10015324
26,0.1,LocalHost,4.5,19.3,0.0,76.1,0.0,0.0,0.0,0.0,23.8,10015324
28,0.1,LocalHost,5.7,21.8,0.0,72.4,0.0,0.0,0.0,0.0,27.5,10015324
30,0.1,LocalHost,6.1,32.7,0.0,60.2,0.0,0.0,1.0,0.0,39.8,10015324
32,0.1,LocalHost,9.4,31.2,0.0,58.3,0.0,0.0,1.0,0.0,41.6,10015324
34,0.1,LocalHost,4.5,24.7,0.0,68.5,0.0,0.0,2.2,0.0,31.4,10015324
36,0.1,LocalHost,5.3,33.0,0.0,60.6,0.0,0.0,1.1,0.0,39.4,10015324
38,0.1,LocalHost,5.3,33.0,0.0,60.6,0.0,0.0,1.1,0.0,39.4,10015324
40,0.1,LocalHost,6.5,29.0,0.0,62.4,0.0,0.0,2.2,0.0,37.7,10015324
42,0.1,LocalHost,3.2,30.5,0.0,64.2,0.0,0.0,2.1,0.0,35.8,10078360
44,0.1,LocalHost,6.4,36.2,0.0,57.4,0.0,0.0,0.0,0.0,42.6,10078360
46,0.1,LocalHost,4.5,27.0,0.0,68.5,0.0,0.0,0.0,0.0,31.5,10078360
48,0.1,LocalHost,5.6,30.0,0.0,58.9,4.4,0.0,1.1,0.0,41.1,10078360
50,0.1,LocalHost,5.4,35.5,0.0,58.1,0.0,0.0,1.1,0.0,42.0,10078360
52,0.1,LocalHost,10.0,28.9,0.0,61.1,0.0,0.0,0.0,0.0,38.9,10078360
54,0.1,LocalHost,4.5,29.2,0.0,66.3,0.0,0.0,0.0,0.0,33.7,10078360
56,0.1,LocalHost,5.3,31.6,0.0,62.1,0.0,0.0,1.1,0.0,38.0,10078360
58,0.1,LocalHost,4.3,25.8,0.0,68.8,0.0,0.0,1.1,0.0,31.2,10078360
60,0.1,LocalHost,9.5,26.3,0.0,63.2,1.1,0.0,0.0,0.0,36.9,10078360
62,0.1,LocalHost,4.2,27.4,0.0,62.1,5.3,0.0,1.1,0.0,38.0,10078360
64,0.1,LocalHost,6.7,24.4,0.0,68.9,0.0,0.0,0.0,0.0,31.1,10078360
66,0.1,LocalHost,5.2,29.9,0.0,63.9,0.0,0.0,1.0,0.0,36.1,10078360
68,0.1,LocalHost,5.4,31.2,0.0,62.4,0.0,0.0,1.1,0.0,37.7,10078360
70,0.1,LocalHost,4.4,28.6,0.0,67.0,0.0,0.0,0.0,0.0,33.0,10078360
72,0.1,LocalHost,8.2,30.6,0.0,61.2,0.0,0.0,0.0,0.0,38.8,10078360
74,0.1,LocalHost,4.5,23.9,0.0,70.5,0.0,0.0,1.1,0.0,29.5,10078360
76,0.1,LocalHost,7.8,26.7,0.0,65.6,0.0,0.0,0.0,0.0,34.5,10078360
78,0.1,LocalHost,5.7,27.3,0.0,63.6,0.0,0.0,3.4,0.0,36.4,10078360
80,0.1,LocalHost,4.2,34.4,0.0,61.5,0.0,0.0,0.0,0.0,38.6,10078360
82,0.1,LocalHost,6.4,28.7,0.0,63.8,0.0,0.0,1.1,0.0,36.2,10078360
84,0.1,LocalHost,5.6,31.1,0.0,63.3,0.0,0.0,0.0,0.0,36.7,10078360
86,0.1,LocalHost,4.4,31.9,0.0,58.2,4.4,0.0,1.1,0.0,41.8,10078360
88,0.1,LocalHost,15.0,60.0,0.0,20.0,4.0,0.0,1.0,0.0,80.0,10078360
90,0.1,LocalHost,4.3,30.9,0.0,57.4,7.4,0.0,0.0,0.0,42.6,10078360
92,0.1,LocalHost,5.5,30.8,0.0,57.1,6.6,0.0,0.0,0.0,42.9,10078360
94,0.1,LocalHost,5.2,34.4,0.0,59.4,0.0,0.0,1.0,0.0,40.6,10078948
96,0.1,LocalHost,4.4,37.4,0.0,58.2,0.0,0.0,0.0,0.0,41.8,10078948
98,0.1,LocalHost,6.3,30.5,0.0,61.1,0.0,0.0,2.1,0.0,38.9,10078948
100,0.1,LocalHost,6.9,35.3,0.0,56.9,0.0,0.0,1.0,0.0,43.2,10078948
102,0.1,LocalHost,4.2,38.5,0.0,56.2,0.0,0.0,1.0,0.0,43.7,10078948
104,0.1,LocalHost,7.1,34.7,0.0,57.1,0.0,0.0,1.0,0.0,42.8,10078948
106,0.1,LocalHost,7.4,35.1,0.0,57.4,0.0,0.0,0.0,0.0,42.5,10078948
108,0.1,LocalHost,5.1,34.7,0.0,58.2,0.0,0.0,2.0,0.0,41.8,10078948
110,0.1,LocalHost,6.2,35.1,0.0,57.7,0.0,0.0,1.0,0.0,42.3,10078948
112,0.1,LocalHost,7.1,34.3,0.0,57.6,0.0,0.0,1.0,0.0,42.4,10078948
114,0.1,LocalHost,7.7,33.7,0.0,56.7,0.0,0.0,1.9,0.0,43.3,10078948
116,0.1,LocalHost,5.4,37.0,0.0,57.6,0.0,0.0,0.0,0.0,42.4,10078948
118,0.1,LocalHost,6.1,34.3,0.0,59.6,0.0,0.0,0.0,0.0,40.4,10078948
120,0.1,LocalHost,4.2,34.7,0.0,60.0,0.0,0.0,1.1,0.0,40.0,10078948
122,0.1,LocalHost,7.1,35.4,0.0,57.6,0.0,0.0,0.0,0.0,42.5,10078948
124,0.1,LocalHost,7.4,32.6,0.0,58.9,0.0,0.0,1.1,0.0,41.1,10078948
126,0.1,LocalHost,4.5,33.7,0.0,61.8,0.0,0.0,0.0,0.0,38.2,10078948
128,0.1,LocalHost,7.2,35.1,0.0,57.7,0.0,0.0,0.0,0.0,42.3,10078948
130,0.1,LocalHost,7.9,31.5,0.0,60.7,0.0,0.0,0.0,0.0,39.4,10078948
132,0.1,LocalHost,4.4,35.2,0.0,59.3,0.0,0.0,1.1,0.0,40.7,10078948
134,0.1,LocalHost,7.0,36.0,0.0,57.0,0.0,0.0,0.0,0.0,43.0,10078948
136,0.1,LocalHost,6.1,35.4,0.0,58.6,0.0,0.0,0.0,0.0,41.5,10078948
138,0.1,LocalHost,7.4,34.7,0.0,57.9,0.0,0.0,0.0,0.0,42.1,10078948
140,0.1,LocalHost,6.1,37.8,0.0,55.1,0.0,0.0,1.0,0.0,44.9,10078948
142,0.1,LocalHost,5.3,34.7,0.0,58.9,0.0,0.0,1.1,0.0,41.1,10078948
144,0.1,LocalHost,6.2,33.0,0.0,58.8,0.0,0.0,2.1,0.0,41.3,10077848
146,0.1,LocalHost,7.1,34.7,0.0,57.1,0.0,0.0,1.0,0.0,42.8,10077848
148,0.1,LocalHost,5.4,34.4,0.0,60.2,0.0,0.0,0.0,0.0,39.8,10077848
150,0.1,LocalHost,5.2,35.4,0.0,58.3,0.0,0.0,1.0,0.0,41.6,10077848
152,0.1,LocalHost,5.2,38.5,0.0,56.2,0.0,0.0,0.0,0.0,43.7,10077848
154,0.1,LocalHost,6.4,33.0,0.0,59.6,0.0,0.0,1.1,0.0,40.5,10077848
156,0.1,LocalHost,7.5,32.3,0.0,60.2,0.0,0.0,0.0,0.0,39.8,10077848
158,0.1,LocalHost,9.6,29.8,0.0,60.6,0.0,0.0,0.0,0.0,39.4,10077848
160,0.1,LocalHost,7.2,33.0,0.0,58.8,0.0,0.0,1.0,0.0,41.2,10077848
162,0.1,LocalHost,3.4,36.0,0.0,60.7,0.0,0.0,0.0,0.0,39.4,10077848
164,0.1,LocalHost,8.6,35.2,0.0,54.3,0.0,0.0,1.9,0.0,45.7,10077848
166,0.1,LocalHost,4.5,34.1,0.0,61.4,0.0,0.0,0.0,0.0,38.6,10077848
168,0.1,LocalHost,6.9,42.6,0.0,49.5,1.0,0.0,0.0,0.0,50.5,10077848
170,0.1,LocalHost,9.5,46.3,0.0,40.0,4.2,0.0,0.0,0.0,60.0,10077848
172,0.1,LocalHost,6.4,29.8,0.0,61.7,1.1,0.0,1.1,0.0,38.4,10077848
174,0.1,LocalHost,6.1,29.6,0.0,57.1,7.1,0.0,0.0,0.0,42.8,10077848
176,0.1,LocalHost,9.9,50.5,0.0,33.3,6.3,0.0,0.0,0.0,66.7,10077848
178,0.1,LocalHost,7.2,32.0,0.0,53.6,6.2,0.0,1.0,0.0,46.4,10077848
180,0.1,LocalHost,6.3,28.4,0.0,55.8,8.4,0.0,1.1,0.0,44.2,10077848
182,0.1,LocalHost,6.1,46.1,0.0,42.6,5.2,0.0,0.0,0.0,57.4,10077848
184,0.1,LocalHost,8.0,46.4,0.0,44.6,0.0,0.0,0.9,0.0,55.3,10077848
186,0.1,LocalHost,6.4,51.1,0.0,42.6,0.0,0.0,0.0,0.0,57.5,10077848
188,0.1,LocalHost,7.9,27.0,0.0,65.2,0.0,0.0,0.0,0.0,34.9,10077848
190,0.1,LocalHost,5.3,29.8,0.0,63.8,0.0,0.0,1.1,0.0,36.2,10077848
192,0.1,LocalHost,4.3,37.6,0.0,57.0,0.0,0.0,1.1,0.0,43.0,10078612
194,0.1,LocalHost,8.4,32.6,0.0,57.9,0.0,0.0,1.1,0.0,42.1,10078612
196,0.1,LocalHost,6.4,35.1,0.0,58.5,0.0,0.0,0.0,0.0,41.5,10078612
198,0.1,LocalHost,7.3,36.5,0.0,55.2,0.0,0.0,1.0,0.0,44.8,10078612
200,0.1,LocalHost,5.3,34.7,0.0,58.9,0.0,0.0,1.1,0.0,41.1,10078612
202,0.1,LocalHost,4.2,36.8,0.0,56.8,0.0,0.0,2.1,0.0,43.1,10078612
204,0.1,LocalHost,6.4,35.1,0.0,58.5,0.0,0.0,0.0,0.0,41.5,10078612
