KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  5,3 us, 19,1 sy,  0,0 ni, 75,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  2,0 us, 26,5 sy,  0,0 ni, 71,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  3,0 us, 29,7 sy,  0,0 ni, 65,3 id,  0,0 wa,  0,0 hi,  2,0 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s): 13,3 us, 35,7 sy,  0,0 ni, 48,0 id,  3,1 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  3,2 us, 28,0 sy,  0,0 ni, 68,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  5,8 us, 31,1 sy,  0,0 ni, 63,1 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  4,0 us, 29,3 sy,  0,0 ni, 65,7 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  5,6 us, 28,0 sy,  0,0 ni, 63,6 id,  0,0 wa,  0,0 hi,  2,8 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  4,0 us, 32,0 sy,  0,0 ni, 64,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188684 free,  7586548 used,  8512936 buff/cache
%Cpu(s):  5,5 us, 31,8 sy,  0,0 ni, 60,9 id,  0,0 wa,  0,0 hi,  1,8 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  3,8 us, 30,8 sy,  0,0 ni, 64,4 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  3,8 us, 31,4 sy,  0,0 ni, 64,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  4,8 us, 32,4 sy,  0,0 ni, 61,9 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  5,9 us, 28,7 sy,  0,0 ni, 64,4 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  3,0 us, 29,3 sy,  0,0 ni, 66,7 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  4,7 us, 34,0 sy,  0,0 ni, 61,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  3,1 us, 31,2 sy,  0,0 ni, 64,6 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  5,6 us, 47,2 sy,  0,0 ni, 45,4 id,  0,9 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  9,0 us, 40,0 sy,  0,0 ni, 45,0 id,  6,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  4,3 us, 19,4 sy,  0,0 ni, 75,3 id,  0,0 wa,  0,0 hi,  1,1 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  4,7 us, 34,6 sy,  0,0 ni, 59,8 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  5,5 us, 39,4 sy,  0,0 ni, 55,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  1,9 us, 37,1 sy,  0,0 ni, 59,0 id,  0,0 wa,  0,0 hi,  1,9 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  6,5 us, 40,2 sy,  0,0 ni, 53,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  8,1 us, 41,4 sy,  0,0 ni, 50,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  5,8 us, 33,0 sy,  0,0 ni, 60,2 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  3,9 us, 37,9 sy,  0,0 ni, 58,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  3,8 us, 36,5 sy,  0,0 ni, 51,9 id,  7,7 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  3,1 us, 26,0 sy,  0,0 ni, 59,4 id, 10,4 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  5,1 us, 28,6 sy,  0,0 ni, 65,3 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  4,9 us, 34,0 sy,  0,0 ni, 60,2 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  4,9 us, 29,4 sy,  0,0 ni, 62,7 id,  2,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188904 free,  7586124 used,  8513140 buff/cache
%Cpu(s):  3,9 us, 34,0 sy,  0,0 ni, 53,4 id,  8,7 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  7,5 us, 46,7 sy,  0,0 ni, 40,8 id,  4,2 wa,  0,0 hi,  0,8 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  7,1 us, 43,4 sy,  0,0 ni, 48,7 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  4,6 us, 33,9 sy,  0,0 ni, 60,6 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  6,5 us, 42,7 sy,  0,0 ni, 50,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  6,5 us, 46,8 sy,  0,0 ni, 46,0 id,  0,0 wa,  0,0 hi,  0,8 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  5,3 us, 43,0 sy,  0,0 ni, 50,9 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  7,0 us, 42,1 sy,  0,0 ni, 50,9 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  7,2 us, 40,5 sy,  0,0 ni, 50,5 id,  0,0 wa,  0,0 hi,  1,8 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  7,0 us, 44,0 sy,  0,0 ni, 49,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  3,2 us, 31,6 sy,  0,0 ni, 65,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  4,0 us, 42,4 sy,  0,0 ni, 53,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  7,8 us, 41,7 sy,  0,0 ni, 50,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  4,7 us, 41,5 sy,  0,0 ni, 51,9 id,  0,0 wa,  0,0 hi,  1,9 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  6,6 us, 42,5 sy,  0,0 ni, 50,9 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  4,6 us, 42,6 sy,  0,0 ni, 52,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  9,3 us, 44,1 sy,  0,0 ni, 46,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  5,6 us, 44,9 sy,  0,0 ni, 49,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  6,4 us, 41,8 sy,  0,0 ni, 50,9 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  4,6 us, 38,9 sy,  0,0 ni, 55,6 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  8,0 us, 38,9 sy,  0,0 ni, 53,1 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188376 free,  7586604 used,  8513188 buff/cache
%Cpu(s):  5,8 us, 44,6 sy,  0,0 ni, 49,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  8,0 us, 39,3 sy,  0,0 ni, 51,8 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  7,0 us, 40,4 sy,  0,0 ni, 45,6 id,  7,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  6,9 us, 28,4 sy,  0,0 ni, 60,8 id,  3,9 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  7,0 us, 40,0 sy,  0,0 ni, 51,3 id,  0,0 wa,  0,0 hi,  1,7 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  7,0 us, 44,7 sy,  0,0 ni, 47,4 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  5,7 us, 30,5 sy,  0,0 ni, 63,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  2,0 us, 28,6 sy,  0,0 ni, 68,4 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  3,7 us, 29,9 sy,  0,0 ni, 65,4 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  6,5 us, 31,8 sy,  0,0 ni, 61,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  6,0 us, 32,0 sy,  0,0 ni, 62,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  5,1 us, 27,3 sy,  0,0 ni, 66,7 id,  1,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  5,5 us, 32,7 sy,  0,0 ni, 53,6 id,  7,3 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  5,8 us, 30,8 sy,  0,0 ni, 63,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  6,0 us, 25,0 sy,  0,0 ni, 67,0 id,  0,0 wa,  0,0 hi,  2,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  2,0 us, 30,3 sy,  0,0 ni, 66,7 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  4,0 us, 29,7 sy,  0,0 ni, 58,4 id,  7,9 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  4,9 us, 28,2 sy,  0,0 ni, 56,3 id,  8,7 wa,  0,0 hi,  1,9 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  4,0 us, 31,3 sy,  0,0 ni, 64,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  5,3 us, 26,3 sy,  0,0 ni, 67,4 id,  0,0 wa,  0,0 hi,  1,1 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  5,9 us, 28,4 sy,  0,0 ni, 65,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  3,9 us, 38,8 sy,  0,0 ni, 56,3 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  3,7 us, 33,3 sy,  0,0 ni, 63,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188628 free,  7586328 used,  8513212 buff/cache
%Cpu(s):  3,0 us, 29,3 sy,  0,0 ni, 66,7 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  5,3 us, 27,7 sy,  0,0 ni, 67,0 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  6,8 us, 35,9 sy,  0,0 ni, 56,4 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  7,6 us, 45,4 sy,  0,0 ni, 47,1 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  5,9 us, 44,9 sy,  0,0 ni, 49,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  5,3 us, 33,6 sy,  0,0 ni, 58,4 id,  0,0 wa,  0,0 hi,  2,7 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  7,4 us, 36,1 sy,  0,0 ni, 56,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  5,5 us, 48,2 sy,  0,0 ni, 46,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  6,1 us, 44,9 sy,  0,0 ni, 48,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  5,7 us, 43,8 sy,  0,0 ni, 49,5 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  9,8 us, 42,4 sy,  0,0 ni, 47,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  6,3 us, 38,7 sy,  0,0 ni, 54,1 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  7,0 us, 41,2 sy,  0,0 ni, 51,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  5,8 us, 34,0 sy,  0,0 ni, 60,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  4,8 us, 33,7 sy,  0,0 ni, 61,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  6,1 us, 40,4 sy,  0,0 ni, 52,6 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  4,7 us, 39,3 sy,  0,0 ni, 55,1 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  6,4 us, 39,1 sy,  0,0 ni, 50,9 id,  2,7 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  7,6 us, 39,0 sy,  0,0 ni, 46,7 id,  5,7 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s): 10,5 us, 28,4 sy,  0,0 ni, 60,0 id,  1,1 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  4,3 us, 21,5 sy,  0,0 ni, 74,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  3,2 us, 24,2 sy,  0,0 ni, 71,6 id,  0,0 wa,  0,0 hi,  1,1 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  2,2 us, 23,3 sy,  0,0 ni, 74,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   188960 free,  7585760 used,  8513448 buff/cache
%Cpu(s):  3,2 us, 19,1 sy,  0,0 ni, 76,6 id,  0,0 wa,  0,0 hi,  1,1 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  4,2 us, 23,2 sy,  0,0 ni, 72,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  3,2 us, 17,2 sy,  0,0 ni, 78,5 id,  0,0 wa,  0,0 hi,  1,1 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  5,2 us, 18,8 sy,  0,0 ni, 72,9 id,  0,0 wa,  0,0 hi,  3,1 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  3,1 us, 22,9 sy,  0,0 ni, 72,9 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  6,3 us, 34,2 sy,  0,0 ni, 53,2 id,  6,3 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  4,0 us, 34,7 sy,  0,0 ni, 59,4 id,  0,0 wa,  0,0 hi,  2,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  3,8 us, 33,7 sy,  0,0 ni, 62,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  6,4 us, 31,2 sy,  0,0 ni, 60,6 id,  0,0 wa,  0,0 hi,  1,8 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  6,2 us, 41,1 sy,  0,0 ni, 52,7 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  5,6 us, 41,1 sy,  0,0 ni, 45,8 id,  7,5 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  4,3 us, 38,3 sy,  0,0 ni, 51,1 id,  6,4 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  5,5 us, 30,9 sy,  0,0 ni, 60,9 id,  1,8 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  7,6 us, 44,5 sy,  0,0 ni, 47,1 id,  0,0 wa,  0,0 hi,  0,8 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  2,2 us, 32,3 sy,  0,0 ni, 65,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  3,8 us, 28,8 sy,  0,0 ni, 67,3 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  5,9 us, 36,3 sy,  0,0 ni, 57,8 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  4,8 us, 38,1 sy,  0,0 ni, 56,2 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  5,0 us, 38,6 sy,  0,0 ni, 56,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  5,6 us, 41,7 sy,  0,0 ni, 51,9 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  6,6 us, 34,0 sy,  0,0 ni, 58,5 id,  0,0 wa,  0,0 hi,  0,9 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  6,1 us, 34,3 sy,  0,0 ni, 59,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  5,0 us, 34,7 sy,  0,0 ni, 59,4 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   187660 free,  7587032 used,  8513476 buff/cache
%Cpu(s):  4,8 us, 38,1 sy,  0,0 ni, 57,1 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  4,0 us, 37,0 sy,  0,0 ni, 58,0 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  6,1 us, 40,4 sy,  0,0 ni, 53,5 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  5,0 us, 38,6 sy,  0,0 ni, 55,4 id,  0,0 wa,  0,0 hi,  1,0 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  5,1 us, 33,3 sy,  0,0 ni, 61,6 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  6,1 us, 30,3 sy,  0,0 ni, 61,6 id,  0,0 wa,  0,0 hi,  2,0 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  2,1 us, 33,0 sy,  0,0 ni, 63,8 id,  0,0 wa,  0,0 hi,  1,1 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  5,6 us, 37,0 sy,  0,0 ni, 57,4 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  4,9 us, 35,9 sy,  0,0 ni, 59,2 id,  0,0 wa,  0,0 hi,  0,0 si,  0,0 st
KiB Mem : 16288168 total,   187556 free,  7587100 used,  8513512 buff/cache
%Cpu(s):  6,7 us, 33,3 sy,  0,0 ni, 58,1 id,  0,0 wa,  0,0 hi,  1,9 si,  0,0 st
