iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
48 2022-01-03 02:33:52 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.82%
49 2022-01-03 02:33:54 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 3.03%
50 2022-01-03 02:33:56 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.86%
51 2022-01-03 02:33:58 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.76%
52 2022-01-03 02:34:00 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.10%
53 2022-01-03 02:34:02 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.80%
54 2022-01-03 02:34:04 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.76%
55 2022-01-03 02:34:06 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.93%
56 2022-01-03 02:34:08 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.67%
57 2022-01-03 02:34:10 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.16%
58 2022-01-03 02:34:12 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 3.04%
59 2022-01-03 02:34:14 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.67%
60 2022-01-03 02:34:16 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.60%
61 2022-01-03 02:34:18 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.87%
62 2022-01-03 02:34:20 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.49%
63 2022-01-03 02:34:22 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 3.05%
64 2022-01-03 02:34:24 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.74%
65 2022-01-03 02:34:26 ROS_VNF_control 2f613eecdf37 controller_robot_1 181.6MiB / 1.941GiB 9.14% 2.24%
