iteration date time machine/VNF container name MemUsage / MemTot MemPerc CPUPerc
48 2022-01-03 01:41:03 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.97MiB / 1.941GiB 4.53% 21.00%
49 2022-01-03 01:41:05 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.97MiB / 1.941GiB 4.53% 22.30%
50 2022-01-03 01:41:07 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.97MiB / 1.941GiB 4.53% 20.36%
51 2022-01-03 01:41:09 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.97MiB / 1.941GiB 4.53% 20.34%
52 2022-01-03 01:41:11 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.98MiB / 1.941GiB 4.53% 21.68%
53 2022-01-03 01:41:13 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.98MiB / 1.941GiB 4.53% 21.44%
54 2022-01-03 01:41:15 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.98MiB / 1.941GiB 4.53% 21.22%
55 2022-01-03 01:41:17 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.98MiB / 1.941GiB 4.53% 20.50%
56 2022-01-03 01:41:19 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.98MiB / 1.941GiB 4.53% 20.36%
57 2022-01-03 01:41:21 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.98MiB / 1.941GiB 4.53% 20.34%
58 2022-01-03 01:41:24 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.11MiB / 1.941GiB 4.53% 20.96%
59 2022-01-03 01:41:26 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 21.95%
60 2022-01-03 01:41:28 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 20.02%
61 2022-01-03 01:41:30 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 21.55%
62 2022-01-03 01:41:32 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 21.77%
63 2022-01-03 01:41:34 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.79%
64 2022-01-03 01:41:36 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.03%
65 2022-01-03 01:41:38 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.46%
66 2022-01-03 01:41:40 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 19.49%
67 2022-01-03 01:41:42 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.79%
68 2022-01-03 01:41:44 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 19.82%
69 2022-01-03 01:41:46 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.32%
70 2022-01-03 01:41:48 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.97MiB / 1.941GiB 4.53% 19.56%
71 2022-01-03 01:41:50 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.97MiB / 1.941GiB 4.53% 22.07%
72 2022-01-03 01:41:52 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.96MiB / 1.941GiB 4.53% 21.56%
73 2022-01-03 01:41:54 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.96MiB / 1.941GiB 4.53% 21.08%
74 2022-01-03 01:41:56 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.96MiB / 1.941GiB 4.53% 22.57%
75 2022-01-03 01:41:58 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.96MiB / 1.941GiB 4.53% 21.35%
76 2022-01-03 01:42:00 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.96MiB / 1.941GiB 4.53% 23.51%
77 2022-01-03 01:42:02 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.96MiB / 1.941GiB 4.53% 21.74%
78 2022-01-03 01:42:04 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 18.96%
79 2022-01-03 01:42:06 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.69%
80 2022-01-03 01:42:08 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 19.37%
81 2022-01-03 01:42:10 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 20.22%
82 2022-01-03 01:42:12 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 21.14%
83 2022-01-03 01:42:14 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 21.28%
84 2022-01-03 01:42:16 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 21.36%
85 2022-01-03 01:42:18 ROS_VNF_driver ebe9e1457180 driver_robot_1 90MiB / 1.941GiB 4.53% 22.63%
86 2022-01-03 01:42:20 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 22.43%
87 2022-01-03 01:42:22 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 23.19%
88 2022-01-03 01:42:24 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 22.34%
89 2022-01-03 01:42:26 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.60%
90 2022-01-03 01:42:28 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.76%
91 2022-01-03 01:42:30 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 19.64%
92 2022-01-03 01:42:32 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.95%
93 2022-01-03 01:42:34 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.04%
94 2022-01-03 01:42:36 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.45%
95 2022-01-03 01:42:38 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 17.62%
96 2022-01-03 01:42:40 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 18.06%
97 2022-01-03 01:42:42 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 18.59%
98 2022-01-03 01:42:44 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.76%
99 2022-01-03 01:42:46 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.84%
100 2022-01-03 01:42:48 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.94%
101 2022-01-03 01:42:50 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.55%
102 2022-01-03 01:42:52 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.17%
103 2022-01-03 01:42:55 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.72%
104 2022-01-03 01:42:57 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 21.24%
105 2022-01-03 01:42:59 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 22.22%
106 2022-01-03 01:43:01 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.53%
107 2022-01-03 01:43:03 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 19.24%
108 2022-01-03 01:43:05 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 20.02%
109 2022-01-03 01:43:07 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 21.98%
110 2022-01-03 01:43:09 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 20.74%
111 2022-01-03 01:43:11 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 18.39%
112 2022-01-03 01:43:13 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 22.27%
113 2022-01-03 01:43:15 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 21.03%
114 2022-01-03 01:43:17 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.02MiB / 1.941GiB 4.53% 19.07%
115 2022-01-03 01:43:19 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 23.03%
116 2022-01-03 01:43:21 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 22.22%
117 2022-01-03 01:43:23 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 19.37%
118 2022-01-03 01:43:25 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 22.23%
119 2022-01-03 01:43:27 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.88%
120 2022-01-03 01:43:29 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.53%
121 2022-01-03 01:43:31 ROS_VNF_driver ebe9e1457180 driver_robot_1 90.01MiB / 1.941GiB 4.53% 20.97%
122 2022-01-03 01:43:33 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.35%
123 2022-01-03 01:43:35 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.75%
124 2022-01-03 01:43:37 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 17.99%
125 2022-01-03 01:43:39 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.97%
126 2022-01-03 01:43:41 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 16.64%
127 2022-01-03 01:43:43 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.82%
128 2022-01-03 01:43:45 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.64%
129 2022-01-03 01:43:47 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.60%
130 2022-01-03 01:43:49 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.47%
131 2022-01-03 01:43:51 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.45%
132 2022-01-03 01:43:53 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 16.89%
133 2022-01-03 01:43:55 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.65%
134 2022-01-03 01:43:57 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 19.64%
135 2022-01-03 01:43:59 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.37%
136 2022-01-03 01:44:01 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.22%
137 2022-01-03 01:44:03 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.20%
138 2022-01-03 01:44:05 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.14%
139 2022-01-03 01:44:07 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 21.35%
140 2022-01-03 01:44:09 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 22.61%
141 2022-01-03 01:44:11 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 17.76%
142 2022-01-03 01:44:13 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 20.39%
143 2022-01-03 01:44:15 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 16.69%
144 2022-01-03 01:44:17 ROS_VNF_driver ebe9e1457180 driver_robot_1 89.99MiB / 1.941GiB 4.53% 18.56%
