iteration,timeinterval_length,rtt_min,rtt_max,rtt_avg,n_frame_lost,n_frame_tx,n_bytes_lost,n_bytes_tx,frame_loss_perc,bytes_loss_perc
0,0.000000,0.000000,0.000000,0,0,0,0,,
1,0.000141,0.003134,0.000458,0,138,0,10680,0,0
2,0.000111,0.027521,0.000691,0,140,0,10440,0,0
3,0.000196,0.045739,0.002329,0,129,0,9348,0,0
4,0.000163,0.045161,0.006028,0,111,0,8004,0,0
5,0.000163,0.045977,0.005250,0,113,0,8136,0,0
6,0.000159,0.046160,0.008019,0,106,0,7632,0,0
7,0.000168,0.048736,0.005665,0,105,0,7560,0,0
8,0.000128,0.044834,0.003678,0,177,0,12924,0,0
9,0.000070,0.046581,0.002093,0,961,0,70380,0,0
10,0.000106,0.047521,0.001356,0,964,0,69408,0,0
11,0.000111,0.046618,0.002023,0,973,0,70056,0,0
12,0.000116,0.046910,0.001422,0,957,0,68904,0,0
13,0.000108,0.047656,0.001732,0,975,0,70200,0,0
14,0.000139,0.046234,0.002363,0,963,0,69336,0,0
15,0.000127,0.046307,0.002102,0,966,0,69552,0,0
16,0.000121,0.045373,0.001156,0,956,0,68832,0,0
17,0.000080,0.046030,0.002557,0,965,0,69480,0,0
18,0.000107,0.044383,0.000884,0,964,0,69408,0,0
19,0.000125,0.045655,0.001954,0,958,0,68976,0,0
20,0.000131,0.046735,0.001508,0,965,0,69480,0,0
21,0.000105,0.044266,0.001775,0,965,0,69480,0,0
22,0.000108,0.046856,0.001455,0,962,0,69264,0,0
23,0.000110,0.046619,0.001845,0,980,0,70560,0,0
24,0.000110,0.045114,0.001343,0,963,0,69336,0,0
25,0.000122,0.046810,0.001836,0,970,0,69852,0,0
26,0.000101,0.046408,0.002160,0,963,0,69336,0,0
27,0.000134,0.046276,0.001545,0,965,0,69480,0,0
28,0.000114,0.045758,0.001993,0,971,0,69912,0,0
29,0.000106,0.046723,0.002000,0,972,0,69984,0,0
30,0.000119,0.044822,0.002352,0,967,0,69624,0,0
31,0.000106,0.047705,0.001789,0,961,0,69192,0,0
32,0.000107,0.045640,0.001146,0,972,0,69984,0,0
33,0.000115,0.046962,0.002527,0,977,0,70344,0,0
34,0.000126,0.051571,0.001447,0,950,0,68400,0,0
35,0.000118,0.045115,0.001266,0,967,0,69624,0,0
36,0.000092,0.044928,0.001947,0,970,0,69840,0,0
37,0.000141,0.045332,0.001244,0,966,0,69552,0,0
38,0.000109,0.045320,0.002164,0,962,0,69264,0,0
39,0.000106,0.046793,0.002345,0,963,0,69336,0,0
40,0.000108,0.046670,0.001688,0,968,0,69696,0,0
41,0.000114,0.047972,0.001751,0,919,0,66168,0,0
42,0.000132,0.044203,0.002665,0,971,0,69912,0,0
43,0.000105,0.047092,0.002398,0,973,0,70056,0,0
44,0.000135,0.046247,0.001222,0,954,0,68688,0,0
45,0.000127,0.044348,0.001964,0,960,0,69120,0,0
46,0.000130,0.048739,0.001765,0,947,0,68184,0,0
47,0.000090,0.047125,0.002198,0,967,0,69624,0,0
48,0.000124,0.045877,0.001110,0,965,0,69480,0,0
49,0.000113,0.047803,0.002362,0,971,0,69912,0,0
50,0.000125,0.044782,0.001699,0,960,0,69120,0,0
51,0.000131,0.045990,0.001375,0,972,0,69984,0,0
52,0.000092,0.045130,0.001837,0,969,0,69768,0,0
53,0.000122,0.045505,0.001140,0,946,0,68112,0,0
54,0.000135,0.045475,0.001792,0,965,0,69480,0,0
55,0.000107,0.045852,0.001295,0,960,0,69120,0,0
56,0.000123,0.047001,0.002495,0,959,0,69048,0,0
57,0.000120,0.046951,0.001784,0,984,0,70848,0,0
58,0.000114,0.044796,0.001640,0,950,0,68400,0,0
59,0.000128,0.048335,0.001366,0,968,0,69696,0,0
60,0.000099,0.046410,0.001868,0,966,0,69552,0,0
61,0.000129,0.046190,0.002522,0,955,0,68760,0,0
62,0.000121,0.046973,0.002235,0,976,0,70272,0,0
