iteration,timeinterval_length,rtt_min,rtt_max,rtt_avg,n_frame_lost,n_frame_tx,n_bytes_lost,n_bytes_tx,frame_loss_perc,bytes_loss_perc
0,0.000156,0.046372,0.002354,0,462,0,33264,0,0
1,0.000175,0.045151,0.002426,0,463,0,33336,0,0
2,0.000125,0.047615,0.003072,0,475,0,34200,0,0
3,0.000152,0.045835,0.002953,0,495,0,35640,0,0
4,0.000154,0.042874,0.000464,0,473,0,34056,0,0
5,0.000155,0.047863,0.001800,0,456,0,32832,0,0
6,0.000124,0.045984,0.002929,0,467,0,33624,0,0
7,0.000158,0.043878,0.001617,0,473,0,34056,0,0
8,0.000132,0.047868,0.002255,0,475,0,34200,0,0
9,0.000139,0.045560,0.002283,0,481,0,34632,0,0
10,0.000152,0.047015,0.002268,0,473,0,34056,0,0
11,0.000134,0.045721,0.001977,0,471,0,33912,0,0
12,0.000135,0.044472,0.001359,0,472,0,33984,0,0
13,0.000147,0.044600,0.001712,0,474,0,34128,0,0
14,0.000162,0.045515,0.002175,0,479,0,34488,0,0
15,0.000141,0.046544,0.002390,0,463,0,33336,0,0
16,0.000132,0.046273,0.001871,0,468,0,33696,0,0
17,0.000131,0.047084,0.001536,0,483,0,34776,0,0
18,0.000097,0.046417,0.001753,0,475,0,34200,0,0
19,0.000127,0.045120,0.000851,0,469,0,33768,0,0
20,0.000105,0.046639,0.002734,0,471,0,33912,0,0
21,0.000140,0.041524,0.000569,0,479,0,34488,0,0
22,0.000146,0.045413,0.002712,0,482,0,34704,0,0
23,0.000138,0.044523,0.000940,0,477,0,34344,0,0
24,0.000149,0.046085,0.002678,0,454,0,32688,0,0
25,0.000139,0.044569,0.001795,0,474,0,34128,0,0
26,0.000136,0.047493,0.002841,0,468,0,33696,0,0
27,0.000103,0.043930,0.001804,0,467,0,33624,0,0
28,0.000142,0.044631,0.002468,0,483,0,34776,0,0
29,0.000122,0.044102,0.000831,0,479,0,34488,0,0
30,0.000132,0.046914,0.002750,0,474,0,34128,0,0
31,0.000126,0.044945,0.001842,0,477,0,34344,0,0
32,0.000112,0.043714,0.000626,0,482,0,34704,0,0
33,0.000099,0.046717,0.002575,0,481,0,34632,0,0
34,0.000156,0.045961,0.002068,0,479,0,34488,0,0
35,0.000147,0.043917,0.001678,0,458,0,32976,0,0
36,0.000146,0.046047,0.002575,0,481,0,34632,0,0
37,0.000136,0.043982,0.001827,0,485,0,34920,0,0
38,0.000101,0.044539,0.001713,0,475,0,34200,0,0
39,0.000158,0.047735,0.002914,0,483,0,34776,0,0
40,0.000144,0.045855,0.001603,0,472,0,33984,0,0
41,0.000161,0.045068,0.003073,0,475,0,34200,0,0
42,0.000146,0.045180,0.002405,0,472,0,33984,0,0
43,0.000101,0.045470,0.002132,0,474,0,34128,0,0
44,0.000132,0.046860,0.002121,0,471,0,33912,0,0
45,0.000152,0.050540,0.001672,0,471,0,33912,0,0
46,0.000134,0.044106,0.001606,0,464,0,33408,0,0
47,0.000118,0.045034,0.001738,0,488,0,36072,0,0
48,0.000159,0.045807,0.002464,0,483,0,35712,0,0
49,0.000141,0.045003,0.001127,0,474,0,34128,0,0
50,0.000124,0.044504,0.002183,0,483,0,35712,0,0
51,0.000134,0.044503,0.001194,0,451,0,32472,0,0
52,0.000135,0.044015,0.001139,0,487,0,35064,0,0
53,0.000153,0.045502,0.001039,0,474,0,34128,0,0
54,0.000147,0.051312,0.002299,0,468,0,33696,0,0
55,0.000110,0.044017,0.001106,0,469,0,33768,0,0
56,0.000119,0.046713,0.002355,0,477,0,34344,0,0
57,0.000117,0.047870,0.001145,0,474,0,34128,0,0
58,0.000155,0.045628,0.001595,0,485,0,34920,0,0
59,0.000160,0.044985,0.003124,0,482,0,34704,0,0
60,0.000121,0.045106,0.001787,0,474,0,34128,0,0
61,0.000147,0.047343,0.001715,0,477,0,34344,0,0
62,0.000168,0.044042,0.001435,0,471,0,33912,0,0
63,0.000134,0.044502,0.002974,0,477,0,34344,0,0
64,0.000132,0.043983,0.001563,0,461,0,33192,0,0
65,0.000141,0.046833,0.001806,0,480,0,34560,0,0
66,0.000153,0.046550,0.001723,0,452,0,32544,0,0
67,0.000115,0.044861,0.001663,0,485,0,34920,0,0
68,0.000121,0.045327,0.002246,0,472,0,33984,0,0
69,0.000122,0.046959,0.002474,0,485,0,34920,0,0
70,0.000142,0.045062,0.001340,0,465,0,33480,0,0
71,0.000148,0.045148,0.001951,0,485,0,34920,0,0
72,0.000143,0.045955,0.003046,0,484,0,34848,0,0
73,0.000144,0.045972,0.001853,0,468,0,33696,0,0
74,0.000133,0.046433,0.002006,0,477,0,34344,0,0
75,0.000161,0.044791,0.001559,0,479,0,34488,0,0
76,0.000133,0.044754,0.002234,0,471,0,33912,0,0
77,0.000102,0.046173,0.001980,0,486,0,34992,0,0
78,0.000130,0.044267,0.001090,0,468,0,33696,0,0
79,0.000137,0.046105,0.001693,0,473,0,34056,0,0
80,0.000128,0.047963,0.002273,0,476,0,34272,0,0
81,0.000139,0.045669,0.002001,0,470,0,33840,0,0
82,0.000112,0.046322,0.002568,0,467,0,33624,0,0
83,0.000133,0.043980,0.000617,0,456,0,32832,0,0
84,0.000156,0.046381,0.002951,0,466,0,33552,0,0
85,0.000124,0.044976,0.002523,0,481,0,34632,0,0
86,0.000150,0.044366,0.001735,0,471,0,33912,0,0
87,0.000143,0.045310,0.001700,0,466,0,33552,0,0
88,0.000105,0.045047,0.001493,0,483,0,34776,0,0
89,0.000148,0.045921,0.002376,0,490,0,35280,0,0
90,0.000122,0.043450,0.000745,0,443,0,31896,0,0
91,0.000134,0.044345,0.002630,0,476,0,34272,0,0
92,0.000156,0.047732,0.002810,0,474,0,34128,0,0
93,0.000138,0.044980,0.002790,0,478,0,34416,0,0
94,0.000141,0.045013,0.000869,0,484,0,34848,0,0
95,0.000143,0.047827,0.002598,0,472,0,33984,0,0
96,0.000142,0.049188,0.002036,0,477,0,34344,0,0
97,0.000117,0.046336,0.001246,0,474,0,34128,0,0
98,0.000117,0.044323,0.002266,0,467,0,33624,0,0
99,0.000124,0.046152,0.002145,0,486,0,34992,0,0
100,0.000201,0.045983,0.001487,0,448,0,32256,0,0
101,0.000134,0.048862,0.002906,0,493,0,35496,0,0
102,0.000099,0.043138,0.000444,0,477,0,34344,0,0
103,0.000146,0.044338,0.002579,0,474,0,34128,0,0
104,0.000143,0.044966,0.000646,0,469,0,33768,0,0
105,0.000154,0.045166,0.002902,0,477,0,34344,0,0
106,0.000138,0.045011,0.001774,0,477,0,34344,0,0
107,0.000154,0.046264,0.001893,0,476,0,34272,0,0
108,0.000119,0.044337,0.001775,0,476,0,34272,0,0
109,0.000138,0.044273,0.002475,0,487,0,35064,0,0
110,0.000141,0.044576,0.001543,0,469,0,33768,0,0
111,0.000142,0.047494,0.002165,0,474,0,34128,0,0
112,0.000132,0.043876,0.001589,0,478,0,34416,0,0
113,0.000145,0.044526,0.001797,0,461,0,33192,0,0
114,0.000149,0.044989,0.002603,0,468,0,33696,0,0
115,0.000101,0.044495,0.001259,0,470,0,33840,0,0
116,0.000131,0.044336,0.002393,0,479,0,34488,0,0
117,0.000147,0.043952,0.001778,0,473,0,34056,0,0
118,0.000154,0.045337,0.001875,0,481,0,34632,0,0
119,0.000130,0.044990,0.001536,0,466,0,33552,0,0
120,0.000146,0.043761,0.002987,0,477,0,34344,0,0
121,0.000134,0.046605,0.001731,0,468,0,33696,0,0
122,0.000152,0.045782,0.002082,0,476,0,34272,0,0
123,0.000189,0.045925,0.002793,0,473,0,34056,0,0
124,0.000154,0.049955,0.001909,0,471,0,33912,0,0
125,0.000127,0.047069,0.000839,0,463,0,33336,0,0
126,0.000130,0.046649,0.002413,0,472,0,33984,0,0
127,0.000133,0.045603,0.002315,0,473,0,34056,0,0
128,0.000150,0.044441,0.002161,0,469,0,33768,0,0
129,0.000144,0.043951,0.001077,0,479,0,34488,0,0
130,0.000163,0.044022,0.002817,0,468,0,33696,0,0
131,0.000128,0.042743,0.000491,0,456,0,32832,0,0
132,0.000137,0.045418,0.002845,0,467,0,33624,0,0
133,0.000100,0.045535,0.000851,0,486,0,34992,0,0
134,0.000131,0.047828,0.002402,0,480,0,34560,0,0
135,0.000154,0.044115,0.001542,0,472,0,33984,0,0
136,0.000164,0.045489,0.001749,0,478,0,34416,0,0
137,0.000156,0.043940,0.001887,0,466,0,33552,0,0
138,0.000199,0.044009,0.001744,0,440,0,31680,0,0
139,0.000220,0.045260,0.003213,0,453,0,32616,0,0
140,0.000106,0.044293,0.001098,0,477,0,34344,0,0
141,0.000129,0.045460,0.002586,0,451,0,32472,0,0
142,0.000152,0.047928,0.002091,0,467,0,33624,0,0
143,0.000073,0.048949,0.002596,0,465,0,33480,0,0
144,0.000144,0.045079,0.000809,0,476,0,34272,0,0
145,0.000141,0.046314,0.002582,0,481,0,34632,0,0
146,0.000189,0.046971,0.003220,0,444,0,31968,0,0
147,0.000181,0.043642,0.000846,0,446,0,32112,0,0
148,0.000187,0.049369,0.003151,0,448,0,32256,0,0
149,0.000147,0.045117,0.001742,0,446,0,32112,0,0
150,0.000136,0.045561,0.001853,0,465,0,33480,0,0
151,0.000143,0.046005,0.002827,0,472,0,33984,0,0
152,0.000157,0.045644,0.002000,0,468,0,33696,0,0
153,0.000133,0.045350,0.001928,0,456,0,32832,0,0
154,0.000156,0.044450,0.001427,0,479,0,34488,0,0
155,0.000167,0.046966,0.003185,0,446,0,32112,0,0
156,0.000170,0.045107,0.001183,0,460,0,33120,0,0
157,0.000141,0.045323,0.002326,0,478,0,34416,0,0
158,0.000143,0.044042,0.002294,0,482,0,34704,0,0
159,0.000161,0.044515,0.001001,0,477,0,34344,0,0
160,0.000130,0.048400,0.001749,0,481,0,34632,0,0
161,0.000157,0.045479,0.001756,0,476,0,34272,0,0
162,0.000198,0.044370,0.002897,0,453,0,32616,0,0
163,0.000182,0.043854,0.001195,0,469,0,33768,0,0
164,0.000218,0.046529,0.002357,0,487,0,35064,0,0
165,0.000215,0.046062,0.002831,0,437,0,31464,0,0
166,0.000179,0.046305,0.002540,0,452,0,32544,0,0
167,0.000195,0.043853,0.001539,0,449,0,32328,0,0
168,0.000094,0.044094,0.002043,0,480,0,34560,0,0
169,0.000151,0.044572,0.001890,0,474,0,34128,0,0
170,0.000155,0.044912,0.001632,0,473,0,34056,0,0
171,0.000132,0.045379,0.003091,0,480,0,34560,0,0
172,0.000108,0.046228,0.002060,0,483,0,34776,0,0
173,0.000174,0.045221,0.001724,0,478,0,34416,0,0
174,0.000150,0.046658,0.002831,0,449,0,32328,0,0
175,0.000151,0.045894,0.002952,0,469,0,33768,0,0
176,0.000144,0.045865,0.002080,0,465,0,33480,0,0
177,0.000141,0.043978,0.000785,0,479,0,34488,0,0
178,0.000118,0.046599,0.001856,0,481,0,34632,0,0
179,0.000103,0.046306,0.001980,0,478,0,34416,0,0
180,0.000131,0.046751,0.002939,0,433,0,31176,0,0
181,0.000159,0.044343,0.001442,0,479,0,34488,0,0
182,0.000114,0.044023,0.001887,0,486,0,34992,0,0
183,0.000152,0.044011,0.002159,0,471,0,33912,0,0
184,0.000132,0.048173,0.001976,0,461,0,33192,0,0
185,0.000143,0.045844,0.002127,0,485,0,34920,0,0
186,0.000162,0.045795,0.002565,0,486,0,34992,0,0
187,0.000122,0.047347,0.001425,0,477,0,34344,0,0
188,0.000114,0.044074,0.001077,0,478,0,34416,0,0
189,0.000146,0.045235,0.003000,0,471,0,33912,0,0
190,0.000115,0.044967,0.001590,0,479,0,34488,0,0
191,0.000113,0.045228,0.003054,0,475,0,34200,0,0
192,0.000123,0.044509,0.002398,0,473,0,34056,0,0
193,0.000120,0.044216,0.001148,0,477,0,34344,0,0
194,0.000117,0.045360,0.002652,0,470,0,33840,0,0
195,0.000130,0.047013,0.002639,0,486,0,34992,0,0
196,0.000151,0.043203,0.000728,0,480,0,34560,0,0
197,0.000130,0.044876,0.002953,0,465,0,33480,0,0
198,0.000154,0.047860,0.002747,0,450,0,32400,0,0
199,0.000171,0.045787,0.001127,0,460,0,33120,0,0
200,0.000149,0.044161,0.002020,0,461,0,33192,0,0
201,0.000128,0.044790,0.001330,0,473,0,34056,0,0
202,0.000192,0.044946,0.002448,0,466,0,33552,0,0
203,0.000152,0.044167,0.000975,0,475,0,34200,0,0
204,0.000158,0.046185,0.002841,0,483,0,34776,0,0
205,0.000150,0.046783,0.001987,0,466,0,33552,0,0
206,0.000173,0.046673,0.002806,0,464,0,33408,0,0
207,0.000119,0.044203,0.000793,0,474,0,34128,0,0
208,0.000153,0.045936,0.002477,0,466,0,33552,0,0
209,0.000130,0.048091,0.002398,0,458,0,32976,0,0
210,0.000128,0.044474,0.002433,0,465,0,33480,0,0
211,0.000155,0.043489,0.001024,0,471,0,33912,0,0
212,0.000166,0.045257,0.002984,0,483,0,34776,0,0
213,0.000143,0.044377,0.002576,0,479,0,34488,0,0
214,0.000145,0.044256,0.000935,0,487,0,35064,0,0
215,0.000136,0.044287,0.002111,0,476,0,34272,0,0
216,0.000146,0.045132,0.002410,0,465,0,33480,0,0
217,0.000132,0.046273,0.001254,0,485,0,34920,0,0
218,0.000108,0.045134,0.002041,0,474,0,34128,0,0
219,0.000120,0.045434,0.002802,0,482,0,34704,0,0
220,0.000147,0.043334,0.000574,0,461,0,33192,0,0
221,0.000139,0.044863,0.002788,0,485,0,34920,0,0
222,0.000127,0.041853,0.000448,0,470,0,33840,0,0
223,0.000156,0.044377,0.002614,0,468,0,33696,0,0
224,0.000132,0.043382,0.000529,0,477,0,34344,0,0
225,0.000165,0.045000,0.002964,0,466,0,33552,0,0
226,0.000149,0.044052,0.001898,0,486,0,34992,0,0
227,0.000127,0.044478,0.002283,0,476,0,34272,0,0
228,0.000121,0.043658,0.001117,0,468,0,33696,0,0
229,0.000143,0.045652,0.003361,0,464,0,33408,0,0
230,0.000126,0.045248,0.002432,0,471,0,33912,0,0
231,0.000148,0.044940,0.002186,0,487,0,35064,0,0
232,0.000153,0.044230,0.001779,0,477,0,34344,0,0
233,0.000131,0.043792,0.001967,0,474,0,34128,0,0
234,0.000106,0.043948,0.002529,0,479,0,34488,0,0
235,0.000112,0.044035,0.001760,0,476,0,34272,0,0
236,0.000131,0.044206,0.001306,0,480,0,34560,0,0
237,0.000144,0.043647,0.002014,0,483,0,34776,0,0
238,0.000147,0.044304,0.001256,0,472,0,33984,0,0
239,0.000127,0.044553,0.002142,0,474,0,34128,0,0
240,0.000150,0.044791,0.001567,0,469,0,33768,0,0
241,0.000145,0.046409,0.001961,0,486,0,34992,0,0
242,0.000130,0.045442,0.001771,0,485,0,34920,0,0
243,0.000129,0.044396,0.000977,0,482,0,34704,0,0
244,0.000148,0.046252,0.002289,0,473,0,34056,0,0
245,0.000145,0.044518,0.001022,0,479,0,34488,0,0
246,0.000107,0.044005,0.001461,0,480,0,34560,0,0
247,0.000155,0.046493,0.001438,0,479,0,34488,0,0
248,0.000116,0.043536,0.001033,0,480,0,34560,0,0
249,0.000122,0.043706,0.001362,0,474,0,34128,0,0
250,0.000140,0.045219,0.001510,0,487,0,35064,0,0
251,0.000124,0.045342,0.001553,0,473,0,34056,0,0
252,0.000139,0.047271,0.002481,0,478,0,34416,0,0
253,0.000131,0.044251,0.001768,0,478,0,34416,0,0
254,0.000118,0.044003,0.002906,0,484,0,34848,0,0
255,0.000136,0.045438,0.001840,0,486,0,34992,0,0
256,0.000135,0.043805,0.002476,0,472,0,33984,0,0
257,0.000155,0.043719,0.001019,0,473,0,34056,0,0
258,0.000118,0.045181,0.002710,0,480,0,34560,0,0
259,0.000121,0.044041,0.002062,0,474,0,34128,0,0
260,0.000162,0.044108,0.001509,0,440,0,31680,0,0
261,0.000129,0.045791,0.002111,0,481,0,34632,0,0
262,0.000133,0.045327,0.002178,0,483,0,34776,0,0
