--- Start
Calibration finished !

Learning mode activated? 
False
0,2021-12-20,06:12:31,-1,3,3.718266
1,2021-12-20,06:12:33,3,2,2.045684
2,2021-12-20,06:12:37,2,5,4.355939
3,2021-12-20,06:12:41,5,1,3.831781
4,2021-12-20,06:12:45,1,3,4.219570
5,2021-12-20,06:12:48,3,7,3.267204
6,2021-12-20,06:12:52,7,0,3.783798
7,2021-12-20,06:12:57,0,2,4.769261
8,2021-12-20,06:13:01,2,5,3.977068
9,2021-12-20,06:13:06,5,0,4.509900
10,2021-12-20,06:13:10,0,1,4.661979
11,2021-12-20,06:13:15,1,6,4.432925
12,2021-12-20,06:13:18,6,7,3.730138
13,2021-12-20,06:13:22,7,2,3.611339
14,2021-12-20,06:13:25,2,1,3.431408
15,2021-12-20,06:13:27,1,7,1.921674
16,2021-12-20,06:13:31,7,2,3.598648
17,2021-12-20,06:13:33,2,4,2.128099
18,2021-12-20,06:13:37,4,5,4.137923
19,2021-12-20,06:13:40,5,7,2.721142
20,2021-12-20,06:13:43,7,5,2.664489
21,2021-12-20,06:13:47,5,6,4.908829
22,2021-12-20,06:13:52,6,5,4.566866
23,2021-12-20,06:13:55,5,3,3.459103
24,2021-12-20,06:13:58,3,1,2.991698
25,2021-12-20,06:14:02,1,2,3.345338
26,2021-12-20,06:14:06,2,7,4.414751
27,2021-12-20,06:14:11,7,5,4.544315
28,2021-12-20,06:14:15,5,0,4.499100
29,2021-12-20,06:14:18,0,7,3.055477
30,2021-12-20,06:14:23,7,2,4.431851
31,2021-12-20,06:14:27,2,5,3.863351
32,2021-12-20,06:14:30,5,3,3.629821
33,2021-12-20,06:14:32,3,2,1.995108
34,2021-12-20,06:14:36,2,1,3.933595
35,2021-12-20,06:14:40,1,4,3.992222
36,2021-12-20,06:14:43,4,3,2.437452
37,2021-12-20,06:14:46,3,4,3.528229
38,2021-12-20,06:14:50,4,5,4.101035
39,2021-12-20,06:14:55,5,6,4.698689
40,2021-12-20,06:15:00,6,5,4.608353
41,2021-12-20,06:15:04,5,7,4.559139
42,2021-12-20,06:15:08,7,3,4.226153
43,2021-12-20,06:15:13,3,7,4.330475
44,2021-12-20,06:15:15,7,6,2.389285
45,2021-12-20,06:15:17,6,1,2.340340
46,2021-12-20,06:15:21,1,4,3.727635
47,2021-12-20,06:15:25,4,0,4.249842
48,2021-12-20,06:15:29,0,2,3.907604
49,2021-12-20,06:15:33,2,4,3.436297
50,2021-12-20,06:15:37,4,0,4.064725
51,2021-12-20,06:15:41,0,4,4.197821
52,2021-12-20,06:15:45,4,3,3.829573
53,2021-12-20,06:15:48,3,7,3.193925
54,2021-12-20,06:15:53,7,6,4.499225
55,2021-12-20,06:15:55,6,1,2.256719
56,2021-12-20,06:15:59,1,5,3.837303
57,2021-12-20,06:16:03,5,0,4.451405
58,2021-12-20,06:16:05,0,1,2.331385
59,2021-12-20,06:16:09,1,3,3.757663
60,2021-12-20,06:16:12,3,1,2.903858
61,2021-12-20,06:16:16,1,0,4.333914
62,2021-12-20,06:16:20,0,4,4.076309
63,2021-12-20,06:16:24,4,7,3.998557
64,2021-12-20,06:16:28,7,0,3.800575
65,2021-12-20,06:16:31,0,1,2.265924
66,2021-12-20,06:16:32,1,7,1.954153
67,2021-12-20,06:16:37,7,4,4.514961
68,2021-12-20,06:16:40,4,3,2.998075
69,2021-12-20,06:16:45,3,6,4.870285
70,2021-12-20,06:16:49,6,3,4.342537
71,2021-12-20,06:16:51,3,2,2.021215
72,2021-12-20,06:16:56,2,6,4.764642
73,2021-12-20,06:16:58,6,0,2.283035
74,2021-12-20,06:17:03,0,3,4.433330
75,2021-12-20,06:17:06,3,5,3.515252
76,2021-12-20,06:17:09,5,0,2.938626
77,2021-12-20,06:17:13,0,2,3.648673
78,2021-12-20,06:17:17,2,5,3.884575
79,2021-12-20,06:17:21,5,4,4.168530
80,2021-12-20,06:17:23,4,3,2.443890
81,2021-12-20,06:17:25,3,2,2.023942
82,2021-12-20,06:17:28,2,3,2.631425
83,2021-12-20,06:17:32,3,7,4.306327
84,2021-12-20,06:17:35,7,0,2.836846
85,2021-12-20,06:17:37,0,1,2.363734
86,2021-12-20,06:17:40,1,0,2.269578
87,2021-12-20,06:17:44,0,1,4.458482
88,2021-12-20,06:17:48,1,2,3.336522
89,2021-12-20,06:17:52,2,5,4.066771
90,2021-12-20,06:17:54,5,7,2.725214
91,2021-12-20,06:17:58,7,0,3.765031
92,2021-12-20,06:18:02,0,4,4.073181
93,2021-12-20,06:18:06,4,1,3.834608
94,2021-12-20,06:18:08,1,7,1.931025
95,2021-12-20,06:18:11,7,5,3.002449
96,2021-12-20,06:18:14,5,0,2.958958
97,2021-12-20,06:18:19,0,3,4.645960
98,2021-12-20,06:18:22,3,4,3.537045
99,2021-12-20,06:18:26,4,1,3.765255
100,2021-12-20,06:18:30,1,0,4.347891
101,2021-12-20,06:18:34,0,4,4.100840
102,2021-12-20,06:18:38,4,6,3.543714
103,2021-12-20,06:18:43,6,2,4.849991
104,2021-12-20,06:18:45,2,3,2.543653
105,2021-12-20,06:18:50,3,0,4.504871
106,2021-12-20,06:18:54,0,4,4.100732
107,2021-12-20,06:18:57,4,6,3.481991
108,2021-12-20,06:19:02,6,3,4.279826
109,2021-12-20,06:19:05,3,1,2.963955
110,2021-12-20,06:19:09,1,0,4.610598
111,2021-12-20,06:19:12,0,6,2.740620
112,2021-12-20,06:19:17,6,5,5.027664
113,2021-12-20,06:19:21,5,2,3.860841
114,2021-12-20,06:19:24,2,4,3.432142
115,2021-12-20,06:19:29,4,0,4.771922
116,2021-12-20,06:19:33,0,4,4.048845
117,2021-12-20,06:19:37,4,0,4.077601
118,2021-12-20,06:19:41,0,2,3.739646
119,2021-12-20,06:19:44,2,3,3.441313
120,2021-12-20,06:19:46,3,2,2.026843
121,2021-12-20,06:19:51,2,5,4.167301
122,2021-12-20,06:19:54,5,1,3.544635
123,2021-12-20,06:19:58,1,6,4.336221
124,2021-12-20,06:20:02,6,4,3.524982
125,2021-12-20,06:20:06,4,7,3.969460
126,2021-12-20,06:20:08,7,1,1.943838
127,2021-12-20,06:20:10,1,7,1.922908
128,2021-12-20,06:20:14,7,0,3.768963
129,2021-12-20,06:20:18,0,4,4.076607
130,2021-12-20,06:20:21,4,1,3.733267
131,2021-12-20,06:20:26,1,0,4.640660
132,2021-12-20,06:20:31,0,2,4.784511
133,2021-12-20,06:20:33,2,3,2.100358
134,2021-12-20,06:20:36,3,0,3.342715
135,2021-12-20,06:20:40,0,2,3.748481
136,2021-12-20,06:20:43,2,7,3.516885
137,2021-12-20,06:20:47,7,6,3.736876
138,2021-12-20,06:20:52,6,5,4.837351
139,2021-12-20,06:20:57,5,7,4.512514
140,2021-12-20,06:21:01,7,3,4.351528
141,2021-12-20,06:21:05,3,6,4.538167
142,2021-12-20,06:21:09,6,7,3.780904
143,2021-12-20,06:21:13,7,4,3.927100
144,2021-12-20,06:21:16,4,3,3.031663
