timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640658879730076160,2021-12-28-02:34:39,10.1.1.3,1640658879729.771,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658883805392128,2021-12-28-02:34:43,10.1.1.3,2,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658885961019904,2021-12-28-02:34:45,10.1.1.3,19,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658888098941952,2021-12-28-02:34:48,10.1.1.3,4,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658890230176000,2021-12-28-02:34:50,10.1.1.3,6,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658892334017024,2021-12-28-02:34:52,10.1.1.3,8,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658894478440960,2021-12-28-02:34:54,10.1.1.3,7,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658896563234048,2021-12-28-02:34:56,10.1.1.3,8,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658898663300096,2021-12-28-02:34:58,10.1.1.3,4,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658900740494080,2021-12-28-02:35:00,10.1.1.3,2,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658902839936000,2021-12-28-02:35:02,10.1.1.3,10,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658904918405120,2021-12-28-02:35:04,10.1.1.3,5,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658907035806976,2021-12-28-02:35:07,10.1.1.3,4,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658909113624064,2021-12-28-02:35:09,10.1.1.3,2,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658911170691072,2021-12-28-02:35:11,10.1.1.3,7,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658913271312896,2021-12-28-02:35:13,10.1.1.3,1,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658915405409024,2021-12-28-02:35:15,10.1.1.3,12,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658917522136064,2021-12-28-02:35:17,10.1.1.3,2,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658919637799936,2021-12-28-02:35:19,10.1.1.3,19,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658921750555904,2021-12-28-02:35:21,10.1.1.3,9,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658923894563840,2021-12-28-02:35:23,10.1.1.3,8,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658926038551040,2021-12-28-02:35:26,10.1.1.3,19,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658928121073920,2021-12-28-02:35:28,10.1.1.3,16,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658930222860032,2021-12-28-02:35:30,10.1.1.3,9,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658932342496000,2021-12-28-02:35:32,10.1.1.3,14,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658934462179840,2021-12-28-02:35:34,10.1.1.3,10,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658936561403904,2021-12-28-02:35:36,10.1.1.3,5,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658938656717056,2021-12-28-02:35:38,10.1.1.3,3,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658940794967808,2021-12-28-02:35:40,10.1.1.3,16,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658942932612864,2021-12-28-02:35:42,10.1.1.3,19,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658945028886016,2021-12-28-02:35:45,10.1.1.3,17,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658947124820992,2021-12-28-02:35:47,10.1.1.3,16,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658949263991040,2021-12-28-02:35:49,10.1.1.3,13,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658951361222912,2021-12-28-02:35:51,10.1.1.3,4,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658953458934016,2021-12-28-02:35:53,10.1.1.3,3,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658955569675008,2021-12-28-02:35:55,10.1.1.3,19,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658957714874112,2021-12-28-02:35:57,10.1.1.3,16,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658959802011136,2021-12-28-02:35:59,10.1.1.3,1,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658961920140032,2021-12-28-02:36:01,10.1.1.3,13,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658964000623872,2021-12-28-02:36:04,10.1.1.3,11,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658966122961152,2021-12-28-02:36:06,10.1.1.3,16,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658968200700160,2021-12-28-02:36:08,10.1.1.3,4,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658970337299968,2021-12-28-02:36:10,10.1.1.3,9,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658972414803968,2021-12-28-02:36:12,10.1.1.3,7,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658974532983040,2021-12-28-02:36:14,10.1.1.3,19,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658976669181952,2021-12-28-02:36:16,10.1.1.3,16,0.000,-0.000,-0.000,-0.000,-0.000,0.000
1640658978765595904,2021-12-28-02:36:18,10.1.1.3,16,0.000,-0.000,-0.000,-0.000,-0.000,0.000
