timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1641102609490934016,2022-01-02-05:50:09,10.1.1.2,185,-0.010,-0.010,-0.010,0.000,0.000,0.000
1641102609690884096,2022-01-02-05:50:09,10.1.1.2,184,-0.020,-0.020,-0.020,0.000,0.000,0.000
1641102609889166080,2022-01-02-05:50:09,10.1.1.2,182,-0.030,-0.030,-0.030,0.000,0.000,0.000
1641102610089787904,2022-01-02-05:50:10,10.1.1.2,181,-0.040,-0.040,-0.040,0.000,0.000,0.000
1641102610320584960,2022-01-02-05:50:10,10.1.1.2,193,-0.050,-0.050,-0.050,0.000,0.000,0.000
1641102610509979136,2022-01-02-05:50:10,10.1.1.2,188,-0.060,-0.060,-0.060,0.000,0.000,0.000
1641102610709486080,2022-01-02-05:50:10,10.1.1.2,187,-0.070,-0.070,-0.070,0.000,0.000,0.000
1641102610908162048,2022-01-02-05:50:10,10.1.1.2,184,-0.080,-0.080,-0.080,0.000,0.000,0.000
1641102611107691008,2022-01-02-05:50:11,10.1.1.2,183,-0.090,-0.090,-0.090,0.000,0.000,0.000
1641102611307499008,2022-01-02-05:50:11,10.1.1.2,181,-0.100,-0.100,-0.100,0.000,0.000,0.000
1641102611508832000,2022-01-02-05:50:11,10.1.1.2,181,-0.110,-0.110,-0.110,0.000,0.000,0.000
1641102611708941056,2022-01-02-05:50:11,10.1.1.2,179,-0.120,-0.120,-0.120,0.000,0.000,0.000
1641102611906984960,2022-01-02-05:50:11,10.1.1.2,177,-0.130,-0.130,-0.130,0.000,0.000,0.000
1641102612107415040,2022-01-02-05:50:12,10.1.1.2,177,-0.140,-0.140,-0.140,0.000,0.000,0.000
1641102612308052992,2022-01-02-05:50:12,10.1.1.2,177,-0.150,-0.150,-0.150,0.000,0.000,0.000
1641102612508570880,2022-01-02-05:50:12,10.1.1.2,176,-0.160,-0.160,-0.160,0.000,0.000,0.000
1641102612707298048,2022-01-02-05:50:12,10.1.1.2,174,-0.170,-0.170,-0.170,0.000,0.000,0.000
1641102612906540032,2022-01-02-05:50:12,10.1.1.2,172,-0.180,-0.180,-0.180,0.000,0.000,0.000
1641102613107451904,2022-01-02-05:50:13,10.1.1.2,173,-0.190,-0.190,-0.190,0.000,0.000,0.000
1641102613305527808,2022-01-02-05:50:13,10.1.1.2,170,-0.200,-0.200,-0.200,0.000,0.000,0.000
1641102613505553920,2022-01-02-05:50:13,10.1.1.2,170,-0.210,-0.210,-0.210,0.000,0.000,0.000
1641102613705036032,2022-01-02-05:50:13,10.1.1.2,169,-0.220,-0.220,-0.220,0.000,0.000,0.000
1641102613903630848,2022-01-02-05:50:13,10.1.1.2,166,-0.230,-0.230,-0.230,0.000,0.000,0.000
1641102614103117056,2022-01-02-05:50:14,10.1.1.2,165,-0.240,-0.240,-0.240,0.000,0.000,0.000
1641102614304265984,2022-01-02-05:50:14,10.1.1.2,166,-0.250,-0.250,-0.250,0.000,0.000,0.000
1641102614502449920,2022-01-02-05:50:14,10.1.1.2,163,-0.260,-0.260,-0.260,0.000,0.000,0.000
1641102614721613824,2022-01-02-05:50:14,10.1.1.2,180,-0.270,-0.270,-0.270,0.000,0.000,0.000
1641102614924804864,2022-01-02-05:50:14,10.1.1.2,182,-0.280,-0.280,-0.280,0.000,0.000,0.000
1641102615121862912,2022-01-02-05:50:15,10.1.1.2,178,-0.290,-0.290,-0.290,0.000,0.000,0.000
1641102615321187072,2022-01-02-05:50:15,10.1.1.2,177,-0.300,-0.300,-0.300,0.000,0.000,0.000
1641102615521106944,2022-01-02-05:50:15,10.1.1.2,176,-0.310,-0.310,-0.310,0.000,0.000,0.000
1641102615720580096,2022-01-02-05:50:15,10.1.1.2,175,-0.320,-0.320,-0.320,0.000,0.000,0.000
1641102615921641216,2022-01-02-05:50:15,10.1.1.2,176,-0.330,-0.330,-0.330,0.000,0.000,0.000
1641102616120136960,2022-01-02-05:50:16,10.1.1.2,174,-0.340,-0.340,-0.340,0.000,0.000,0.000
1641102616320818944,2022-01-02-05:50:16,10.1.1.2,173,-0.350,-0.350,-0.350,0.000,0.000,0.000
1641102616521451008,2022-01-02-05:50:16,10.1.1.2,173,-0.360,-0.360,-0.360,0.000,0.000,0.000
1641102616720599808,2022-01-02-05:50:16,10.1.1.2,172,-0.370,-0.370,-0.370,0.000,0.000,0.000
1641102616920782080,2022-01-02-05:50:16,10.1.1.2,171,-0.380,-0.380,-0.380,0.000,0.000,0.000
1641102617119512064,2022-01-02-05:50:17,10.1.1.2,169,-0.390,-0.390,-0.390,0.000,0.000,0.000
1641102617319913984,2022-01-02-05:50:17,10.1.1.2,169,-0.400,-0.400,-0.400,0.000,0.000,0.000
