--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
84,2021-12-31-00:47:44,6,1,3.560676
85,2021-12-31-00:47:45,1,0,1.123206
86,2021-12-31-00:47:48,0,3,2.388207
87,2021-12-31-00:47:50,3,7,2.161233
88,2021-12-31-00:47:54,7,6,3.995699
89,2021-12-31-00:47:57,6,4,3.443127
90,2021-12-31-00:47:59,4,1,1.340715
91,2021-12-31-00:48:00,1,7,1.716724
92,2021-12-31-00:48:03,7,2,2.639870
93,2021-12-31-00:48:05,2,4,1.797008
94,2021-12-31-00:48:07,4,3,2.146377
95,2021-12-31-00:48:09,3,1,2.258025
96,2021-12-31-00:48:11,1,7,1.708917
97,2021-12-31-00:48:13,7,0,2.008325
98,2021-12-31-00:48:15,0,2,1.769033
99,2021-12-31-00:48:16,2,5,1.509694
100,2021-12-31-00:48:18,5,2,1.530528
101,2021-12-31-00:48:20,2,0,1.809060
102,2021-12-31-00:48:22,0,5,1.929975
103,2021-12-31-00:48:23,5,4,1.803701
104,2021-12-31-00:48:25,4,2,1.833515
105,2021-12-31-00:48:28,2,6,3.128993
106,2021-12-31-00:48:31,6,5,3.107477
107,2021-12-31-00:48:33,5,1,1.976905
108,2021-12-31-00:48:35,1,7,1.736008
109,2021-12-31-00:48:37,7,3,2.145583
110,2021-12-31-00:48:40,3,4,2.183875
111,2021-12-31-00:48:41,4,2,1.813495
112,2021-12-31-00:48:44,2,7,2.673213
113,2021-12-31-00:48:46,7,4,1.972811
114,2021-12-31-00:48:50,4,6,3.548822
115,2021-12-31-00:48:53,6,3,3.707540
116,2021-12-31-00:48:55,3,5,2.215858
117,2021-12-31-00:48:57,5,0,1.935162
118,2021-12-31-00:48:59,0,2,1.743313
119,2021-12-31-00:49:02,2,7,2.615062
120,2021-12-31-00:49:04,7,1,1.787672
121,2021-12-31-00:49:05,1,4,1.343020
122,2021-12-31-00:49:08,4,6,3.482853
123,2021-12-31-00:49:12,6,4,3.517990
124,2021-12-31-00:49:14,4,7,1.919461
125,2021-12-31-00:49:16,7,5,2.585041
126,2021-12-31-00:49:20,5,6,3.247496
127,2021-12-31-00:49:23,6,1,3.521469
128,2021-12-31-00:49:25,1,2,2.039302
129,2021-12-31-00:49:28,2,6,3.215337
130,2021-12-31-00:49:32,6,3,3.729866
131,2021-12-31-00:49:36,3,6,3.651140
132,2021-12-31-00:49:39,6,5,3.079789
133,2021-12-31-00:49:42,5,7,2.742730
134,2021-12-31-00:49:44,7,4,1.894679
135,2021-12-31-00:49:46,4,7,1.999770
136,2021-12-31-00:49:50,7,6,4.072443
137,2021-12-31-00:49:53,6,5,3.131639
138,2021-12-31-00:49:55,5,7,2.754077
139,2021-12-31-00:49:58,7,5,2.655331
140,2021-12-31-00:50:00,5,3,2.294908
141,2021-12-31-00:50:04,3,6,3.650315
142,2021-12-31-00:50:07,6,5,3.152805
143,2021-12-31-00:50:09,5,4,1.880427
144,2021-12-31-00:50:11,4,5,1.745208
145,2021-12-31-00:50:13,5,4,1.869011
146,2021-12-31-00:50:15,4,7,1.935778
147,2021-12-31-00:50:17,7,4,1.927117
148,2021-12-31-00:50:19,4,7,1.945884
149,2021-12-31-00:50:21,7,3,2.195970
150,2021-12-31-00:50:24,3,6,3.700155
151,2021-12-31-00:50:28,6,0,3.479227
152,2021-12-31-00:50:30,0,7,2.139370
153,2021-12-31-00:50:32,7,1,1.886383
154,2021-12-31-00:50:34,1,3,2.182285
155,2021-12-31-00:50:37,3,2,2.556941
156,2021-12-31-00:50:40,2,6,3.292828
157,2021-12-31-00:50:43,6,5,3.111533
158,2021-12-31-00:50:45,5,3,2.249698
159,2021-12-31-00:50:48,3,0,2.426388
160,2021-12-31-00:50:50,0,3,2.481569
161,2021-12-31-00:50:54,3,6,3.722539
162,2021-12-31-00:50:57,6,2,3.196951
163,2021-12-31-00:51:00,2,7,2.619321
164,2021-12-31-00:51:02,7,2,2.615607
165,2021-12-31-00:51:05,2,7,2.730018
166,2021-12-31-00:51:07,7,0,1.993830
167,2021-12-31-00:51:09,0,4,1.590005
168,2021-12-31-00:51:11,4,2,1.862017
169,2021-12-31-00:51:12,2,4,1.779754
170,2021-12-31-00:51:15,4,3,2.154250
171,2021-12-31-00:51:17,3,1,2.380379
172,2021-12-31-00:51:19,1,7,1.717304
173,2021-12-31-00:51:21,7,0,2.089795
174,2021-12-31-00:51:23,0,2,1.943027
175,2021-12-31-00:51:25,2,4,1.915910
176,2021-12-31-00:51:26,4,2,1.771485
177,2021-12-31-00:51:28,2,1,2.041603
178,2021-12-31-00:51:32,1,6,3.612694
179,2021-12-31-00:51:36,6,3,3.704157
180,2021-12-31-00:51:38,3,1,2.332956
181,2021-12-31-00:51:40,1,7,1.806060
182,2021-12-31-00:51:44,7,6,4.114268
183,2021-12-31-00:51:48,6,7,4.105110
184,2021-12-31-00:51:50,7,4,1.964732
185,2021-12-31-00:51:52,4,7,1.961442
186,2021-12-31-00:51:54,7,3,2.264512
187,2021-12-31-00:51:56,3,7,2.238384
188,2021-12-31-00:51:58,7,4,1.994142
189,2021-12-31-00:52:00,4,5,1.886716
190,2021-12-31-00:52:02,5,1,1.991210
191,2021-12-31-00:52:04,1,7,1.803386
192,2021-12-31-00:52:07,7,5,2.576496
193,2021-12-31-00:52:09,5,7,2.631174
194,2021-12-31-00:52:13,7,6,4.026182
195,2021-12-31-00:52:17,6,1,3.568146
196,2021-12-31-00:52:18,1,0,1.109679
197,2021-12-31-00:52:20,0,2,1.768337
198,2021-12-31-00:52:23,2,6,3.146980
199,2021-12-31-00:52:27,6,7,4.146029
200,2021-12-31-00:52:29,7,1,1.888536
201,2021-12-31-00:52:31,1,2,2.055642
202,2021-12-31-00:52:33,2,0,1.792818
203,2021-12-31-00:52:35,0,2,1.749094
204,2021-12-31-00:52:37,2,1,2.066908
205,2021-12-31-00:52:39,1,5,2.053656
206,2021-12-31-00:52:41,5,4,1.847183
207,2021-12-31-00:52:43,4,7,1.968324
208,2021-12-31-00:52:45,7,0,2.029943
209,2021-12-31-00:52:46,0,2,1.798654
210,2021-12-31-00:52:49,2,1,2.251073
211,2021-12-31-00:52:51,1,5,1.982985
212,2021-12-31-00:52:53,5,3,2.314614
213,2021-12-31-00:52:55,3,4,2.294877
214,2021-12-31-00:52:57,4,0,1.710204
215,2021-12-31-00:52:58,0,1,1.120883
216,2021-12-31-00:52:59,1,4,1.390482
217,2021-12-31-00:53:01,4,5,1.911679
218,2021-12-31-00:53:05,5,6,3.165606
219,2021-12-31-00:53:08,6,1,3.730079
220,2021-12-31-00:53:10,1,4,1.379379
221,2021-12-31-00:53:11,4,1,1.374145
222,2021-12-31-00:53:13,1,5,2.030537
223,2021-12-31-00:53:16,5,7,2.729209
224,2021-12-31-00:53:18,7,1,1.805101
225,2021-12-31-00:53:19,1,0,1.185058
226,2021-12-31-00:53:21,0,2,1.787330
227,2021-12-31-00:53:23,2,7,2.599446
228,2021-12-31-00:53:25,7,0,1.971116
229,2021-12-31-00:53:28,0,3,2.519190
230,2021-12-31-00:53:31,3,6,3.748019
231,2021-12-31-00:53:35,6,0,3.530072
232,2021-12-31-00:53:37,0,7,2.068266
233,2021-12-31-00:53:40,7,2,2.862657
234,2021-12-31-00:53:43,2,7,2.637104
235,2021-12-31-00:53:45,7,5,2.710863
236,2021-12-31-00:53:47,5,1,2.001108
237,2021-12-31-00:53:49,1,7,1.757838
238,2021-12-31-00:53:52,7,2,2.702487
239,2021-12-31-00:53:55,2,6,3.226377
240,2021-12-31-00:53:58,6,2,3.221381
241,2021-12-31-00:54:01,2,7,2.730477
242,2021-12-31-00:54:03,7,1,1.748518
243,2021-12-31-00:54:04,1,0,1.133803
244,2021-12-31-00:54:06,0,7,2.008633
245,2021-12-31-00:54:08,7,3,2.274890
246,2021-12-31-00:54:12,3,6,3.867779
247,2021-12-31-00:54:15,6,2,3.130358
248,2021-12-31-00:54:18,2,6,3.140067
249,2021-12-31-00:54:22,6,3,3.683089
250,2021-12-31-00:54:24,3,1,2.290257
251,2021-12-31-00:54:26,1,3,2.260353
252,2021-12-31-00:54:29,3,4,2.238744
253,2021-12-31-00:54:31,4,7,1.958472
254,2021-12-31-00:54:33,7,5,2.818616
255,2021-12-31-00:54:37,5,6,3.260617
256,2021-12-31-00:54:40,6,4,3.527516
257,2021-12-31-00:54:42,4,5,1.840523
258,2021-12-31-00:54:44,5,4,1.900324
259,2021-12-31-00:54:46,4,3,2.213264
260,2021-12-31-00:54:48,3,4,2.271841
261,2021-12-31-00:54:50,4,2,1.856483
262,2021-12-31-00:54:53,2,3,2.703570
263,2021-12-31-00:54:55,3,1,2.412829
264,2021-12-31-00:54:57,1,5,1.996088
265,2021-12-31-00:55:00,5,1,2.179919
266,2021-12-31-00:55:02,1,2,2.155442
267,2021-12-31-00:55:04,2,4,2.100842
268,2021-12-31-00:55:06,4,3,2.318319
269,2021-12-31-00:55:08,3,1,2.285401
270,2021-12-31-00:55:10,1,5,2.040238
271,2021-12-31-00:55:13,5,0,2.132711
272,2021-12-31-00:55:15,0,3,2.457965
273,2021-12-31-00:55:18,3,2,2.961779
274,2021-12-31-00:55:20,2,5,1.690171
275,2021-12-31-00:55:22,5,3,2.239671
276,2021-12-31-00:55:24,3,5,2.245384
277,2021-12-31-00:55:27,5,3,2.286834
278,2021-12-31-00:55:29,3,2,2.649097
279,2021-12-31-00:55:31,2,1,1.973852
280,2021-12-31-00:55:32,1,0,1.189524
281,2021-12-31-00:55:36,0,6,3.572475
282,2021-12-31-00:55:40,6,4,3.606014
283,2021-12-31-00:55:42,4,2,2.038847
284,2021-12-31-00:55:43,2,4,1.941802
285,2021-12-31-00:55:45,4,7,1.989237
286,2021-12-31-00:55:47,7,4,1.963057
287,2021-12-31-00:55:49,4,1,1.473537
288,2021-12-31-00:55:50,1,0,1.216555
289,2021-12-31-00:55:53,0,3,2.418323
290,2021-12-31-00:55:56,3,6,3.749545
291,2021-12-31-00:56:00,6,4,3.674608
292,2021-12-31-00:56:02,4,0,1.719490
293,2021-12-31-00:56:04,0,5,1.969287
294,2021-12-31-00:56:05,5,2,1.572918
295,2021-12-31-00:56:07,2,1,2.099411
296,2021-12-31-00:56:09,1,2,2.099928
297,2021-12-31-00:56:12,2,3,2.803417
298,2021-12-31-00:56:15,3,0,2.567688
299,2021-12-31-00:56:16,0,1,1.146399
300,2021-12-31-00:56:18,1,4,1.513845
301,2021-12-31-00:56:20,4,3,2.148426
302,2021-12-31-00:56:22,3,5,2.197326
303,2021-12-31-00:56:24,5,3,2.274555
304,2021-12-31-00:56:26,3,7,2.195701
305,2021-12-31-00:56:29,7,2,2.714177
306,2021-12-31-00:56:31,2,0,1.875654
307,2021-12-31-00:56:33,0,2,1.934282
308,2021-12-31-00:56:35,2,1,2.290573
309,2021-12-31-00:56:37,1,7,1.772946
310,2021-12-31-00:56:39,7,0,2.158167
311,2021-12-31-00:56:41,0,7,2.074109
312,2021-12-31-00:56:44,7,5,2.725497
313,2021-12-31-00:56:46,5,3,2.301434
314,2021-12-31-00:56:48,3,7,2.256239
315,2021-12-31-00:56:53,7,6,4.157558
316,2021-12-31-00:56:56,6,3,3.719598
317,2021-12-31-00:56:59,3,4,2.364069
318,2021-12-31-00:57:00,4,0,1.557526
319,2021-12-31-00:57:04,0,6,3.482104
320,2021-12-31-00:57:08,6,0,3.817461
321,2021-12-31-00:57:10,0,5,1.990245
322,2021-12-31-00:57:11,5,0,1.931178
323,2021-12-31-00:57:14,0,3,2.585625
324,2021-12-31-00:57:17,3,7,2.519975
325,2021-12-31-00:57:19,7,2,2.772058
326,2021-12-31-00:57:21,2,1,2.034664
327,2021-12-31-00:57:24,1,2,2.135283
328,2021-12-31-00:57:27,2,6,3.241678
329,2021-12-31-00:57:31,6,1,3.735585
330,2021-12-31-00:57:33,1,3,2.394479
331,2021-12-31-00:57:35,3,4,2.285492
332,2021-12-31-00:57:37,4,3,2.169110
333,2021-12-31-00:57:40,3,0,2.589368
334,2021-12-31-00:57:43,0,3,2.653294
335,2021-12-31-00:57:45,3,0,2.498572
336,2021-12-31-00:57:47,0,7,2.109161
337,2021-12-31-00:57:50,7,5,2.716556
338,2021-12-31-00:57:52,5,4,1.993801
339,2021-12-31-00:57:54,4,5,2.018591
340,2021-12-31-00:57:56,5,3,2.336181
341,2021-12-31-00:57:59,3,7,2.238693
342,2021-12-31-00:58:01,7,4,2.163737
343,2021-12-31-00:58:04,4,6,3.726277
344,2021-12-31-00:58:08,6,1,3.618392
345,2021-12-31-00:58:11,1,3,2.575345
346,2021-12-31-00:58:13,3,4,2.448785
347,2021-12-31-00:58:17,4,6,3.535897
348,2021-12-31-00:58:20,6,0,3.635832
349,2021-12-31-00:58:22,0,5,2.155567
350,2021-12-31-00:58:25,5,7,2.908625
351,2021-12-31-00:58:28,7,2,2.792956
352,2021-12-31-00:58:31,2,3,2.644003
353,2021-12-31-00:58:33,3,4,2.097014
354,2021-12-31-00:58:37,4,6,3.751892
355,2021-12-31-00:58:40,6,2,3.307539
356,2021-12-31-00:58:43,2,3,2.786318
357,2021-12-31-00:58:47,3,6,3.901853
358,2021-12-31-00:58:50,6,1,3.708890
359,2021-12-31-00:58:52,1,4,1.483922
360,2021-12-31-00:58:54,4,0,1.836476
361,2021-12-31-00:58:56,0,2,1.933109
362,2021-12-31-00:58:59,2,3,2.973646
363,2021-12-31-00:59:01,3,4,2.409030
364,2021-12-31-00:59:02,4,1,1.493454
365,2021-12-31-00:59:05,1,5,2.134549
366,2021-12-31-00:59:07,5,3,2.531732
367,2021-12-31-00:59:11,3,6,3.699414
368,2021-12-31-00:59:15,6,7,4.194256
369,2021-12-31-00:59:18,7,5,2.784774
370,2021-12-31-00:59:20,5,0,2.126713
371,2021-12-31-00:59:23,0,3,2.581724
372,2021-12-31-00:59:25,3,1,2.576026
373,2021-12-31-00:59:27,1,5,2.240190
374,2021-12-31-00:59:29,5,2,1.981481
375,2021-12-31-00:59:33,2,6,3.236978
376,2021-12-31-00:59:36,6,1,3.851157
377,2021-12-31-00:59:40,1,6,4.029943
378,2021-12-31-00:59:45,6,7,4.421320
379,2021-12-31-00:59:47,7,0,2.249552
380,2021-12-31-00:59:49,0,2,1.913814
381,2021-12-31-00:59:52,2,3,2.772150
382,2021-12-31-00:59:55,3,2,2.917024
383,2021-12-31-00:59:58,2,6,3.195650
384,2021-12-31-01:00:01,6,2,3.391951
385,2021-12-31-01:00:03,2,4,2.028032
386,2021-12-31-01:00:05,4,5,2.060212
387,2021-12-31-01:00:08,5,1,2.245702
388,2021-12-31-01:00:10,1,2,2.380509
389,2021-12-31-01:00:13,2,7,2.730889
390,2021-12-31-01:00:17,7,6,4.404686
391,2021-12-31-01:00:21,6,2,3.428982
392,2021-12-31-01:00:24,2,6,3.240605
393,2021-12-31-01:00:28,6,0,3.794211
394,2021-12-31-01:00:30,0,5,2.235128
395,2021-12-31-01:00:33,5,6,3.369370
396,2021-12-31-01:00:38,6,7,4.433025
397,2021-12-31-01:00:42,7,6,4.250201
398,2021-12-31-01:00:45,6,2,3.339433
399,2021-12-31-01:00:48,2,7,2.885391
400,2021-12-31-01:00:51,7,5,2.871169
401,2021-12-31-01:00:53,5,4,2.151123
402,2021-12-31-01:00:57,4,6,3.673625
403,2021-12-31-01:01:00,6,5,3.211488
404,2021-12-31-01:01:03,5,7,2.811269
405,2021-12-31-01:01:05,7,3,2.387187
406,2021-12-31-01:01:08,3,2,2.834115
407,2021-12-31-01:01:10,2,0,1.949069
408,2021-12-31-01:01:13,0,3,2.757980
409,2021-12-31-01:01:15,3,5,2.326806
410,2021-12-31-01:01:17,5,2,1.835989
411,2021-12-31-01:01:19,2,1,2.504993
412,2021-12-31-01:01:23,1,6,3.887738
413,2021-12-31-01:01:27,6,0,3.756847
414,2021-12-31-01:01:31,0,6,3.705081
415,2021-12-31-01:01:35,6,1,3.689727
416,2021-12-31-01:01:36,1,4,1.732716
417,2021-12-31-01:01:38,4,7,2.175100
418,2021-12-31-01:01:40,7,1,1.899803
419,2021-12-31-01:01:44,1,6,3.839002
420,2021-12-31-01:01:48,6,3,3.888960
421,2021-12-31-01:01:51,3,2,2.749571
422,2021-12-31-01:01:54,2,3,3.000205
423,2021-12-31-01:01:57,3,0,2.901513
424,2021-12-31-01:01:59,0,7,2.282626
425,2021-12-31-01:02:03,7,6,4.138528
426,2021-12-31-01:02:07,6,1,4.031429
427,2021-12-31-01:02:09,1,4,1.521750
428,2021-12-31-01:02:12,4,6,3.647112
429,2021-12-31-01:02:16,6,5,3.389665
430,2021-12-31-01:02:18,5,7,2.728118
431,2021-12-31-01:02:21,7,5,2.674911
432,2021-12-31-01:02:23,5,4,2.066185
433,2021-12-31-01:02:25,4,0,1.878172
434,2021-12-31-01:02:27,0,4,1.775075
435,2021-12-31-01:02:29,4,3,2.427073
436,2021-12-31-01:02:32,3,1,2.608797
437,2021-12-31-01:02:34,1,4,1.552268
438,2021-12-31-01:02:36,4,0,2.030075
439,2021-12-31-01:02:38,0,3,2.681284
440,2021-12-31-01:02:41,3,7,2.408629
441,2021-12-31-01:02:43,7,3,2.413445
442,2021-12-31-01:02:46,3,2,2.884774
443,2021-12-31-01:02:48,2,5,1.898632
444,2021-12-31-01:02:50,5,2,1.912048
445,2021-12-31-01:02:52,2,0,1.884323
446,2021-12-31-01:02:54,0,7,2.184840
447,2021-12-31-01:02:57,7,2,3.019733
448,2021-12-31-01:03:00,2,7,2.799775
449,2021-12-31-01:03:04,7,6,4.243641
450,2021-12-31-01:03:07,6,5,3.425614
451,2021-12-31-01:03:10,5,7,2.706864
452,2021-12-31-01:03:13,7,3,2.566247
453,2021-12-31-01:03:15,3,5,2.406522
454,2021-12-31-01:03:17,5,0,2.006011
455,2021-12-31-01:03:19,0,4,1.978942
456,2021-12-31-01:03:21,4,2,2.339930
457,2021-12-31-01:03:25,2,6,3.416575
458,2021-12-31-01:03:29,6,3,4.001750
459,2021-12-31-01:03:31,3,1,2.588063
460,2021-12-31-01:03:34,1,2,2.181027
461,2021-12-31-01:03:36,2,3,2.742719
462,2021-12-31-01:03:39,3,4,2.456211
463,2021-12-31-01:03:41,4,2,2.120587
464,2021-12-31-01:03:43,2,1,2.309893
465,2021-12-31-01:03:45,1,7,1.956773
466,2021-12-31-01:03:47,7,0,2.266471
467,2021-12-31-01:03:49,0,1,1.323373
468,2021-12-31-01:03:53,1,6,3.996135
469,2021-12-31-01:03:56,6,5,3.246039
470,2021-12-31-01:03:59,5,7,2.854057
471,2021-12-31-01:04:03,7,6,4.569184
472,2021-12-31-01:04:07,6,2,3.651873
473,2021-12-31-01:04:11,2,6,3.788747
474,2021-12-31-01:04:15,6,7,4.441204
475,2021-12-31-01:04:20,7,6,4.341694
476,2021-12-31-01:04:23,6,4,3.740950
477,2021-12-31-01:04:25,4,0,1.936992
478,2021-12-31-01:04:27,0,5,2.152143
479,2021-12-31-01:04:30,5,7,3.019047
480,2021-12-31-01:04:34,7,2,3.047580
481,2021-12-31-01:04:37,2,3,3.142395
482,2021-12-31-01:04:40,3,2,3.037379
483,2021-12-31-01:04:42,2,5,2.006044
484,2021-12-31-01:04:44,5,3,2.629076
485,2021-12-31-01:04:47,3,4,2.726730
486,2021-12-31-01:04:49,4,2,2.076678
487,2021-12-31-01:04:52,2,7,2.740451
488,2021-12-31-01:04:56,7,6,4.320882
489,2021-12-31-01:05:00,6,5,3.447485
490,2021-12-31-01:05:02,5,4,2.247676
491,2021-12-31-01:05:04,4,2,2.361355
492,2021-12-31-01:05:08,2,7,3.502265
493,2021-12-31-01:05:10,7,1,2.344410
494,2021-12-31-01:05:13,1,5,2.394918
495,2021-12-31-01:05:15,5,4,2.165614
496,2021-12-31-01:05:17,4,5,2.082963
497,2021-12-31-01:05:19,5,2,2.022284
498,2021-12-31-01:05:22,2,6,3.644766
499,2021-12-31-01:05:26,6,0,3.680712
500,2021-12-31-01:05:28,0,2,1.973483
501,2021-12-31-01:05:30,2,5,1.718260
502,2021-12-31-01:05:33,5,7,2.813509
503,2021-12-31-01:05:36,7,5,3.015380
504,2021-12-31-01:05:38,5,2,2.140193
505,2021-12-31-01:05:40,2,5,1.978270
506,2021-12-31-01:05:42,5,3,2.447680
507,2021-12-31-01:05:46,3,6,3.962407
508,2021-12-31-01:05:50,6,3,3.969732
509,2021-12-31-01:05:53,3,2,2.897295
510,2021-12-31-01:05:56,2,4,2.513512
511,2021-12-31-01:05:58,4,3,2.645072
512,2021-12-31-01:06:01,3,4,2.645689
513,2021-12-31-01:06:03,4,2,2.202294
514,2021-12-31-01:06:05,2,0,2.264526
515,2021-12-31-01:06:07,0,2,2.155775
516,2021-12-31-01:06:11,2,6,3.778366
517,2021-12-31-01:06:15,6,2,3.367395
518,2021-12-31-01:06:17,2,1,2.542107
519,2021-12-31-01:06:20,1,3,2.636564
520,2021-12-31-01:06:22,3,4,2.540885
521,2021-12-31-01:06:24,4,2,2.151833
522,2021-12-31-01:06:27,2,1,2.450447
523,2021-12-31-01:06:29,1,0,1.768922
524,2021-12-31-01:06:31,0,3,2.715707
525,2021-12-31-01:06:34,3,7,2.724633
526,2021-12-31-01:06:37,7,2,3.168812
527,2021-12-31-01:06:39,2,5,1.947472
528,2021-12-31-01:06:43,5,6,3.330130
529,2021-12-31-01:06:47,6,0,3.969603
530,2021-12-31-01:06:49,0,5,2.327307
531,2021-12-31-01:06:51,5,3,2.597238
532,2021-12-31-01:06:55,3,0,3.081943
533,2021-12-31-01:06:57,0,5,2.232472
534,2021-12-31-01:06:59,5,2,1.831251
535,2021-12-31-01:07:02,2,6,3.366603
536,2021-12-31-01:07:06,6,7,4.275536
537,2021-12-31-01:07:08,7,4,2.142643
538,2021-12-31-01:07:11,4,7,2.390336
539,2021-12-31-01:07:13,7,0,2.366269
540,2021-12-31-01:07:16,0,5,2.445129
541,2021-12-31-01:07:18,5,3,2.758308
542,2021-12-31-01:07:21,3,1,2.634545
543,2021-12-31-01:07:23,1,7,2.090547
544,2021-12-31-01:07:25,7,4,2.291723
545,2021-12-31-01:07:28,4,3,2.544997
546,2021-12-31-01:07:31,3,0,2.780347
547,2021-12-31-01:07:33,0,5,2.249899
548,2021-12-31-01:07:36,5,6,3.480518
549,2021-12-31-01:07:41,6,1,4.074030
550,2021-12-31-01:07:45,1,6,4.000681
551,2021-12-31-01:07:48,6,5,3.587112
552,2021-12-31-01:07:51,5,3,2.639103
553,2021-12-31-01:07:53,3,4,2.421682
554,2021-12-31-01:07:56,4,3,2.353934
555,2021-12-31-01:07:58,3,1,2.786155
556,2021-12-31-01:08:02,1,6,4.014810
557,2021-12-31-01:08:06,6,0,3.919509
558,2021-12-31-01:08:08,0,1,1.446844
559,2021-12-31-01:08:10,1,7,2.021382
560,2021-12-31-01:08:12,7,1,2.283330
561,2021-12-31-01:08:16,1,6,3.884322
562,2021-12-31-01:08:20,6,2,3.756889
563,2021-12-31-01:08:22,2,0,2.088334
564,2021-12-31-01:08:25,0,3,2.961967
565,2021-12-31-01:08:27,3,1,2.644791
566,2021-12-31-01:08:29,1,0,1.363033
567,2021-12-31-01:08:32,0,3,2.869598
568,2021-12-31-01:08:35,3,7,3.102674
569,2021-12-31-01:08:37,7,3,2.783793
570,2021-12-31-01:08:40,3,5,2.695741
571,2021-12-31-01:08:42,5,4,2.172027
572,2021-12-31-01:08:46,4,6,3.827246
573,2021-12-31-01:08:50,6,2,3.474305
574,2021-12-31-01:08:53,2,3,3.236640
575,2021-12-31-01:08:55,3,4,2.447381
576,2021-12-31-01:08:57,4,1,1.948793
577,2021-12-31-01:08:59,1,4,1.776301
578,2021-12-31-01:09:03,4,6,3.755037
