--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
140,2021-12-31-00:50:20,4,7,1.932905
141,2021-12-31-00:50:22,7,1,1.771579
142,2021-12-31-00:50:24,1,3,2.265378
143,2021-12-31-00:50:26,3,0,2.383608
144,2021-12-31-00:50:30,0,6,3.570946
145,2021-12-31-00:50:34,6,4,3.569806
146,2021-12-31-00:50:36,4,7,1.929824
147,2021-12-31-00:50:38,7,3,2.190289
148,2021-12-31-00:50:40,3,4,2.198188
149,2021-12-31-00:50:44,4,6,3.609229
150,2021-12-31-00:50:47,6,0,3.497176
151,2021-12-31-00:50:49,0,2,1.783430
152,2021-12-31-00:50:50,2,5,1.539891
153,2021-12-31-00:50:52,5,2,1.548163
154,2021-12-31-00:50:54,2,0,1.791830
155,2021-12-31-00:50:55,0,1,1.072458
156,2021-12-31-00:50:56,1,4,1.425969
157,2021-12-31-00:50:58,4,7,1.862893
158,2021-12-31-00:51:00,7,1,1.750080
159,2021-12-31-00:51:03,1,6,3.618457
160,2021-12-31-00:51:07,6,0,3.493915
161,2021-12-31-00:51:10,0,6,3.490128
162,2021-12-31-00:51:15,6,7,4.061267
163,2021-12-31-00:51:17,7,0,2.081793
164,2021-12-31-00:51:18,0,4,1.580300
165,2021-12-31-00:51:20,4,1,1.403968
166,2021-12-31-00:51:21,1,0,1.058968
167,2021-12-31-00:51:24,0,6,3.697452
168,2021-12-31-00:51:28,6,1,3.631012
169,2021-12-31-00:51:29,1,4,1.404187
170,2021-12-31-00:51:31,4,5,1.834413
171,2021-12-31-00:51:34,5,7,2.642472
172,2021-12-31-00:51:36,7,4,1.907654
173,2021-12-31-00:51:38,4,7,2.132013
174,2021-12-31-00:51:40,7,0,2.021482
175,2021-12-31-00:51:41,0,1,1.242330
176,2021-12-31-00:51:43,1,5,1.997177
177,2021-12-31-00:51:45,5,3,2.341126
178,2021-12-31-00:51:48,3,7,2.185274
179,2021-12-31-00:51:50,7,5,2.699687
180,2021-12-31-00:51:53,5,7,2.698182
181,2021-12-31-00:51:56,7,2,2.648160
182,2021-12-31-00:51:58,2,7,2.646073
183,2021-12-31-00:52:01,7,3,2.164268
184,2021-12-31-00:52:04,3,6,3.748530
185,2021-12-31-00:52:08,6,1,3.666676
186,2021-12-31-00:52:12,1,6,3.607360
187,2021-12-31-00:52:15,6,0,3.462530
188,2021-12-31-00:52:19,0,6,3.540910
189,2021-12-31-00:52:22,6,3,3.733839
190,2021-12-31-00:52:25,3,0,2.499835
191,2021-12-31-00:52:27,0,2,1.781229
192,2021-12-31-00:52:29,2,7,2.642868
193,2021-12-31-00:52:31,7,3,2.166419
194,2021-12-31-00:52:34,3,0,2.498762
195,2021-12-31-00:52:36,0,5,1.907249
196,2021-12-31-00:52:38,5,0,1.994041
197,2021-12-31-00:52:39,0,4,1.555781
198,2021-12-31-00:52:42,4,3,2.213757
199,2021-12-31-00:52:44,3,2,2.629426
200,2021-12-31-00:52:46,2,5,1.553966
201,2021-12-31-00:52:48,5,1,2.008563
202,2021-12-31-00:52:50,1,7,1.853845
203,2021-12-31-00:52:52,7,4,1.921619
204,2021-12-31-00:52:53,4,2,1.858686
205,2021-12-31-00:52:56,2,7,2.650007
206,2021-12-31-00:52:58,7,4,1.917364
207,2021-12-31-00:53:02,4,6,3.747971
208,2021-12-31-00:53:05,6,2,3.096991
209,2021-12-31-00:53:07,2,0,1.799426
210,2021-12-31-00:53:09,0,3,2.475612
211,2021-12-31-00:53:11,3,4,2.216682
212,2021-12-31-00:53:13,4,1,1.414834
213,2021-12-31-00:53:15,1,2,2.044674
214,2021-12-31-00:53:17,2,1,2.046003
215,2021-12-31-00:53:19,1,5,2.008443
216,2021-12-31-00:53:21,5,0,1.956711
217,2021-12-31-00:53:22,0,4,1.575520
218,2021-12-31-00:53:24,4,2,1.840639
219,2021-12-31-00:53:26,2,0,1.837651
220,2021-12-31-00:53:28,0,7,2.100661
221,2021-12-31-00:53:30,7,3,2.201526
222,2021-12-31-00:53:33,3,4,2.217844
223,2021-12-31-00:53:34,4,5,1.841216
224,2021-12-31-00:53:37,5,7,2.649817
225,2021-12-31-00:53:41,7,6,4.155451
226,2021-12-31-00:53:45,6,4,3.469532
227,2021-12-31-00:53:47,4,7,1.961625
228,2021-12-31-00:53:51,7,6,4.040747
229,2021-12-31-00:53:55,6,7,4.081804
230,2021-12-31-00:53:57,7,5,2.641220
231,2021-12-31-00:53:59,5,2,1.633860
232,2021-12-31-00:54:01,2,4,1.890447
233,2021-12-31-00:54:03,4,2,1.998000
234,2021-12-31-00:54:05,2,5,1.600119
235,2021-12-31-00:54:06,5,4,1.895877
236,2021-12-31-00:54:09,4,3,2.213167
237,2021-12-31-00:54:11,3,0,2.491740
238,2021-12-31-00:54:13,0,4,1.688281
239,2021-12-31-00:54:15,4,2,1.909577
240,2021-12-31-00:54:17,2,3,2.637401
241,2021-12-31-00:54:20,3,1,2.295555
242,2021-12-31-00:54:22,1,3,2.346598
243,2021-12-31-00:54:24,3,0,2.457688
244,2021-12-31-00:54:26,0,1,1.188093
245,2021-12-31-00:54:27,1,4,1.383040
246,2021-12-31-00:54:29,4,5,1.837896
247,2021-12-31-00:54:31,5,4,2.066581
248,2021-12-31-00:54:33,4,7,2.169326
249,2021-12-31-00:54:35,7,3,2.185615
250,2021-12-31-00:54:38,3,7,2.349583
251,2021-12-31-00:54:40,7,1,1.925922
252,2021-12-31-00:54:41,1,0,1.150444
253,2021-12-31-00:54:43,0,5,2.217813
254,2021-12-31-00:54:45,5,2,1.822537
255,2021-12-31-00:54:47,2,0,1.812722
256,2021-12-31-00:54:49,0,5,2.168510
257,2021-12-31-00:54:51,5,7,2.725466
258,2021-12-31-00:54:53,7,1,1.740935
259,2021-12-31-00:54:56,1,3,2.417373
260,2021-12-31-00:54:58,3,2,2.603590
261,2021-12-31-00:55:00,2,4,1.831362
262,2021-12-31-00:55:01,4,1,1.408260
263,2021-12-31-00:55:03,1,7,1.832633
264,2021-12-31-00:55:05,7,4,1.927024
265,2021-12-31-00:55:08,4,3,2.242677
266,2021-12-31-00:55:10,3,2,2.881080
267,2021-12-31-00:55:13,2,1,2.282848
268,2021-12-31-00:55:15,1,2,2.173426
269,2021-12-31-00:55:18,2,7,2.719556
270,2021-12-31-00:55:20,7,4,1.952011
271,2021-12-31-00:55:21,4,2,1.835913
272,2021-12-31-00:55:23,2,5,1.619173
273,2021-12-31-00:55:25,5,4,2.035512
274,2021-12-31-00:55:29,4,6,3.604476
275,2021-12-31-00:55:32,6,4,3.708571
276,2021-12-31-00:55:34,4,7,2.070613
277,2021-12-31-00:55:37,7,3,2.405614
278,2021-12-31-00:55:40,3,2,2.865921
279,2021-12-31-00:55:43,2,6,3.334791
280,2021-12-31-00:55:47,6,4,3.561097
281,2021-12-31-00:55:49,4,3,2.243021
282,2021-12-31-00:55:51,3,4,2.236302
283,2021-12-31-00:55:55,4,6,3.602452
284,2021-12-31-00:55:58,6,3,3.656822
285,2021-12-31-00:56:01,3,2,2.700083
286,2021-12-31-00:56:03,2,5,1.580152
287,2021-12-31-00:56:05,5,0,2.061724
288,2021-12-31-00:56:07,0,7,2.126710
289,2021-12-31-00:56:09,7,3,2.244568
290,2021-12-31-00:56:13,3,6,4.023492
291,2021-12-31-00:56:16,6,5,3.173309
292,2021-12-31-00:56:19,5,7,2.684374
293,2021-12-31-00:56:21,7,4,1.944808
294,2021-12-31-00:56:23,4,7,1.956917
295,2021-12-31-00:56:25,7,0,2.001496
296,2021-12-31-00:56:27,0,2,1.989656
297,2021-12-31-00:56:30,2,3,2.844767
298,2021-12-31-00:56:33,3,6,3.710666
299,2021-12-31-00:56:37,6,5,3.282128
300,2021-12-31-00:56:39,5,4,1.939353
301,2021-12-31-00:56:41,4,2,1.913415
302,2021-12-31-00:56:42,2,5,1.635028
303,2021-12-31-00:56:44,5,0,2.153715
304,2021-12-31-00:56:45,0,1,1.080834
305,2021-12-31-00:56:47,1,0,1.090991
306,2021-12-31-00:56:48,0,1,1.073631
307,2021-12-31-00:56:49,1,4,1.408025
308,2021-12-31-00:56:51,4,7,1.997063
309,2021-12-31-00:56:54,7,5,2.657084
310,2021-12-31-00:56:56,5,0,1.951468
311,2021-12-31-00:56:58,0,7,1.997597
312,2021-12-31-00:57:02,7,6,4.118429
313,2021-12-31-00:57:05,6,0,3.614846
314,2021-12-31-00:57:08,0,3,2.686981
315,2021-12-31-00:57:11,3,0,2.642854
316,2021-12-31-00:57:12,0,1,1.434473
317,2021-12-31-00:57:14,1,5,1.970145
318,2021-12-31-00:57:17,5,3,2.527406
319,2021-12-31-00:57:19,3,0,2.524808
320,2021-12-31-00:57:23,0,6,3.501911
321,2021-12-31-00:57:27,6,7,4.097515
322,2021-12-31-00:57:29,7,3,2.222888
323,2021-12-31-00:57:31,3,5,2.353718
324,2021-12-31-00:57:33,5,4,1.852242
325,2021-12-31-00:57:35,4,5,1.942216
326,2021-12-31-00:57:37,5,4,1.766900
327,2021-12-31-00:57:39,4,0,1.723498
328,2021-12-31-00:57:41,0,7,2.255514
329,2021-12-31-00:57:43,7,4,2.143545
330,2021-12-31-00:57:45,4,3,2.486075
331,2021-12-31-00:57:48,3,1,2.457470
332,2021-12-31-00:57:50,1,5,2.032571
333,2021-12-31-00:57:53,5,6,3.420924
334,2021-12-31-00:57:57,6,4,3.526489
335,2021-12-31-00:57:58,4,1,1.389802
336,2021-12-31-00:58:01,1,3,2.453460
337,2021-12-31-00:58:03,3,5,2.396349
338,2021-12-31-00:58:05,5,0,1.997960
339,2021-12-31-00:58:07,0,4,1.718233
340,2021-12-31-00:58:08,4,1,1.493914
341,2021-12-31-00:58:11,1,3,2.423951
342,2021-12-31-00:58:13,3,5,2.303196
343,2021-12-31-00:58:16,5,7,2.653256
344,2021-12-31-00:58:19,7,5,2.860845
345,2021-12-31-00:58:20,5,2,1.687560
346,2021-12-31-00:58:22,2,0,1.960561
347,2021-12-31-00:58:24,0,2,2.083923
348,2021-12-31-00:58:28,2,6,3.261480
349,2021-12-31-00:58:31,6,5,3.314148
350,2021-12-31-00:58:33,5,1,2.042867
351,2021-12-31-00:58:37,1,6,3.681660
352,2021-12-31-00:58:40,6,1,3.650942
353,2021-12-31-00:58:42,1,0,1.339014
354,2021-12-31-00:58:44,0,5,2.023807
355,2021-12-31-00:58:46,5,1,2.102487
356,2021-12-31-00:58:48,1,7,1.855676
357,2021-12-31-00:58:50,7,4,2.289200
358,2021-12-31-00:58:52,4,0,1.887215
359,2021-12-31-00:58:53,0,1,1.302946
360,2021-12-31-00:58:55,1,2,2.269334
361,2021-12-31-00:58:57,2,0,2.053199
362,2021-12-31-00:59:00,0,5,2.078138
363,2021-12-31-00:59:02,5,3,2.576706
364,2021-12-31-00:59:06,3,6,3.930606
365,2021-12-31-00:59:10,6,0,3.681559
366,2021-12-31-00:59:12,0,5,2.078606
367,2021-12-31-00:59:15,5,6,3.365493
368,2021-12-31-00:59:19,6,4,3.711465
369,2021-12-31-00:59:23,4,6,3.706186
370,2021-12-31-00:59:26,6,1,3.924789
371,2021-12-31-00:59:29,1,2,2.215858
372,2021-12-31-00:59:32,2,3,2.950094
373,2021-12-31-00:59:34,3,7,2.390988
374,2021-12-31-00:59:37,7,3,2.530454
375,2021-12-31-00:59:41,3,6,4.028701
376,2021-12-31-00:59:45,6,7,4.440463
377,2021-12-31-00:59:48,7,2,3.030926
378,2021-12-31-00:59:51,2,6,3.250490
379,2021-12-31-00:59:55,6,0,3.739362
380,2021-12-31-00:59:56,0,1,1.236220
381,2021-12-31-00:59:58,1,5,1.988771
382,2021-12-31-01:00:00,5,2,1.804966
383,2021-12-31-01:00:02,2,5,1.776594
384,2021-12-31-01:00:04,5,2,1.886214
385,2021-12-31-01:00:07,2,3,2.884172
386,2021-12-31-01:00:09,3,5,2.340796
387,2021-12-31-01:00:12,5,7,3.296863
388,2021-12-31-01:00:14,7,1,1.884553
389,2021-12-31-01:00:16,1,4,1.553039
390,2021-12-31-01:00:17,4,0,1.698373
391,2021-12-31-01:00:19,0,4,1.856399
392,2021-12-31-01:00:21,4,1,1.636569
393,2021-12-31-01:00:23,1,4,1.643432
394,2021-12-31-01:00:26,4,6,3.876916
395,2021-12-31-01:00:30,6,4,4.013776
396,2021-12-31-01:00:33,4,2,2.143011
397,2021-12-31-01:00:34,2,4,1.837892
398,2021-12-31-01:00:37,4,7,2.334542
399,2021-12-31-01:00:41,7,6,4.388893
400,2021-12-31-01:00:45,6,3,4.123392
401,2021-12-31-01:00:50,3,6,4.401051
402,2021-12-31-01:00:53,6,0,3.725216
403,2021-12-31-01:00:55,0,4,1.871826
404,2021-12-31-01:00:57,4,2,1.978618
405,2021-12-31-01:00:59,2,0,2.081445
406,2021-12-31-01:01:01,0,5,2.112730
407,2021-12-31-01:01:03,5,2,1.772837
408,2021-12-31-01:01:06,2,7,2.990152
409,2021-12-31-01:01:09,7,3,2.472289
410,2021-12-31-01:01:11,3,1,2.479412
411,2021-12-31-01:01:13,1,4,1.627922
412,2021-12-31-01:01:15,4,3,2.461050
413,2021-12-31-01:01:18,3,5,2.535641
414,2021-12-31-01:01:20,5,2,1.794097
415,2021-12-31-01:01:22,2,1,2.216819
416,2021-12-31-01:01:24,1,7,1.976554
417,2021-12-31-01:01:26,7,0,2.145140
418,2021-12-31-01:01:28,0,7,1.966888
419,2021-12-31-01:01:30,7,1,2.134271
420,2021-12-31-01:01:34,1,6,3.664116
421,2021-12-31-01:01:38,6,1,3.955163
422,2021-12-31-01:01:39,1,0,1.503492
423,2021-12-31-01:01:41,0,5,2.193210
424,2021-12-31-01:01:44,5,7,2.830827
425,2021-12-31-01:01:47,7,2,2.928853
426,2021-12-31-01:01:50,2,7,2.833598
427,2021-12-31-01:01:52,7,1,2.056936
428,2021-12-31-01:01:56,1,6,3.782491
429,2021-12-31-01:01:59,6,0,3.653603
430,2021-12-31-01:02:02,0,2,2.191138
431,2021-12-31-01:02:05,2,3,2.961341
432,2021-12-31-01:02:09,3,6,4.051592
433,2021-12-31-01:02:12,6,1,3.709991
434,2021-12-31-01:02:15,1,7,2.187652
435,2021-12-31-01:02:19,7,6,4.221321
436,2021-12-31-01:02:22,6,4,3.704342
437,2021-12-31-01:02:24,4,1,1.458689
438,2021-12-31-01:02:26,1,5,2.166434
439,2021-12-31-01:02:28,5,4,2.137099
440,2021-12-31-01:02:32,4,6,3.965333
441,2021-12-31-01:02:36,6,0,3.922295
442,2021-12-31-01:02:39,0,3,2.595740
443,2021-12-31-01:02:41,3,0,2.704158
444,2021-12-31-01:02:45,0,6,3.892005
445,2021-12-31-01:02:49,6,2,3.485484
446,2021-12-31-01:02:51,2,0,1.933411
447,2021-12-31-01:02:52,0,4,1.725737
448,2021-12-31-01:02:56,4,6,3.675062
449,2021-12-31-01:03:01,6,7,4.517453
450,2021-12-31-01:03:03,7,0,2.091030
451,2021-12-31-01:03:04,0,1,1.353891
452,2021-12-31-01:03:06,1,2,2.153614
453,2021-12-31-01:03:09,2,7,2.855271
454,2021-12-31-01:03:11,7,0,2.142906
455,2021-12-31-01:03:13,0,5,2.179553
456,2021-12-31-01:03:16,5,1,2.484645
457,2021-12-31-01:03:18,1,2,2.557986
458,2021-12-31-01:03:21,2,4,2.190310
459,2021-12-31-01:03:23,4,2,2.229358
460,2021-12-31-01:03:26,2,6,3.557716
461,2021-12-31-01:03:30,6,2,3.288580
462,2021-12-31-01:03:32,2,5,1.869849
463,2021-12-31-01:03:35,5,7,2.997836
464,2021-12-31-01:03:37,7,4,2.534666
465,2021-12-31-01:03:39,4,2,2.069313
466,2021-12-31-01:03:41,2,0,2.197802
467,2021-12-31-01:03:44,0,5,2.128774
468,2021-12-31-01:03:46,5,7,2.792463
469,2021-12-31-01:03:49,7,2,2.923079
470,2021-12-31-01:03:51,2,4,1.897754
471,2021-12-31-01:03:55,4,6,3.928810
472,2021-12-31-01:03:58,6,5,3.392775
473,2021-12-31-01:04:02,5,6,3.446930
474,2021-12-31-01:04:06,6,3,3.849478
475,2021-12-31-01:04:10,3,6,3.867038
476,2021-12-31-01:04:13,6,2,3.551260
477,2021-12-31-01:04:17,2,6,3.507316
478,2021-12-31-01:04:20,6,2,3.483207
479,2021-12-31-01:04:23,2,1,2.429293
480,2021-12-31-01:04:25,1,2,2.495243
481,2021-12-31-01:04:28,2,3,2.893976
482,2021-12-31-01:04:31,3,5,2.518457
483,2021-12-31-01:04:33,5,3,2.604879
484,2021-12-31-01:04:36,3,5,2.501879
485,2021-12-31-01:04:40,5,6,3.931771
486,2021-12-31-01:04:43,6,5,3.568121
487,2021-12-31-01:04:46,5,7,2.967677
488,2021-12-31-01:04:49,7,2,3.337119
489,2021-12-31-01:04:53,2,6,3.484587
490,2021-12-31-01:04:57,6,3,4.244098
491,2021-12-31-01:05:00,3,2,2.956396
492,2021-12-31-01:05:03,2,3,2.955690
493,2021-12-31-01:05:06,3,5,2.678792
494,2021-12-31-01:05:08,5,2,1.919143
495,2021-12-31-01:05:10,2,0,2.168109
496,2021-12-31-01:05:12,0,4,2.144212
497,2021-12-31-01:05:14,4,1,2.178019
498,2021-12-31-01:05:16,1,7,2.053900
499,2021-12-31-01:05:20,7,5,3.450516
500,2021-12-31-01:05:22,5,4,2.130083
501,2021-12-31-01:05:24,4,7,2.196167
502,2021-12-31-01:05:27,7,3,2.864020
503,2021-12-31-01:05:31,3,6,4.286719
504,2021-12-31-01:05:35,6,0,3.990614
505,2021-12-31-01:05:39,0,6,4.118528
506,2021-12-31-01:05:43,6,4,3.820805
507,2021-12-31-01:05:45,4,3,2.312724
508,2021-12-31-01:05:48,3,5,2.460178
509,2021-12-31-01:05:50,5,4,2.137513
510,2021-12-31-01:05:52,4,1,1.872262
511,2021-12-31-01:05:54,1,7,2.233123
512,2021-12-31-01:05:57,7,4,2.349379
513,2021-12-31-01:05:59,4,5,2.138750
514,2021-12-31-01:06:01,5,3,2.582002
515,2021-12-31-01:06:04,3,1,2.689759
516,2021-12-31-01:06:06,1,7,2.080582
517,2021-12-31-01:06:08,7,0,2.299635
518,2021-12-31-01:06:10,0,4,1.932018
519,2021-12-31-01:06:13,4,3,2.424469
520,2021-12-31-01:06:16,3,5,2.833491
521,2021-12-31-01:06:18,5,2,2.306828
522,2021-12-31-01:06:20,2,0,2.323850
523,2021-12-31-01:06:22,0,1,1.369946
524,2021-12-31-01:06:24,1,3,2.528273
525,2021-12-31-01:06:27,3,1,2.806296
526,2021-12-31-01:06:29,1,7,2.129558
527,2021-12-31-01:06:31,7,1,2.107686
528,2021-12-31-01:06:34,1,5,2.394698
529,2021-12-31-01:06:35,5,2,1.861039
530,2021-12-31-01:06:38,2,3,2.946538
531,2021-12-31-01:06:41,3,7,2.495404
532,2021-12-31-01:06:43,7,4,2.395340
533,2021-12-31-01:06:45,4,1,1.655752
534,2021-12-31-01:06:48,1,3,2.785813
535,2021-12-31-01:06:51,3,2,2.914183
536,2021-12-31-01:06:53,2,4,2.132160
537,2021-12-31-01:06:56,4,3,2.814609
538,2021-12-31-01:06:58,3,1,2.728755
539,2021-12-31-01:07:00,1,7,2.163858
540,2021-12-31-01:07:03,7,5,2.859083
541,2021-12-31-01:07:07,5,6,3.353169
542,2021-12-31-01:07:10,6,2,3.464587
543,2021-12-31-01:07:14,2,6,3.362453
544,2021-12-31-01:07:18,6,3,4.093881
545,2021-12-31-01:07:20,3,7,2.644324
546,2021-12-31-01:07:23,7,0,2.531087
547,2021-12-31-01:07:26,0,3,2.886398
548,2021-12-31-01:07:28,3,5,2.789400
549,2021-12-31-01:07:31,5,2,2.039569
550,2021-12-31-01:07:33,2,4,2.229413
551,2021-12-31-01:07:34,4,1,1.680029
552,2021-12-31-01:07:36,1,0,1.512468
553,2021-12-31-01:07:38,0,2,2.281582
554,2021-12-31-01:07:41,2,7,3.218432
555,2021-12-31-01:07:46,7,6,4.516669
556,2021-12-31-01:07:50,6,7,4.402291
557,2021-12-31-01:07:53,7,1,2.139821
558,2021-12-31-01:07:54,1,0,1.309724
559,2021-12-31-01:07:57,0,3,2.875242
560,2021-12-31-01:07:59,3,4,2.497166
561,2021-12-31-01:08:02,4,3,2.759178
562,2021-12-31-01:08:05,3,2,3.283755
563,2021-12-31-01:08:08,2,7,2.949612
564,2021-12-31-01:08:13,7,6,4.492119
565,2021-12-31-01:08:16,6,2,3.614847
566,2021-12-31-01:08:19,2,0,2.244192
567,2021-12-31-01:08:20,0,1,1.659488
568,2021-12-31-01:08:23,1,3,2.556775
569,2021-12-31-01:08:26,3,5,2.840319
570,2021-12-31-01:08:28,5,1,2.172275
571,2021-12-31-01:08:30,1,2,2.474269
572,2021-12-31-01:08:34,2,6,3.431717
573,2021-12-31-01:08:38,6,0,4.024522
574,2021-12-31-01:08:39,0,1,1.600813
575,2021-12-31-01:08:42,1,7,2.488289
576,2021-12-31-01:08:46,7,6,4.605663
577,2021-12-31-01:08:50,6,5,3.454544
578,2021-12-31-01:08:53,5,7,3.112277
