timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1641102613025056000,2022-01-02-05:50:13,10.1.1.8,170,-0.010,-0.010,-0.010,0.000,0.000,0.000
1641102613233722880,2022-01-02-05:50:13,10.1.1.8,178,-0.020,-0.020,-0.020,0.000,0.000,0.000
1641102613424326912,2022-01-02-05:50:13,10.1.1.8,168,-0.030,-0.030,-0.030,0.000,0.000,0.000
1641102613625523968,2022-01-02-05:50:13,10.1.1.8,168,-0.040,-0.040,-0.040,0.000,0.000,0.000
1641102613822953984,2022-01-02-05:50:13,10.1.1.8,165,-0.050,-0.050,-0.050,0.000,0.000,0.000
1641102614024944128,2022-01-02-05:50:14,10.1.1.8,167,-0.060,-0.060,-0.060,0.000,0.000,0.000
1641102614232861952,2022-01-02-05:50:14,10.1.1.8,174,-0.070,-0.070,-0.070,0.000,0.000,0.000
1641102614431811072,2022-01-02-05:50:14,10.1.1.8,172,-0.080,-0.080,-0.080,0.000,0.000,0.000
1641102614631952128,2022-01-02-05:50:14,10.1.1.8,171,-0.090,-0.090,-0.090,0.000,0.000,0.000
1641102614830995968,2022-01-02-05:50:14,10.1.1.8,166,-0.100,-0.100,-0.100,0.000,0.000,0.000
1641102615042226176,2022-01-02-05:50:15,10.1.1.8,174,-0.110,-0.110,-0.110,0.000,0.000,0.000
1641102615250663168,2022-01-02-05:50:15,10.1.1.8,184,-0.120,-0.120,-0.120,0.000,0.000,0.000
1641102615430743808,2022-01-02-05:50:15,10.1.1.8,164,-0.130,-0.130,-0.130,0.000,0.000,0.000
1641102615629713920,2022-01-02-05:50:15,10.1.1.8,161,-0.140,-0.140,-0.140,0.000,0.000,0.000
1641102615839993088,2022-01-02-05:50:15,10.1.1.8,171,-0.150,-0.150,-0.150,0.000,0.000,0.000
1641102616039629056,2022-01-02-05:50:16,10.1.1.8,170,-0.160,-0.160,-0.160,0.000,0.000,0.000
1641102616240058880,2022-01-02-05:50:16,10.1.1.8,169,-0.170,-0.170,-0.170,0.000,0.000,0.000
1641102616448969984,2022-01-02-05:50:16,10.1.1.8,177,-0.180,-0.180,-0.180,0.000,0.000,0.000
1641102616639371008,2022-01-02-05:50:16,10.1.1.8,166,-0.190,-0.190,-0.190,0.000,0.000,0.000
1641102616838373888,2022-01-02-05:50:16,10.1.1.8,164,-0.200,-0.200,-0.200,0.000,0.000,0.000
1641102617038791936,2022-01-02-05:50:17,10.1.1.8,164,-0.210,-0.210,-0.210,0.000,0.000,0.000
1641102617247636992,2022-01-02-05:50:17,10.1.1.8,172,-0.220,-0.220,-0.220,0.000,0.000,0.000
1641102617447442176,2022-01-02-05:50:17,10.1.1.8,172,-0.230,-0.230,-0.230,0.000,0.000,0.000
1641102617638093824,2022-01-02-05:50:17,10.1.1.8,161,-0.240,-0.240,-0.240,0.000,0.000,0.000
1641102617836893952,2022-01-02-05:50:17,10.1.1.8,159,-0.250,-0.250,-0.250,0.000,0.000,0.000
1641102618045958144,2022-01-02-05:50:18,10.1.1.8,166,-0.260,-0.260,-0.260,0.000,0.000,0.000
1641102618245615872,2022-01-02-05:50:18,10.1.1.8,165,-0.270,-0.270,-0.270,0.000,0.000,0.000
