timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1641102613325283072,2022-01-02-05:50:13,10.1.1.9,169,-0.010,-0.010,-0.010,0.000,0.000,0.000
1641102613524755968,2022-01-02-05:50:13,10.1.1.9,168,-0.020,-0.020,-0.020,0.000,0.000,0.000
1641102613725181184,2022-01-02-05:50:13,10.1.1.9,168,-0.030,-0.030,-0.030,0.000,0.000,0.000
1641102613924097024,2022-01-02-05:50:13,10.1.1.9,166,-0.040,-0.040,-0.040,0.000,0.000,0.000
1641102614126509056,2022-01-02-05:50:14,10.1.1.9,168,-0.050,-0.050,-0.050,0.000,0.000,0.000
1641102614323961856,2022-01-02-05:50:14,10.1.1.9,164,-0.060,-0.060,-0.060,0.000,0.000,0.000
1641102614534060032,2022-01-02-05:50:14,10.1.1.9,174,-0.070,-0.070,-0.070,0.000,0.000,0.000
1641102614752785920,2022-01-02-05:50:14,10.1.1.9,191,-0.080,-0.080,-0.080,0.000,0.000,0.000
1641102614942832896,2022-01-02-05:50:14,10.1.1.9,179,-0.090,-0.090,-0.090,0.000,0.000,0.000
1641102615132286976,2022-01-02-05:50:15,10.1.1.9,167,-0.100,-0.100,-0.100,0.000,0.000,0.000
1641102615352471040,2022-01-02-05:50:15,10.1.1.9,187,-0.110,-0.110,-0.110,0.000,0.000,0.000
1641102615552592896,2022-01-02-05:50:15,10.1.1.9,186,-0.120,-0.120,-0.120,0.000,0.000,0.000
1641102615741966848,2022-01-02-05:50:15,10.1.1.9,174,-0.130,-0.130,-0.130,0.000,0.000,0.000
1641102615943128064,2022-01-02-05:50:15,10.1.1.9,174,-0.140,-0.140,-0.140,0.000,0.000,0.000
1641102616131202816,2022-01-02-05:50:16,10.1.1.9,161,-0.150,-0.150,-0.150,0.000,0.000,0.000
1641102616340337152,2022-01-02-05:50:16,10.1.1.9,170,-0.160,-0.160,-0.160,0.000,0.000,0.000
1641102616550571008,2022-01-02-05:50:16,10.1.1.9,179,-0.170,-0.170,-0.170,0.000,0.000,0.000
1641102616740850944,2022-01-02-05:50:16,10.1.1.9,169,-0.180,-0.180,-0.180,0.000,0.000,0.000
1641102616949342976,2022-01-02-05:50:16,10.1.1.9,177,-0.190,-0.190,-0.190,0.000,0.000,0.000
1641102617142641920,2022-01-02-05:50:17,10.1.1.9,170,-0.200,-0.200,-0.200,0.000,0.000,0.000
1641102617340018944,2022-01-02-05:50:17,10.1.1.9,167,-0.210,-0.210,-0.210,0.000,0.000,0.000
1641102617539386880,2022-01-02-05:50:17,10.1.1.9,166,-0.220,-0.220,-0.220,0.000,0.000,0.000
1641102617738743040,2022-01-02-05:50:17,10.1.1.9,164,-0.230,-0.230,-0.230,0.000,0.000,0.000
1641102617938415104,2022-01-02-05:50:17,10.1.1.9,162,-0.240,-0.240,-0.240,0.000,0.000,0.000
1641102618137901056,2022-01-02-05:50:18,10.1.1.9,160,-0.250,-0.250,-0.250,0.000,0.000,0.000
1641102618337698048,2022-01-02-05:50:18,10.1.1.9,159,-0.260,-0.260,-0.260,0.000,0.000,0.000
1641102618537223168,2022-01-02-05:50:18,10.1.1.9,158,-0.270,-0.270,-0.270,0.000,0.000,0.000
1641102618737488896,2022-01-02-05:50:18,10.1.1.9,157,-0.280,-0.280,-0.280,0.000,0.000,0.000
1641102618958342912,2022-01-02-05:50:18,10.1.1.9,177,-0.290,-0.290,-0.290,0.000,0.000,0.000
1641102619157816832,2022-01-02-05:50:19,10.1.1.9,174,-0.300,-0.300,-0.300,0.000,0.000,0.000
1641102619357656064,2022-01-02-05:50:19,10.1.1.9,172,-0.310,-0.310,-0.310,0.000,0.000,0.000
1641102619559695104,2022-01-02-05:50:19,10.1.1.9,173,-0.320,-0.320,-0.320,0.000,0.000,0.000
1641102619760472064,2022-01-02-05:50:19,10.1.1.9,173,-0.330,-0.330,-0.330,0.000,0.000,0.000
1641102619972752128,2022-01-02-05:50:19,10.1.1.9,184,-0.340,-0.340,-0.340,0.000,0.000,0.000
1641102620163265024,2022-01-02-05:50:20,10.1.1.9,174,-0.350,-0.350,-0.350,0.000,0.000,0.000
1641102620364770048,2022-01-02-05:50:20,10.1.1.9,175,-0.360,-0.360,-0.360,0.000,0.000,0.000
1641102620564718080,2022-01-02-05:50:20,10.1.1.9,174,-0.370,-0.370,-0.370,0.000,0.000,0.000
1641102620765899776,2022-01-02-05:50:20,10.1.1.9,175,-0.380,-0.380,-0.380,0.000,0.000,0.000
1641102620966245888,2022-01-02-05:50:20,10.1.1.9,175,-0.390,-0.390,-0.390,0.000,0.000,0.000
1641102621166328832,2022-01-02-05:50:21,10.1.1.9,174,-0.400,-0.400,-0.400,0.000,0.000,0.000
1641102621367180032,2022-01-02-05:50:21,10.1.1.9,174,-0.410,-0.410,-0.410,0.000,0.000,0.000
1641102621577789184,2022-01-02-05:50:21,10.1.1.9,184,-0.420,-0.420,-0.420,0.000,0.000,0.000
