timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640053513955954944,"2021-12-21,02:25:13",10.1.1.3,4446,0.000,0.000,0.000,0.000,0.000,0.000
1640053516292672000,"2021-12-21,02:25:16",10.1.1.3,337,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640053516319195904,"2021-12-21,02:25:16",10.1.1.3,0.3636128902435303,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640053516663497984,"2021-12-21,02:25:16",10.1.1.3,341,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640053516678601984,"2021-12-21,02:25:16",10.1.1.3,0.3572239875793457,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640053516993475840,"2021-12-21,02:25:16",10.1.1.3,311,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640053517034584064,"2021-12-21,02:25:17",10.1.1.3,0.3524138927459717,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640053517361479936,"2021-12-21,02:25:17",10.1.1.3,325,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640053517422182144,"2021-12-21,02:25:17",10.1.1.3,0.38576698303222656,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640053517769299968,"2021-12-21,02:25:17",10.1.1.3,345,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640053517780383232,"2021-12-21,02:25:17",10.1.1.3,0.35672688484191895,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640053518120520192,"2021-12-21,02:25:18",10.1.1.3,337,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640053518168643840,"2021-12-21,02:25:18",10.1.1.3,0.38613104820251465,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640053518529225984,"2021-12-21,02:25:18",10.1.1.3,359,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640053518592535040,"2021-12-21,02:25:18",10.1.1.3,0.4225289821624756,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640053518919538944,"2021-12-21,02:25:18",10.1.1.3,325,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640053518955843840,"2021-12-21,02:25:18",10.1.1.3,0.3618190288543701,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640053519328669952,"2021-12-21,02:25:19",10.1.1.3,371,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640053519365766912,"2021-12-21,02:25:19",10.1.1.3,0.40775609016418457,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640053519688086016,"2021-12-21,02:25:19",10.1.1.3,319,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640053519727524096,"2021-12-21,02:25:19",10.1.1.3,0.35909485816955566,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640053520076641024,"2021-12-21,02:25:20",10.1.1.3,347,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640053520117913856,"2021-12-21,02:25:20",10.1.1.3,0.38875389099121094,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640053520478275072,"2021-12-21,02:25:20",10.1.1.3,358,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640053520516243968,"2021-12-21,02:25:20",10.1.1.3,0.3964090347290039,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640053520856080128,"2021-12-21,02:25:20",10.1.1.3,337,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640053520906161152,"2021-12-21,02:25:20",10.1.1.3,0.3881042003631592,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640053521226339072,"2021-12-21,02:25:21",10.1.1.3,315,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640053521272098048,"2021-12-21,02:25:21",10.1.1.3,0.3617069721221924,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640053521618006016,"2021-12-21,02:25:21",10.1.1.3,342,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640053521630925056,"2021-12-21,02:25:21",10.1.1.3,0.3562760353088379,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640053521956116992,"2021-12-21,02:25:21",10.1.1.3,322,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640053521990681856,"2021-12-21,02:25:21",10.1.1.3,0.3572549819946289,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640053522324604160,"2021-12-21,02:25:22",10.1.1.3,332,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640053522377655040,"2021-12-21,02:25:22",10.1.1.3,0.3854498863220215,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640053522704008960,"2021-12-21,02:25:22",10.1.1.3,324,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640053522768559104,"2021-12-21,02:25:22",10.1.1.3,0.3894479274749756,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640053523113501952,"2021-12-21,02:25:23",10.1.1.3,343,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640053523128726016,"2021-12-21,02:25:23",10.1.1.3,0.3587229251861572,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640053523462928128,"2021-12-21,02:25:23",10.1.1.3,332,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640053523516007936,"2021-12-21,02:25:23",10.1.1.3,0.38547515869140625,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640053523861259008,"2021-12-21,02:25:23",10.1.1.3,343,-0.210,-0.210,-0.210,0.000,0.000,0.000
