timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640068716845814016,"2021-12-21,06:38:36",10.1.1.8,4494,0.000,0.000,0.000,0.000,0.000,0.000
1640068719160850176,"2021-12-21,06:38:39",10.1.1.8,0.31696105003356934,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068719161728000,"2021-12-21,06:38:39",10.1.1.8,318,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068719450908928,"2021-12-21,06:38:39",10.1.1.8,286,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068719479175936,"2021-12-21,06:38:39",10.1.1.8,0.3151390552520752,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068719794521088,"2021-12-21,06:38:39",10.1.1.8,314,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068719806524928,"2021-12-21,06:38:39",10.1.1.8,0.3261690139770508,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068720104218880,"2021-12-21,06:38:40",10.1.1.8,296,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068720139862016,"2021-12-21,06:38:40",10.1.1.8,0.33198118209838867,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068720465071872,"2021-12-21,06:38:40",10.1.1.8,323,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068720474181888,"2021-12-21,06:38:40",10.1.1.8,0.33298206329345703,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068720766352896,"2021-12-21,06:38:40",10.1.1.8,290,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068720799042048,"2021-12-21,06:38:40",10.1.1.8,0.32361698150634766,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068721137664000,"2021-12-21,06:38:41",10.1.1.8,337,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068721149539072,"2021-12-21,06:38:41",10.1.1.8,0.3492391109466553,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068721448386816,"2021-12-21,06:38:41",10.1.1.8,296,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068721478172160,"2021-12-21,06:38:41",10.1.1.8,0.3268589973449707,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068721779251200,"2021-12-21,06:38:41",10.1.1.8,299,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068721803284992,"2021-12-21,06:38:41",10.1.1.8,0.32365894317626953,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068722109837056,"2021-12-21,06:38:42",10.1.1.8,304,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068722139892224,"2021-12-21,06:38:42",10.1.1.8,0.33508896827697754,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068722453548800,"2021-12-21,06:38:42",10.1.1.8,309,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068722479435008,"2021-12-21,06:38:42",10.1.1.8,0.33797502517700195,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068722813769216,"2021-12-21,06:38:42",10.1.1.8,331,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068722832813056,"2021-12-21,06:38:42",10.1.1.8,0.35102200508117676,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068723132653824,"2021-12-21,06:38:43",10.1.1.8,298,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068723167251968,"2021-12-21,06:38:43",10.1.1.8,0.3320481777191162,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068723463782144,"2021-12-21,06:38:43",10.1.1.8,294,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640068723485842944,"2021-12-21,06:38:43",10.1.1.8,0.31682586669921875,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640068723806000896,"2021-12-21,06:38:43",10.1.1.8,318,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640068723816088064,"2021-12-21,06:38:43",10.1.1.8,0.3288559913635254,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640068724133780992,"2021-12-21,06:38:44",10.1.1.8,315,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640068724208066048,"2021-12-21,06:38:44",10.1.1.8,0.3900890350341797,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640068724514650112,"2021-12-21,06:38:44",10.1.1.8,303,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640068724556279808,"2021-12-21,06:38:44",10.1.1.8,0.3453528881072998,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640068724855956992,"2021-12-21,06:38:44",10.1.1.8,297,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640068724891928064,"2021-12-21,06:38:44",10.1.1.8,0.33363986015319824,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640068725224912896,"2021-12-21,06:38:45",10.1.1.8,331,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640068725258675200,"2021-12-21,06:38:45",10.1.1.8,0.36544299125671387,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640068725586117888,"2021-12-21,06:38:45",10.1.1.8,325,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640068725611762944,"2021-12-21,06:38:45",10.1.1.8,0.3509180545806885,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640068725946002944,"2021-12-21,06:38:45",10.1.1.8,332,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640068725968997888,"2021-12-21,06:38:45",10.1.1.8,0.3556530475616455,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640068726306502144,"2021-12-21,06:38:46",10.1.1.8,334,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640068726358772992,"2021-12-21,06:38:46",10.1.1.8,0.38728809356689453,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640068726696150016,"2021-12-21,06:38:46",10.1.1.8,335,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640068726710024192,"2021-12-21,06:38:46",10.1.1.8,0.3497350215911865,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640068727016226048,"2021-12-21,06:38:47",10.1.1.8,303,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640068727064384000,"2021-12-21,06:38:47",10.1.1.8,0.35179996490478516,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640068727357671936,"2021-12-21,06:38:47",10.1.1.8,291,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640068727385555968,"2021-12-21,06:38:47",10.1.1.8,0.3191380500793457,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640068727698006016,"2021-12-21,06:38:47",10.1.1.8,310,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068727706962176,"2021-12-21,06:38:47",10.1.1.8,0.31958699226379395,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068728007131136,"2021-12-21,06:38:48",10.1.1.8,298,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640068728040064000,"2021-12-21,06:38:48",10.1.1.8,0.3317148685455322,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640068728348301824,"2021-12-21,06:38:48",10.1.1.8,306,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640068728373539072,"2021-12-21,06:38:48",10.1.1.8,0.3320600986480713,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640068728667032064,"2021-12-21,06:38:48",10.1.1.8,291,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640068728696376064,"2021-12-21,06:38:48",10.1.1.8,0.32072997093200684,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640068729031501056,"2021-12-21,06:38:49",10.1.1.8,332,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640068729050860800,"2021-12-21,06:38:49",10.1.1.8,0.3517940044403076,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640068729338403072,"2021-12-21,06:38:49",10.1.1.8,285,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640068729368733952,"2021-12-21,06:38:49",10.1.1.8,0.31600403785705566,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640068729687604992,"2021-12-21,06:38:49",10.1.1.8,317,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640068729689174784,"2021-12-21,06:38:49",10.1.1.8,0.3191521167755127,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640068729986752000,"2021-12-21,06:38:49",10.1.1.8,296,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640068730022200064,"2021-12-21,06:38:50",10.1.1.8,0.3318009376525879,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640068730356806912,"2021-12-21,06:38:50",10.1.1.8,332,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640068730369539072,"2021-12-21,06:38:50",10.1.1.8,0.34488797187805176,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640068730687516928,"2021-12-21,06:38:50",10.1.1.8,314,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640068730720410112,"2021-12-21,06:38:50",10.1.1.8,0.3482851982116699,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640068731037035008,"2021-12-21,06:38:51",10.1.1.8,315,-0.360,-0.360,-0.360,0.000,0.000,0.000
