--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
51,2022-01-02-10:52:57,1,0,1.020277
52,2022-01-02-10:52:59,0,2,1.696993
53,2022-01-02-10:53:02,2,6,3.048567
54,2022-01-02-10:53:05,6,4,3.436290
55,2022-01-02-10:53:07,4,0,1.484817
56,2022-01-02-10:53:09,0,3,2.321586
57,2022-01-02-10:53:11,3,0,2.353369
58,2022-01-02-10:53:13,0,4,1.520776
59,2022-01-02-10:53:14,4,0,1.489709
60,2022-01-02-10:53:15,0,1,1.024272
61,2022-01-02-10:53:17,1,5,1.892457
62,2022-01-02-10:53:20,5,6,3.048745
63,2022-01-02-10:53:24,6,4,3.436310
64,2022-01-02-10:53:26,4,2,1.732371
65,2022-01-02-10:53:27,2,5,1.498791
66,2022-01-02-10:53:29,5,2,1.531505
67,2022-01-02-10:53:30,2,0,1.709999
68,2022-01-02-10:53:32,0,2,1.690924
69,2022-01-02-10:53:33,2,5,1.487794
70,2022-01-02-10:53:35,5,1,1.934385
71,2022-01-02-10:53:39,1,6,3.553268
72,2022-01-02-10:53:42,6,2,3.048280
73,2022-01-02-10:53:45,2,7,2.563114
74,2022-01-02-10:53:47,7,2,2.555075
75,2022-01-02-10:53:49,2,0,1.737130
76,2022-01-02-10:53:50,0,4,1.516487
77,2022-01-02-10:53:54,4,6,3.430236
78,2022-01-02-10:53:57,6,4,3.431267
79,2022-01-02-10:53:59,4,3,2.126477
80,2022-01-02-10:54:02,3,2,2.586611
81,2022-01-02-10:54:05,2,3,2.599701
82,2022-01-02-10:54:07,3,4,2.110520
83,2022-01-02-10:54:09,4,7,1.850814
84,2022-01-02-10:54:10,7,0,1.922855
85,2022-01-02-10:54:12,0,2,1.676752
86,2022-01-02-10:54:15,2,7,2.531160
87,2022-01-02-10:54:17,7,5,2.540940
88,2022-01-02-10:54:19,5,0,1.857401
89,2022-01-02-10:54:21,0,3,2.336961
90,2022-01-02-10:54:24,3,5,2.141988
91,2022-01-02-10:54:26,5,7,2.564757
92,2022-01-02-10:54:28,7,0,1.915021
93,2022-01-02-10:54:30,0,7,1.901075
94,2022-01-02-10:54:34,7,6,3.996286
95,2022-01-02-10:54:37,6,2,3.093340
96,2022-01-02-10:54:39,2,4,1.732145
97,2022-01-02-10:54:42,4,6,3.437015
98,2022-01-02-10:54:46,6,1,3.523811
99,2022-01-02-10:54:48,1,5,1.923179
100,2022-01-02-10:54:49,5,4,1.754114
101,2022-01-02-10:54:51,4,0,1.483086
102,2022-01-02-10:54:53,0,2,1.681032
103,2022-01-02-10:54:55,2,3,2.553911
104,2022-01-02-10:54:57,3,1,2.232113
105,2022-01-02-10:54:59,1,7,1.635321
106,2022-01-02-10:55:02,7,2,2.541725
107,2022-01-02-10:55:03,2,1,1.934747
108,2022-01-02-10:55:05,1,4,1.280943
109,2022-01-02-10:55:06,4,2,1.733288
110,2022-01-02-10:55:09,2,3,2.585752
111,2022-01-02-10:55:11,3,7,2.127171
112,2022-01-02-10:55:13,7,0,1.884726
113,2022-01-02-10:55:15,0,7,1.884475
114,2022-01-02-10:55:17,7,5,2.558274
115,2022-01-02-10:55:21,5,6,3.090681
116,2022-01-02-10:55:24,6,3,3.607458
117,2022-01-02-10:55:26,3,7,2.122214
118,2022-01-02-10:55:29,7,5,2.556468
119,2022-01-02-10:55:31,5,3,2.159765
120,2022-01-02-10:55:33,3,1,2.208907
121,2022-01-02-10:55:35,1,5,1.916216
122,2022-01-02-10:55:37,5,0,1.824687
123,2022-01-02-10:55:39,0,2,1.714720
124,2022-01-02-10:55:40,2,4,1.781048
125,2022-01-02-10:55:42,4,1,1.281969
126,2022-01-02-10:55:43,1,0,1.018348
127,2022-01-02-10:55:45,0,3,2.338255
128,2022-01-02-10:55:47,3,4,2.093171
129,2022-01-02-10:55:49,4,5,1.747742
130,2022-01-02-10:55:50,5,2,1.517721
131,2022-01-02-10:55:52,2,1,1.965018
132,2022-01-02-10:55:54,1,7,1.647345
133,2022-01-02-10:55:57,7,5,2.526316
134,2022-01-02-10:55:58,5,2,1.515051
135,2022-01-02-10:56:00,2,4,1.755475
136,2022-01-02-10:56:02,4,2,1.718519
137,2022-01-02-10:56:03,2,5,1.488758
138,2022-01-02-10:56:06,5,6,3.094554
139,2022-01-02-10:56:10,6,0,3.449493
140,2022-01-02-10:56:13,0,6,3.436152
141,2022-01-02-10:56:17,6,0,3.429860
142,2022-01-02-10:56:18,0,4,1.495868
143,2022-01-02-10:56:21,4,6,3.431547
144,2022-01-02-10:56:25,6,7,3.964544
145,2022-01-02-10:56:27,7,1,1.651843
146,2022-01-02-10:56:29,1,3,2.191325
147,2022-01-02-10:56:31,3,7,2.092706
148,2022-01-02-10:56:35,7,6,3.945380
149,2022-01-02-10:56:39,6,1,3.492091
150,2022-01-02-10:56:41,1,2,1.960681
151,2022-01-02-10:56:43,2,1,1.975995
152,2022-01-02-10:56:45,1,2,1.938617
153,2022-01-02-10:56:47,2,3,2.555420
154,2022-01-02-10:56:51,3,6,3.597288
155,2022-01-02-10:56:54,6,5,3.039868
156,2022-01-02-10:56:56,5,1,1.917137
157,2022-01-02-10:56:58,1,3,2.184832
158,2022-01-02-10:57:00,3,7,2.119357
159,2022-01-02-10:57:02,7,3,2.095369
160,2022-01-02-10:57:06,3,6,3.579356
161,2022-01-02-10:57:09,6,5,3.089037
162,2022-01-02-10:57:11,5,7,2.568841
163,2022-01-02-10:57:14,7,3,2.123315
164,2022-01-02-10:57:17,3,6,3.648801
165,2022-01-02-10:57:20,6,2,3.045968
166,2022-01-02-10:57:22,2,1,1.957993
167,2022-01-02-10:57:26,1,6,3.507764
168,2022-01-02-10:57:29,6,3,3.635421
169,2022-01-02-10:57:32,3,5,2.190525
170,2022-01-02-10:57:33,5,1,1.955006
171,2022-01-02-10:57:34,1,0,1.029351
172,2022-01-02-10:57:36,0,1,1.022206
173,2022-01-02-10:57:38,1,3,2.219312
174,2022-01-02-10:57:40,3,0,2.349240
175,2022-01-02-10:57:42,0,2,1.722269
176,2022-01-02-10:57:44,2,7,2.592664
177,2022-01-02-10:57:47,7,3,2.123273
178,2022-01-02-10:57:49,3,0,2.351498
179,2022-01-02-10:57:52,0,6,3.447741
180,2022-01-02-10:57:55,6,2,3.087267
181,2022-01-02-10:57:57,2,1,1.948057
182,2022-01-02-10:57:59,1,5,1.920149
183,2022-01-02-10:58:01,5,2,1.485734
184,2022-01-02-10:58:02,2,5,1.489032
185,2022-01-02-10:58:05,5,7,2.560399
186,2022-01-02-10:58:07,7,2,2.546657
187,2022-01-02-10:58:10,2,3,2.559524
188,2022-01-02-10:58:12,3,0,2.327372
189,2022-01-02-10:58:14,0,4,1.515212
190,2022-01-02-10:58:16,4,2,1.742153
191,2022-01-02-10:58:17,2,5,1.525417
192,2022-01-02-10:58:20,5,6,3.086015
193,2022-01-02-10:58:23,6,2,3.053425
194,2022-01-02-10:58:25,2,5,1.483980
195,2022-01-02-10:58:27,5,7,2.543065
196,2022-01-02-10:58:29,7,1,1.691978
197,2022-01-02-10:58:32,1,6,3.565238
198,2022-01-02-10:58:36,6,3,3.625075
199,2022-01-02-10:58:38,3,7,2.097672
200,2022-01-02-10:58:40,7,0,1.883657
201,2022-01-02-10:58:42,0,3,2.327907
202,2022-01-02-10:58:45,3,1,2.223108
203,2022-01-02-10:58:47,1,2,1.929708
204,2022-01-02-10:58:49,2,7,2.548124
205,2022-01-02-10:58:51,7,4,1.841515
206,2022-01-02-10:58:53,4,2,1.738948
207,2022-01-02-10:58:55,2,7,2.555943
208,2022-01-02-10:58:57,7,0,1.929028
209,2022-01-02-10:59:01,0,6,3.423877
210,2022-01-02-10:59:04,6,4,3.424206
211,2022-01-02-10:59:07,4,6,3.388594
212,2022-01-02-10:59:11,6,3,3.565524
213,2022-01-02-10:59:13,3,7,2.088635
214,2022-01-02-10:59:16,7,2,2.591744
215,2022-01-02-10:59:18,2,1,1.933216
216,2022-01-02-10:59:19,1,7,1.692058
217,2022-01-02-10:59:21,7,4,1.852438
218,2022-01-02-10:59:23,4,0,1.495134
219,2022-01-02-10:59:24,0,5,1.852538
220,2022-01-02-10:59:26,5,0,1.823373
221,2022-01-02-10:59:30,0,6,3.416657
222,2022-01-02-10:59:33,6,5,3.086293
223,2022-01-02-10:59:35,5,4,1.759301
224,2022-01-02-10:59:37,4,3,2.129421
225,2022-01-02-10:59:39,3,5,2.138048
226,2022-01-02-10:59:41,5,3,2.155133
227,2022-01-02-10:59:43,3,7,2.092723
228,2022-01-02-10:59:45,7,4,1.858961
229,2022-01-02-10:59:47,4,5,1.739365
230,2022-01-02-10:59:49,5,7,2.569949
231,2022-01-02-10:59:51,7,4,1.859692
232,2022-01-02-10:59:53,4,0,1.482263
233,2022-01-02-10:59:54,0,4,1.488779
234,2022-01-02-10:59:56,4,7,1.892041
235,2022-01-02-10:59:58,7,1,1.649630
236,2022-01-02-11:00:00,1,2,2.004500
237,2022-01-02-11:00:02,2,1,1.937144
238,2022-01-02-11:00:05,1,6,3.531020
239,2022-01-02-11:00:09,6,4,3.433498
240,2022-01-02-11:00:10,4,0,1.519374
241,2022-01-02-11:00:12,0,4,1.521381
242,2022-01-02-11:00:13,4,5,1.753502
243,2022-01-02-11:00:15,5,0,1.845432
244,2022-01-02-11:00:16,0,1,1.033507
245,2022-01-02-11:00:17,1,0,1.024161
246,2022-01-02-11:00:19,0,5,1.843661
247,2022-01-02-11:00:21,5,3,2.142905
248,2022-01-02-11:00:24,3,0,2.363022
249,2022-01-02-11:00:25,0,1,1.028294
250,2022-01-02-11:00:26,1,4,1.321647
251,2022-01-02-11:00:28,4,3,2.129423
252,2022-01-02-11:00:31,3,2,2.554171
253,2022-01-02-11:00:32,2,0,1.687520
254,2022-01-02-11:00:34,0,2,1.695500
255,2022-01-02-11:00:36,2,5,1.520962
256,2022-01-02-11:00:37,5,4,1.749946
257,2022-01-02-11:00:39,4,1,1.335602
258,2022-01-02-11:00:40,1,0,0.978998
259,2022-01-02-11:00:43,0,6,3.428844
260,2022-01-02-11:00:46,6,5,3.101216
261,2022-01-02-11:00:49,5,7,2.550226
262,2022-01-02-11:00:51,7,2,2.590370
263,2022-01-02-11:00:53,2,5,1.519244
264,2022-01-02-11:00:54,5,2,1.486630
265,2022-01-02-11:00:56,2,4,1.803176
266,2022-01-02-11:00:58,4,7,1.860534
267,2022-01-02-11:01:00,7,3,2.128869
268,2022-01-02-11:01:02,3,4,2.144417
269,2022-01-02-11:01:04,4,7,1.835871
270,2022-01-02-11:01:06,7,3,2.134839
271,2022-01-02-11:01:08,3,1,2.191838
272,2022-01-02-11:01:10,1,7,1.630797
273,2022-01-02-11:01:13,7,5,2.598587
274,2022-01-02-11:01:14,5,2,1.524423
275,2022-01-02-11:01:16,2,0,1.714628
276,2022-01-02-11:01:18,0,7,1.914565
277,2022-01-02-11:01:20,7,4,1.852751
278,2022-01-02-11:01:23,4,6,3.420793
279,2022-01-02-11:01:27,6,1,3.523070
280,2022-01-02-11:01:30,1,6,3.515656
281,2022-01-02-11:01:33,6,5,3.046274
282,2022-01-02-11:01:36,5,6,3.100729
283,2022-01-02-11:01:40,6,3,3.627432
284,2022-01-02-11:01:42,3,7,2.082730
285,2022-01-02-11:01:44,7,4,1.853836
286,2022-01-02-11:01:45,4,1,1.319139
287,2022-01-02-11:01:47,1,7,1.664952
288,2022-01-02-11:01:49,7,2,2.644774
289,2022-01-02-11:01:52,2,7,2.557007
290,2022-01-02-11:01:54,7,4,1.830903
291,2022-01-02-11:01:56,4,3,2.128630
292,2022-01-02-11:01:58,3,4,2.122248
293,2022-01-02-11:02:00,4,2,1.822964
294,2022-01-02-11:02:02,2,0,1.701586
295,2022-01-02-11:02:03,0,7,1.926095
296,2022-01-02-11:02:06,7,2,2.590882
297,2022-01-02-11:02:08,2,0,1.685555
298,2022-01-02-11:02:10,0,3,2.412324
299,2022-01-02-11:02:12,3,5,2.150436
300,2022-01-02-11:02:15,5,7,2.592070
301,2022-01-02-11:02:18,7,2,2.580478
302,2022-01-02-11:02:20,2,7,2.585100
303,2022-01-02-11:02:22,7,0,1.889901
304,2022-01-02-11:02:23,0,1,1.027998
305,2022-01-02-11:02:25,1,3,2.199447
306,2022-01-02-11:02:27,3,5,2.148883
307,2022-01-02-11:02:30,5,3,2.163873
308,2022-01-02-11:02:33,3,6,3.655808
309,2022-01-02-11:02:37,6,4,3.428263
310,2022-01-02-11:02:38,4,0,1.516229
311,2022-01-02-11:02:40,0,3,2.366519
312,2022-01-02-11:02:43,3,5,2.133975
313,2022-01-02-11:02:44,5,2,1.490802
314,2022-01-02-11:02:46,2,1,1.972950
315,2022-01-02-11:02:48,1,5,1.892580
316,2022-01-02-11:02:50,5,3,2.180660
317,2022-01-02-11:02:52,3,7,2.137840
318,2022-01-02-11:02:55,7,2,2.546676
319,2022-01-02-11:02:57,2,0,1.691789
320,2022-01-02-11:02:58,0,1,1.029633
321,2022-01-02-11:03:00,1,3,2.233172
322,2022-01-02-11:03:02,3,0,2.363553
323,2022-01-02-11:03:04,0,2,1.698283
324,2022-01-02-11:03:06,2,3,2.565213
325,2022-01-02-11:03:10,3,6,3.654774
326,2022-01-02-11:03:14,6,0,3.444879
327,2022-01-02-11:03:15,0,5,1.848771
328,2022-01-02-11:03:18,5,3,2.160871
329,2022-01-02-11:03:21,3,6,3.646852
330,2022-01-02-11:03:24,6,5,3.062378
331,2022-01-02-11:03:26,5,1,1.923578
332,2022-01-02-11:03:28,1,5,1.890888
333,2022-01-02-11:03:30,5,2,1.522441
334,2022-01-02-11:03:33,2,6,3.103782
335,2022-01-02-11:03:36,6,0,3.432739
336,2022-01-02-11:03:38,0,2,1.734144
337,2022-01-02-11:03:40,2,4,1.766865
338,2022-01-02-11:03:41,4,2,1.756405
339,2022-01-02-11:03:44,2,3,2.566121
340,2022-01-02-11:03:46,3,4,2.147532
341,2022-01-02-11:03:47,4,1,1.286252
342,2022-01-02-11:03:51,1,6,3.545389
343,2022-01-02-11:03:54,6,2,3.079274
344,2022-01-02-11:03:55,2,5,1.483764
345,2022-01-02-11:03:58,5,7,2.545187
346,2022-01-02-11:04:00,7,0,1.896325
347,2022-01-02-11:04:02,0,7,1.917426
348,2022-01-02-11:04:03,7,1,1.645426
349,2022-01-02-11:04:06,1,3,2.199631
350,2022-01-02-11:04:08,3,0,2.363932
351,2022-01-02-11:04:10,0,7,1.922208
352,2022-01-02-11:04:13,7,2,2.548038
353,2022-01-02-11:04:14,2,4,1.742507
354,2022-01-02-11:04:16,4,7,1.859678
355,2022-01-02-11:04:18,7,1,1.647033
356,2022-01-02-11:04:19,1,0,1.010326
357,2022-01-02-11:04:21,0,5,1.850909
358,2022-01-02-11:04:23,5,0,1.912759
359,2022-01-02-11:04:24,0,1,0.977755
360,2022-01-02-11:04:26,1,2,1.992754
361,2022-01-02-11:04:27,2,0,1.691570
362,2022-01-02-11:04:29,0,2,1.725374
363,2022-01-02-11:04:31,2,0,1.689739
364,2022-01-02-11:04:33,0,7,1.890819
365,2022-01-02-11:04:34,7,4,1.899075
366,2022-01-02-11:04:36,4,0,1.518452
367,2022-01-02-11:04:38,0,5,1.861749
368,2022-01-02-11:04:40,5,1,1.920832
369,2022-01-02-11:04:41,1,7,1.671751
370,2022-01-02-11:04:43,7,0,1.921394
371,2022-01-02-11:04:45,0,2,1.723324
372,2022-01-02-11:04:48,2,6,3.069596
373,2022-01-02-11:04:52,6,7,3.982276
374,2022-01-02-11:04:54,7,1,1.643707
375,2022-01-02-11:04:56,1,2,1.975431
376,2022-01-02-11:04:59,2,6,3.072518
377,2022-01-02-11:05:03,6,7,3.972620
378,2022-01-02-11:05:05,7,0,1.901489
379,2022-01-02-11:05:07,0,3,2.340176
380,2022-01-02-11:05:11,3,6,3.632112
381,2022-01-02-11:05:14,6,5,3.058847
382,2022-01-02-11:05:16,5,3,2.160906
383,2022-01-02-11:05:18,3,5,2.173634
384,2022-01-02-11:05:20,5,3,2.199238
385,2022-01-02-11:05:24,3,6,3.642956
386,2022-01-02-11:05:27,6,2,3.059039
387,2022-01-02-11:05:30,2,6,3.072009
388,2022-01-02-11:05:34,6,1,3.532942
389,2022-01-02-11:05:35,1,4,1.304245
390,2022-01-02-11:05:37,4,2,1.743921
391,2022-01-02-11:05:38,2,0,1.721595
392,2022-01-02-11:05:40,0,5,1.866554
393,2022-01-02-11:05:42,5,3,2.174549
394,2022-01-02-11:05:44,3,4,2.132999
395,2022-01-02-11:05:48,4,6,3.448975
396,2022-01-02-11:05:52,6,7,3.969674
397,2022-01-02-11:05:54,7,3,2.132573
398,2022-01-02-11:05:56,3,5,2.160340
399,2022-01-02-11:05:59,5,6,3.100417
400,2022-01-02-11:06:02,6,5,3.063925
401,2022-01-02-11:06:04,5,1,1.915770
402,2022-01-02-11:06:08,1,6,3.535692
403,2022-01-02-11:06:11,6,4,3.436259
404,2022-01-02-11:06:13,4,5,1.731653
405,2022-01-02-11:06:15,5,1,1.944272
406,2022-01-02-11:06:16,1,0,1.030533
407,2022-01-02-11:06:19,0,6,3.453910
408,2022-01-02-11:06:22,6,5,3.052226
409,2022-01-02-11:06:24,5,0,1.837806
410,2022-01-02-11:06:27,0,3,2.368513
411,2022-01-02-11:06:29,3,5,2.158356
412,2022-01-02-11:06:31,5,0,1.839949
413,2022-01-02-11:06:33,0,5,1.851910
414,2022-01-02-11:06:34,5,2,1.523230
415,2022-01-02-11:06:36,2,5,1.529474
416,2022-01-02-11:06:37,5,2,1.481166
417,2022-01-02-11:06:39,2,1,1.957354
418,2022-01-02-11:06:41,1,5,1.895575
419,2022-01-02-11:06:43,5,4,1.757035
420,2022-01-02-11:06:44,4,0,1.519378
421,2022-01-02-11:06:48,0,6,3.429396
422,2022-01-02-11:06:51,6,2,3.060993
423,2022-01-02-11:06:53,2,7,2.576284
424,2022-01-02-11:06:57,7,6,3.993858
425,2022-01-02-11:07:01,6,1,3.531721
426,2022-01-02-11:07:02,1,0,1.030170
427,2022-01-02-11:07:05,0,6,3.437620
428,2022-01-02-11:07:09,6,3,3.644254
429,2022-01-02-11:07:11,3,0,2.347634
430,2022-01-02-11:07:13,0,2,1.735934
431,2022-01-02-11:07:15,2,1,1.956175
432,2022-01-02-11:07:16,1,0,0.983544
433,2022-01-02-11:07:18,0,5,1.899870
434,2022-01-02-11:07:20,5,0,1.860331
435,2022-01-02-11:07:21,0,2,1.718497
436,2022-01-02-11:07:23,2,5,1.524660
437,2022-01-02-11:07:26,5,6,3.071983
438,2022-01-02-11:07:30,6,1,3.547858
439,2022-01-02-11:07:31,1,4,1.299594
440,2022-01-02-11:07:34,4,6,3.448144
441,2022-01-02-11:07:37,6,5,3.067657
442,2022-01-02-11:07:40,5,3,2.196966
443,2022-01-02-11:07:42,3,5,2.162639
444,2022-01-02-11:07:44,5,7,2.563890
445,2022-01-02-11:07:46,7,4,1.859299
446,2022-01-02-11:07:47,4,1,1.278308
447,2022-01-02-11:07:51,1,6,3.481545
448,2022-01-02-11:07:54,6,0,3.415473
449,2022-01-02-11:07:56,0,2,1.697517
450,2022-01-02-11:07:59,2,7,2.588820
451,2022-01-02-11:08:01,7,5,2.606262
452,2022-01-02-11:08:03,5,3,2.143129
453,2022-01-02-11:08:05,3,4,2.104093
454,2022-01-02-11:08:08,4,3,2.144284
455,2022-01-02-11:08:10,3,7,2.095858
456,2022-01-02-11:08:12,7,4,1.849743
457,2022-01-02-11:08:13,4,2,1.762075
458,2022-01-02-11:08:16,2,7,2.594897
459,2022-01-02-11:08:20,7,6,3.999868
460,2022-01-02-11:08:23,6,3,3.601733
461,2022-01-02-11:08:26,3,7,2.141731
462,2022-01-02-11:08:28,7,0,1.904665
463,2022-01-02-11:08:29,0,7,1.958055
464,2022-01-02-11:08:32,7,3,2.127267
465,2022-01-02-11:08:34,3,7,2.122358
466,2022-01-02-11:08:36,7,3,2.150345
467,2022-01-02-11:08:38,3,1,2.228922
468,2022-01-02-11:08:40,1,5,1.930132
469,2022-01-02-11:08:42,5,1,1.925580
470,2022-01-02-11:08:46,1,6,3.571640
471,2022-01-02-11:08:49,6,3,3.585052
472,2022-01-02-11:08:51,3,0,2.355968
473,2022-01-02-11:08:53,0,1,1.041438
474,2022-01-02-11:08:54,1,4,1.317509
475,2022-01-02-11:08:57,4,6,3.441637
476,2022-01-02-11:09:00,6,5,3.080638
477,2022-01-02-11:09:03,5,7,2.594494
478,2022-01-02-11:09:05,7,4,1.892140
479,2022-01-02-11:09:08,4,6,3.429213
480,2022-01-02-11:09:12,6,7,4.002021
481,2022-01-02-11:09:14,7,4,1.864466
482,2022-01-02-11:09:18,4,6,3.441319
483,2022-01-02-11:09:21,6,4,3.432601
484,2022-01-02-11:09:24,4,6,3.431484
485,2022-01-02-11:09:28,6,7,4.000073
486,2022-01-02-11:09:30,7,4,1.856223
487,2022-01-02-11:09:32,4,0,1.518846
488,2022-01-02-11:09:34,0,5,1.853263
489,2022-01-02-11:09:35,5,4,1.805749
490,2022-01-02-11:09:39,4,6,3.491883
491,2022-01-02-11:09:42,6,1,3.504981
492,2022-01-02-11:09:46,1,6,3.526303
493,2022-01-02-11:09:50,6,7,3.977051
494,2022-01-02-11:09:52,7,3,2.085040
495,2022-01-02-11:09:54,3,0,2.405297
496,2022-01-02-11:09:56,0,5,1.881255
497,2022-01-02-11:09:58,5,0,1.855219
498,2022-01-02-11:10:02,0,6,3.438810
499,2022-01-02-11:10:05,6,3,3.657243
500,2022-01-02-11:10:07,3,7,2.154717
501,2022-01-02-11:10:10,7,3,2.123050
502,2022-01-02-11:10:13,3,6,3.611223
503,2022-01-02-11:10:16,6,2,3.093914
504,2022-01-02-11:10:18,2,5,1.520096
505,2022-01-02-11:10:20,5,0,1.868500
506,2022-01-02-11:10:21,0,2,1.732516
507,2022-01-02-11:10:24,2,3,2.564412
508,2022-01-02-11:10:26,3,7,2.133563
509,2022-01-02-11:10:30,7,6,4.049814
510,2022-01-02-11:10:34,6,0,3.396383
511,2022-01-02-11:10:36,0,3,2.392479
512,2022-01-02-11:10:40,3,6,3.731383
513,2022-01-02-11:10:44,6,7,4.004002
514,2022-01-02-11:10:46,7,3,2.126516
515,2022-01-02-11:10:48,3,1,2.214031
516,2022-01-02-11:10:52,1,6,3.505973
517,2022-01-02-11:10:55,6,1,3.550231
518,2022-01-02-11:10:56,1,4,1.286340
519,2022-01-02-11:10:58,4,2,1.743885
520,2022-01-02-11:11:00,2,0,1.738222
521,2022-01-02-11:11:02,0,3,2.343937
522,2022-01-02-11:11:05,3,0,2.355260
523,2022-01-02-11:11:06,0,5,1.848211
524,2022-01-02-11:11:08,5,4,1.743218
525,2022-01-02-11:11:10,4,5,1.763703
526,2022-01-02-11:11:13,5,6,3.100572
527,2022-01-02-11:11:16,6,2,3.067071
528,2022-01-02-11:11:18,2,4,1.794345
529,2022-01-02-11:11:19,4,1,1.292576
530,2022-01-02-11:11:21,1,5,1.907167
531,2022-01-02-11:11:24,5,7,2.611204
532,2022-01-02-11:11:26,7,2,2.620328
533,2022-01-02-11:11:28,2,5,1.489614
534,2022-01-02-11:11:30,5,1,1.927308
535,2022-01-02-11:11:31,1,7,1.654592
536,2022-01-02-11:11:33,7,0,1.885158
537,2022-01-02-11:11:35,0,2,1.694007
538,2022-01-02-11:11:38,2,3,2.581798
539,2022-01-02-11:11:41,3,6,3.636745
540,2022-01-02-11:11:45,6,4,3.427912
541,2022-01-02-11:11:46,4,0,1.525402
542,2022-01-02-11:11:48,0,5,1.836834
543,2022-01-02-11:11:50,5,0,1.896572
544,2022-01-02-11:11:52,0,2,1.722387
545,2022-01-02-11:11:54,2,7,2.597587
546,2022-01-02-11:11:56,7,4,1.853839
547,2022-01-02-11:11:58,4,0,1.499011
548,2022-01-02-11:11:59,0,1,1.032773
549,2022-01-02-11:12:01,1,2,1.963513
550,2022-01-02-11:12:02,2,1,1.940668
551,2022-01-02-11:12:06,1,6,3.534658
552,2022-01-02-11:12:09,6,2,3.055828
553,2022-01-02-11:12:11,2,5,1.512203
554,2022-01-02-11:12:12,5,4,1.768847
555,2022-01-02-11:12:16,4,6,3.451398
556,2022-01-02-11:12:19,6,2,3.094998
557,2022-01-02-11:12:21,2,0,1.724928
558,2022-01-02-11:12:23,0,5,1.869418
559,2022-01-02-11:12:24,5,4,1.778887
560,2022-01-02-11:12:26,4,0,1.552315
561,2022-01-02-11:12:28,0,3,2.369667
562,2022-01-02-11:12:30,3,1,2.196466
563,2022-01-02-11:12:32,1,7,1.682083
564,2022-01-02-11:12:34,7,4,1.880055
565,2022-01-02-11:12:37,4,6,3.442287
566,2022-01-02-11:12:40,6,5,3.077213
567,2022-01-02-11:12:42,5,4,1.757191
568,2022-01-02-11:12:46,4,6,3.448025
569,2022-01-02-11:12:49,6,0,3.444040
570,2022-01-02-11:12:51,0,2,1.689388
571,2022-01-02-11:12:52,2,5,1.531020
572,2022-01-02-11:12:54,5,2,1.499391
573,2022-01-02-11:12:56,2,7,2.528330
574,2022-01-02-11:12:59,7,2,2.553147
575,2022-01-02-11:13:00,2,5,1.488128
576,2022-01-02-11:13:02,5,4,1.757181
577,2022-01-02-11:13:06,4,6,3.414030
578,2022-01-02-11:13:10,6,7,3.976671
