iteration,date,executiontime
1,2022-02-12-14:51:41,44.608691
2,2022-02-12-14:51:45,3.999717
3,2022-02-12-14:51:47,1.675273
4,2022-02-12-14:51:49,1.635163
5,2022-02-12-14:51:50,1.651459
6,2022-02-12-14:51:54,3.619935
7,2022-02-12-14:51:57,3.433394
8,2022-02-12-14:52:01,3.541108
9,2022-02-12-14:52:04,3.554315
10,2022-02-12-14:52:08,3.802332
11,2022-02-12-14:52:12,3.765257
12,2022-02-12-14:52:15,2.171216
13,2022-02-12-14:52:18,2.033381
14,2022-02-12-14:52:22,2.921015
15,2022-02-12-14:52:27,1.697570
16,2022-02-12-14:52:30,3.239337
17,2022-02-12-14:52:34,3.975597
18,2022-02-12-14:52:38,3.784157
19,2022-02-12-14:52:41,2.788794
20,2022-02-12-14:52:44,2.353655
21,2022-02-12-14:52:46,1.912043
22,2022-02-12-14:52:50,3.733783
23,2022-02-12-14:52:57,4.463288
24,2022-02-12-14:52:58,1.687322
25,2022-02-12-14:53:00,1.997958
26,2022-02-12-14:53:02,1.836183
27,2022-02-12-14:53:05,2.187341
28,2022-02-12-14:53:07,2.282420
29,2022-02-12-14:53:10,2.333747
30,2022-02-12-14:53:12,2.426786
31,2022-02-12-14:53:17,3.007999
32,2022-02-12-14:53:28,4.802626
33,2022-02-12-14:53:44,7.823675
34,2022-02-12-14:53:48,1.986219
35,2022-02-12-14:53:50,1.885395
36,2022-02-12-14:53:54,4.544969
37,2022-02-12-14:53:57,3.170458
38,2022-02-12-14:54:02,3.993609
39,2022-02-12-14:54:04,1.921430
40,2022-02-12-14:54:05,1.760826
41,2022-02-12-14:54:07,1.427696
42,2022-02-12-14:54:08,1.442456
43,2022-02-12-14:54:12,3.833579
44,2022-02-12-14:54:35,12.457939
45,2022-02-12-14:54:44,3.175772
46,2022-02-12-14:54:51,2.245783
47,2022-02-12-14:54:53,1.794654
48,2022-02-12-14:54:57,3.872548
49,2022-02-12-14:55:00,3.495132
50,2022-02-12-14:55:02,1.801096
51,2022-02-12-14:55:04,1.565378
52,2022-02-12-14:55:05,1.627550
53,2022-02-12-14:55:07,1.563194
54,2022-02-12-14:55:09,2.208506
55,2022-02-12-14:55:11,2.192720
56,2022-02-12-14:55:14,2.189390
57,2022-02-12-14:55:16,2.128189
58,2022-02-12-14:55:18,1.933032
59,2022-02-12-14:55:20,2.611876
60,2022-02-12-14:55:22,2.042418
61,2022-02-12-14:55:24,1.951814
62,2022-02-12-14:55:26,2.207356
63,2022-02-12-14:55:29,2.138906
64,2022-02-12-14:55:33,2.712395
65,2022-02-12-14:55:35,2.722545
66,2022-02-12-14:55:38,2.642136
67,2022-02-12-14:55:40,1.616825
68,2022-02-12-14:55:42,1.827599
69,2022-02-12-14:55:43,1.857108
70,2022-02-12-14:55:47,3.459934
71,2022-02-12-14:55:50,3.473810
72,2022-02-12-14:55:52,1.772042
73,2022-02-12-14:55:56,3.903303
74,2022-02-12-14:56:00,4.038680
75,2022-02-12-14:56:02,1.911597
76,2022-02-12-14:56:04,1.829558
77,2022-02-12-14:56:06,2.230815
78,2022-02-12-14:56:08,2.262295
79,2022-02-12-14:56:10,2.060637
80,2022-02-12-14:56:13,2.768002
81,2022-02-12-14:56:15,2.080958
82,2022-02-12-14:56:17,1.904560
83,2022-02-12-14:56:20,2.633736
84,2022-02-12-14:56:22,1.925752
85,2022-02-12-14:56:23,1.749464
86,2022-02-12-14:56:25,1.798874
87,2022-02-12-14:56:29,3.449101
88,2022-02-12-14:56:32,3.709217
89,2022-02-12-14:56:35,2.210035
90,2022-02-12-14:56:37,2.300691
91,2022-02-12-14:56:39,2.246600
92,2022-02-12-14:56:42,2.603075
93,2022-02-12-14:56:45,3.707705
94,2022-02-12-14:56:49,3.123085
95,2022-02-12-14:56:52,3.119135
96,2022-02-12-14:56:55,3.670397
97,2022-02-12-14:56:58,2.434997
98,2022-02-12-14:56:59,1.557038
99,2022-02-12-14:57:01,1.634737
100,2022-02-12-14:57:03,1.982478
101,2022-02-12-14:57:05,1.917719
102,2022-02-12-14:57:07,1.819663
103,2022-02-12-14:57:08,1.668893
104,2022-02-12-14:57:10,1.343038
105,2022-02-12-14:57:11,1.352955
106,2022-02-12-14:57:12,1.033662
107,2022-02-12-14:57:14,1.980199
108,2022-02-12-14:57:16,2.233718
109,2022-02-12-14:57:18,1.741655
110,2022-02-12-14:57:20,2.256587
111,2022-02-12-14:57:24,3.157206
112,2022-02-12-14:57:27,3.508474
113,2022-02-12-14:57:29,1.746173
114,2022-02-12-14:57:31,1.937148
115,2022-02-12-14:57:33,1.950174
116,2022-02-12-14:57:34,1.122151
117,2022-02-12-14:57:35,1.340206
118,2022-02-12-14:57:37,1.550451
119,2022-02-12-14:57:39,1.959911
120,2022-02-12-14:57:41,1.915812
121,2022-02-12-14:57:44,3.448955
122,2022-02-12-14:57:47,3.126170
123,2022-02-12-14:57:49,1.558830
124,2022-02-12-14:57:51,1.816155
125,2022-02-12-14:57:52,1.815221
126,2022-02-12-14:57:55,2.230141
127,2022-02-12-14:57:57,2.223659
128,2022-02-12-14:57:59,1.851670
129,2022-02-12-14:58:01,2.145329
130,2022-02-12-14:58:03,2.260313
131,2022-02-12-14:58:05,1.642151
132,2022-02-12-14:58:07,2.286934
133,2022-02-12-14:58:10,2.628652
134,2022-02-12-14:58:12,2.650834
135,2022-02-12-14:58:14,1.531959
136,2022-02-12-14:58:15,1.548519
137,2022-02-12-14:58:19,3.150628
138,2022-02-12-14:58:22,3.181727
139,2022-02-12-14:58:24,2.340682
140,2022-02-12-14:58:26,2.279414
141,2022-02-12-14:58:28,1.752070
142,2022-02-12-14:58:29,1.092023
143,2022-02-12-14:58:31,1.654823
144,2022-02-12-14:58:33,2.259647
145,2022-02-12-14:58:35,1.799605
146,2022-02-12-14:58:37,2.146562
147,2022-02-12-14:58:41,3.669159
148,2022-02-12-14:58:44,3.604017
149,2022-02-12-14:58:45,1.094388
150,2022-02-12-14:58:47,1.071586
151,2022-02-12-14:58:48,1.719848
152,2022-02-12-14:58:52,4.066701
153,2022-02-12-14:58:55,3.127246
154,2022-02-12-14:58:59,3.118802
155,2022-02-12-14:59:02,3.216205
156,2022-02-12-14:59:04,2.263576
157,2022-02-12-14:59:06,1.759709
158,2022-02-12-14:59:08,1.762913
159,2022-02-12-14:59:10,2.270333
160,2022-02-12-14:59:11,1.524307
161,2022-02-12-14:59:14,2.321255
162,2022-02-12-14:59:16,2.193741
163,2022-02-12-14:59:18,2.620594
164,2022-02-12-14:59:21,2.623198
165,2022-02-12-14:59:23,1.900318
166,2022-02-12-14:59:25,1.755573
167,2022-02-12-14:59:27,1.818468
168,2022-02-12-14:59:28,1.761180
169,2022-02-12-14:59:31,2.440238
170,2022-02-12-14:59:33,2.267078
171,2022-02-12-14:59:35,2.200357
172,2022-02-12-14:59:37,2.152398
173,2022-02-12-14:59:39,1.806050
174,2022-02-12-14:59:41,1.565243
175,2022-02-12-14:59:43,1.758432
176,2022-02-12-14:59:44,1.573404
177,2022-02-12-14:59:46,1.836884
178,2022-02-12-14:59:48,1.960566
179,2022-02-12-14:59:51,2.646016
180,2022-02-12-14:59:53,2.666186
181,2022-02-12-14:59:56,2.639318
182,2022-02-12-14:59:58,2.236445
183,2022-02-12-15:00:00,2.268592
184,2022-02-12-15:00:04,3.603210
185,2022-02-12-15:00:08,3.591205
186,2022-02-12-15:00:09,1.729920
187,2022-02-12-15:00:11,1.888421
188,2022-02-12-15:00:13,1.907001
189,2022-02-12-15:00:16,3.272744
190,2022-02-12-15:00:20,3.554489
191,2022-02-12-15:00:21,1.340912
192,2022-02-12-15:00:23,1.943602
193,2022-02-12-15:00:25,1.703110
194,2022-02-12-15:00:27,1.705579
195,2022-02-12-15:00:28,1.726959
196,2022-02-12-15:00:30,1.966440
197,2022-02-12-15:00:33,2.319069
198,2022-02-12-15:00:34,1.777304
199,2022-02-12-15:00:36,1.535577
200,2022-02-12-15:00:38,1.574138
201,2022-02-12-15:00:39,1.556408
202,2022-02-12-15:00:41,1.815606
203,2022-02-12-15:00:43,1.894060
204,2022-02-12-15:00:45,1.840587
205,2022-02-12-15:00:49,3.951167
206,2022-02-12-15:00:53,4.074230
207,2022-02-12-15:00:55,2.141071
208,2022-02-12-15:00:57,2.447354
209,2022-02-12-15:00:59,1.969567
210,2022-02-12-15:01:01,1.971659
211,2022-02-12-15:01:03,2.007667
212,2022-02-12-15:01:05,2.011384
213,2022-02-12-15:01:07,2.069357
214,2022-02-12-15:01:10,3.130469
215,2022-02-12-15:01:14,3.951027
216,2022-02-12-15:01:16,1.681984
217,2022-02-12-15:01:18,2.291262
218,2022-02-12-15:01:21,2.246033
219,2022-02-12-15:01:23,2.257755
220,2022-02-12-15:01:25,1.821197
221,2022-02-12-15:01:27,2.163579
222,2022-02-12-15:01:29,2.453158
223,2022-02-12-15:01:31,1.631957
224,2022-02-12-15:01:33,1.884046
225,2022-02-12-15:01:35,1.859405
226,2022-02-12-15:01:38,3.485739
227,2022-02-12-15:01:41,3.182204
228,2022-02-12-15:01:43,1.643481
229,2022-02-12-15:01:45,1.899251
230,2022-02-12-15:01:48,3.488032
231,2022-02-12-15:01:52,3.505609
232,2022-02-12-15:01:54,1.828868
233,2022-02-12-15:01:57,3.216445
234,2022-02-12-15:02:00,3.143422
235,2022-02-12-15:02:02,1.847368
236,2022-02-12-15:02:04,1.797335
237,2022-02-12-15:02:07,3.163691
238,2022-02-12-15:02:11,4.042706
239,2022-02-12-15:02:13,1.920092
240,2022-02-12-15:02:15,2.347620
241,2022-02-12-15:02:17,2.026144
242,2022-02-12-15:02:20,2.305207
243,2022-02-12-15:02:22,2.155129
244,2022-02-12-15:02:26,4.071260
245,2022-02-12-15:02:29,3.148383
246,2022-02-12-15:02:31,2.010624
247,2022-02-12-15:02:33,1.933516
248,2022-02-12-15:02:35,2.266671
249,2022-02-12-15:02:37,2.312557
250,2022-02-12-15:02:39,1.840600
251,2022-02-12-15:02:42,2.302537
252,2022-02-12-15:02:44,2.329232
253,2022-02-12-15:02:46,2.274531
254,2022-02-12-15:02:48,2.290943
255,2022-02-12-15:02:52,3.905010
256,2022-02-12-15:02:56,3.639173
257,2022-02-12-15:02:58,2.088695
258,2022-02-12-15:03:01,2.635543
259,2022-02-12-15:03:03,2.159402
260,2022-02-12-15:03:05,2.175504
261,2022-02-12-15:03:09,3.498305
262,2022-02-12-15:03:12,3.181681
263,2022-02-12-15:03:15,3.174193
264,2022-02-12-15:03:18,3.503051
265,2022-02-12-15:03:20,1.903324
266,2022-02-12-15:03:23,3.102289
267,2022-02-12-15:03:27,3.578586
268,2022-02-12-15:03:31,3.589939
269,2022-02-12-15:03:35,4.067020
270,2022-02-12-15:03:36,1.729816
271,2022-02-12-15:03:38,1.102795
272,2022-02-12-15:03:39,1.747009
273,2022-02-12-15:03:41,1.750859
274,2022-02-12-15:03:42,1.454184
275,2022-02-12-15:03:44,1.815173
276,2022-02-12-15:03:46,2.003935
277,2022-02-12-15:03:48,1.990110
278,2022-02-12-15:03:50,1.771728
279,2022-02-12-15:03:52,1.985160
280,2022-02-12-15:03:56,4.075749
281,2022-02-12-15:04:00,4.076036
282,2022-02-12-15:04:02,1.757259
283,2022-02-12-15:04:04,1.989913
284,2022-02-12-15:04:06,1.844078
285,2022-02-12-15:04:08,2.056897
286,2022-02-12-15:04:10,1.868392
287,2022-02-12-15:04:12,1.963909
288,2022-02-12-15:04:14,2.683489
289,2022-02-12-15:04:16,1.888618
290,2022-02-12-15:04:18,1.445318
291,2022-02-12-15:04:19,1.120394
292,2022-02-12-15:04:21,1.926311
293,2022-02-12-15:04:23,2.352907
294,2022-02-12-15:04:25,2.170530
295,2022-02-12-15:04:27,2.199542
296,2022-02-12-15:04:29,2.000812
297,2022-02-12-15:04:32,2.664467
298,2022-02-12-15:04:35,3.219464
299,2022-02-12-15:04:39,3.165295
300,2022-02-12-15:04:41,2.206369
301,2022-02-12-15:04:43,2.288004
302,2022-02-12-15:04:45,2.031499
303,2022-02-12-15:04:47,2.285734
304,2022-02-12-15:04:49,1.884367
305,2022-02-12-15:04:51,2.000158
306,2022-02-12-15:04:55,3.510013
307,2022-02-12-15:04:58,3.556040
308,2022-02-12-15:05:00,2.033346
309,2022-02-12-15:05:03,2.262104
310,2022-02-12-15:05:05,2.044074
311,2022-02-12-15:05:07,1.882453
312,2022-02-12-15:05:09,2.395689
313,2022-02-12-15:05:11,1.924550
314,2022-02-12-15:05:13,1.787201
315,2022-02-12-15:05:16,3.137687
316,2022-02-12-15:05:20,3.794619
317,2022-02-12-15:05:22,2.472064
318,2022-02-12-15:05:24,1.899050
319,2022-02-12-15:05:26,1.733281
320,2022-02-12-15:05:28,2.688356
321,2022-02-12-15:05:30,1.990523
322,2022-02-12-15:05:33,2.266419
323,2022-02-12-15:05:35,2.163840
324,2022-02-12-15:05:38,3.507108
325,2022-02-12-15:05:42,3.170329
326,2022-02-12-15:05:45,3.147101
327,2022-02-12-15:05:48,3.680783
328,2022-02-12-15:05:51,2.180764
329,2022-02-12-15:05:55,4.007914
330,2022-02-12-15:05:58,3.281524
331,2022-02-12-15:06:00,2.317698
332,2022-02-12-15:06:02,1.940155
333,2022-02-12-15:06:06,4.097578
334,2022-02-12-15:06:10,3.957358
335,2022-02-12-15:06:12,2.170110
336,2022-02-12-15:06:14,2.127646
337,2022-02-12-15:06:17,2.307675
338,2022-02-12-15:06:19,2.345592
339,2022-02-12-15:06:22,2.434173
340,2022-02-12-15:06:24,1.991947
341,2022-02-12-15:06:25,1.946088
342,2022-02-12-15:06:28,2.214050
343,2022-02-12-15:06:30,2.157718
344,2022-02-12-15:06:32,1.674391
345,2022-02-12-15:06:33,1.395219
346,2022-02-12-15:06:35,1.805162
347,2022-02-12-15:06:37,2.374868
348,2022-02-12-15:06:39,1.968392
349,2022-02-12-15:06:41,1.950734
350,2022-02-12-15:06:43,2.008925
351,2022-02-12-15:06:47,3.571075
352,2022-02-12-15:06:50,3.153914
353,2022-02-12-15:06:53,3.216463
354,2022-02-12-15:06:57,3.527883
355,2022-02-12-15:06:58,1.973340
356,2022-02-12-15:07:03,4.077998
357,2022-02-12-15:07:07,3.963714
358,2022-02-12-15:07:09,2.319158
359,2022-02-12-15:07:12,3.117390
360,2022-02-12-15:07:16,3.919899
361,2022-02-12-15:07:18,2.281847
362,2022-02-12-15:07:20,1.689024
363,2022-02-12-15:07:23,2.699917
364,2022-02-12-15:07:25,2.685451
365,2022-02-12-15:07:27,1.815325
366,2022-02-12-15:07:29,1.824979
367,2022-02-12-15:07:33,3.966918
368,2022-02-12-15:07:37,3.634728
369,2022-02-12-15:07:38,1.714306
370,2022-02-12-15:07:40,1.951444
371,2022-02-12-15:07:42,2.210720
372,2022-02-12-15:07:45,2.433920
373,2022-02-12-15:07:48,3.604489
374,2022-02-12-15:07:52,3.253740
375,2022-02-12-15:07:54,2.040774
376,2022-02-12-15:07:56,1.757301
377,2022-02-12-15:07:58,2.126257
378,2022-02-12-15:08:00,2.293423
379,2022-02-12-15:08:02,2.137159
380,2022-02-12-15:08:04,2.280315
381,2022-02-12-15:08:07,2.195386
382,2022-02-12-15:08:09,2.168922
383,2022-02-12-15:08:11,1.925536
384,2022-02-12-15:08:13,1.841291
385,2022-02-12-15:08:14,1.188278
386,2022-02-12-15:08:15,1.116752
387,2022-02-12-15:08:17,1.714833
388,2022-02-12-15:08:19,2.195024
389,2022-02-12-15:08:22,3.744067
390,2022-02-12-15:08:27,4.197987
391,2022-02-12-15:08:28,1.763038
392,2022-02-12-15:08:30,1.999630
393,2022-02-12-15:08:32,1.986213
394,2022-02-12-15:08:34,2.013616
395,2022-02-12-15:08:42,7.493533
396,2022-02-12-15:08:44,2.200795
397,2022-02-12-15:08:46,2.340965
398,2022-02-12-15:08:49,2.251735
399,2022-02-12-15:08:51,1.968748
400,2022-02-12-15:08:52,1.746892
401,2022-02-12-15:08:55,2.258273
402,2022-02-12-15:08:56,1.780495
403,2022-02-12-15:08:58,1.201597
404,2022-02-12-15:08:59,1.122409
405,2022-02-12-15:09:01,1.833743
406,2022-02-12-15:09:03,2.667547
407,2022-02-12-15:09:05,1.988712
408,2022-02-12-15:09:07,1.940990
409,2022-02-12-15:09:10,2.307082
410,2022-02-12-15:09:12,2.373202
411,2022-02-12-15:09:15,3.268989
412,2022-02-12-15:09:20,4.361512
413,2022-02-12-15:09:22,2.053023
414,2022-02-12-15:09:25,3.235969
415,2022-02-12-15:09:28,2.757189
416,2022-02-12-15:09:30,2.706343
417,2022-02-12-15:09:32,1.533807
418,2022-02-12-15:09:34,2.379885
419,2022-02-12-15:09:36,1.919836
420,2022-02-12-15:09:39,2.435459
421,2022-02-12-15:09:40,1.646792
422,2022-02-12-15:09:42,1.615243
423,2022-02-12-15:09:44,2.065495
424,2022-02-12-15:09:47,3.234608
425,2022-02-12-15:09:52,4.440304
426,2022-02-12-15:09:57,4.744920
427,2022-02-12-15:09:59,1.745812
428,2022-02-12-15:10:02,2.604122
429,2022-02-12-15:10:05,3.323345
430,2022-02-12-15:10:07,2.309906
431,2022-02-12-15:10:10,2.900606
432,2022-02-12-15:10:13,2.677702
433,2022-02-12-15:10:16,2.663769
434,2022-02-12-15:10:18,2.403004
435,2022-02-12-15:10:21,2.474059
436,2022-02-12-15:10:23,2.814761
437,2022-02-12-15:10:27,3.620625
438,2022-02-12-15:10:31,3.968296
439,2022-02-12-15:10:34,2.665882
440,2022-02-12-15:10:36,2.822511
441,2022-02-12-15:10:40,3.560408
442,2022-02-12-15:10:44,4.124392
443,2022-02-12-15:10:48,3.933090
444,2022-02-12-15:10:51,2.579536
445,2022-02-12-15:10:53,2.369029
446,2022-02-12-15:10:56,2.364962
447,2022-02-12-15:10:58,2.459495
