iteration,date,executiontime
1,2022-02-12-14:51:40,43.660833
2,2022-02-12-14:51:42,1.110077
3,2022-02-12-14:51:44,1.996828
4,2022-02-12-14:51:46,2.249027
5,2022-02-12-14:51:48,1.764747
6,2022-02-12-14:51:51,3.521505
7,2022-02-12-14:51:55,3.434624
8,2022-02-12-14:51:56,1.528966
9,2022-02-12-14:51:58,1.902171
10,2022-02-12-14:52:00,1.938505
11,2022-02-12-14:52:02,1.736066
12,2022-02-12-14:52:04,1.907275
13,2022-02-12-14:52:07,2.764958
14,2022-02-12-14:52:09,2.400251
15,2022-02-12-14:52:13,3.654256
16,2022-02-12-14:52:24,9.671484
17,2022-02-12-14:52:27,1.424694
18,2022-02-12-14:52:30,3.458027
19,2022-02-12-14:52:35,4.145293
20,2022-02-12-14:52:37,1.893009
21,2022-02-12-14:52:38,1.642578
22,2022-02-12-14:52:40,1.142454
23,2022-02-12-14:52:41,1.026818
24,2022-02-12-14:52:43,1.665714
25,2022-02-12-14:52:44,1.650250
26,2022-02-12-14:52:46,1.259034
27,2022-02-12-14:52:49,2.905038
28,2022-02-12-14:52:55,3.054244
29,2022-02-12-14:52:58,2.563780
30,2022-02-12-14:53:01,2.277467
31,2022-02-12-14:53:02,1.638685
32,2022-02-12-14:53:04,2.015429
33,2022-02-12-14:53:09,4.178670
34,2022-02-12-14:53:12,3.390930
35,2022-02-12-14:53:18,4.030454
36,2022-02-12-14:53:36,13.488576
37,2022-02-12-14:53:50,3.258981
38,2022-02-12-14:53:53,2.631360
39,2022-02-12-14:53:55,2.163795
40,2022-02-12-14:53:57,2.159735
41,2022-02-12-14:54:00,2.400854
42,2022-02-12-14:54:02,1.831885
43,2022-02-12-14:54:05,2.372382
44,2022-02-12-14:54:07,2.090771
45,2022-02-12-14:54:11,3.719477
46,2022-02-12-14:54:22,7.538874
47,2022-02-12-14:54:32,3.825973
48,2022-02-12-14:54:44,3.423050
49,2022-02-12-14:54:52,2.486995
50,2022-02-12-14:54:55,2.656906
51,2022-02-12-14:54:57,2.311457
52,2022-02-12-14:54:58,1.100667
53,2022-02-12-14:55:00,1.787982
54,2022-02-12-14:55:04,3.905821
55,2022-02-12-14:55:08,3.924999
56,2022-02-12-14:55:09,1.755012
57,2022-02-12-14:55:11,1.772082
58,2022-02-12-14:55:13,1.967635
59,2022-02-12-14:55:16,2.663845
60,2022-02-12-14:55:18,1.843000
61,2022-02-12-14:55:19,1.855362
62,2022-02-12-14:55:22,2.612564
63,2022-02-12-14:55:26,3.678023
64,2022-02-12-14:55:29,3.548394
65,2022-02-12-14:55:32,1.768118
66,2022-02-12-14:55:36,3.935154
67,2022-02-12-14:55:38,1.829136
68,2022-02-12-14:55:40,2.607105
69,2022-02-12-14:55:43,2.583709
70,2022-02-12-14:55:45,1.949083
71,2022-02-12-14:55:47,2.002289
72,2022-02-12-14:55:48,1.741542
73,2022-02-12-14:55:50,1.742170
74,2022-02-12-14:55:52,2.277003
75,2022-02-12-14:55:55,2.279322
76,2022-02-12-14:55:57,2.029179
77,2022-02-12-14:56:00,2.661225
78,2022-02-12-14:56:02,2.287075
79,2022-02-12-14:56:04,1.788541
80,2022-02-12-14:56:05,1.591030
81,2022-02-12-14:56:07,1.747571
82,2022-02-12-14:56:09,1.996110
83,2022-02-12-14:56:11,2.242701
84,2022-02-12-14:56:14,2.420341
85,2022-02-12-14:56:17,3.547193
86,2022-02-12-14:56:21,3.885703
87,2022-02-12-14:56:23,1.645568
88,2022-02-12-14:56:24,1.692444
89,2022-02-12-14:56:27,2.603008
90,2022-02-12-14:56:29,1.799931
91,2022-02-12-14:56:31,1.726410
92,2022-02-12-14:56:33,2.171146
93,2022-02-12-14:56:35,2.183697
94,2022-02-12-14:56:37,1.963743
95,2022-02-12-14:56:39,1.793041
96,2022-02-12-14:56:40,1.705416
97,2022-02-12-14:56:42,1.069906
98,2022-02-12-14:56:44,2.006301
99,2022-02-12-14:56:48,4.051944
100,2022-02-12-14:56:51,3.683676
101,2022-02-12-14:56:54,2.262093
102,2022-02-12-14:56:56,2.046625
103,2022-02-12-14:56:58,2.255423
104,2022-02-12-14:57:00,2.280179
105,2022-02-12-14:57:03,2.598559
106,2022-02-12-14:57:05,2.166373
107,2022-02-12-14:57:07,1.856774
108,2022-02-12-14:57:09,1.769714
109,2022-02-12-14:57:10,1.951469
110,2022-02-12-14:57:13,2.631408
111,2022-02-12-14:57:15,1.797659
112,2022-02-12-14:57:16,1.331617
113,2022-02-12-14:57:17,1.099456
114,2022-02-12-14:57:19,1.963028
