iteration,date,executiontime
1,2022-02-15-08:04:12,2.397602
2,2022-02-15-08:04:13,1.090324
3,2022-02-15-08:04:15,1.984980
4,2022-02-15-08:04:18,2.286211
5,2022-02-15-08:04:20,1.837245
6,2022-02-15-08:04:23,3.416162
7,2022-02-15-08:04:27,3.870096
8,2022-02-15-08:04:28,1.513134
9,2022-02-15-08:04:30,1.890440
10,2022-02-15-08:04:32,1.855021
11,2022-02-15-08:04:34,1.757041
12,2022-02-15-08:04:36,1.817052
13,2022-02-15-08:04:40,3.835374
14,2022-02-15-08:04:43,3.243453
15,2022-02-15-08:04:46,3.533704
16,2022-02-15-08:04:50,3.669598
17,2022-02-15-08:04:51,1.087699
18,2022-02-15-08:04:54,2.860249
19,2022-02-15-08:04:57,2.683166
20,2022-02-15-08:04:59,1.920816
21,2022-02-15-08:05:00,1.636931
22,2022-02-15-08:05:01,1.085659
23,2022-02-15-08:05:02,1.085680
24,2022-02-15-08:05:04,1.611614
25,2022-02-15-08:05:06,1.593640
26,2022-02-15-08:05:07,1.062102
27,2022-02-15-08:05:09,2.450991
28,2022-02-15-08:05:11,2.236724
29,2022-02-15-08:05:13,1.977810
30,2022-02-15-08:05:16,2.228770
31,2022-02-15-08:05:17,1.596170
32,2022-02-15-08:05:19,1.656187
33,2022-02-15-08:05:23,4.174577
34,2022-02-15-08:05:26,3.178343
35,2022-02-15-08:05:29,3.151854
36,2022-02-15-08:05:33,3.593474
37,2022-02-15-08:05:37,3.745890
38,2022-02-15-08:05:39,2.825026
39,2022-02-15-08:05:43,3.635809
40,2022-02-15-08:05:45,2.202235
41,2022-02-15-08:05:48,2.355351
42,2022-02-15-08:05:49,1.522935
43,2022-02-15-08:05:51,1.885201
44,2022-02-15-08:05:53,1.911087
45,2022-02-15-08:05:56,3.465726
46,2022-02-15-08:06:00,3.494373
47,2022-02-15-08:06:02,1.871902
48,2022-02-15-08:06:05,2.754267
49,2022-02-15-08:06:06,1.725565
50,2022-02-15-08:06:09,2.621039
51,2022-02-15-08:06:11,2.292182
52,2022-02-15-08:06:12,1.051089
53,2022-02-15-08:06:14,1.757539
54,2022-02-15-08:06:17,2.857650
55,2022-02-15-08:06:19,2.631708
56,2022-02-15-08:06:21,1.696831
57,2022-02-15-08:06:23,1.691861
58,2022-02-15-08:06:25,1.827663
59,2022-02-15-08:06:27,2.593357
60,2022-02-15-08:06:31,3.336377
61,2022-02-15-08:06:33,2.063675
62,2022-02-15-08:06:35,2.623293
63,2022-02-15-08:06:39,3.616951
64,2022-02-15-08:06:42,2.642629
65,2022-02-15-08:06:43,1.659872
66,2022-02-15-08:06:45,2.122056
67,2022-02-15-08:06:47,1.779806
68,2022-02-15-08:06:50,2.561754
69,2022-02-15-08:06:52,2.575506
70,2022-02-15-08:06:54,1.948007
71,2022-02-15-08:06:56,1.960719
72,2022-02-15-08:06:58,1.760463
73,2022-02-15-08:07:00,1.780578
74,2022-02-15-08:07:02,2.221793
75,2022-02-15-08:07:04,2.219251
76,2022-02-15-08:07:06,1.830875
77,2022-02-15-08:07:09,2.751585
78,2022-02-15-08:07:11,2.248144
79,2022-02-15-08:07:13,1.726914
80,2022-02-15-08:07:14,1.524528
81,2022-02-15-08:07:16,1.791195
82,2022-02-15-08:07:18,1.971800
83,2022-02-15-08:07:20,2.232029
84,2022-02-15-08:07:23,2.426348
85,2022-02-15-08:07:26,3.236165
86,2022-02-15-08:07:29,2.624544
87,2022-02-15-08:07:30,1.614767
88,2022-02-15-08:07:32,1.725251
89,2022-02-15-08:07:35,2.646287
90,2022-02-15-08:07:38,3.258921
91,2022-02-15-08:07:42,3.902025
92,2022-02-15-08:07:44,2.121290
93,2022-02-15-08:07:47,3.256635
94,2022-02-15-08:07:50,3.069723
95,2022-02-15-08:07:52,1.799233
96,2022-02-15-08:07:54,1.624741
97,2022-02-15-08:07:55,1.149598
98,2022-02-15-08:07:57,1.937980
99,2022-02-15-08:07:59,2.624290
100,2022-02-15-08:08:01,1.958540
101,2022-02-15-08:08:04,2.373183
102,2022-02-15-08:08:06,1.993481
103,2022-02-15-08:08:08,2.192863
104,2022-02-15-08:08:10,2.219363
105,2022-02-15-08:08:13,3.237965
106,2022-02-15-08:08:17,3.571323
107,2022-02-15-08:08:19,1.720755
108,2022-02-15-08:08:20,1.820980
109,2022-02-15-08:08:22,1.985007
110,2022-02-15-08:08:25,2.554727
111,2022-02-15-08:08:27,1.818204
112,2022-02-15-08:08:28,1.333621
113,2022-02-15-08:08:29,1.126508
114,2022-02-15-08:08:31,1.916966
115,2022-02-15-08:08:33,1.882437
116,2022-02-15-08:08:35,1.788651
117,2022-02-15-08:08:37,1.897952
118,2022-02-15-08:08:39,2.593335
119,2022-02-15-08:08:42,2.957740
120,2022-02-15-08:08:44,1.922128
121,2022-02-15-08:08:46,2.227823
122,2022-02-15-08:08:48,1.720260
