timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640060650875502080,"2021-12-21,04:24:10",10.1.1.3,4433,0.000,0.000,0.000,0.000,0.000,0.000
1640060653169886976,"2021-12-21,04:24:13",10.1.1.3,304,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640060653193954048,"2021-12-21,04:24:13",10.1.1.3,0.32863903045654297,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640060653489731072,"2021-12-21,04:24:13",10.1.1.3,294,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640060653512468992,"2021-12-21,04:24:13",10.1.1.3,0.3170750141143799,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640060653808386048,"2021-12-21,04:24:13",10.1.1.3,292,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640060653837378048,"2021-12-21,04:24:13",10.1.1.3,0.32136988639831543,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640060654148109824,"2021-12-21,04:24:14",10.1.1.3,308,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640060654167732992,"2021-12-21,04:24:14",10.1.1.3,0.32845497131347656,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640060654456948992,"2021-12-21,04:24:14",10.1.1.3,287,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640060654487876864,"2021-12-21,04:24:14",10.1.1.3,0.31885790824890137,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640060654787180800,"2021-12-21,04:24:14",10.1.1.3,297,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640060654819039232,"2021-12-21,04:24:14",10.1.1.3,0.3298678398132324,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640060655108040960,"2021-12-21,04:24:15",10.1.1.3,286,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640060655131663104,"2021-12-21,04:24:15",10.1.1.3,0.3113870620727539,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640060655419298816,"2021-12-21,04:24:15",10.1.1.3,283,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640060655449629184,"2021-12-21,04:24:15",10.1.1.3,0.31659388542175293,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640060655756823040,"2021-12-21,04:24:15",10.1.1.3,305,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640060655800360960,"2021-12-21,04:24:15",10.1.1.3,0.348891019821167,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640060656135597824,"2021-12-21,04:24:16",10.1.1.3,332,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640060656143100928,"2021-12-21,04:24:16",10.1.1.3,0.3406250476837158,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640060656504386816,"2021-12-21,04:24:16",10.1.1.3,359,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640060656554067968,"2021-12-21,04:24:16",10.1.1.3,0.4092090129852295,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640060656855288064,"2021-12-21,04:24:16",10.1.1.3,299,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640060656881742848,"2021-12-21,04:24:16",10.1.1.3,0.32610201835632324,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640060657224407040,"2021-12-21,04:24:17",10.1.1.3,340,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640060657234373120,"2021-12-21,04:24:17",10.1.1.3,0.3504350185394287,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640060657593598976,"2021-12-21,04:24:17",10.1.1.3,357,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640060657608516096,"2021-12-21,04:24:17",10.1.1.3,0.3720581531524658,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640060657933691904,"2021-12-21,04:24:17",10.1.1.3,322,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640060657961348096,"2021-12-21,04:24:17",10.1.1.3,0.34960508346557617,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640060658292604928,"2021-12-21,04:24:18",10.1.1.3,310,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640060658300910848,"2021-12-21,04:24:18",10.1.1.3,0.31906604766845703,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640060658630588160,"2021-12-21,04:24:18",10.1.1.3,328,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640060658654145024,"2021-12-21,04:24:18",10.1.1.3,0.35155487060546875,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640060659031685120,"2021-12-21,04:24:19",10.1.1.3,376,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640060659047933184,"2021-12-21,04:24:19",10.1.1.3,0.3923768997192383,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640060659410341120,"2021-12-21,04:24:19",10.1.1.3,359,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640060659425817856,"2021-12-21,04:24:19",10.1.1.3,0.37542200088500977,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640060659739279872,"2021-12-21,04:24:19",10.1.1.3,274,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640060659784416000,"2021-12-21,04:24:19",10.1.1.3,0.33736610412597656,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640060660129538048,"2021-12-21,04:24:20",10.1.1.3,342,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640060660170020096,"2021-12-21,04:24:20",10.1.1.3,0.38416004180908203,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640060660478125056,"2021-12-21,04:24:20",10.1.1.3,299,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640060660505132800,"2021-12-21,04:24:20",10.1.1.3,0.332625150680542,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640060660884396032,"2021-12-21,04:24:20",10.1.1.3,0.37590503692626953,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640060661210786048,"2021-12-21,04:24:21",10.1.1.3,311,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640060661256573952,"2021-12-21,04:24:21",10.1.1.3,0.35742688179016113,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640060661600838912,"2021-12-21,04:24:21",10.1.1.3,333,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640060661617463040,"2021-12-21,04:24:21",10.1.1.3,0.3580789566040039,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640060661917516032,"2021-12-21,04:24:21",10.1.1.3,297,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640060661949431808,"2021-12-21,04:24:21",10.1.1.3,0.32948899269104004,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640060662236825856,"2021-12-21,04:24:22",10.1.1.3,285,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640060662266531072,"2021-12-21,04:24:22",10.1.1.3,0.3151741027832031,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640060662604667904,"2021-12-21,04:24:22",10.1.1.3,334,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640060662637675008,"2021-12-21,04:24:22",10.1.1.3,0.3677549362182617,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640060662995877888,"2021-12-21,04:24:22",10.1.1.3,340,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640060663007888128,"2021-12-21,04:24:23",10.1.1.3,0.3521749973297119,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640060663367654144,"2021-12-21,04:24:23",10.1.1.3,356,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640060663398528000,"2021-12-21,04:24:23",10.1.1.3,0.3878350257873535,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640060663722913024,"2021-12-21,04:24:23",10.1.1.3,321,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640060663739828992,"2021-12-21,04:24:23",10.1.1.3,0.33981895446777344,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640060664061955840,"2021-12-21,04:24:24",10.1.1.3,318,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640060664106885888,"2021-12-21,04:24:24",10.1.1.3,0.3634169101715088,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640060664442459136,"2021-12-21,04:24:24",10.1.1.3,333,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640060664516781056,"2021-12-21,04:24:24",10.1.1.3,0.40820884704589844,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640060664801444096,"2021-12-21,04:24:24",10.1.1.3,282,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640060664832328960,"2021-12-21,04:24:24",10.1.1.3,0.31412601470947266,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640060665159198976,"2021-12-21,04:24:25",10.1.1.3,324,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640060665200628992,"2021-12-21,04:24:25",10.1.1.3,0.3650069236755371,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640060665538772992,"2021-12-21,04:24:25",10.1.1.3,335,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640060665554753024,"2021-12-21,04:24:25",10.1.1.3,0.35134220123291016,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640060665916838912,"2021-12-21,04:24:25",10.1.1.3,357,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640060665957043968,"2021-12-21,04:24:25",10.1.1.3,0.3988938331604004,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640060666269260032,"2021-12-21,04:24:26",10.1.1.3,302,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640060666305185024,"2021-12-21,04:24:26",10.1.1.3,0.3386850357055664,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640060666637203968,"2021-12-21,04:24:26",10.1.1.3,327,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640060666652612096,"2021-12-21,04:24:26",10.1.1.3,0.3424839973449707,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640060666996933888,"2021-12-21,04:24:26",10.1.1.3,342,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640060667020153088,"2021-12-21,04:24:27",10.1.1.3,0.3661320209503174,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640060667376209920,"2021-12-21,04:24:27",10.1.1.3,352,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640060667422938112,"2021-12-21,04:24:27",10.1.1.3,0.39893484115600586,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640060667768517888,"2021-12-21,04:24:27",10.1.1.3,331,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640060667775286016,"2021-12-21,04:24:27",10.1.1.3,0.33831000328063965,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640060668136354048,"2021-12-21,04:24:28",10.1.1.3,356,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640060668155427840,"2021-12-21,04:24:28",10.1.1.3,0.37574291229248047,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640060668493190144,"2021-12-21,04:24:28",10.1.1.3,335,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640060668544632064,"2021-12-21,04:24:28",10.1.1.3,0.3868720531463623,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640060668861822976,"2021-12-21,04:24:28",10.1.1.3,315,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640060668930274048,"2021-12-21,04:24:28",10.1.1.3,0.3839130401611328,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640060669219049984,"2021-12-21,04:24:29",10.1.1.3,287,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640060669257074176,"2021-12-21,04:24:29",10.1.1.3,0.32537198066711426,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640060669617084928,"2021-12-21,04:24:29",10.1.1.3,358,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640060669677042944,"2021-12-21,04:24:29",10.1.1.3,0.41848301887512207,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640060669971406080,"2021-12-21,04:24:29",10.1.1.3,292,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640060670030275072,"2021-12-21,04:24:30",10.1.1.3,0.35108208656311035,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640060670357975040,"2021-12-21,04:24:30",10.1.1.3,323,-0.490,-0.490,-0.490,0.000,0.000,0.000
1640060670386334976,"2021-12-21,04:24:30",10.1.1.3,0.35214900970458984,-0.490,-0.490,-0.490,0.000,0.000,0.000
1640060670703986944,"2021-12-21,04:24:30",10.1.1.3,313,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640060670732950016,"2021-12-21,04:24:30",10.1.1.3,0.3430509567260742,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640060671066836992,"2021-12-21,04:24:31",10.1.1.3,331,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640060671082935040,"2021-12-21,04:24:31",10.1.1.3,0.34795308113098145,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640060671422081024,"2021-12-21,04:24:31",10.1.1.3,321,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640060671487643904,"2021-12-21,04:24:31",10.1.1.3,0.388286828994751,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640060671822168064,"2021-12-21,04:24:31",10.1.1.3,326,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640060671851675904,"2021-12-21,04:24:31",10.1.1.3,0.3572201728820801,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640060672185024000,"2021-12-21,04:24:32",10.1.1.3,320,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640060672208093952,"2021-12-21,04:24:32",10.1.1.3,0.3419051170349121,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640060672585800960,"2021-12-21,04:24:32",10.1.1.3,374,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640060672596619008,"2021-12-21,04:24:32",10.1.1.3,0.3858029842376709,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640060672892059136,"2021-12-21,04:24:32",10.1.1.3,290,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640060672947487232,"2021-12-21,04:24:32",10.1.1.3,0.34940099716186523,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640060673265875200,"2021-12-21,04:24:33",10.1.1.3,304,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640060673285618944,"2021-12-21,04:24:33",10.1.1.3,0.3251619338989258,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640060673623193856,"2021-12-21,04:24:33",10.1.1.3,326,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640060673662992896,"2021-12-21,04:24:33",10.1.1.3,0.36670613288879395,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640060673985600000,"2021-12-21,04:24:33",10.1.1.3,320,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640060674028122880,"2021-12-21,04:24:34",10.1.1.3,0.36335086822509766,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640060674356441088,"2021-12-21,04:24:34",10.1.1.3,326,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640060674367769088,"2021-12-21,04:24:34",10.1.1.3,0.3381469249725342,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640060674725325056,"2021-12-21,04:24:34",10.1.1.3,0.355334997177124,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640060675069969920,"2021-12-21,04:24:35",10.1.1.3,341,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640060675147915008,"2021-12-21,04:24:35",10.1.1.3,0.41944193840026855,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640060675497082880,"2021-12-21,04:24:35",10.1.1.3,343,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640060675513369088,"2021-12-21,04:24:35",10.1.1.3,0.36360597610473633,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640060675823069952,"2021-12-21,04:24:35",10.1.1.3,306,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640060675859332096,"2021-12-21,04:24:35",10.1.1.3,0.34334611892700195,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640060676202692864,"2021-12-21,04:24:36",10.1.1.3,325,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640060676228022016,"2021-12-21,04:24:36",10.1.1.3,0.35347795486450195,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640060676546385920,"2021-12-21,04:24:36",10.1.1.3,302,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640060676631095808,"2021-12-21,04:24:36",10.1.1.3,0.387556791305542,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640060676930695936,"2021-12-21,04:24:36",10.1.1.3,295,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640060676961447936,"2021-12-21,04:24:36",10.1.1.3,0.3289029598236084,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640060677289190912,"2021-12-21,04:24:37",10.1.1.3,320,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640060677343907072,"2021-12-21,04:24:37",10.1.1.3,0.37505602836608887,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640060677669449216,"2021-12-21,04:24:37",10.1.1.3,322,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640060677712516096,"2021-12-21,04:24:37",10.1.1.3,0.36598992347717285,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640060678053155072,"2021-12-21,04:24:38",10.1.1.3,330,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640060678093274112,"2021-12-21,04:24:38",10.1.1.3,0.3710000514984131,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640060678439981824,"2021-12-21,04:24:38",10.1.1.3,344,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640060678516079872,"2021-12-21,04:24:38",10.1.1.3,0.42047905921936035,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640060678800329984,"2021-12-21,04:24:38",10.1.1.3,282,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640060678845755136,"2021-12-21,04:24:38",10.1.1.3,0.3284108638763428,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640060679182394112,"2021-12-21,04:24:39",10.1.1.3,333,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640060679193396992,"2021-12-21,04:24:39",10.1.1.3,0.3461768627166748,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640060679522032128,"2021-12-21,04:24:39",10.1.1.3,322,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640060679563739136,"2021-12-21,04:24:39",10.1.1.3,0.36464905738830566,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640060679873213952,"2021-12-21,04:24:39",10.1.1.3,306,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640060679958075904,"2021-12-21,04:24:39",10.1.1.3,0.3914170265197754,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640060680243294976,"2021-12-21,04:24:40",10.1.1.3,282,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640060680277646080,"2021-12-21,04:24:40",10.1.1.3,0.31807613372802734,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640060680648369152,"2021-12-21,04:24:40",10.1.1.3,357,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640060680686546944,"2021-12-21,04:24:40",10.1.1.3,0.39598703384399414,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640060680966710016,"2021-12-21,04:24:40",10.1.1.3,278,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640060681007788032,"2021-12-21,04:24:41",10.1.1.3,0.31992197036743164,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640060681343497984,"2021-12-21,04:24:41",10.1.1.3,330,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640060681379132928,"2021-12-21,04:24:41",10.1.1.3,0.362293004989624,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640060681688570880,"2021-12-21,04:24:41",10.1.1.3,307,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640060681745414912,"2021-12-21,04:24:41",10.1.1.3,0.3645181655883789,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640060682036207872,"2021-12-21,04:24:42",10.1.1.3,288,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640060682088861952,"2021-12-21,04:24:42",10.1.1.3,0.3412470817565918,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640060682413536000,"2021-12-21,04:24:42",10.1.1.3,317,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640060682440282112,"2021-12-21,04:24:42",10.1.1.3,0.344149112701416,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640060682773175040,"2021-12-21,04:24:42",10.1.1.3,323,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640060682779056128,"2021-12-21,04:24:42",10.1.1.3,0.3296999931335449,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640060683095652096,"2021-12-21,04:24:43",10.1.1.3,313,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640060683100716032,"2021-12-21,04:24:43",10.1.1.3,0.318911075592041,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640060683434264832,"2021-12-21,04:24:43",10.1.1.3,331,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640060683490382080,"2021-12-21,04:24:43",10.1.1.3,0.38802003860473633,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640060683804646912,"2021-12-21,04:24:43",10.1.1.3,312,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640060683840317952,"2021-12-21,04:24:43",10.1.1.3,0.34837794303894043,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640060684133652992,"2021-12-21,04:24:44",10.1.1.3,291,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640060684159769088,"2021-12-21,04:24:44",10.1.1.3,0.31776905059814453,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640060684463612928,"2021-12-21,04:24:44",10.1.1.3,302,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640060684486750976,"2021-12-21,04:24:44",10.1.1.3,0.3252079486846924,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640060684784747008,"2021-12-21,04:24:44",10.1.1.3,296,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640060684813117952,"2021-12-21,04:24:44",10.1.1.3,0.32499003410339355,-0.090,-0.090,-0.090,0.000,0.000,0.000
