"iteration,date,init_position,final_position,time"
93,2022-01-28-02:21:06,7,1,1.75099
94,2022-01-28-02:21:07,1,0,1.12859
95,2022-01-28-02:21:09,0,7,2.02743
96,2022-01-28-02:21:12,7,5,2.61686
97,2022-01-28-02:21:15,5,6,3.25295
98,2022-01-28-02:21:19,6,3,3.72632
99,2022-01-28-02:21:21,3,0,2.47783
100,2022-01-28-02:21:23,0,2,1.76628
101,2022-01-28-02:21:26,2,7,2.78004
102,2022-01-28-02:21:28,7,1,1.72830
103,2022-01-28-02:21:30,1,3,2.35644
104,2022-01-28-02:21:32,3,7,2.17616
105,2022-01-28-02:21:34,7,0,2.03015
106,2022-01-28-02:21:38,0,6,3.61826
107,2022-01-28-02:21:41,6,2,3.21649
108,2022-01-28-02:21:43,2,4,1.80509
109,2022-01-28-02:21:44,4,1,1.37174
110,2022-01-28-02:21:45,1,0,1.13988
111,2022-01-28-02:21:47,0,7,2.02388
112,2022-01-28-02:21:49,7,4,2.00523
113,2022-01-28-02:21:51,4,7,2.01174
114,2022-01-28-02:21:55,7,6,4.08929
115,2022-01-28-02:21:59,6,0,3.64523
116,2022-01-28-02:22:01,0,4,1.69465
117,2022-01-28-02:22:03,4,7,1.95176
118,2022-01-28-02:22:05,7,4,1.91531
119,2022-01-28-02:22:06,4,0,1.57914
120,2022-01-28-02:22:07,0,1,1.10178
121,2022-01-28-02:22:09,1,7,1.70478
122,2022-01-28-02:22:11,7,1,1.78495
123,2022-01-28-02:22:13,1,2,1.98675
124,2022-01-28-02:22:14,2,5,1.55749
125,2022-01-28-02:22:16,5,4,1.87805
126,2022-01-28-02:22:18,4,1,1.33239
127,2022-01-28-02:22:19,1,7,1.79302
128,2022-01-28-02:22:21,7,4,1.99061
129,2022-01-28-02:22:23,4,2,1.97240
130,2022-01-28-02:22:25,2,0,1.82531
131,2022-01-28-02:22:27,0,4,1.69614
132,2022-01-28-02:22:30,4,6,3.51619
133,2022-01-28-02:22:34,6,1,3.59304
134,2022-01-28-02:22:35,1,0,1.07257
135,2022-01-28-02:22:37,0,5,2.05448
136,2022-01-28-02:22:40,5,7,2.66669
137,2022-01-28-02:22:42,7,3,2.18933
138,2022-01-28-02:22:44,3,5,2.19807
139,2022-01-28-02:22:46,5,4,1.83411
140,2022-01-28-02:22:47,4,1,1.37902
141,2022-01-28-02:22:49,1,2,2.09472
142,2022-01-28-02:22:51,2,1,1.97826
143,2022-01-28-02:22:53,1,0,1.10030
144,2022-01-28-02:22:55,0,3,2.50269
145,2022-01-28-02:22:57,3,1,2.25313
146,2022-01-28-02:23:01,1,6,3.58323
147,2022-01-28-02:23:04,6,2,3.25996
148,2022-01-28-02:23:07,2,7,2.64705
149,2022-01-28-02:23:11,7,6,4.09826
150,2022-01-28-02:23:14,6,2,3.23125
151,2022-01-28-02:23:16,2,1,2.04755
152,2022-01-28-02:23:18,1,4,1.43813
153,2022-01-28-02:23:20,4,3,2.21960
154,2022-01-28-02:23:22,3,4,2.20179
155,2022-01-28-02:23:24,4,0,1.61056
156,2022-01-28-02:23:25,0,4,1.66874
157,2022-01-28-02:23:29,4,6,3.61898
158,2022-01-28-02:23:33,6,3,3.72482
159,2022-01-28-02:23:35,3,2,2.75831
160,2022-01-28-02:23:38,2,7,2.82431
161,2022-01-28-02:23:41,7,2,2.74729
162,2022-01-28-02:23:44,2,7,2.77436
163,2022-01-28-02:23:46,7,5,2.69282
164,2022-01-28-02:23:48,5,0,1.96875
165,2022-01-28-02:23:51,0,3,2.51165
166,2022-01-28-02:23:53,3,1,2.31585
167,2022-01-28-02:23:57,1,6,3.77957
168,2022-01-28-02:24:01,6,3,3.76090
169,2022-01-28-02:24:03,3,0,2.56266
170,2022-01-28-02:24:05,0,7,2.00469
171,2022-01-28-02:24:09,7,6,4.04046
172,2022-01-28-02:24:13,6,4,3.52754
173,2022-01-28-02:24:15,4,0,1.59829
174,2022-01-28-02:24:17,0,7,2.00559
175,2022-01-28-02:24:19,7,2,2.68453
176,2022-01-28-02:24:21,2,4,1.91692
177,2022-01-28-02:24:23,4,3,2.14897
178,2022-01-28-02:24:26,3,0,2.48405
179,2022-01-28-02:24:28,0,7,2.11805
180,2022-01-28-02:24:30,7,3,2.31592
181,2022-01-28-02:24:34,3,6,3.75268
182,2022-01-28-02:24:37,6,5,3.21085
183,2022-01-28-02:24:40,5,7,2.65809
184,2022-01-28-02:24:42,7,2,2.59340
185,2022-01-28-02:24:44,2,0,1.86578
186,2022-01-28-02:24:46,0,2,1.90446
187,2022-01-28-02:24:48,2,4,1.88979
188,2022-01-28-02:24:52,4,6,3.54635
189,2022-01-28-02:24:55,6,5,3.26512
190,2022-01-28-02:25:24,5,4,28.73270
191,2022-01-28-02:25:26,4,5,1.99333
192,2022-01-28-02:25:28,5,4,1.92894
193,2022-01-28-02:25:29,4,0,1.64420
194,2022-01-28-02:25:31,0,4,1.66269
195,2022-01-28-02:25:33,4,2,1.90652
196,2022-01-28-02:25:35,2,0,1.89264
197,2022-01-28-02:25:36,0,4,1.64391
198,2022-01-28-02:25:40,4,6,3.54617
199,2022-01-28-02:25:43,6,2,3.26525
200,2022-01-28-02:25:45,2,5,1.59915
201,2022-01-28-02:25:48,5,6,3.19671
202,2022-01-28-02:25:51,6,5,3.16557
203,2022-01-28-02:25:53,5,0,1.94866
204,2022-01-28-02:25:55,0,4,1.77305
205,2022-01-28-02:25:57,4,2,1.88768
206,2022-01-28-02:26:00,2,3,2.79105
207,2022-01-28-02:26:02,3,5,2.29910
208,2022-01-28-02:26:04,5,1,2.10940
209,2022-01-28-02:26:06,1,5,2.03434
210,2022-01-28-02:26:09,5,7,2.66142
211,2022-01-28-02:26:11,7,0,2.12364
212,2022-01-28-02:26:14,0,6,3.63731
213,2022-01-28-02:26:18,6,5,3.22218
214,2022-01-28-02:26:20,5,3,2.36445
215,2022-01-28-02:26:24,3,6,3.81724
216,2022-01-28-02:26:27,6,0,3.52743
217,2022-01-28-02:26:29,0,1,1.20922
218,2022-01-28-02:26:30,1,7,1.85538
219,2022-01-28-02:26:32,7,4,1.96096
220,2022-01-28-02:26:34,4,1,1.38852
221,2022-01-28-02:26:36,1,3,2.27418
222,2022-01-28-02:26:38,3,4,2.16128
223,2022-01-28-02:26:40,4,7,1.96364
224,2022-01-28-02:26:42,7,1,1.79453
225,2022-01-28-02:26:44,1,5,2.00534
226,2022-01-28-02:26:46,5,3,2.25979
227,2022-01-28-02:26:49,3,4,2.35357
228,2022-01-28-02:26:51,4,7,2.03611
229,2022-01-28-02:26:53,7,0,2.01821
230,2022-01-28-02:26:56,0,6,3.54164
231,2022-01-28-02:26:59,6,5,3.20170
232,2022-01-28-02:27:01,5,2,1.69669
233,2022-01-28-02:27:03,2,0,1.85054
234,2022-01-28-02:27:05,0,5,2.02344
235,2022-01-28-02:27:08,5,6,3.19866
236,2022-01-28-02:27:11,6,2,3.12672
237,2022-01-28-02:27:13,2,1,2.13413
238,2022-01-28-02:27:15,1,4,1.45849
239,2022-01-28-02:27:17,4,5,1.91228
240,2022-01-28-02:27:19,5,2,1.73767
241,2022-01-28-02:27:21,2,3,2.85074
242,2022-01-28-02:27:24,3,0,2.46832
243,2022-01-28-02:27:25,0,1,1.08760
244,2022-01-28-02:27:29,1,6,3.73851
245,2022-01-28-02:27:32,6,0,3.57924
246,2022-01-28-02:27:33,0,1,1.04480
247,2022-01-28-02:27:36,1,3,2.40203
248,2022-01-28-02:27:38,3,1,2.43481
249,2022-01-28-02:27:40,1,5,2.13372
250,2022-01-28-02:27:42,5,1,2.10641
251,2022-01-28-02:27:44,1,4,1.44365
252,2022-01-28-02:27:45,4,0,1.61213
253,2022-01-28-02:27:47,0,4,1.79059
254,2022-01-28-02:27:49,4,5,1.92338
255,2022-01-28-02:27:51,5,3,2.24164
256,2022-01-28-02:27:54,3,1,2.29876
257,2022-01-28-02:27:55,1,0,1.22946
258,2022-01-28-02:27:57,0,2,1.93618
259,2022-01-28-02:28:00,2,3,2.93004
260,2022-01-28-02:28:02,3,0,2.58033
261,2022-01-28-02:28:05,0,3,2.48692
262,2022-01-28-02:28:07,3,4,2.39387
263,2022-01-28-02:28:09,4,0,1.71792
264,2022-01-28-02:28:11,0,5,2.00714
265,2022-01-28-02:28:14,5,7,2.78465
266,2022-01-28-02:28:16,7,5,2.68613
267,2022-01-28-02:28:19,5,3,2.27809
268,2022-01-28-02:28:23,3,6,3.83450
269,2022-01-28-02:28:27,6,7,4.26843
270,2022-01-28-02:28:31,7,6,4.14311
271,2022-01-28-02:28:35,6,7,4.26726
272,2022-01-28-02:28:39,7,6,4.21683
273,2022-01-28-02:28:43,6,2,3.31209
274,2022-01-28-02:28:45,2,1,2.18822
275,2022-01-28-02:28:47,1,3,2.37035
276,2022-01-28-02:28:50,3,5,2.54180
277,2022-01-28-02:28:52,5,2,1.68204
278,2022-01-28-02:28:53,2,0,1.84353
279,2022-01-28-02:28:55,0,2,1.83920
280,2022-01-28-02:28:59,2,6,3.31999
281,2022-01-28-02:29:02,6,0,3.50332
282,2022-01-28-02:29:03,0,1,1.17635
283,2022-01-28-02:29:06,1,3,2.50639
284,2022-01-28-02:29:08,3,7,2.41795
285,2022-01-28-02:29:10,7,1,1.81125
286,2022-01-28-02:29:11,1,0,1.43448
287,2022-01-28-02:29:14,0,2,2.08276
288,2022-01-28-02:29:15,2,0,1.82871
289,2022-01-28-02:29:17,0,5,1.98538
290,2022-01-28-02:29:19,5,0,2.07581
291,2022-01-28-02:29:21,0,1,1.15464
292,2022-01-28-02:29:22,1,0,1.30199
293,2022-01-28-02:29:24,0,2,1.88610
294,2022-01-28-02:29:26,2,0,2.03632
295,2022-01-28-02:29:27,0,1,1.21800
296,2022-01-28-02:29:29,1,5,2.00631
297,2022-01-28-02:29:31,5,2,1.65031
298,2022-01-28-02:29:33,2,1,2.31950
299,2022-01-28-02:29:34,1,0,1.18854
300,2022-01-28-02:29:38,0,6,3.62266
301,2022-01-28-02:29:42,6,7,4.24189
302,2022-01-28-02:29:45,7,5,2.78640
303,2022-01-28-02:29:47,5,3,2.53497
304,2022-01-28-02:29:50,3,2,2.70586
305,2022-01-28-02:29:52,2,1,2.18968
306,2022-01-28-02:29:55,1,3,2.50036
307,2022-01-28-02:29:57,3,7,2.22581
308,2022-01-28-02:29:59,7,1,1.86052
309,2022-01-28-02:30:01,1,5,2.20095
310,2022-01-28-02:30:03,5,4,2.02249
311,2022-01-28-02:30:05,4,0,1.77815
312,2022-01-28-02:30:06,0,1,1.24013
313,2022-01-28-02:30:08,1,4,1.47522
314,2022-01-28-02:30:10,4,7,2.06738
315,2022-01-28-02:30:14,7,6,4.28038
316,2022-01-28-02:30:18,6,1,3.90561
317,2022-01-28-02:30:22,1,6,3.80697
318,2022-01-28-02:30:25,6,0,3.77506
319,2022-01-28-02:30:28,0,7,2.20044
320,2022-01-28-02:30:30,7,0,2.21922
321,2022-01-28-02:30:32,0,4,1.70862
322,2022-01-28-02:30:35,4,6,3.53940
323,2022-01-28-02:30:39,6,0,3.86783
324,2022-01-28-02:30:41,0,5,2.26617
325,2022-01-28-02:30:43,5,0,2.14630
326,2022-01-28-02:30:46,0,3,2.51850
327,2022-01-28-02:30:50,3,6,3.73274
328,2022-01-28-02:30:54,6,3,3.92019
329,2022-01-28-02:30:56,3,0,2.64877
330,2022-01-28-02:30:58,0,4,1.66268
331,2022-01-28-02:31:00,4,3,2.22941
332,2022-01-28-02:31:03,3,4,2.42241
333,2022-01-28-02:31:05,4,3,2.21203
334,2022-01-28-02:31:07,3,4,2.40037
335,2022-01-28-02:31:11,4,6,3.85306
336,2022-01-28-02:31:15,6,0,3.87670
337,2022-01-28-02:31:19,0,6,3.66391
338,2022-01-28-02:31:22,6,1,3.85718
339,2022-01-28-02:31:25,1,3,2.35004
340,2022-01-28-02:31:27,3,1,2.45117
341,2022-01-28-02:31:29,1,2,2.09738
342,2022-01-28-02:31:32,2,3,2.82917
343,2022-01-28-02:31:35,3,0,2.67849
344,2022-01-28-02:31:37,0,2,1.92937
345,2022-01-28-02:31:40,2,3,2.78727
346,2022-01-28-02:31:42,3,4,2.21850
347,2022-01-28-02:31:43,4,0,1.65146
348,2022-01-28-02:31:45,0,4,1.81267
349,2022-01-28-02:31:47,4,7,2.05459
350,2022-01-28-02:31:50,7,5,2.77844
351,2022-01-28-02:31:52,5,4,1.97854
352,2022-01-28-02:31:56,4,6,3.58748
353,2022-01-28-02:32:00,6,3,3.95914
354,2022-01-28-02:32:02,3,1,2.46652
355,2022-01-28-02:32:04,1,4,1.57802
356,2022-01-28-02:32:05,4,1,1.61974
357,2022-01-28-02:32:08,1,2,2.30249
358,2022-01-28-02:32:11,2,6,3.31505
359,2022-01-28-02:32:14,6,4,3.55128
360,2022-01-28-02:32:16,4,1,1.49133
361,2022-01-28-02:32:18,1,5,2.10573
362,2022-01-28-02:32:21,5,7,2.92805
363,2022-01-28-02:32:24,7,5,2.78724
364,2022-01-28-02:32:26,5,2,1.78710
365,2022-01-28-02:32:27,2,5,1.82965
366,2022-01-28-02:32:30,5,7,2.78387
367,2022-01-28-02:32:32,7,1,1.83763
368,2022-01-28-02:32:36,1,6,3.63721
369,2022-01-28-02:32:39,6,5,3.22026
370,2022-01-28-02:32:41,5,4,1.94828
371,2022-01-28-02:32:42,4,1,1.42267
372,2022-01-28-02:32:45,1,3,2.51481
373,2022-01-28-02:32:47,3,5,2.59257
374,2022-01-28-02:32:49,5,0,2.08293
375,2022-01-28-02:32:52,0,7,2.15943
376,2022-01-28-02:32:54,7,5,2.69042
377,2022-01-28-02:32:57,5,7,2.81050
378,2022-01-28-02:32:59,7,4,2.05708
379,2022-01-28-02:33:01,4,2,2.09287
380,2022-01-28-02:33:04,2,3,2.89809
381,2022-01-28-02:33:07,3,4,2.42615
382,2022-01-28-02:33:09,4,2,2.17567
383,2022-01-28-02:33:11,2,4,2.07476
384,2022-01-28-02:33:13,4,5,1.96755
385,2022-01-28-02:33:15,5,0,2.05574
386,2022-01-28-02:33:17,0,7,2.21580
387,2022-01-28-02:33:20,7,5,2.92916
388,2022-01-28-02:33:22,5,4,2.20332
389,2022-01-28-02:33:26,4,6,3.79995
390,2022-01-28-02:33:30,6,3,3.88340
391,2022-01-28-02:33:33,3,2,2.95158
392,2022-01-28-02:33:35,2,0,2.17234
393,2022-01-28-02:33:37,0,2,2.05652
394,2022-01-28-02:33:39,2,0,2.32190
395,2022-01-28-02:33:41,0,2,2.08234
396,2022-01-28-02:33:43,2,5,1.79974
397,2022-01-28-02:33:45,5,2,1.97237
398,2022-01-28-02:33:48,2,7,3.02985
399,2022-01-28-02:33:51,7,3,2.36270
400,2022-01-28-02:33:55,3,6,3.85793
401,2022-01-28-02:33:58,6,1,3.77798
402,2022-01-28-02:34:00,1,7,1.97516
403,2022-01-28-02:34:05,7,6,4.59464
404,2022-01-28-02:34:09,6,7,4.62055
405,2022-01-28-02:34:14,7,6,4.36406
406,2022-01-28-02:34:17,6,4,3.63073
407,2022-01-28-02:34:19,4,1,1.80550
408,2022-01-28-02:34:23,1,6,4.08058
409,2022-01-28-02:34:28,6,7,4.42033
410,2022-01-28-02:34:30,7,3,2.52925
411,2022-01-28-02:34:34,3,6,3.96399
412,2022-01-28-02:34:38,6,5,3.54195
413,2022-01-28-02:34:41,5,6,3.37457
414,2022-01-28-02:34:46,6,7,4.47825
415,2022-01-28-02:34:49,7,5,3.23477
416,2022-01-28-02:34:51,5,1,2.16166
417,2022-01-28-02:34:54,1,3,2.48906
418,2022-01-28-02:34:56,3,4,2.46084
419,2022-01-28-02:34:58,4,1,1.80605
420,2022-01-28-02:35:00,1,5,2.39349
421,2022-01-28-02:35:02,5,2,1.84542
422,2022-01-28-02:35:04,2,0,2.09942
423,2022-01-28-02:35:06,0,2,1.95644
424,2022-01-28-02:35:08,2,5,1.85365
425,2022-01-28-02:35:10,5,2,2.14098
426,2022-01-28-02:35:13,2,3,3.08468
427,2022-01-28-02:35:16,3,5,2.55331
428,2022-01-28-02:35:19,5,6,3.35105
429,2022-01-28-02:35:23,6,0,3.61629
430,2022-01-28-02:35:24,0,1,1.38518
431,2022-01-28-02:35:27,1,3,2.58275
432,2022-01-28-02:35:29,3,1,2.64983
433,2022-01-28-02:35:32,1,2,2.47313
434,2022-01-28-02:35:34,2,1,2.13173
435,2022-01-28-02:35:36,1,0,1.70641
436,2022-01-28-02:35:39,0,3,2.88612
437,2022-01-28-02:35:41,3,4,2.51564
438,2022-01-28-02:35:43,4,7,2.25864
439,2022-01-28-02:35:46,7,3,2.48649
440,2022-01-28-02:35:49,3,2,2.97046
441,2022-01-28-02:35:51,2,4,1.98372
442,2022-01-28-02:35:53,4,3,2.41562
443,2022-01-28-02:35:56,3,4,2.72440
444,2022-01-28-02:35:58,4,7,2.21385
445,2022-01-28-02:36:03,7,6,4.43379
446,2022-01-28-02:36:07,6,7,4.14291
447,2022-01-28-02:36:11,7,6,4.26644
448,2022-01-28-02:36:16,6,7,4.48076
449,2022-01-28-02:36:18,7,5,2.86372
450,2022-01-28-02:36:22,5,7,3.14816
451,2022-01-28-02:36:24,7,4,2.34775
452,2022-01-28-02:36:26,4,3,2.47653
453,2022-01-28-02:36:29,3,4,2.72626
454,2022-01-28-02:36:31,4,1,1.91560
455,2022-01-28-02:36:35,1,6,3.99652
456,2022-01-28-02:36:39,6,4,4.11311
457,2022-01-28-02:36:41,4,2,2.07376
458,2022-01-28-02:36:43,2,5,1.90347
459,2022-01-28-02:36:45,5,4,2.05448
460,2022-01-28-02:36:47,4,2,2.09053
461,2022-01-28-02:36:50,2,4,2.26186
462,2022-01-28-02:36:51,4,0,1.90909
463,2022-01-28-02:36:54,0,3,2.79333
464,2022-01-28-02:36:57,3,0,2.87468
465,2022-01-28-02:36:59,0,4,1.92255
466,2022-01-28-02:37:01,4,0,2.00938
467,2022-01-28-02:37:03,0,1,1.46201
468,2022-01-28-02:37:07,1,6,3.98641
469,2022-01-28-02:37:10,6,5,3.51148
470,2022-01-28-02:37:12,5,1,2.40861
471,2022-01-28-02:37:14,1,0,1.52005
472,2022-01-28-02:37:16,0,7,2.51645
473,2022-01-28-02:37:19,7,3,2.71861
474,2022-01-28-02:37:22,3,0,2.80961
475,2022-01-28-02:37:24,0,4,1.96894
476,2022-01-28-02:37:28,4,6,3.80757
477,2022-01-28-02:37:32,6,4,3.86947
478,2022-01-28-02:37:34,4,2,2.37189
479,2022-01-28-02:37:37,2,4,2.58516
480,2022-01-28-02:37:39,4,2,2.21499
481,2022-01-28-02:37:42,2,7,3.10839
482,2022-01-28-02:37:47,7,6,4.60081
483,2022-01-28-02:37:51,6,1,4.09743
484,2022-01-28-02:37:52,1,4,1.77903
485,2022-01-28-02:37:56,4,6,3.99664
486,2022-01-28-02:38:00,6,1,4.04827
487,2022-01-28-02:38:02,1,4,1.72444
488,2022-01-28-02:38:05,4,5,2.45132
489,2022-01-28-02:38:07,5,3,2.58205
490,2022-01-28-02:38:10,3,4,2.72637
491,2022-01-28-02:38:12,4,5,2.21347
492,2022-01-28-02:38:15,5,0,2.38464
493,2022-01-28-02:38:17,0,2,2.24259
494,2022-01-28-02:38:19,2,1,2.47756
495,2022-01-28-02:38:22,1,7,2.26941
496,2022-01-28-02:38:24,7,4,2.32005
497,2022-01-28-02:38:28,4,6,4.16713
498,2022-01-28-02:38:32,6,3,4.39452
499,2022-01-28-02:38:35,3,1,2.72576
500,2022-01-28-02:38:37,1,0,1.70956
501,2022-01-28-02:38:41,0,6,4.14187
502,2022-01-28-02:38:45,6,5,3.70982
503,2022-01-28-02:38:47,5,1,2.49317
504,2022-01-28-02:38:51,1,6,4.03461
505,2022-01-28-02:38:56,6,7,4.34567
506,2022-01-28-02:38:59,7,2,3.09974
507,2022-01-28-02:39:02,2,3,3.22580
508,2022-01-28-02:39:04,3,7,2.39666
509,2022-01-28-02:39:06,7,1,2.05299
510,2022-01-28-02:39:09,1,5,2.27368
511,2022-01-28-02:39:12,5,6,3.72046
512,2022-01-28-02:39:16,6,4,3.96245
513,2022-01-28-02:39:19,4,7,2.28082
514,2022-01-28-02:39:21,7,4,2.15566
515,2022-01-28-02:39:22,4,1,1.64396
516,2022-01-28-02:39:25,1,2,2.34846
517,2022-01-28-02:39:27,2,4,2.12134
518,2022-01-28-02:39:30,4,3,2.71691
519,2022-01-28-02:39:34,3,6,4.24048
520,2022-01-28-02:39:38,6,5,3.67075
521,2022-01-28-02:39:41,5,6,3.63658
522,2022-01-28-02:39:45,6,4,4.09111
523,2022-01-28-02:39:47,4,0,1.92097
524,2022-01-28-02:39:49,0,1,1.63333
525,2022-01-28-02:39:50,1,0,1.60107
526,2022-01-28-02:39:53,0,5,2.30002
527,2022-01-28-02:39:55,5,2,1.87029
528,2022-01-28-02:39:58,2,6,3.50910
529,2022-01-28-02:40:03,6,7,4.56029
530,2022-01-28-02:40:07,7,6,4.53458
531,2022-01-28-02:40:11,6,5,3.48254
532,2022-01-28-02:40:13,5,1,2.36416
533,2022-01-28-02:40:15,1,0,1.75691
534,2022-01-28-02:40:18,0,3,2.88772
535,2022-01-28-02:40:22,3,6,4.26634
536,2022-01-28-02:40:27,6,7,4.65229
537,2022-01-28-02:40:29,7,0,2.54998
538,2022-01-28-02:40:32,0,3,2.87037
539,2022-01-28-02:40:35,3,4,2.71515
540,2022-01-28-02:40:37,4,2,2.20756
541,2022-01-28-02:40:39,2,5,1.90101
542,2022-01-28-02:40:43,5,6,3.71711
543,2022-01-28-02:40:47,6,7,4.43024
544,2022-01-28-02:40:49,7,1,2.15767
545,2022-01-28-02:40:51,1,7,2.19860
546,2022-01-28-02:40:54,7,0,2.33620
547,2022-01-28-02:40:56,0,4,1.92611
548,2022-01-28-02:40:59,4,6,3.84213
549,2022-01-28-02:41:03,6,0,3.85459
550,2022-01-28-02:41:06,0,2,2.33858
551,2022-01-28-02:41:08,2,5,2.04400
552,2022-01-28-02:41:11,5,3,2.88310
553,2022-01-28-02:41:13,3,0,2.68488
554,2022-01-28-02:41:15,0,4,1.92784
555,2022-01-28-02:41:17,4,1,2.08128
556,2022-01-28-02:41:20,1,2,2.51780
557,2022-01-28-02:41:22,2,4,2.49735
558,2022-01-28-02:41:24,4,0,2.14497
559,2022-01-28-02:41:26,0,2,2.00235
560,2022-01-28-02:41:29,2,5,2.03621
561,2022-01-28-02:41:31,5,3,2.51855
562,2022-01-28-02:41:35,3,6,4.03479
563,2022-01-28-02:41:40,6,7,4.47460
564,2022-01-28-02:41:42,7,1,2.03345
565,2022-01-28-02:41:44,1,5,2.41610
566,2022-01-28-02:41:46,5,1,2.18539
567,2022-01-28-02:41:48,1,0,1.49574
568,2022-01-28-02:41:50,0,5,2.30560
569,2022-01-28-02:41:52,5,4,2.32487
570,2022-01-28-02:41:54,4,1,2.16999
571,2022-01-28-02:41:57,1,2,2.43188
572,2022-01-28-02:41:59,2,5,2.01909
573,2022-01-28-02:42:01,5,4,2.23403
574,2022-01-28-02:42:03,4,0,1.93900
575,2022-01-28-02:42:07,0,6,3.83998
576,2022-01-28-02:42:11,6,0,4.12826
577,2022-01-28-02:42:14,0,3,2.95613
578,2022-01-28-02:42:17,3,4,2.49707
579,2022-01-28-02:42:18,4,1,1.81917
580,2022-01-28-02:42:20,1,4,2.03339
