date,init_position,final_position,time
96,2022-01-26-16:41:57,4,3,2.829218
97,2022-01-26-16:42:01,3,4,3.277182
98,2022-01-26-16:42:04,4,3,2.861184
99,2022-01-26-16:42:08,3,4,4.374942
100,2022-01-26-16:42:12,4,2,4.470144
101,2022-01-26-16:42:16,2,7,3.769575
102,2022-01-26-16:42:20,7,2,3.411325
103,2022-01-26-16:42:24,2,6,4.411967
104,2022-01-26-16:42:28,6,4,4.524523
105,2022-01-26-16:42:31,4,7,2.871604
106,2022-01-26-16:42:35,7,6,3.318553
107,2022-01-26-16:42:38,6,3,3.116666
108,2022-01-26-16:42:41,3,7,3.076317
109,2022-01-26-16:42:46,7,6,5.134092
110,2022-01-26-16:42:51,6,1,4.592168
111,2022-01-26-16:42:54,1,2,3.109855
112,2022-01-26-16:42:57,2,1,3.103939
113,2022-01-26-16:43:00,1,3,3.556755
114,2022-01-26-16:43:04,3,4,3.190326
115,2022-01-26-16:43:06,4,7,2.486125
116,2022-01-26-16:43:09,7,2,3.408424
117,2022-01-26-16:43:14,2,6,4.444517
118,2022-01-26-16:43:19,6,3,5.532237
119,2022-01-26-16:43:24,3,5,4.112133
120,2022-01-26-16:43:27,5,1,3.079810
121,2022-01-26-16:43:29,1,5,2.725146
122,2022-01-26-16:43:33,5,1,3.439585
123,2022-01-26-16:43:36,1,5,2.736003
124,2022-01-26-16:43:38,5,2,2.618539
125,2022-01-26-16:43:43,2,6,4.383265
126,2022-01-26-16:43:47,6,0,4.079052
127,2022-01-26-16:43:50,0,6,3.517666
128,2022-01-26-16:43:54,6,4,4.083135
129,2022-01-26-16:43:57,4,1,2.442833
130,2022-01-26-16:44:00,1,5,3.063292
131,2022-01-26-16:44:03,5,3,3.318479
132,2022-01-26-16:44:06,3,7,2.579295
133,2022-01-26-16:44:09,7,5,3.140340
134,2022-01-26-16:44:12,5,1,2.786126
135,2022-01-26-16:44:14,1,4,2.182822
136,2022-01-26-16:44:17,4,0,2.915050
137,2022-01-26-16:44:19,0,1,1.793190
138,2022-01-26-16:44:20,1,0,1.775900
139,2022-01-26-16:44:23,0,3,3.065483
140,2022-01-26-16:44:27,3,7,3.895603
141,2022-01-26-16:44:32,7,3,4.267431
142,2022-01-26-16:44:35,3,2,3.559775
143,2022-01-26-16:44:38,2,0,2.860585
144,2022-01-26-16:44:41,0,3,3.093804
145,2022-01-26-16:44:47,3,2,5.580177
146,2022-01-26-16:44:52,2,0,5.235393
147,2022-01-26-16:44:57,0,6,4.626824
148,2022-01-26-16:45:01,6,5,4.552082
149,2022-01-26-16:45:04,5,0,3.280686
150,2022-01-26-16:45:07,0,4,2.623528
151,2022-01-26-16:45:10,4,3,2.941623
152,2022-01-26-16:45:12,3,6,2.564120
153,2022-01-26-16:45:16,6,1,3.491917
154,2022-01-26-16:45:20,1,6,4.006878
155,2022-01-26-16:45:25,6,1,4.677841
156,2022-01-26-16:45:29,1,3,3.905014
157,2022-01-26-16:45:32,3,1,3.297822
158,2022-01-26-16:45:35,1,6,3.497101
159,2022-01-26-16:45:39,6,1,3.739714
160,2022-01-26-16:45:43,1,6,4.194290
161,2022-01-26-16:45:48,6,1,4.349027
162,2022-01-26-16:45:50,1,5,2.635200
163,2022-01-26-16:45:54,5,6,3.502020
164,2022-01-26-16:45:58,6,4,4.443323
165,2022-01-26-16:46:01,4,7,3.059901
166,2022-01-26-16:46:07,7,3,5.454663
167,2022-01-26-16:46:10,3,2,3.390113
168,2022-01-26-16:46:16,2,5,5.579431
169,2022-01-26-16:46:18,5,1,2.674443
170,2022-01-26-16:46:21,1,2,2.525354
171,2022-01-26-16:46:23,2,0,2.231082
172,2022-01-26-16:46:26,0,4,2.389895
173,2022-01-26-16:46:29,4,3,3.626205
174,2022-01-26-16:46:33,3,2,3.986627
175,2022-01-26-16:46:37,2,3,4.134525
176,2022-01-26-16:46:41,3,2,3.211802
177,2022-01-26-16:46:45,2,3,3.975274
178,2022-01-26-16:46:48,3,4,3.156637
179,2022-01-26-16:46:50,4,7,2.455108
180,2022-01-26-16:46:56,7,0,5.696810
181,2022-01-26-16:47:00,0,5,3.710153
182,2022-01-26-16:47:04,5,3,4.236208
183,2022-01-26-16:47:09,3,7,4.970608
184,2022-01-26-16:47:13,7,5,4.275255
185,2022-01-26-16:47:16,5,3,3.053214
186,2022-01-26-16:47:19,3,6,2.752098
187,2022-01-26-16:47:23,6,1,3.904901
188,2022-01-26-16:47:26,1,2,3.223554
189,2022-01-26-16:47:31,2,6,4.754975
190,2022-01-26-16:47:35,6,7,4.216637
191,2022-01-26-16:47:39,7,4,3.812606
192,2022-01-26-16:47:42,4,6,3.374430
193,2022-01-26-16:47:46,6,7,3.917138
194,2022-01-26-16:47:50,7,6,3.660149
195,2022-01-26-16:47:54,6,2,4.353457
196,2022-01-26-16:47:57,2,1,3.049093
197,2022-01-26-16:48:02,1,6,4.709780
198,2022-01-26-16:48:06,6,2,3.826651
199,2022-01-26-16:48:11,2,1,5.022558
200,2022-01-26-16:48:16,1,3,5.048733
201,2022-01-26-16:48:20,3,2,4.172628
202,2022-01-26-16:48:22,2,1,2.531270
203,2022-01-26-16:48:27,1,6,4.637839
204,2022-01-26-16:48:32,6,5,4.795279
205,2022-01-26-16:48:36,5,3,4.366555
206,2022-01-26-16:48:41,3,7,4.832328
207,2022-01-26-16:48:45,7,5,3.736634
208,2022-01-26-16:48:49,5,6,3.739618
209,2022-01-26-16:48:54,6,1,5.435821
210,2022-01-26-16:48:56,1,0,1.821602
211,2022-01-26-16:48:58,0,1,2.244640
212,2022-01-26-16:49:00,1,0,1.935096
213,2022-01-26-16:49:04,0,6,4.307596
214,2022-01-26-16:49:09,6,0,4.376291
215,2022-01-26-16:49:14,0,6,5.508138
216,2022-01-26-16:49:18,6,7,3.530556
217,2022-01-26-16:49:21,7,3,3.066706
218,2022-01-26-16:49:24,3,7,3.192974
219,2022-01-26-16:49:29,7,6,5.094595
220,2022-01-26-16:49:34,6,0,5.207730
221,2022-01-26-16:49:37,0,5,3.024215
222,2022-01-26-16:49:41,5,1,3.336306
223,2022-01-26-16:49:43,1,0,1.979048
224,2022-01-26-16:49:45,0,1,1.851394
225,2022-01-26-16:49:47,1,7,2.398445
226,2022-01-26-16:49:50,7,1,2.559693
227,2022-01-26-16:49:53,1,2,3.042843
228,2022-01-26-16:49:55,2,5,2.395326
229,2022-01-26-16:49:58,5,0,2.940406
230,2022-01-26-16:50:00,0,1,1.866547
231,2022-01-26-16:50:02,1,4,2.274781
232,2022-01-26-16:50:04,4,1,2.292336
233,2022-01-26-16:50:07,1,4,2.401030
234,2022-01-26-16:50:11,4,6,3.864621
235,2022-01-26-16:50:14,6,7,3.155539
236,2022-01-26-16:50:18,7,5,4.577003
237,2022-01-26-16:50:21,5,2,2.429429
238,2022-01-26-16:50:24,2,7,3.410305
239,2022-01-26-16:50:31,7,6,6.175856
240,2022-01-26-16:50:35,6,4,4.392347
241,2022-01-26-16:50:38,4,3,3.122773
242,2022-01-26-16:50:41,3,6,2.792373
243,2022-01-26-16:50:46,6,0,4.947545
244,2022-01-26-16:50:49,0,5,2.874804
245,2022-01-26-16:50:53,5,4,4.107870
246,2022-01-26-16:50:57,4,1,4.409154
247,2022-01-26-16:51:00,1,7,2.755851
248,2022-01-26-16:51:05,7,6,4.872281
249,2022-01-26-16:51:10,6,3,5.471732
250,2022-01-26-16:51:13,3,5,3.005233
251,2022-01-26-16:51:16,5,1,2.609133
252,2022-01-26-16:51:20,1,3,3.734481
253,2022-01-26-16:51:23,3,4,3.812257
254,2022-01-26-16:51:26,4,5,2.820058
255,2022-01-26-16:51:29,5,0,2.786208
256,2022-01-26-16:51:31,0,1,2.252139
257,2022-01-26-16:51:34,1,7,2.466720
258,2022-01-26-16:51:36,7,1,2.245330
259,2022-01-26-16:51:40,1,6,4.321736
260,2022-01-26-16:51:44,6,7,3.306980
261,2022-01-26-16:51:48,7,3,4.200189
262,2022-01-26-16:51:51,3,0,3.495908
263,2022-01-26-16:51:55,0,3,3.332027
264,2022-01-26-16:52:00,3,4,4.987366
265,2022-01-26-16:52:05,4,6,4.923126
266,2022-01-26-16:52:07,6,3,2.740468
267,2022-01-26-16:52:12,3,4,4.793288
268,2022-01-26-16:52:17,4,5,4.937944
269,2022-01-26-16:52:21,5,6,3.696513
270,2022-01-26-16:52:24,6,5,3.578550
271,2022-01-26-16:52:28,5,6,3.953578
272,2022-01-26-16:52:33,6,4,4.584477
273,2022-01-26-16:52:36,4,3,3.078723
274,2022-01-26-16:52:40,3,6,4.375226
275,2022-01-26-16:52:45,6,1,4.223139
276,2022-01-26-16:52:48,1,2,3.323398
277,2022-01-26-16:52:52,2,6,4.488305
278,2022-01-26-16:52:57,6,5,4.530016
279,2022-01-26-16:53:02,5,3,4.754759
280,2022-01-26-16:53:05,3,2,3.769596
281,2022-01-26-16:53:08,2,4,2.835353
282,2022-01-26-16:53:11,4,2,2.972929
283,2022-01-26-16:53:15,2,7,3.573954
284,2022-01-26-16:53:18,7,6,3.153977
285,2022-01-26-16:53:23,6,2,4.693749
286,2022-01-26-16:53:28,2,0,4.963347
287,2022-01-26-16:53:30,0,1,1.950309
288,2022-01-26-16:53:33,1,2,2.784102
289,2022-01-26-16:53:36,2,7,3.662101
290,2022-01-26-16:53:39,7,3,3.139475
291,2022-01-26-16:53:43,3,1,4.176945
292,2022-01-26-16:53:46,1,4,2.146697
293,2022-01-26-16:53:50,4,6,4.687743
294,2022-01-26-16:53:55,6,5,4.482056
295,2022-01-26-16:53:58,5,3,2.882803
296,2022-01-26-16:54:03,3,4,5.220919
297,2022-01-26-16:54:06,4,3,2.919776
298,2022-01-26-16:54:10,3,7,4.527540
299,2022-01-26-16:54:13,7,2,3.020432
300,2022-01-26-16:54:18,2,6,4.366917
301,2022-01-26-16:54:22,6,4,4.559088
302,2022-01-26-16:54:27,4,5,4.302276
303,2022-01-26-16:54:32,5,4,5.054404
304,2022-01-26-16:54:38,4,1,6.570172
305,2022-01-26-16:54:41,1,5,2.651530
306,2022-01-26-16:54:43,5,2,2.370068
307,2022-01-26-16:54:48,2,3,4.283921
308,2022-01-26-16:54:51,3,6,2.796378
309,2022-01-26-16:54:56,6,5,5.338736
310,2022-01-26-16:55:00,5,3,4.121402
311,2022-01-26-16:55:04,3,7,3.944892
312,2022-01-26-16:55:08,7,3,4.463857
313,2022-01-26-16:55:12,3,4,3.150450
314,2022-01-26-16:55:14,4,7,2.763102
315,2022-01-26-16:55:19,7,3,5.052106
316,2022-01-26-16:55:24,3,4,4.437474
317,2022-01-26-16:55:27,4,2,3.357173
318,2022-01-26-16:55:31,2,7,3.746108
319,2022-01-26-16:55:35,7,3,4.012237
320,2022-01-26-16:55:38,3,5,3.470317
321,2022-01-26-16:55:42,5,6,3.755223
322,2022-01-26-16:55:47,6,1,4.873400
323,2022-01-26-16:55:50,1,2,2.926215
324,2022-01-26-16:55:53,2,0,3.074867
325,2022-01-26-16:55:57,0,5,4.258421
326,2022-01-26-16:56:01,5,0,3.497572
327,2022-01-26-16:56:06,0,6,4.806745
328,2022-01-26-16:56:11,6,1,4.970042
329,2022-01-26-16:56:13,1,7,2.575013
330,2022-01-26-16:56:16,7,3,3.093955
331,2022-01-26-16:56:20,3,0,3.266501
332,2022-01-26-16:56:22,0,1,1.974941
333,2022-01-26-16:56:24,1,7,2.410117
334,2022-01-26-16:56:27,7,0,3.154682
335,2022-01-26-16:56:30,0,2,2.656554
336,2022-01-26-16:56:32,2,4,2.296130
337,2022-01-26-16:56:34,4,1,2.440631
338,2022-01-26-16:56:37,1,7,2.284873
339,2022-01-26-16:56:41,7,6,3.851042
340,2022-01-26-16:56:43,6,3,2.746340
341,2022-01-26-16:56:47,3,0,3.299517
342,2022-01-26-16:56:49,0,2,2.260212
343,2022-01-26-16:56:51,2,5,2.370039
344,2022-01-26-16:56:54,5,2,2.760953
345,2022-01-26-16:56:56,2,5,2.265932
346,2022-01-26-16:56:59,5,0,2.964248
347,2022-01-26-16:57:05,0,3,5.339797
348,2022-01-26-16:57:09,3,1,4.367786
349,2022-01-26-16:57:12,1,7,2.627709
350,2022-01-26-16:57:15,7,2,3.473473
351,2022-01-26-16:57:19,2,3,3.557904
352,2022-01-26-16:57:23,3,7,4.250888
353,2022-01-26-16:57:27,7,6,3.944543
354,2022-01-26-16:57:32,6,2,4.554964
355,2022-01-26-16:57:34,2,4,2.787933
356,2022-01-26-16:57:40,4,2,5.233042
357,2022-01-26-16:57:44,2,6,4.466060
358,2022-01-26-16:57:50,6,3,5.559329
359,2022-01-26-16:57:52,3,6,2.857861
360,2022-01-26-16:57:55,6,3,2.866826
361,2022-01-26-16:58:00,3,1,4.327910
362,2022-01-26-16:58:01,1,0,1.681185
363,2022-01-26-16:58:04,0,2,2.648562
364,2022-01-26-16:58:07,2,4,2.674347
365,2022-01-26-16:58:09,4,0,2.704107
366,2022-01-26-16:58:12,0,2,2.246933
367,2022-01-26-16:58:15,2,7,3.287132
368,2022-01-26-16:58:18,7,0,2.873781
369,2022-01-26-16:58:22,0,5,4.680466
370,2022-01-26-16:58:25,5,4,2.684992
371,2022-01-26-16:58:27,4,1,2.091545
372,2022-01-26-16:58:29,1,0,1.900797
373,2022-01-26-16:58:32,0,4,2.443597
374,2022-01-26-16:58:35,4,3,3.020788
375,2022-01-26-16:58:39,3,4,4.020934
376,2022-01-26-16:58:41,4,0,2.464814
377,2022-01-26-16:58:44,0,5,2.958570
378,2022-01-26-16:58:50,5,2,5.901064
379,2022-01-26-16:58:54,2,7,4.410500
380,2022-01-26-16:59:00,7,1,5.201369
381,2022-01-26-16:59:02,1,0,2.296895
382,2022-01-26-16:59:05,0,7,2.702723
383,2022-01-26-16:59:08,7,5,3.754261
384,2022-01-26-16:59:12,5,3,3.506809
385,2022-01-26-16:59:17,3,4,5.321014
386,2022-01-26-16:59:23,4,7,5.380452
387,2022-01-26-16:59:26,7,0,3.048157
388,2022-01-26-16:59:28,0,2,2.592610
389,2022-01-26-16:59:31,2,0,2.994984
390,2022-01-26-16:59:35,0,3,3.264999
391,2022-01-26-16:59:38,3,5,3.078416
392,2022-01-26-16:59:41,5,1,3.335872
393,2022-01-26-16:59:46,1,6,4.896444
394,2022-01-26-16:59:50,6,4,4.458793
395,2022-01-26-16:59:53,4,5,2.631508
396,2022-01-26-16:59:57,5,2,3.638146
397,2022-01-26-17:00:00,2,4,3.171872
398,2022-01-26-17:00:02,4,5,2.719793
399,2022-01-26-17:00:05,5,1,2.663497
400,2022-01-26-17:00:08,1,2,2.922414
401,2022-01-26-17:00:10,2,5,2.042420
402,2022-01-26-17:00:12,5,1,2.329241
403,2022-01-26-17:00:14,1,0,1.628899
404,2022-01-26-17:00:18,0,5,3.557819
405,2022-01-26-17:00:22,5,6,4.479535
406,2022-01-26-17:00:28,6,3,5.836429
407,2022-01-26-17:00:32,3,2,4.352865
408,2022-01-26-17:00:35,2,0,2.353544
409,2022-01-26-17:00:37,0,1,2.088206
410,2022-01-26-17:00:40,1,2,3.044073
411,2022-01-26-17:00:42,2,5,2.425060
412,2022-01-26-17:00:45,5,1,3.143992
413,2022-01-26-17:00:48,1,0,2.272809
414,2022-01-26-17:00:50,0,4,2.049086
415,2022-01-26-17:00:54,4,6,4.382682
416,2022-01-26-17:00:59,6,3,4.978466
417,2022-01-26-17:01:02,3,4,2.975588
418,2022-01-26-17:01:06,4,6,4.307046
419,2022-01-26-17:01:11,6,4,4.331117
420,2022-01-26-17:01:13,4,1,2.237498
421,2022-01-26-17:01:15,1,4,2.112696
422,2022-01-26-17:01:18,4,7,2.700083
423,2022-01-26-17:01:21,7,1,2.743434
424,2022-01-26-17:01:24,1,5,3.366421
425,2022-01-26-17:01:27,5,0,3.372613
426,2022-01-26-17:01:29,0,1,1.892879
427,2022-01-26-17:01:32,1,2,2.487127
428,2022-01-26-17:01:36,2,6,4.065439
429,2022-01-26-17:01:40,6,4,4.451068
430,2022-01-26-17:01:43,4,7,2.905720
431,2022-01-26-17:01:47,7,2,3.754710
432,2022-01-26-17:01:49,2,5,2.305651
433,2022-01-26-17:01:53,5,1,3.479373
434,2022-01-26-17:01:55,1,7,2.746924
435,2022-01-26-17:01:58,7,3,3.117135
436,2022-01-26-17:02:01,3,5,2.775712
437,2022-01-26-17:02:05,5,3,3.655478
438,2022-01-26-17:02:09,3,5,3.886574
439,2022-01-26-17:02:12,5,0,3.287391
440,2022-01-26-17:02:17,0,6,4.567752
441,2022-01-26-17:02:20,6,3,3.291646
442,2022-01-26-17:02:24,3,0,3.888919
443,2022-01-26-17:02:27,0,3,3.146441
444,2022-01-26-17:02:31,3,1,3.778430
445,2022-01-26-17:02:34,1,5,3.112226
446,2022-01-26-17:02:38,5,6,4.469635
447,2022-01-26-17:02:43,6,1,4.836535
448,2022-01-26-17:02:45,1,4,2.288350
449,2022-01-26-17:02:50,4,6,4.473718
450,2022-01-26-17:02:55,6,3,4.966221
451,2022-01-26-17:02:58,3,1,3.059667
452,2022-01-26-17:03:01,1,2,3.003512
453,2022-01-26-17:03:04,2,1,2.766355
454,2022-01-26-17:03:06,1,2,2.667170
455,2022-01-26-17:03:11,2,1,4.267211
456,2022-01-26-17:03:13,1,0,1.940048
457,2022-01-26-17:03:16,0,5,3.477863
458,2022-01-26-17:03:21,5,2,5.078703
459,2022-01-26-17:03:27,2,0,5.779502
460,2022-01-26-17:03:30,0,2,2.763948
461,2022-01-26-17:03:33,2,0,2.794733
462,2022-01-26-17:03:35,0,4,2.620465
463,2022-01-26-17:03:38,4,3,2.930681
464,2022-01-26-17:03:42,3,5,3.723665
465,2022-01-26-17:03:46,5,2,4.465949
466,2022-01-26-17:03:52,2,1,5.411262
467,2022-01-26-17:03:55,1,5,3.323779
468,2022-01-26-17:03:59,5,4,3.497065
469,2022-01-26-17:04:02,4,5,2.967430
470,2022-01-26-17:04:05,5,4,3.030298
471,2022-01-26-17:04:08,4,5,3.151921
472,2022-01-26-17:04:14,5,4,6.055845
473,2022-01-26-17:04:19,4,5,4.719500
474,2022-01-26-17:04:22,5,1,2.984196
475,2022-01-26-17:04:24,1,0,2.073861
476,2022-01-26-17:04:26,0,1,2.404685
477,2022-01-26-17:04:31,1,6,4.935073
478,2022-01-26-17:04:37,6,1,5.774880
479,2022-01-26-17:04:41,1,6,4.439232
480,2022-01-26-17:04:48,6,3,6.880283
481,2022-01-26-17:04:51,3,4,3.121006
482,2022-01-26-17:04:54,4,0,2.400449
483,2022-01-26-17:04:56,0,4,2.557510
484,2022-01-26-17:05:00,4,3,3.932102
485,2022-01-26-17:05:04,3,0,3.390067
486,2022-01-26-17:05:07,0,3,3.533719
487,2022-01-26-17:05:11,3,7,4.034345
488,2022-01-26-17:05:16,7,4,4.873051
489,2022-01-26-17:05:21,4,7,4.601878
490,2022-01-26-17:05:24,7,6,3.563501
490,2022-01-26,17:05:30,6,2,6.337657
Goal has been aborted : Moveit failed to compute the plan.
