timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640068690544873984,"2021-12-21,06:38:10",10.1.1.7,6090,0.000,0.000,0.000,0.000,0.000,0.000
1640068692839386112,"2021-12-21,06:38:12",10.1.1.7,304,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068692845081088,"2021-12-21,06:38:12",10.1.1.7,0.31015896797180176,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068693150572032,"2021-12-21,06:38:13",10.1.1.7,303,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068693193538816,"2021-12-21,06:38:13",10.1.1.7,0.3467128276824951,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068693500510976,"2021-12-21,06:38:13",10.1.1.7,305,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068693507153920,"2021-12-21,06:38:13",10.1.1.7,0.31215882301330566,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068693821206016,"2021-12-21,06:38:13",10.1.1.7,311,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068693833015808,"2021-12-21,06:38:13",10.1.1.7,0.32341790199279785,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068694151756032,"2021-12-21,06:38:14",10.1.1.7,317,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068694161693952,"2021-12-21,06:38:14",10.1.1.7,0.32700014114379883,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068694481441024,"2021-12-21,06:38:14",10.1.1.7,318,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068694494025984,"2021-12-21,06:38:14",10.1.1.7,0.3310370445251465,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068694791745024,"2021-12-21,06:38:14",10.1.1.7,296,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068694848620800,"2021-12-21,06:38:14",10.1.1.7,0.3533298969268799,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068695153040896,"2021-12-21,06:38:15",10.1.1.7,302,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068695184425984,"2021-12-21,06:38:15",10.1.1.7,0.33376502990722656,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068695501862144,"2021-12-21,06:38:15",10.1.1.7,315,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068695539213824,"2021-12-21,06:38:15",10.1.1.7,0.35329604148864746,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068695862390016,"2021-12-21,06:38:15",10.1.1.7,321,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068695868120832,"2021-12-21,06:38:15",10.1.1.7,0.3271360397338867,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068696162580992,"2021-12-21,06:38:16",10.1.1.7,293,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068696184526848,"2021-12-21,06:38:16",10.1.1.7,0.31505584716796875,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068696492525056,"2021-12-21,06:38:16",10.1.1.7,306,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068696573426944,"2021-12-21,06:38:16",10.1.1.7,0.38773202896118164,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068696873622016,"2021-12-21,06:38:16",10.1.1.7,298,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068696905213952,"2021-12-21,06:38:16",10.1.1.7,0.3305032253265381,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068697211960064,"2021-12-21,06:38:17",10.1.1.7,305,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640068697228333824,"2021-12-21,06:38:17",10.1.1.7,0.3216369152069092,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640068697542507008,"2021-12-21,06:38:17",10.1.1.7,312,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640068697563958016,"2021-12-21,06:38:17",10.1.1.7,0.3342161178588867,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640068697892931072,"2021-12-21,06:38:17",10.1.1.7,327,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640068697984544000,"2021-12-21,06:38:17",10.1.1.7,0.4193580150604248,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640068698304869888,"2021-12-21,06:38:18",10.1.1.7,317,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640068698345379072,"2021-12-21,06:38:18",10.1.1.7,0.3593180179595947,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640068698702500096,"2021-12-21,06:38:18",10.1.1.7,355,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640068698737993984,"2021-12-21,06:38:18",10.1.1.7,0.3909449577331543,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640068699075761152,"2021-12-21,06:38:19",10.1.1.7,336,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640068699092984832,"2021-12-21,06:38:19",10.1.1.7,0.3537430763244629,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640068699405913088,"2021-12-21,06:38:19",10.1.1.7,311,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640068699483510016,"2021-12-21,06:38:19",10.1.1.7,0.3892099857330322,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640068699792349952,"2021-12-21,06:38:19",10.1.1.7,307,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640068699830717184,"2021-12-21,06:38:19",10.1.1.7,0.3458588123321533,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640068700142497024,"2021-12-21,06:38:20",10.1.1.7,307,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640068700193464064,"2021-12-21,06:38:20",10.1.1.7,0.3589210510253906,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640068700492388096,"2021-12-21,06:38:20",10.1.1.7,297,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640068700530934016,"2021-12-21,06:38:20",10.1.1.7,0.33597612380981445,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640068700852022016,"2021-12-21,06:38:20",10.1.1.7,318,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640068700862586112,"2021-12-21,06:38:20",10.1.1.7,0.32860493659973145,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640068701182216960,"2021-12-21,06:38:21",10.1.1.7,318,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640068701259675136,"2021-12-21,06:38:21",10.1.1.7,0.39579296112060547,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640068701573204992,"2021-12-21,06:38:21",10.1.1.7,312,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068701624603904,"2021-12-21,06:38:21",10.1.1.7,0.36344194412231445,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068701951795968,"2021-12-21,06:38:21",10.1.1.7,325,-0.270,-0.270,-0.270,0.000,0.000,0.000
