timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1643876895781328896,2022-02-03-08:28:15,10.1.1.2,6,-0.049,-0.041,-0.068,0.000,0.000,0.000
1643876895992064000,2022-02-03-08:28:15,10.1.1.2,17,-0.102,-0.102,-0.102,0.000,0.000,0.000
1643876896193254912,2022-02-03-08:28:16,10.1.1.2,17,-0.150,-0.150,-0.150,0.000,0.000,0.000
1643876896394174976,2022-02-03-08:28:16,10.1.1.2,17,-0.200,-0.200,-0.150,0.000,0.000,0.000
1643876896592498944,2022-02-03-08:28:16,10.1.1.2,14,-0.249,-0.249,-0.150,0.000,0.000,0.000
1643876896784467968,2022-02-03-08:28:16,10.1.1.2,5,-0.296,-0.296,-0.150,0.000,0.000,0.000
1643876896993155840,2022-02-03-08:28:16,10.1.1.2,12,-0.350,-0.350,-0.150,0.000,0.000,0.000
1643876897183664128,2022-02-03-08:28:17,10.1.1.2,1,-0.395,-0.395,-0.150,0.000,0.000,0.000
1643876897394306048,2022-02-03-08:28:17,10.1.1.2,8,-0.450,-0.400,-0.150,0.000,0.000,0.000
1643876897592870912,2022-02-03-08:28:17,10.1.1.2,6,-0.500,-0.400,-0.150,0.000,0.000,0.000
1643876897794522112,2022-02-03-08:28:17,10.1.1.2,7,-0.550,-0.400,-0.150,0.000,0.000,0.000
1643876897992809984,2022-02-03-08:28:17,10.1.1.2,4,-0.599,-0.400,-0.150,0.000,0.000,0.000
1643876898195479040,2022-02-03-08:28:18,10.1.1.2,6,-0.644,-0.400,-0.150,0.000,0.000,0.000
1643876898395534080,2022-02-03-08:28:18,10.1.1.2,1,-0.699,-0.400,-0.150,0.000,0.000,0.000
1643876898623902208,2022-02-03-08:28:18,10.1.1.2,26,-0.750,-0.400,-0.150,0.000,0.000,0.000
1643876898815529984,2022-02-03-08:28:18,10.1.1.2,18,-0.800,-0.400,-0.150,0.000,0.000,0.000
1643876899015602944,2022-02-03-08:28:19,10.1.1.2,17,-0.850,-0.400,-0.150,0.000,0.000,0.000
1643876899216009984,2022-02-03-08:28:19,10.1.1.2,17,-0.902,-0.400,-0.150,0.000,0.000,0.000
1643876899415374080,2022-02-03-08:28:19,10.1.1.2,15,-0.950,-0.400,-0.150,0.000,0.000,0.000
1643876899618278912,2022-02-03-08:28:19,10.1.1.2,17,-1.000,-0.400,-0.150,0.000,0.000,0.000
1643876899815431168,2022-02-03-08:28:19,10.1.1.2,12,-1.050,-0.400,-0.150,0.000,0.000,0.000
1643876900026187008,2022-02-03-08:28:20,10.1.1.2,22,-1.100,-0.400,-0.150,0.000,0.000,0.000
1643876900211220992,2022-02-03-08:28:20,10.1.1.2,5,-1.142,-0.400,-0.150,0.000,0.000,0.000
1643876900420972032,2022-02-03-08:28:20,10.1.1.2,14,-1.200,-0.400,-0.150,0.000,0.000,0.000
1643876900619424000,2022-02-03-08:28:20,10.1.1.2,12,-1.250,-0.400,-0.150,0.000,0.000,0.000
1643876900819070208,2022-02-03-08:28:20,10.1.1.2,11,-1.300,-0.400,-0.150,0.000,0.000,0.000
1643876901020196864,2022-02-03-08:28:21,10.1.1.2,11,-1.350,-0.400,-0.150,0.000,0.000,0.000
1643876901217814016,2022-02-03-08:28:21,10.1.1.2,8,-1.400,-0.400,-0.150,0.000,0.000,0.000
1643876901418471168,2022-02-03-08:28:21,10.1.1.2,8,-1.450,-0.400,-0.150,0.000,0.000,0.000
1643876901617414912,2022-02-03-08:28:21,10.1.1.2,5,-1.499,-0.400,-0.150,0.000,0.000,0.000
1643876901818377984,2022-02-03-08:28:21,10.1.1.2,5,-1.550,-0.400,-0.150,0.000,0.000,0.000
