"iteration,date,executiontime"
58,2022-02-09-01:34:48,0.73155
59,2022-02-09-01:34:49,0.78318
60,2022-02-09-01:34:50,1.11469
61,2022-02-09-01:34:51,1.09738
62,2022-02-09-01:34:51,0.42843
63,2022-02-09-01:34:52,0.77435
64,2022-02-09-01:34:52,0.42790
65,2022-02-09-01:34:53,0.65349
66,2022-02-09-01:34:54,1.17236
67,2022-02-09-01:34:55,0.85346
68,2022-02-09-01:34:56,0.63207
69,2022-02-09-01:34:56,0.74799
70,2022-02-09-01:34:57,0.43271
71,2022-02-09-01:34:58,0.76585
72,2022-02-09-01:34:59,0.83223
73,2022-02-09-01:34:59,0.72338
74,2022-02-09-01:35:00,0.83525
75,2022-02-09-01:35:01,0.69538
76,2022-02-09-01:35:01,0.51298
77,2022-02-09-01:35:02,0.59205
78,2022-02-09-01:35:03,0.62999
79,2022-02-09-01:35:03,0.66537
80,2022-02-09-01:35:04,0.68746
81,2022-02-09-01:35:04,0.55314
82,2022-02-09-01:35:05,0.44464
83,2022-02-09-01:35:06,0.78191
84,2022-02-09-01:35:07,1.05410
85,2022-02-09-01:35:08,0.84235
86,2022-02-09-01:35:08,0.79965
87,2022-02-09-01:35:09,0.95005
88,2022-02-09-01:35:10,0.72994
89,2022-02-09-01:35:11,0.85984
90,2022-02-09-01:35:12,0.85110
91,2022-02-09-01:35:13,0.90498
92,2022-02-09-01:35:14,0.96839
93,2022-02-09-01:35:14,0.61386
94,2022-02-09-01:35:15,0.47296
95,2022-02-09-01:35:15,0.62881
96,2022-02-09-01:35:16,0.45915
97,2022-02-09-01:35:16,0.56220
98,2022-02-09-01:35:17,0.43006
99,2022-02-09-01:35:17,0.46196
100,2022-02-09-01:35:18,0.95344
101,2022-02-09-01:35:19,1.06536
102,2022-02-09-01:35:20,0.77706
103,2022-02-09-01:35:21,0.75816
104,2022-02-09-01:35:22,0.71583
105,2022-02-09-01:35:23,1.01144
106,2022-02-09-01:35:23,0.83037
107,2022-02-09-01:35:24,0.71331
108,2022-02-09-01:35:25,0.56475
109,2022-02-09-01:35:25,0.83826
110,2022-02-09-01:35:26,1.02312
111,2022-02-09-01:35:27,0.80903
112,2022-02-09-01:35:28,0.79819
113,2022-02-09-01:35:29,0.83200
114,2022-02-09-01:35:30,0.90977
115,2022-02-09-01:35:31,0.94616
116,2022-02-09-01:35:31,0.36265
117,2022-02-09-01:35:32,0.68555
118,2022-02-09-01:35:32,0.53195
119,2022-02-09-01:35:33,0.52770
120,2022-02-09-01:35:33,0.55177
121,2022-02-09-01:35:34,0.70767
122,2022-02-09-01:35:35,0.77410
123,2022-02-09-01:35:36,0.88452
124,2022-02-09-01:35:37,1.12058
125,2022-02-09-01:35:38,0.73655
126,2022-02-09-01:35:38,0.76181
127,2022-02-09-01:35:39,0.95075
128,2022-02-09-01:35:40,0.88244
129,2022-02-09-01:35:41,0.70781
130,2022-02-09-01:35:42,0.83625
131,2022-02-09-01:35:42,0.51918
132,2022-02-09-01:35:43,0.62968
133,2022-02-09-01:35:43,0.50238
134,2022-02-09-01:35:44,0.75035
135,2022-02-09-01:35:45,1.00805
136,2022-02-09-01:35:46,0.85211
137,2022-02-09-01:35:47,0.71662
138,2022-02-09-01:35:47,0.64458
139,2022-02-09-01:35:48,0.73818
140,2022-02-09-01:35:49,1.07195
141,2022-02-09-01:35:50,1.01030
142,2022-02-09-01:35:51,0.44542
143,2022-02-09-01:35:51,0.70700
144,2022-02-09-01:35:52,0.42188
145,2022-02-09-01:35:53,0.85693
146,2022-02-09-01:35:54,1.07035
147,2022-02-09-01:35:54,0.46040
148,2022-02-09-01:35:55,0.61825
149,2022-02-09-01:35:56,0.80536
150,2022-02-09-01:35:57,0.92122
151,2022-02-09-01:35:57,0.45132
152,2022-02-09-01:35:58,0.53214
153,2022-02-09-01:35:59,1.00284
154,2022-02-09-01:36:00,1.09014
155,2022-02-09-01:36:01,1.09695
156,2022-02-09-01:36:01,0.72727
157,2022-02-09-01:36:02,0.78091
158,2022-02-09-01:36:03,0.54864
159,2022-02-09-01:36:04,0.81594
160,2022-02-09-01:36:04,0.55005
161,2022-02-09-01:36:05,0.70030
162,2022-02-09-01:36:05,0.52502
163,2022-02-09-01:36:06,0.80937
164,2022-02-09-01:36:07,0.97882
165,2022-02-09-01:36:08,0.44152
166,2022-02-09-01:36:09,0.93819
167,2022-02-09-01:36:09,0.86790
168,2022-02-09-01:36:10,0.75921
169,2022-02-09-01:36:11,0.90942
170,2022-02-09-01:36:12,1.05870
171,2022-02-09-01:36:13,0.80117
172,2022-02-09-01:36:14,0.90062
173,2022-02-09-01:36:14,0.59726
174,2022-02-09-01:36:15,0.90418
175,2022-02-09-01:36:16,1.07911
176,2022-02-09-01:36:17,0.87270
177,2022-02-09-01:36:18,0.70835
178,2022-02-09-01:36:19,0.57260
179,2022-02-09-01:36:19,0.50460
180,2022-02-09-01:36:20,0.85687
181,2022-02-09-01:36:21,0.63982
182,2022-02-09-01:36:21,0.54311
183,2022-02-09-01:36:22,0.56928
184,2022-02-09-01:36:22,0.71593
185,2022-02-09-01:36:23,0.58034
186,2022-02-09-01:36:24,0.88478
187,2022-02-09-01:36:24,0.55527
188,2022-02-09-01:36:25,0.80730
189,2022-02-09-01:36:26,0.83992
190,2022-02-09-01:36:27,0.43389
191,2022-02-09-01:36:27,0.77500
192,2022-02-09-01:36:28,0.44117
193,2022-02-09-01:36:29,1.02239
194,2022-02-09-01:36:30,1.06360
195,2022-02-09-01:36:31,0.82134
196,2022-02-09-01:36:32,1.06680
197,2022-02-09-01:36:33,1.03822
198,2022-02-09-01:36:33,0.64655
199,2022-02-09-01:36:34,0.89778
200,2022-02-09-01:36:35,0.56607
201,2022-02-09-01:36:35,0.53957
202,2022-02-09-01:36:36,0.97043
203,2022-02-09-01:36:37,0.72932
204,2022-02-09-01:36:38,0.58634
205,2022-02-09-01:36:38,0.54085
206,2022-02-09-01:36:39,0.60615
207,2022-02-09-01:36:40,1.14448
208,2022-02-09-01:36:41,1.01991
209,2022-02-09-01:36:42,0.88920
210,2022-02-09-01:36:43,0.85009
211,2022-02-09-01:36:44,0.80300
212,2022-02-09-01:36:44,0.78549
213,2022-02-09-01:36:45,0.65575
214,2022-02-09-01:36:46,0.89157
215,2022-02-09-01:36:47,0.96948
216,2022-02-09-01:36:47,0.56643
217,2022-02-09-01:36:48,0.49562
218,2022-02-09-01:36:48,0.43860
219,2022-02-09-01:36:49,0.55241
220,2022-02-09-01:36:50,0.85487
221,2022-02-09-01:36:51,0.92554
222,2022-02-09-01:36:51,0.65417
223,2022-02-09-01:36:52,0.45997
224,2022-02-09-01:36:52,0.51367
225,2022-02-09-01:36:53,0.87511
226,2022-02-09-01:36:54,0.99932
227,2022-02-09-01:36:55,0.64289
228,2022-02-09-01:36:55,0.50981
229,2022-02-09-01:36:56,0.75088
230,2022-02-09-01:36:57,0.53443
231,2022-02-09-01:36:57,0.81760
232,2022-02-09-01:36:58,0.86088
233,2022-02-09-01:36:59,0.84999
234,2022-02-09-01:37:00,0.88451
235,2022-02-09-01:37:01,0.81659
236,2022-02-09-01:37:02,0.82357
237,2022-02-09-01:37:03,1.11527
238,2022-02-09-01:37:03,0.64799
239,2022-02-09-01:37:04,0.68227
240,2022-02-09-01:37:05,0.61215
241,2022-02-09-01:37:05,0.69680
242,2022-02-09-01:37:06,0.44331
243,2022-02-09-01:37:07,0.64936
244,2022-02-09-01:37:07,0.82021
245,2022-02-09-01:37:08,0.80932
246,2022-02-09-01:37:09,0.55398
247,2022-02-09-01:37:09,0.62134
248,2022-02-09-01:37:10,0.86198
249,2022-02-09-01:37:11,0.45485
250,2022-02-09-01:37:11,0.52937
251,2022-02-09-01:37:12,1.03268
252,2022-02-09-01:37:13,1.01361
253,2022-02-09-01:37:14,0.81306
254,2022-02-09-01:37:15,0.73891
255,2022-02-09-01:37:16,1.21514
256,2022-02-09-01:37:17,0.86125
257,2022-02-09-01:37:17,0.57475
258,2022-02-09-01:37:18,0.58884
259,2022-02-09-01:37:19,0.84846
260,2022-02-09-01:37:20,0.98563
261,2022-02-09-01:37:21,0.98058
262,2022-02-09-01:37:22,0.70838
263,2022-02-09-01:37:22,0.61150
264,2022-02-09-01:37:23,0.81127
265,2022-02-09-01:37:24,0.61158
266,2022-02-09-01:37:24,0.81960
267,2022-02-09-01:37:25,0.65321
268,2022-02-09-01:37:26,0.73325
269,2022-02-09-01:37:27,0.88108
270,2022-02-09-01:37:28,0.83361
271,2022-02-09-01:37:28,0.90767
272,2022-02-09-01:37:30,1.06489
273,2022-02-09-01:37:30,0.87467
274,2022-02-09-01:37:31,0.84486
275,2022-02-09-01:37:32,0.48548
276,2022-02-09-01:37:32,0.72046
277,2022-02-09-01:37:33,1.04152
278,2022-02-09-01:37:34,0.83876
279,2022-02-09-01:37:35,0.59745
280,2022-02-09-01:37:36,0.65394
281,2022-02-09-01:37:36,0.67188
282,2022-02-09-01:37:37,0.69484
283,2022-02-09-01:37:38,0.99914
284,2022-02-09-01:37:39,1.05067
285,2022-02-09-01:37:40,0.55266
286,2022-02-09-01:37:41,0.95444
287,2022-02-09-01:37:42,1.05914
288,2022-02-09-01:37:42,0.83282
289,2022-02-09-01:37:43,0.63544
290,2022-02-09-01:37:44,0.80734
291,2022-02-09-01:37:45,0.83144
292,2022-02-09-01:37:46,1.04575
293,2022-02-09-01:37:47,0.87582
294,2022-02-09-01:37:48,0.96815
295,2022-02-09-01:37:49,1.00574
296,2022-02-09-01:37:49,0.66671
297,2022-02-09-01:37:50,0.78422
298,2022-02-09-01:37:51,0.72942
299,2022-02-09-01:37:52,0.89770
300,2022-02-09-01:37:53,1.09959
301,2022-02-09-01:37:54,1.15755
302,2022-02-09-01:37:55,0.82986
303,2022-02-09-01:37:56,0.91346
304,2022-02-09-01:37:56,0.79405
305,2022-02-09-01:37:57,0.73413
306,2022-02-09-01:37:58,0.85143
307,2022-02-09-01:37:59,0.56746
308,2022-02-09-01:38:00,1.00781
309,2022-02-09-01:38:01,1.16398
310,2022-02-09-01:38:02,1.20718
311,2022-02-09-01:38:03,0.86801
312,2022-02-09-01:38:04,0.85713
313,2022-02-09-01:38:05,1.05300
314,2022-02-09-01:38:06,0.76080
315,2022-02-09-01:38:06,0.59160
316,2022-02-09-01:38:07,0.98486
317,2022-02-09-01:38:08,1.02002
318,2022-02-09-01:38:09,0.67121
319,2022-02-09-01:38:10,0.93927
320,2022-02-09-01:38:10,0.65360
321,2022-02-09-01:38:11,0.71629
322,2022-02-09-01:38:12,0.86830
323,2022-02-09-01:38:13,0.60136
324,2022-02-09-01:38:13,0.88428
325,2022-02-09-01:38:14,0.61932
326,2022-02-09-01:38:15,0.73592
327,2022-02-09-01:38:16,0.97891
328,2022-02-09-01:38:17,1.01457
329,2022-02-09-01:38:17,0.63038
330,2022-02-09-01:38:18,0.76726
331,2022-02-09-01:38:19,0.98788
332,2022-02-09-01:38:20,0.96982
333,2022-02-09-01:38:21,0.87125
334,2022-02-09-01:38:22,0.79993
335,2022-02-09-01:38:23,0.98752
336,2022-02-09-01:38:24,0.68303
337,2022-02-09-01:38:24,0.82972
338,2022-02-09-01:38:25,0.68050
339,2022-02-09-01:38:26,0.63451
340,2022-02-09-01:38:27,0.84886
341,2022-02-09-01:38:28,1.02177
342,2022-02-09-01:38:28,0.77334
343,2022-02-09-01:38:29,0.65353
344,2022-02-09-01:38:30,0.53682
345,2022-02-09-01:38:30,0.42143
346,2022-02-09-01:38:31,1.00275
347,2022-02-09-01:38:32,0.67143
348,2022-02-09-01:38:32,0.67284
349,2022-02-09-01:38:33,0.55149
350,2022-02-09-01:38:34,0.67393
351,2022-02-09-01:38:35,1.13103
352,2022-02-09-01:38:35,0.81957
353,2022-02-09-01:38:36,0.97381
354,2022-02-09-01:38:37,0.95950
355,2022-02-09-01:38:38,0.88046
356,2022-02-09-01:38:39,0.51109
357,2022-02-09-01:38:40,1.04052
358,2022-02-09-01:38:41,0.73985
359,2022-02-09-01:38:41,0.91354
360,2022-02-09-01:38:42,0.86068
361,2022-02-09-01:38:43,0.50769
362,2022-02-09-01:38:44,0.90052
363,2022-02-09-01:38:44,0.55569
364,2022-02-09-01:38:45,0.96902
365,2022-02-09-01:38:46,0.88705
366,2022-02-09-01:38:47,0.63201
367,2022-02-09-01:38:48,0.84390
368,2022-02-09-01:38:48,0.70073
369,2022-02-09-01:38:49,0.79529
370,2022-02-09-01:38:50,1.12177
371,2022-02-09-01:38:51,1.00105
372,2022-02-09-01:38:52,1.07518
373,2022-02-09-01:38:53,1.03652
374,2022-02-09-01:38:54,0.72284
375,2022-02-09-01:38:55,0.90301
376,2022-02-09-01:38:56,0.88999
377,2022-02-09-01:38:57,1.04294
378,2022-02-09-01:38:57,0.53756
379,2022-02-09-01:38:58,0.64698
380,2022-02-09-01:38:59,1.34735
381,2022-02-09-01:39:00,0.97079
382,2022-02-09-01:39:01,0.61468
383,2022-02-09-01:39:02,0.67078
384,2022-02-09-01:39:03,0.87032
385,2022-02-09-01:39:03,0.74174
386,2022-02-09-01:39:04,0.85610
387,2022-02-09-01:39:05,0.88232
388,2022-02-09-01:39:06,0.54825
389,2022-02-09-01:39:06,0.79273
390,2022-02-09-01:39:07,0.48306
391,2022-02-09-01:39:08,0.88513
392,2022-02-09-01:39:08,0.59219
393,2022-02-09-01:39:09,0.88552
394,2022-02-09-01:39:10,0.94041
395,2022-02-09-01:39:11,0.74341
396,2022-02-09-01:39:12,0.65207
397,2022-02-09-01:39:12,0.67078
398,2022-02-09-01:39:13,0.71947
399,2022-02-09-01:39:14,1.06533
400,2022-02-09-01:39:15,0.82129
401,2022-02-09-01:39:16,0.72491
402,2022-02-09-01:39:16,0.82710
403,2022-02-09-01:39:17,0.53086
404,2022-02-09-01:39:18,0.70638
405,2022-02-09-01:39:18,0.65551
406,2022-02-09-01:39:19,0.98838
407,2022-02-09-01:39:20,1.06080
408,2022-02-09-01:39:21,0.89766
409,2022-02-09-01:39:22,0.94027
410,2022-02-09-01:39:23,0.77969
411,2022-02-09-01:39:24,0.74965
412,2022-02-09-01:39:25,0.87467
413,2022-02-09-01:39:26,0.94109
414,2022-02-09-01:39:26,0.75962
415,2022-02-09-01:39:27,0.90764
416,2022-02-09-01:39:28,0.85340
417,2022-02-09-01:39:29,0.82190
418,2022-02-09-01:39:30,0.91492
419,2022-02-09-01:39:31,0.93790
420,2022-02-09-01:39:32,0.94429
421,2022-02-09-01:39:33,0.89109
422,2022-02-09-01:39:33,0.70786
423,2022-02-09-01:39:34,0.92418
424,2022-02-09-01:39:35,0.91417
425,2022-02-09-01:39:36,0.91391
426,2022-02-09-01:39:37,1.04692
427,2022-02-09-01:39:38,0.81523
428,2022-02-09-01:39:39,0.68053
429,2022-02-09-01:39:39,0.80959
430,2022-02-09-01:39:40,0.88849
431,2022-02-09-01:39:42,1.23100
432,2022-02-09-01:39:43,1.01053
433,2022-02-09-01:39:44,1.06974
434,2022-02-09-01:39:44,0.71271
435,2022-02-09-01:39:45,0.49227
436,2022-02-09-01:39:46,0.71101
437,2022-02-09-01:39:47,0.92352
438,2022-02-09-01:39:47,0.80150
439,2022-02-09-01:39:48,0.82629
440,2022-02-09-01:39:49,1.09662
441,2022-02-09-01:39:50,0.56459
442,2022-02-09-01:39:51,0.86335
443,2022-02-09-01:39:52,0.88918
444,2022-02-09-01:39:53,1.00648
445,2022-02-09-01:39:54,1.06457
446,2022-02-09-01:39:55,0.88906
447,2022-02-09-01:39:56,0.98506
448,2022-02-09-01:39:56,0.93580
449,2022-02-09-01:39:58,1.09442
450,2022-02-09-01:39:58,0.90754
451,2022-02-09-01:39:59,0.90463
452,2022-02-09-01:40:00,0.65938
453,2022-02-09-01:40:01,0.75393
454,2022-02-09-01:40:02,0.81372
455,2022-02-09-01:40:02,0.90253
456,2022-02-09-01:40:03,0.88280
457,2022-02-09-01:40:04,0.69286
458,2022-02-09-01:40:05,0.71771
459,2022-02-09-01:40:06,0.83544
460,2022-02-09-01:40:07,1.08477
461,2022-02-09-01:40:08,0.93057
462,2022-02-09-01:40:08,0.60696
463,2022-02-09-01:40:09,0.57002
464,2022-02-09-01:40:10,0.98163
465,2022-02-09-01:40:11,0.88328
466,2022-02-09-01:40:12,1.19953
467,2022-02-09-01:40:12,0.59759
468,2022-02-09-01:40:13,0.95471
469,2022-02-09-01:40:14,0.85908
470,2022-02-09-01:40:15,0.74226
471,2022-02-09-01:40:16,1.12754
472,2022-02-09-01:40:17,1.09312
473,2022-02-09-01:40:18,0.88270
474,2022-02-09-01:40:19,1.11338
475,2022-02-09-01:40:21,1.25128
476,2022-02-09-01:40:21,0.88217
477,2022-02-09-01:40:22,0.99425
478,2022-02-09-01:40:23,0.79830
479,2022-02-09-01:40:24,0.76801
480,2022-02-09-01:40:25,0.73330
481,2022-02-09-01:40:25,0.62017
482,2022-02-09-01:40:26,0.94091
483,2022-02-09-01:40:27,0.68401
484,2022-02-09-01:40:28,1.10641
485,2022-02-09-01:40:29,0.97065
486,2022-02-09-01:40:30,0.81826
487,2022-02-09-01:40:31,1.10541
488,2022-02-09-01:40:32,0.87236
489,2022-02-09-01:40:33,1.22570
490,2022-02-09-01:40:34,1.16623
491,2022-02-09-01:40:35,0.76332
492,2022-02-09-01:40:36,1.03979
493,2022-02-09-01:40:37,0.84213
494,2022-02-09-01:40:38,1.18716
495,2022-02-09-01:40:39,1.26059
496,2022-02-09-01:40:40,0.90840
497,2022-02-09-01:40:41,0.84131
498,2022-02-09-01:40:42,0.95279
499,2022-02-09-01:40:43,0.56858
500,2022-02-09-01:40:44,1.30585
501,2022-02-09-01:40:45,1.30107
502,2022-02-09-01:40:46,0.99100
503,2022-02-09-01:40:47,0.72262
504,2022-02-09-01:40:48,1.44319
505,2022-02-09-01:40:49,0.74168
506,2022-02-09-01:40:50,0.95854
507,2022-02-09-01:40:51,0.56635
508,2022-02-09-01:40:51,0.80267
509,2022-02-09-01:40:53,1.11534
510,2022-02-09-01:40:54,1.14188
511,2022-02-09-01:40:55,0.98009
512,2022-02-09-01:40:56,1.11505
513,2022-02-09-01:40:57,0.77181
514,2022-02-09-01:40:58,1.04476
515,2022-02-09-01:40:58,0.73567
516,2022-02-09-01:40:59,0.87697
517,2022-02-09-01:41:00,0.88329
518,2022-02-09-01:41:01,0.75078
519,2022-02-09-01:41:02,0.89813
520,2022-02-09-01:41:02,0.72518
521,2022-02-09-01:41:03,0.81370
522,2022-02-09-01:41:04,1.04357
523,2022-02-09-01:41:05,0.89992
524,2022-02-09-01:41:06,1.13783
525,2022-02-09-01:41:07,0.82001
526,2022-02-09-01:41:08,0.81406
527,2022-02-09-01:41:09,0.97682
528,2022-02-09-01:41:10,1.08653
529,2022-02-09-01:41:11,1.10006
530,2022-02-09-01:41:13,1.43587
531,2022-02-09-01:41:14,0.98418
532,2022-02-09-01:41:15,1.16493
533,2022-02-09-01:41:16,1.04294
534,2022-02-09-01:41:17,0.87132
535,2022-02-09-01:41:18,0.98629
536,2022-02-09-01:41:18,0.63943
537,2022-02-09-01:41:19,0.74711
538,2022-02-09-01:41:20,0.74981
539,2022-02-09-01:41:21,1.03241
540,2022-02-09-01:41:22,1.12672
541,2022-02-09-01:41:23,1.27993
542,2022-02-09-01:41:24,0.75834
543,2022-02-09-01:41:25,0.86783
544,2022-02-09-01:41:26,0.77019
545,2022-02-09-01:41:27,0.97594
546,2022-02-09-01:41:27,0.85724
547,2022-02-09-01:41:28,0.72154
548,2022-02-09-01:41:29,1.17636
549,2022-02-09-01:41:31,1.11867
550,2022-02-09-01:41:32,0.99981
551,2022-02-09-01:41:33,1.00297
552,2022-02-09-01:41:33,0.98276
553,2022-02-09-01:41:34,0.65810
554,2022-02-09-01:41:35,0.84996
555,2022-02-09-01:41:36,1.01982
556,2022-02-09-01:41:37,0.64718
557,2022-02-09-01:41:38,0.96396
558,2022-02-09-01:41:39,0.89698
559,2022-02-09-01:41:39,0.72303
560,2022-02-09-01:41:40,0.82093
561,2022-02-09-01:41:41,0.95840
562,2022-02-09-01:41:42,0.68845
563,2022-02-09-01:41:43,0.81877
564,2022-02-09-01:41:43,0.80869
565,2022-02-09-01:41:44,0.98478
566,2022-02-09-01:41:45,1.10470
567,2022-02-09-01:41:47,1.27595
568,2022-02-09-01:41:48,1.01089
569,2022-02-09-01:41:48,0.73219
570,2022-02-09-01:41:49,0.95558
571,2022-02-09-01:41:50,0.89651
