"iteration,date,init_position,final_position,time"
153,2022-01-28-02:25:33,3,5,2.29015
154,2022-01-28-02:25:35,5,3,2.38821
155,2022-01-28-02:25:37,3,1,2.31387
156,2022-01-28-02:25:40,1,3,2.26402
157,2022-01-28-02:25:43,3,6,3.76631
158,2022-01-28-02:25:47,6,1,3.62664
159,2022-01-28-02:25:49,1,2,2.08720
160,2022-01-28-02:25:52,2,6,3.32850
161,2022-01-28-02:25:57,6,7,4.13804
162,2022-01-28-02:25:59,7,2,2.69634
163,2022-01-28-02:26:03,2,6,3.35589
164,2022-01-28-02:26:06,6,1,3.68511
165,2022-01-28-02:26:10,1,6,3.72285
166,2022-01-28-02:26:14,6,3,3.77181
167,2022-01-28-02:26:16,3,1,2.31598
168,2022-01-28-02:26:18,1,2,2.14058
169,2022-01-28-02:26:20,2,1,2.14633
170,2022-01-28-02:26:22,1,5,2.02076
171,2022-01-28-02:26:24,5,1,2.01232
172,2022-01-28-02:26:26,1,0,1.16301
173,2022-01-28-02:26:27,0,1,1.23375
174,2022-01-28-02:26:29,1,3,2.43105
175,2022-01-28-02:26:31,3,7,2.20617
176,2022-01-28-02:26:33,7,0,1.99084
177,2022-01-28-02:26:37,0,6,3.59353
178,2022-01-28-02:26:40,6,2,3.14810
179,2022-01-28-02:26:42,2,4,1.96063
180,2022-01-28-02:26:44,4,7,1.99731
181,2022-01-28-02:26:46,7,0,2.02308
182,2022-01-28-02:26:50,0,6,3.56677
183,2022-01-28-02:26:53,6,1,3.63606
184,2022-01-28-02:26:55,1,0,1.18847
185,2022-01-28-02:26:56,0,2,1.79696
186,2022-01-28-02:26:59,2,7,2.69095
187,2022-01-28-02:27:01,7,3,2.23794
188,2022-01-28-02:27:04,3,4,2.31549
189,2022-01-28-02:27:07,4,6,3.54945
190,2022-01-28-02:27:11,6,2,3.35088
191,2022-01-28-02:27:13,2,3,2.82443
192,2022-01-28-02:27:16,3,4,2.27339
193,2022-01-28-02:27:18,4,7,2.02877
194,2022-01-28-02:27:22,7,6,4.19866
195,2022-01-28-02:27:25,6,4,3.60187
196,2022-01-28-02:27:27,4,5,1.97848
197,2022-01-28-02:27:29,5,2,1.62245
198,2022-01-28-02:27:31,2,0,1.89868
199,2022-01-28-02:27:33,0,5,1.93125
200,2022-01-28-02:27:35,5,0,2.04057
201,2022-01-28-02:27:37,0,4,1.62729
202,2022-01-28-02:27:38,4,1,1.43199
203,2022-01-28-02:27:40,1,4,1.57769
204,2022-01-28-02:27:42,4,3,2.17042
205,2022-01-28-02:27:44,3,7,2.21652
206,2022-01-28-02:27:47,7,2,2.63596
207,2022-01-28-02:27:49,2,1,2.02515
208,2022-01-28-02:27:51,1,3,2.37566
209,2022-01-28-02:27:53,3,5,2.24827
210,2022-01-28-02:27:57,5,6,3.27151
211,2022-01-28-02:28:00,6,1,3.78380
212,2022-01-28-02:28:04,1,6,3.64198
213,2022-01-28-02:28:07,6,5,3.16957
214,2022-01-28-02:28:09,5,0,2.04153
215,2022-01-28-02:28:12,0,3,2.60263
216,2022-01-28-02:28:16,3,6,3.77275
217,2022-01-28-02:28:19,6,2,3.21099
218,2022-01-28-02:28:21,2,0,1.94695
219,2022-01-28-02:28:22,0,1,1.33101
220,2022-01-28-02:28:24,1,5,2.08899
221,2022-01-28-02:28:26,5,4,2.11496
222,2022-01-28-02:28:28,4,7,2.07584
223,2022-01-28-02:28:31,7,2,2.71250
224,2022-01-28-02:28:33,2,0,1.87616
225,2022-01-28-02:28:35,0,5,2.07291
226,2022-01-28-02:28:38,5,7,2.69950
227,2022-01-28-02:28:40,7,1,1.97788
228,2022-01-28-02:28:42,1,5,2.11980
229,2022-01-28-02:28:44,5,3,2.23808
230,2022-01-28-02:28:46,3,7,2.25404
231,2022-01-28-02:28:48,7,4,2.11613
232,2022-01-28-02:28:50,4,5,1.87720
233,2022-01-28-02:28:53,5,3,2.35013
234,2022-01-28-02:28:55,3,7,2.25061
235,2022-01-28-02:28:57,7,0,1.99283
236,2022-01-28-02:29:00,0,3,2.65171
237,2022-01-28-02:29:02,3,5,2.29288
238,2022-01-28-02:29:05,5,6,3.17602
239,2022-01-28-02:29:09,6,1,3.73426
240,2022-01-28-02:29:11,1,7,1.84411
241,2022-01-28-02:29:15,7,6,4.19900
242,2022-01-28-02:29:19,6,1,3.84531
243,2022-01-28-02:29:21,1,2,2.18000
244,2022-01-28-02:29:24,2,6,3.36873
245,2022-01-28-02:29:28,6,7,4.23226
246,2022-01-28-02:29:33,7,6,4.19828
247,2022-01-28-02:29:36,6,5,3.22106
248,2022-01-28-02:29:38,5,1,2.02455
249,2022-01-28-02:29:42,1,6,3.79901
250,2022-01-28-02:29:45,6,2,3.38440
251,2022-01-28-02:29:48,2,3,2.83624
252,2022-01-28-02:29:50,3,4,2.23456
253,2022-01-28-02:29:52,4,2,1.92179
254,2022-01-28-02:29:55,2,7,2.90302
255,2022-01-28-02:29:57,7,3,2.39152
256,2022-01-28-02:30:00,3,4,2.31315
257,2022-01-28-02:30:02,4,5,1.87931
258,2022-01-28-02:30:04,5,3,2.33597
259,2022-01-28-02:30:06,3,5,2.36806
260,2022-01-28-02:30:08,5,0,2.14182
261,2022-01-28-02:30:10,0,4,1.62767
262,2022-01-28-02:30:12,4,1,1.77041
263,2022-01-28-02:30:16,1,6,3.83501
264,2022-01-28-02:30:19,6,2,3.21621
265,2022-01-28-02:30:22,2,3,2.83065
266,2022-01-28-02:30:24,3,1,2.63756
267,2022-01-28-02:30:27,1,5,2.31772
268,2022-01-28-02:30:29,5,3,2.32310
269,2022-01-28-02:30:31,3,7,2.30754
270,2022-01-28-02:30:34,7,5,2.73469
271,2022-01-28-02:30:36,5,3,2.41135
272,2022-01-28-02:30:39,3,0,2.57814
273,2022-01-28-02:30:41,0,4,1.92299
274,2022-01-28-02:30:42,4,1,1.58038
275,2022-01-28-02:30:45,1,5,2.13329
276,2022-01-28-02:30:46,5,4,1.86713
277,2022-01-28-02:30:49,4,3,2.26452
278,2022-01-28-02:30:52,3,2,2.84878
279,2022-01-28-02:30:54,2,1,2.13657
280,2022-01-28-02:30:55,1,4,1.57162
281,2022-01-28-02:30:57,4,2,1.93798
282,2022-01-28-02:30:59,2,0,1.96807
283,2022-01-28-02:31:00,0,1,1.22371
284,2022-01-28-02:31:03,1,3,2.36599
285,2022-01-28-02:31:06,3,2,2.85655
286,2022-01-28-02:31:08,2,1,2.23614
287,2022-01-28-02:31:10,1,7,1.91928
288,2022-01-28-02:31:12,7,5,2.67667
289,2022-01-28-02:31:16,5,6,3.45470
290,2022-01-28-02:31:20,6,7,4.31970
291,2022-01-28-02:31:23,7,2,2.67056
292,2022-01-28-02:31:26,2,6,3.32100
293,2022-01-28-02:31:30,6,1,3.84397
294,2022-01-28-02:31:32,1,7,1.90290
295,2022-01-28-02:31:34,7,0,2.15839
296,2022-01-28-02:31:36,0,4,1.90351
297,2022-01-28-02:31:38,4,5,2.04410
298,2022-01-28-02:31:41,5,7,2.93153
299,2022-01-28-02:31:44,7,2,2.71504
300,2022-01-28-02:31:46,2,1,2.19620
301,2022-01-28-02:31:47,1,0,1.41233
302,2022-01-28-02:31:49,0,4,1.78386
303,2022-01-28-02:31:51,4,2,1.97130
304,2022-01-28-02:31:54,2,7,2.92656
305,2022-01-28-02:31:56,7,0,2.29005
306,2022-01-28-02:31:59,0,3,2.75769
307,2022-01-28-02:32:02,3,0,2.77153
308,2022-01-28-02:32:04,0,4,1.67149
309,2022-01-28-02:32:05,4,1,1.83563
310,2022-01-28-02:32:08,1,5,2.17775
311,2022-01-28-02:32:10,5,0,2.02464
312,2022-01-28-02:32:11,0,4,1.73802
313,2022-01-28-02:32:13,4,2,2.10073
314,2022-01-28-02:32:17,2,6,3.46272
315,2022-01-28-02:32:21,6,7,4.21585
316,2022-01-28-02:32:23,7,1,1.96892
317,2022-01-28-02:32:24,1,0,1.21489
318,2022-01-28-02:32:26,0,4,1.73183
319,2022-01-28-02:32:28,4,1,1.65730
320,2022-01-28-02:32:29,1,0,1.33523
321,2022-01-28-02:32:31,0,2,1.86719
322,2022-01-28-02:32:33,2,0,1.91457
323,2022-01-28-02:32:35,0,7,2.09886
324,2022-01-28-02:32:38,7,5,2.87487
325,2022-01-28-02:32:41,5,6,3.40541
326,2022-01-28-02:32:45,6,0,3.86626
327,2022-01-28-02:32:47,0,7,2.43131
328,2022-01-28-02:32:51,7,5,3.01873
329,2022-01-28-02:32:53,5,4,2.37361
330,2022-01-28-02:32:55,4,7,2.36059
331,2022-01-28-02:32:57,7,0,2.17896
332,2022-01-28-02:33:00,0,7,2.25553
333,2022-01-28-02:33:02,7,1,2.08345
334,2022-01-28-02:33:04,1,5,2.09205
335,2022-01-28-02:33:07,5,7,2.74355
336,2022-01-28-02:33:09,7,4,2.29977
337,2022-01-28-02:33:11,4,7,2.27466
338,2022-01-28-02:33:14,7,5,2.89211
339,2022-01-28-02:33:16,5,0,2.00261
340,2022-01-28-02:33:18,0,7,2.20459
341,2022-01-28-02:33:21,7,3,2.53441
342,2022-01-28-02:33:25,3,6,3.93373
343,2022-01-28-02:33:28,6,5,3.22536
344,2022-01-28-02:33:31,5,7,3.08656
345,2022-01-28-02:33:34,7,2,2.88173
346,2022-01-28-02:33:36,2,5,1.70797
347,2022-01-28-02:33:38,5,0,2.19357
348,2022-01-28-02:33:39,0,1,1.34052
349,2022-01-28-02:33:41,1,2,2.25085
350,2022-01-28-02:33:45,2,6,3.34217
351,2022-01-28-02:33:48,6,5,3.27544
352,2022-01-28-02:33:50,5,2,1.78377
353,2022-01-28-02:33:53,2,7,2.89400
354,2022-01-28-02:33:55,7,0,2.19090
355,2022-01-28-02:33:57,0,7,2.26601
356,2022-01-28-02:33:59,7,4,2.11975
357,2022-01-28-02:34:02,4,3,2.50960
358,2022-01-28-02:34:04,3,0,2.54635
359,2022-01-28-02:34:07,0,2,2.21216
360,2022-01-28-02:34:09,2,4,2.44845
361,2022-01-28-02:34:12,4,3,2.58782
362,2022-01-28-02:34:14,3,0,2.63412
363,2022-01-28-02:34:18,0,6,3.76907
364,2022-01-28-02:34:22,6,0,3.66822
365,2022-01-28-02:34:24,0,4,2.00860
366,2022-01-28-02:34:25,4,1,1.61523
367,2022-01-28-02:34:28,1,5,2.20338
368,2022-01-28-02:34:30,5,1,2.16767
369,2022-01-28-02:34:43,1,6,12.80768
370,2022-01-28-02:34:47,6,7,4.36234
371,2022-01-28-02:34:51,7,6,4.30582
372,2022-01-28-02:34:55,6,1,3.78292
373,2022-01-28-02:34:58,1,2,2.56744
374,2022-01-28-02:35:00,2,3,2.83730
375,2022-01-28-02:35:03,3,5,2.39290
376,2022-01-28-02:35:06,5,7,2.95747
377,2022-01-28-02:35:08,7,4,2.29331
378,2022-01-28-02:35:12,4,6,3.84877
379,2022-01-28-02:35:16,6,3,3.86918
380,2022-01-28-02:35:20,3,6,3.89375
381,2022-01-28-02:35:23,6,2,3.54662
382,2022-01-28-02:35:26,2,3,2.91390
383,2022-01-28-02:35:29,3,0,2.66822
384,2022-01-28-02:35:31,0,2,2.05442
385,2022-01-28-02:35:33,2,4,2.17520
386,2022-01-28-02:35:37,4,6,3.72149
387,2022-01-28-02:35:40,6,2,3.65014
388,2022-01-28-02:35:43,2,3,2.89536
389,2022-01-28-02:35:47,3,6,3.93825
390,2022-01-28-02:35:52,6,7,4.21369
391,2022-01-28-02:35:54,7,5,2.96036
392,2022-01-28-02:35:57,5,0,2.10129
393,2022-01-28-02:35:58,0,2,1.82448
394,2022-01-28-02:36:01,2,7,2.78998
395,2022-01-28-02:36:04,7,3,2.38595
396,2022-01-28-02:36:08,3,6,4.04991
397,2022-01-28-02:36:11,6,2,3.38945
398,2022-01-28-02:36:14,2,3,2.98122
399,2022-01-28-02:36:17,3,1,2.68139
400,2022-01-28-02:36:19,1,7,2.09531
401,2022-01-28-02:36:21,7,3,2.63493
402,2022-01-28-02:36:24,3,4,2.44772
403,2022-01-28-02:36:26,4,7,2.18564
404,2022-01-28-02:36:28,7,4,2.40194
405,2022-01-28-02:36:31,4,3,2.57298
406,2022-01-28-02:36:35,3,6,4.08481
407,2022-01-28-02:36:39,6,5,3.54705
408,2022-01-28-02:36:41,5,1,2.46781
409,2022-01-28-02:36:43,1,7,2.11904
410,2022-01-28-02:36:46,7,3,2.28618
411,2022-01-28-02:36:48,3,4,2.50421
412,2022-01-28-02:36:50,4,2,2.18604
413,2022-01-28-02:36:52,2,4,2.18305
414,2022-01-28-02:36:55,4,7,2.42802
415,2022-01-28-02:36:57,7,3,2.64793
416,2022-01-28-02:37:01,3,2,3.13476
417,2022-01-28-02:37:03,2,4,2.04735
418,2022-01-28-02:37:05,4,7,2.27658
419,2022-01-28-02:37:08,7,5,3.16848
420,2022-01-28-02:37:11,5,7,2.82959
421,2022-01-28-02:37:13,7,3,2.44317
422,2022-01-28-02:37:16,3,7,2.43609
423,2022-01-28-02:37:18,7,3,2.45634
424,2022-01-28-02:37:21,3,4,2.45702
425,2022-01-28-02:37:23,4,3,2.56431
426,2022-01-28-02:37:28,3,6,4.18865
427,2022-01-28-02:37:31,6,4,3.88505
428,2022-01-28-02:37:34,4,5,2.54307
429,2022-01-28-02:37:36,5,0,2.49300
430,2022-01-28-02:37:39,0,7,2.38072
431,2022-01-28-02:37:42,7,5,3.12703
432,2022-01-28-02:37:44,5,2,2.07511
433,2022-01-28-02:37:48,2,6,3.66290
434,2022-01-28-02:37:52,6,4,4.12066
435,2022-01-28-02:37:56,4,6,3.78166
436,2022-01-28-02:38:00,6,1,3.99803
437,2022-01-28-02:38:04,1,6,3.94113
438,2022-01-28-02:38:08,6,7,4.45603
439,2022-01-28-02:38:12,7,6,4.52002
440,2022-01-28-02:38:16,6,4,3.89371
441,2022-01-28-02:38:18,4,0,2.03126
442,2022-01-28-02:38:20,0,4,1.97692
443,2022-01-28-02:38:23,4,7,2.22900
444,2022-01-28-02:38:25,7,4,2.24772
445,2022-01-28-02:38:27,4,2,2.12804
446,2022-01-28-02:38:30,2,7,3.10604
447,2022-01-28-02:38:33,7,2,3.27654
448,2022-01-28-02:38:37,2,6,3.56883
449,2022-01-28-02:38:40,6,2,3.40838
450,2022-01-28-02:38:43,2,1,2.26989
451,2022-01-28-02:38:44,1,0,1.52420
452,2022-01-28-02:38:45,0,1,1.32366
453,2022-01-28-02:38:48,1,5,2.23307
454,2022-01-28-02:38:50,5,4,2.23666
455,2022-01-28-02:38:52,4,0,1.97763
456,2022-01-28-02:38:54,0,4,2.07084
457,2022-01-28-02:38:58,4,6,4.03980
458,2022-01-28-02:39:02,6,2,3.45055
459,2022-01-28-02:39:04,2,7,2.83689
460,2022-01-28-02:39:07,7,5,2.99084
461,2022-01-28-02:39:11,5,6,3.50217
462,2022-01-28-02:39:14,6,5,3.40889
463,2022-01-28-02:39:16,5,2,1.95709
464,2022-01-28-02:39:18,2,5,2.10784
465,2022-01-28-02:39:21,5,3,2.59336
466,2022-01-28-02:39:24,3,5,2.70081
467,2022-01-28-02:39:27,5,7,3.07961
468,2022-01-28-02:39:30,7,5,2.89555
469,2022-01-28-02:39:32,5,4,2.08291
470,2022-01-28-02:39:34,4,5,2.13803
471,2022-01-28-02:39:36,5,4,2.24785
472,2022-01-28-02:39:38,4,1,1.67323
473,2022-01-28-02:39:39,1,0,1.50872
474,2022-01-28-02:39:42,0,7,2.45078
475,2022-01-28-02:39:44,7,1,2.09392
476,2022-01-28-02:39:46,1,2,2.40262
477,2022-01-28-02:39:50,2,6,3.64946
478,2022-01-28-02:39:54,6,1,3.94896
479,2022-01-28-02:39:56,1,7,2.04605
480,2022-01-28-02:39:59,7,2,3.28063
481,2022-01-28-02:40:01,2,1,2.33164
482,2022-01-28-02:40:03,1,4,1.88633
483,2022-01-28-02:40:06,4,3,2.59145
484,2022-01-28-02:40:09,3,4,2.59522
485,2022-01-28-02:40:11,4,3,2.54049
486,2022-01-28-02:40:14,3,5,2.57483
487,2022-01-28-02:40:16,5,2,1.95197
488,2022-01-28-02:40:19,2,6,3.74856
489,2022-01-28-02:40:23,6,5,3.63013
490,2022-01-28-02:40:25,5,1,2.45588
491,2022-01-28-02:40:27,1,4,1.59213
492,2022-01-28-02:40:30,4,3,2.54373
493,2022-01-28-02:40:32,3,0,2.77138
494,2022-01-28-02:40:35,0,5,2.54544
495,2022-01-28-02:40:38,5,7,3.11161
496,2022-01-28-02:40:40,7,1,2.40027
497,2022-01-28-02:40:44,1,6,3.92082
498,2022-01-28-02:40:48,6,2,3.41952
499,2022-01-28-02:40:51,2,6,3.61110
500,2022-01-28-02:40:56,6,3,4.14836
501,2022-01-28-02:40:58,3,4,2.81949
502,2022-01-28-02:41:01,4,7,2.40179
503,2022-01-28-02:41:03,7,3,2.64864
504,2022-01-28-02:41:06,3,5,2.62902
505,2022-01-28-02:41:09,5,3,2.73044
506,2022-01-28-02:41:12,3,7,2.78764
507,2022-01-28-02:41:16,7,6,4.46168
508,2022-01-28-02:41:19,6,2,3.35027
509,2022-01-28-02:41:22,2,0,2.30031
510,2022-01-28-02:41:24,0,5,2.46967
511,2022-01-28-02:41:26,5,4,2.21116
512,2022-01-28-02:41:30,4,6,3.82822
513,2022-01-28-02:41:35,6,7,4.37895
514,2022-01-28-02:41:39,7,6,4.41007
515,2022-01-28-02:41:44,6,7,4.57425
516,2022-01-28-02:41:48,7,6,4.42136
517,2022-01-28-02:41:52,6,2,3.62561
518,2022-01-28-02:41:55,2,7,3.33282
519,2022-01-28-02:41:57,7,3,2.51030
520,2022-01-28-02:42:00,3,5,2.72151
521,2022-01-28-02:42:03,5,1,2.37191
522,2022-01-28-02:42:04,1,0,1.51804
523,2022-01-28-02:42:06,0,1,1.67837
524,2022-01-28-02:42:08,1,2,2.44349
525,2022-01-28-02:42:11,2,3,3.23365
526,2022-01-28-02:42:14,3,5,2.67918
527,2022-01-28-02:42:16,5,1,2.40211
528,2022-01-28-02:42:19,1,5,2.49058
529,2022-01-28-02:42:22,5,3,2.77766
530,2022-01-28-02:42:26,3,6,4.18235
531,2022-01-28-02:42:30,6,2,3.67730
532,2022-01-28-02:42:32,2,4,2.22460
533,2022-01-28-02:42:34,4,1,1.96183
534,2022-01-28-02:42:37,1,3,2.79591
535,2022-01-28-02:42:41,3,6,4.05539
536,2022-01-28-02:42:44,6,5,3.68370
537,2022-01-28-02:42:47,5,1,2.55827
538,2022-01-28-02:42:49,1,5,2.30452
539,2022-01-28-02:42:52,5,7,3.10440
540,2022-01-28-02:42:55,7,2,3.15884
541,2022-01-28-02:42:58,2,5,2.11949
542,2022-01-28-02:43:01,5,6,3.71661
543,2022-01-28-02:43:05,6,1,4.14513
544,2022-01-28-02:43:10,1,6,4.06990
545,2022-01-28-02:43:13,6,5,3.54214
546,2022-01-28-02:43:16,5,3,3.05170
547,2022-01-28-02:43:19,3,0,2.91534
548,2022-01-28-02:43:23,0,6,3.94569
549,2022-01-28-02:43:27,6,3,4.16494
550,2022-01-28-02:43:30,3,0,2.98666
551,2022-01-28-02:43:32,0,1,1.56295
552,2022-01-28-02:43:34,1,5,2.67243
553,2022-01-28-02:43:36,5,2,2.02530
554,2022-01-28-02:43:40,2,6,3.68584
555,2022-01-28-02:43:44,6,5,3.97148
556,2022-01-28-02:43:47,5,4,2.53633
557,2022-01-28-02:43:49,4,5,2.40157
558,2022-01-28-02:43:51,5,0,2.40702
559,2022-01-28-02:43:55,0,6,3.99364
560,2022-01-28-02:44:00,6,3,4.33681
561,2022-01-28-02:44:03,3,0,2.84342
562,2022-01-28-02:44:05,0,7,2.42386
563,2022-01-28-02:44:07,7,3,2.46054
564,2022-01-28-02:44:12,3,6,4.30137
565,2022-01-28-02:44:16,6,7,4.48237
566,2022-01-28-02:44:19,7,5,3.01729
567,2022-01-28-02:44:23,5,6,3.60743
568,2022-01-28-02:44:27,6,3,4.30047
569,2022-01-28-02:44:31,3,6,3.92507
570,2022-01-28-02:44:35,6,1,4.21639
571,2022-01-28-02:44:40,1,6,4.24095
572,2022-01-28-02:44:43,6,5,3.40458
573,2022-01-28-02:44:45,5,4,2.48597
574,2022-01-28-02:44:48,4,7,2.33830
575,2022-01-28-02:44:51,7,2,3.09928
576,2022-01-28-02:44:53,2,4,2.38267
577,2022-01-28-02:44:56,4,7,2.57879
578,2022-01-28-02:44:58,7,3,2.55656
579,2022-01-28-02:45:01,3,0,2.75678
580,2022-01-28-02:45:04,0,7,2.43137
