timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640078289803617024,"2021-12-21,09:18:04",10.1.1.5,49387,0.000,0.000,0.000,0.000,0.000,0.000
1640078295216489984,"2021-12-21,09:18:13",10.1.1.5,3121,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640078295263959040,"2021-12-21,09:18:15",10.1.1.5,4.477829933166504,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640078295597903104,"2021-12-21,09:18:15",10.1.1.5,332,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640078295608942080,"2021-12-21,09:18:15",10.1.1.5,0.3437330722808838,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640078302064898048,"2021-12-21,09:18:17",10.1.1.5,1.454394817352295,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640078309382018048,"2021-12-21,09:18:29",10.1.1.5,7044,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640078309970650880,"2021-12-21,09:18:29",10.1.1.5,7.63352108001709,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640078310263816960,"2021-12-21,09:18:30",10.1.1.5,290,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640078310296557056,"2021-12-21,09:18:30",10.1.1.5,0.3238492012023926,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640078310616268032,"2021-12-21,09:18:30",10.1.1.5,316,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640078310657531136,"2021-12-21,09:18:30",10.1.1.5,0.3573758602142334,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640078310984807936,"2021-12-21,09:18:30",10.1.1.5,323,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640078310990013952,"2021-12-21,09:18:30",10.1.1.5,0.3301811218261719,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640078312731832064,"2021-12-21,09:18:31",10.1.1.5,326,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640078316960613120,"2021-12-21,09:18:32",10.1.1.5,1.9233429431915283,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640078318305324032,"2021-12-21,09:18:38",10.1.1.5,1277,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640078318353150976,"2021-12-21,09:18:38",10.1.1.5,1.3252949714660645,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640078318677260032,"2021-12-21,09:18:38",10.1.1.5,311,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640078318688582912,"2021-12-21,09:18:38",10.1.1.5,0.32264089584350586,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640078319033688064,"2021-12-21,09:18:39",10.1.1.5,343,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640078319049037056,"2021-12-21,09:18:39",10.1.1.5,0.35788798332214355,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640078319410043904,"2021-12-21,09:18:39",10.1.1.5,359,-0.120,-0.120,-0.120,0.000,0.000,0.000
