timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640645341767827968,2021-12-27-22:49:01,10.1.1.2,1640645341767.146,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645345843333120,2021-12-27-22:49:05,10.1.1.2,16,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645347958672896,2021-12-27-22:49:07,10.1.1.2,11,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645350098511104,2021-12-27-22:49:10,10.1.1.2,10,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645352251720960,2021-12-27-22:49:12,10.1.1.2,12,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645354411601920,2021-12-27-22:49:14,10.1.1.2,7,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645356520844032,2021-12-27-22:49:16,10.1.1.2,11,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645358648808960,2021-12-27-22:49:18,10.1.1.2,15,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645360774893056,2021-12-27-22:49:20,10.1.1.2,7,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645362895490816,2021-12-27-22:49:22,10.1.1.2,11,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645365015068160,2021-12-27-22:49:25,10.1.1.2,4,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645367175664896,2021-12-27-22:49:27,10.1.1.2,7,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645369294701056,2021-12-27-22:49:29,10.1.1.2,17,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645371391150848,2021-12-27-22:49:31,10.1.1.2,4,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645373554044928,2021-12-27-22:49:33,10.1.1.2,9,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645375706190080,2021-12-27-22:49:35,10.1.1.2,13,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645377824590848,2021-12-27-22:49:37,10.1.1.2,14,-0.000,-0.000,0.000,-0.000,0.000,0.000
1640645379981217024,2021-12-27-22:49:39,10.1.1.2,12,-0.000,-0.000,0.000,-0.000,0.000,0.000
