"iteration,date,init_position,final_position,time"
55,2022-01-28-06:22:10,3,4,16.52285
56,2022-01-28-06:22:24,4,1,10.69660
57,2022-01-28-06:23:03,1,0,34.83894
58,2022-01-28-06:23:06,0,4,2.97341
59,2022-01-28-06:23:08,4,5,1.85515
60,2022-01-28-06:23:11,5,7,2.82021
61,2022-01-28-06:23:13,7,2,2.77910
62,2022-01-28-06:23:16,2,3,3.10505
63,2022-01-28-06:23:19,3,2,2.72860
64,2022-01-28-06:23:21,2,4,1.87632
65,2022-01-28-06:23:28,4,5,6.41672
66,2022-01-28-06:23:31,5,6,3.31672
67,2022-01-28-06:23:35,6,0,3.73007
68,2022-01-28-06:23:36,0,4,1.70528
69,2022-01-28-06:23:39,4,6,3.08078
70,2022-01-28-06:23:42,6,5,2.79151
71,2022-01-28-06:23:45,5,3,2.47067
72,2022-01-28-06:23:47,3,0,2.75987
73,2022-01-28-06:23:49,0,2,1.83939
74,2022-01-28-06:23:51,2,4,1.95347
75,2022-01-28-06:23:55,4,6,3.69758
76,2022-01-28-06:23:59,6,1,3.83725
77,2022-01-28-06:24:01,1,2,2.22185
78,2022-01-28-06:24:03,2,0,2.01892
79,2022-01-28-06:24:05,0,7,2.13229
80,2022-01-28-06:24:08,7,2,2.64866
81,2022-01-28-06:24:11,2,3,3.20718
82,2022-01-28-06:24:14,3,7,3.32463
83,2022-01-28-06:24:17,7,6,2.67707
84,2022-01-28-06:24:20,6,2,3.56928
85,2022-01-28-06:24:24,2,7,3.36563
86,2022-01-28-06:24:27,7,6,2.73485
87,2022-01-28-06:24:30,6,4,3.71015
88,2022-01-28-06:24:33,4,3,2.29410
89,2022-01-28-06:24:36,3,6,3.66667
90,2022-01-28-06:24:39,6,7,2.70237
91,2022-01-28-06:24:44,7,5,4.55033
92,2022-01-28-06:24:47,5,2,3.79639
93,2022-01-28-06:24:51,2,6,3.27983
94,2022-01-28-06:24:54,6,5,3.38120
95,2022-01-28-06:24:57,5,7,3.02150
96,2022-01-28-06:25:00,7,6,2.68833
97,2022-01-28-06:25:03,6,5,3.48439
98,2022-01-28-06:25:06,5,7,2.75957
99,2022-01-28-06:25:09,7,3,3.44567
100,2022-01-28-06:25:12,3,4,2.38614
101,2022-01-28-06:25:14,4,5,1.99456
102,2022-01-28-06:25:16,5,3,2.54530
103,2022-01-28-06:25:19,3,1,2.58714
104,2022-01-28-06:25:23,1,6,3.81339
105,2022-01-28-06:25:27,6,4,4.11219
106,2022-01-28-06:25:29,4,3,2.30063
107,2022-01-28-06:25:33,3,4,4.03573
108,2022-01-28-06:25:38,4,2,4.91980
109,2022-01-28-06:25:42,2,6,3.46641
110,2022-01-28-06:25:45,6,2,3.86353
111,2022-01-28-06:25:48,2,1,2.19123
112,2022-01-28-06:25:50,1,5,2.24090
113,2022-01-28-06:25:53,5,3,3.51112
114,2022-01-28-06:25:56,3,2,2.80926
115,2022-01-28-06:26:01,2,0,4.37052
116,2022-01-28-06:26:03,0,3,2.62992
117,2022-01-28-06:26:05,3,4,2.31247
118,2022-01-28-06:26:07,4,5,1.88481
119,2022-01-28-06:26:09,5,2,1.64980
120,2022-01-28-06:26:11,2,0,1.94034
121,2022-01-28-06:26:13,0,4,1.70897
122,2022-01-28-06:26:15,4,7,2.16068
123,2022-01-28-06:26:19,7,5,3.83548
124,2022-01-28-06:26:22,5,7,2.97095
125,2022-01-28-06:26:25,7,1,3.80416
126,2022-01-28-06:26:28,1,5,2.32062
127,2022-01-28-06:26:31,5,3,2.98356
128,2022-01-28-06:26:33,3,6,2.39328
129,2022-01-28-06:26:36,6,0,2.99374
130,2022-01-28-06:26:38,0,7,2.05237
131,2022-01-28-06:26:40,7,1,1.97563
132,2022-01-28-06:26:42,1,4,1.54129
133,2022-01-28-06:26:44,4,5,1.91650
134,2022-01-28-06:26:46,5,4,2.24156
135,2022-01-28-06:26:48,4,5,1.91954
136,2022-01-28-06:26:50,5,2,1.76603
137,2022-01-28-06:26:52,2,1,2.14167
138,2022-01-28-06:26:54,1,5,2.26491
139,2022-01-28-06:26:57,5,7,2.74806
140,2022-01-28-06:27:00,7,0,3.44347
141,2022-01-28-06:27:02,0,7,2.08688
142,2022-01-28-06:27:05,7,0,2.63680
143,2022-01-28-06:27:06,0,1,1.43785
144,2022-01-28-06:27:08,1,4,1.78979
145,2022-01-28-06:27:13,4,2,4.65611
146,2022-01-28-06:27:17,2,5,4.37542
147,2022-01-28-06:27:21,5,3,3.72794
148,2022-01-28-06:27:24,3,6,3.38049
149,2022-01-28-06:27:29,6,0,4.25740
150,2022-01-28-06:27:30,0,1,1.38037
151,2022-01-28-06:27:33,1,6,2.81470
152,2022-01-28-06:27:37,6,7,3.94350
153,2022-01-28-06:27:40,7,3,3.44216
154,2022-01-28-06:27:43,3,1,3.09006
155,2022-01-28-06:27:45,1,0,1.57283
156,2022-01-28-06:27:46,0,1,1.29834
157,2022-01-28-06:27:48,1,7,1.97345
158,2022-01-28-06:27:50,7,1,1.84104
159,2022-01-28-06:27:51,1,0,1.22097
160,2022-01-28-06:27:53,0,7,2.27003
161,2022-01-28-06:27:57,7,5,3.09569
162,2022-01-28-06:28:00,5,7,3.04416
163,2022-01-28-06:28:02,7,6,2.73162
164,2022-01-28-06:28:06,6,0,4.05222
165,2022-01-28-06:28:10,0,6,3.99585
166,2022-01-28-06:28:14,6,4,3.54120
167,2022-01-28-06:28:18,4,7,4.59153
168,2022-01-28-06:28:21,7,1,2.03470
169,2022-01-28-06:28:23,1,3,2.61275
170,2022-01-28-06:28:26,3,0,2.59818
171,2022-01-28-06:28:30,0,6,3.83459
172,2022-01-28-06:28:33,6,4,3.69771
173,2022-01-28-06:28:37,4,6,3.84364
174,2022-01-28-06:28:41,6,4,4.38332
175,2022-01-28-06:28:45,4,6,3.81310
176,2022-01-28-06:28:49,6,2,3.57669
177,2022-01-28-06:28:54,2,0,5.15792
178,2022-01-28-06:28:57,0,5,2.67827
179,2022-01-28-06:29:00,5,7,2.91552
180,2022-01-28-06:29:03,7,6,2.87766
181,2022-01-28-06:29:06,6,1,3.96285
182,2022-01-28-06:29:09,1,2,2.25132
183,2022-01-28-06:29:11,2,1,2.25926
184,2022-01-28-06:29:16,1,6,4.79577
185,2022-01-28-06:29:19,6,5,3.52591
186,2022-01-28-06:29:22,5,3,2.62164
187,2022-01-28-06:29:24,3,4,2.38072
188,2022-01-28-06:29:26,4,5,1.86586
189,2022-01-28-06:29:29,5,7,2.77189
190,2022-01-28-06:29:32,7,2,2.70360
191,2022-01-28-06:29:34,2,0,2.07044
192,2022-01-28-06:29:35,0,1,1.37782
193,2022-01-28-06:29:37,1,4,1.51783
194,2022-01-28-06:29:39,4,3,2.44923
195,2022-01-28-06:29:42,3,7,2.48457
196,2022-01-28-06:29:44,7,4,2.19090
197,2022-01-28-06:29:46,4,7,2.09367
198,2022-01-28-06:29:49,7,6,3.17356
199,2022-01-28-06:29:53,6,2,3.66989
200,2022-01-28-06:29:55,2,1,2.21381
201,2022-01-28-06:29:57,1,5,2.54802
202,2022-01-28-06:30:00,5,3,2.93792
203,2022-01-28-06:30:03,3,1,2.68769
204,2022-01-28-06:30:04,1,0,1.31827
205,2022-01-28-06:30:07,0,6,2.99765
206,2022-01-28-06:30:10,6,7,2.80769
207,2022-01-28-06:30:13,7,5,3.08861
208,2022-01-28-06:30:16,5,0,2.47047
209,2022-01-28-06:30:18,0,4,1.74468
210,2022-01-28-06:30:20,4,3,2.57197
211,2022-01-28-06:30:24,3,7,3.67166
212,2022-01-28-06:30:28,7,3,3.74725
213,2022-01-28-06:30:30,3,5,2.68759
214,2022-01-28-06:30:33,5,0,2.75536
215,2022-01-28-06:30:36,0,6,3.38293
216,2022-01-28-06:30:41,6,4,4.20982
217,2022-01-28-06:30:44,4,7,3.38337
218,2022-01-28-06:30:48,7,2,3.91783
219,2022-01-28-06:30:50,2,4,2.08085
220,2022-01-28-06:30:52,4,3,2.24952
221,2022-01-28-06:30:56,3,6,3.73821
222,2022-01-28-06:30:59,6,4,3.04796
223,2022-01-28-06:31:03,4,6,4.05306
224,2022-01-28-06:31:07,6,1,4.06018
225,2022-01-28-06:31:10,1,5,2.90135
226,2022-01-28-06:31:12,5,2,2.21191
227,2022-01-28-06:31:16,2,6,3.31112
228,2022-01-28-06:31:18,6,3,2.42475
229,2022-01-28-06:31:22,3,1,3.87114
230,2022-01-28-06:31:23,1,0,1.42305
231,2022-01-28-06:31:25,0,4,1.79248
232,2022-01-28-06:31:27,4,1,1.69773
233,2022-01-28-06:31:32,1,6,5.14182
234,2022-01-28-06:31:35,6,7,2.89021
235,2022-01-28-06:31:39,7,2,4.19506
236,2022-01-28-06:31:43,2,5,4.05443
237,2022-01-28-06:31:45,5,4,1.98540
238,2022-01-28-06:31:47,4,0,1.82114
239,2022-01-28-06:31:49,0,7,2.40678
240,2022-01-28-06:31:52,7,2,3.05755
241,2022-01-28-06:31:54,2,0,2.04924
242,2022-01-28-06:31:57,0,6,3.08175
243,2022-01-28-06:32:00,6,7,2.90887
244,2022-01-28-06:32:05,7,6,4.71852
245,2022-01-28-06:32:09,6,5,4.32224
246,2022-01-28-06:32:12,5,2,2.41523
247,2022-01-28-06:32:15,2,7,3.22977
248,2022-01-28-06:32:19,7,3,3.76601
249,2022-01-28-06:32:22,3,5,2.94267
250,2022-01-28-06:32:25,5,6,3.70127
251,2022-01-28-06:32:30,6,3,4.03467
252,2022-01-28-06:32:33,3,7,3.75289
253,2022-01-28-06:32:37,7,3,3.50244
254,2022-01-28-06:32:40,3,5,2.74463
255,2022-01-28-06:32:42,5,1,2.22550
256,2022-01-28-06:32:44,1,3,2.64796
257,2022-01-28-06:32:48,3,1,3.58113
258,2022-01-28-06:32:51,1,5,2.96282
259,2022-01-28-06:32:53,5,1,2.22148
260,2022-01-28-06:32:55,1,2,2.22795
261,2022-01-28-06:32:58,2,7,2.85277
262,2022-01-28-06:33:03,7,6,4.54873
263,2022-01-28-06:33:08,6,7,4.97253
264,2022-01-28-06:33:11,7,6,2.92750
265,2022-01-28-06:33:15,6,2,4.42329
266,2022-01-28-06:33:19,2,6,3.59774
267,2022-01-28-06:33:24,6,4,5.53165
268,2022-01-28-06:33:27,4,7,2.28286
269,2022-01-28-06:33:31,7,3,4.45410
270,2022-01-28-06:33:35,3,1,3.76300
271,2022-01-28-06:33:37,1,7,1.94085
272,2022-01-28-06:33:42,7,6,5.30772
273,2022-01-28-06:33:46,6,4,4.02897
274,2022-01-28-06:33:48,4,5,2.23337
275,2022-01-28-06:33:52,5,4,4.14542
276,2022-01-28-06:33:55,4,2,2.32709
277,2022-01-28-06:34:00,2,3,5.28100
278,2022-01-28-06:34:03,3,7,2.74007
279,2022-01-28-06:34:07,7,6,4.48425
280,2022-01-28-06:34:11,6,7,3.22095
281,2022-01-28-06:34:14,7,3,3.60169
282,2022-01-28-06:34:19,3,2,4.69565
283,2022-01-28-06:34:22,2,6,3.66198
284,2022-01-28-06:34:26,6,0,3.91941
285,2022-01-28-06:34:30,0,6,3.96481
286,2022-01-28-06:34:35,6,0,4.19039
287,2022-01-28-06:34:37,0,5,2.25335
288,2022-01-28-06:34:39,5,0,2.58646
289,2022-01-28-06:34:42,0,2,2.45840
290,2022-01-28-06:34:44,2,0,2.04024
291,2022-01-28-06:34:46,0,4,1.78829
292,2022-01-28-06:34:48,4,3,2.42043
293,2022-01-28-06:34:51,3,6,2.69094
294,2022-01-28-06:34:53,6,3,2.27352
295,2022-01-28-06:34:55,3,6,2.28918
296,2022-01-28-06:34:58,6,7,3.10224
297,2022-01-28-06:35:01,7,2,2.91481
298,2022-01-28-06:35:05,2,7,3.40147
299,2022-01-28-06:35:08,7,1,3.59677
300,2022-01-28-06:35:12,1,3,3.21626
301,2022-01-28-06:35:15,3,7,3.68200
302,2022-01-28-06:35:19,7,4,3.50343
303,2022-01-28-06:35:21,4,1,1.77094
304,2022-01-28-06:35:23,1,3,2.81083
305,2022-01-28-06:35:28,3,2,4.75339
306,2022-01-28-06:35:33,2,7,4.86078
307,2022-01-28-06:35:36,7,5,3.33983
308,2022-01-28-06:35:40,5,7,3.41350
309,2022-01-28-06:35:44,7,5,4.11729
310,2022-01-28-06:35:47,5,7,3.08285
311,2022-01-28-06:35:51,7,1,4.15963
312,2022-01-28-06:35:54,1,3,2.85118
313,2022-01-28-06:35:57,3,1,2.79948
314,2022-01-28-06:36:00,1,3,3.00467
315,2022-01-28-06:36:03,3,4,3.03186
316,2022-01-28-06:36:05,4,7,2.41773
317,2022-01-28-06:36:10,7,5,4.57437
318,2022-01-28-06:36:12,5,4,2.46427
319,2022-01-28-06:36:15,4,7,2.28675
320,2022-01-28-06:36:19,7,6,4.58640
321,2022-01-28-06:36:23,6,2,3.99190
322,2022-01-28-06:36:27,2,3,3.39295
323,2022-01-28-06:36:30,3,2,3.45391
324,2022-01-28-06:36:32,2,0,2.07085
325,2022-01-28-06:36:34,0,2,2.35342
326,2022-01-28-06:36:37,2,7,2.88724
327,2022-01-28-06:36:41,7,0,3.77032
328,2022-01-28-06:36:43,0,2,2.35129
329,2022-01-28-06:36:45,2,5,1.91378
330,2022-01-28-06:36:48,5,0,2.72045
331,2022-01-28-06:36:51,0,3,2.92412
332,2022-01-28-06:36:54,3,5,3.29630
333,2022-01-28-06:36:58,5,7,3.20845
334,2022-01-28-06:37:01,7,6,3.23904
335,2022-01-28-06:37:05,6,1,3.92610
336,2022-01-28-06:37:08,1,3,3.11124
337,2022-01-28-06:37:10,3,4,2.44324
338,2022-01-28-06:37:13,4,5,2.28449
339,2022-01-28-06:37:17,5,6,4.21108
340,2022-01-28-06:37:21,6,1,4.15889
341,2022-01-28-06:37:23,1,2,2.30926
342,2022-01-28-06:37:27,2,6,4.09854
343,2022-01-28-06:37:31,6,4,3.54445
344,2022-01-28-06:37:34,4,7,3.52994
345,2022-01-28-06:37:38,7,5,3.53182
346,2022-01-28-06:37:41,5,3,3.39199
347,2022-01-28-06:37:45,3,7,3.69122
348,2022-01-28-06:37:49,7,4,3.47068
349,2022-01-28-06:37:50,4,1,1.95915
350,2022-01-28-06:37:53,1,2,2.40565
351,2022-01-28-06:37:56,2,7,3.12997
352,2022-01-28-06:37:58,7,1,2.15127
353,2022-01-28-06:38:01,1,2,2.80694
354,2022-01-28-06:38:05,2,6,3.76800
355,2022-01-28-06:38:09,6,5,3.75346
356,2022-01-28-06:38:11,5,4,2.66122
357,2022-01-28-06:38:13,4,5,2.31830
358,2022-01-28-06:38:17,5,7,3.29458
359,2022-01-28-06:38:20,7,3,3.68253
360,2022-01-28-06:38:23,3,6,2.35977
361,2022-01-28-06:38:26,6,0,3.36376
362,2022-01-28-06:38:30,0,3,3.63997
363,2022-01-28-06:38:32,3,6,2.62481
364,2022-01-28-06:38:38,6,1,5.07168
365,2022-01-28-06:38:40,1,4,2.02682
366,2022-01-28-06:38:42,4,3,2.69547
367,2022-01-28-06:38:45,3,0,2.84562
368,2022-01-28-06:38:49,0,6,4.20111
369,2022-01-28-06:38:53,6,7,3.50504
370,2022-01-28-06:38:57,7,4,3.86549
371,2022-01-28-06:38:59,4,7,2.61001
372,2022-01-28-06:39:02,7,0,2.63735
373,2022-01-28-06:39:04,0,4,1.95697
374,2022-01-28-06:39:08,4,6,4.08615
375,2022-01-28-06:39:13,6,4,4.88988
376,2022-01-28-06:39:18,4,0,4.72549
377,2022-01-28-06:39:20,0,4,2.19722
378,2022-01-28-06:39:22,4,5,2.07261
379,2022-01-28-06:39:25,5,0,2.94942
380,2022-01-28-06:39:27,0,4,2.41226
381,2022-01-28-06:39:30,4,3,2.46219
382,2022-01-28-06:39:34,3,4,4.45333
383,2022-01-28-06:39:38,4,6,4.00570
384,2022-01-28-06:39:42,6,2,3.47036
385,2022-01-28-06:39:46,2,1,4.82316
386,2022-01-28-06:39:48,1,0,1.71480
387,2022-01-28-06:39:52,0,6,3.81147
388,2022-01-28-06:39:56,6,5,3.61889
389,2022-01-28-06:40:00,5,2,4.39437
390,2022-01-28-06:40:02,2,4,2.12560
391,2022-01-28-06:40:06,4,6,3.77355
392,2022-01-28-06:40:10,6,5,3.78336
393,2022-01-28-06:40:12,5,2,2.23218
394,2022-01-28-06:40:16,2,3,3.64503
395,2022-01-28-06:40:20,3,0,4.00869
396,2022-01-28-06:40:22,0,5,2.72687
397,2022-01-28-06:40:25,5,1,2.41088
398,2022-01-28-06:40:28,1,5,2.78587
399,2022-01-28-06:40:30,5,4,2.67735
400,2022-01-28-06:40:35,4,2,5.23100
401,2022-01-28-06:40:39,2,6,3.36316
402,2022-01-28-06:40:44,6,4,5.30226
403,2022-01-28-06:40:47,4,7,2.52628
404,2022-01-28-06:40:51,7,5,3.87152
405,2022-01-28-06:40:54,5,6,3.83208
406,2022-01-28-06:40:58,6,5,3.92018
407,2022-01-28-06:41:02,5,4,3.89884
408,2022-01-28-06:41:05,4,3,2.83954
409,2022-01-28-06:41:09,3,5,4.12995
410,2022-01-28-06:41:13,5,1,3.88423
411,2022-01-28-06:41:17,1,6,3.81205
412,2022-01-28-06:41:20,6,7,3.25917
413,2022-01-28-06:41:24,7,5,3.65134
414,2022-01-28-06:41:27,5,7,3.46900
415,2022-01-28-06:41:31,7,4,3.82401
416,2022-01-28-06:41:33,4,0,2.26789
417,2022-01-28-06:41:35,0,4,2.00662
418,2022-01-28-06:41:38,4,5,2.42039
419,2022-01-28-06:41:40,5,2,2.12631
420,2022-01-28-06:41:44,2,3,3.96394
421,2022-01-28-06:41:46,3,4,2.60929
422,2022-01-28-06:41:51,4,6,4.35619
423,2022-01-28-06:41:55,6,1,4.59663
424,2022-01-28-06:41:57,1,0,1.69498
425,2022-01-28-06:42:00,0,3,3.17320
426,2022-01-28-06:42:03,3,0,2.80270
427,2022-01-28-06:42:05,0,1,1.48067
428,2022-01-28-06:42:07,1,3,2.72650
429,2022-01-28-06:42:12,3,2,5.14433
430,2022-01-28-06:42:17,2,5,4.76911
431,2022-01-28-06:42:20,5,0,2.30654
432,2022-01-28-06:42:22,0,5,2.90400
433,2022-01-28-06:42:25,5,7,3.03910
434,2022-01-28-06:42:29,7,1,3.98762
435,2022-01-28-06:42:32,1,7,2.12125
436,2022-01-28-06:42:36,7,3,4.76698
437,2022-01-28-06:42:40,3,0,3.83093
438,2022-01-28-06:42:42,0,4,2.03657
439,2022-01-28-06:42:45,4,7,2.38028
440,2022-01-28-06:42:48,7,2,3.58380
441,2022-01-28-06:42:51,2,4,2.56495
442,2022-01-28-06:42:53,4,5,2.46258
443,2022-01-28-06:42:57,5,0,3.51657
444,2022-01-28-06:42:59,0,2,2.16065
445,2022-01-28-06:43:01,2,1,2.48783
446,2022-01-28-06:43:04,1,5,2.93477
447,2022-01-28-06:43:08,5,7,3.24458
448,2022-01-28-06:43:12,7,1,4.08770
449,2022-01-28-06:43:13,1,0,1.69507
450,2022-01-28-06:43:16,0,5,2.42555
451,2022-01-28-06:43:19,5,7,3.14270
452,2022-01-28-06:43:23,7,4,3.79425
453,2022-01-28-06:43:25,4,0,2.06673
454,2022-01-28-06:43:27,0,7,2.46343
455,2022-01-28-06:43:30,7,4,2.91981
456,2022-01-28-06:43:32,4,1,1.73242
457,2022-01-28-06:43:34,1,0,1.65936
458,2022-01-28-06:43:35,0,1,1.66790
459,2022-01-28-06:43:37,1,4,1.87550
460,2022-01-28-06:43:40,4,2,2.55537
461,2022-01-28-06:43:44,2,6,4.05593
462,2022-01-28-06:43:48,6,0,3.74699
463,2022-01-28-06:43:50,0,5,2.70357
464,2022-01-28-06:43:53,5,0,2.34398
465,2022-01-28-06:43:56,0,3,3.35811
466,2022-01-28-06:44:01,3,2,5.05570
467,2022-01-28-06:44:07,2,0,5.55110
468,2022-01-28-06:44:11,0,3,4.94133
469,2022-01-28-06:44:15,3,0,3.83187
470,2022-01-28-06:44:19,0,3,3.71624
471,2022-01-28-06:44:23,3,1,4.01246
472,2022-01-28-06:44:25,1,0,1.89040
473,2022-01-28-06:44:27,0,4,2.24806
474,2022-01-28-06:44:30,4,3,2.73314
475,2022-01-28-06:44:36,3,4,5.54826
476,2022-01-28-06:44:40,4,7,4.75545
477,2022-01-28-06:44:44,7,6,4.17535
478,2022-01-28-06:44:48,6,0,3.74490
479,2022-01-28-06:44:50,0,1,1.62692
480,2022-01-28-06:44:51,1,0,1.52377
481,2022-01-28-06:44:56,0,5,4.76736
482,2022-01-28-06:44:59,5,3,2.91445
483,2022-01-28-06:45:02,3,4,2.53746
484,2022-01-28-06:45:04,4,3,2.78430
485,2022-01-28-06:45:07,3,5,2.86678
486,2022-01-28-06:45:11,5,6,4.03171
487,2022-01-28-06:45:16,6,3,4.60306
488,2022-01-28-06:45:19,3,4,3.22700
489,2022-01-28-06:45:22,4,3,2.63591
490,2022-01-28-06:45:26,3,7,4.45305
491,2022-01-28-06:45:30,7,5,3.79562
492,2022-01-28-06:45:32,5,2,1.98792
493,2022-01-28-06:45:34,2,4,2.15901
494,2022-01-28-06:45:37,4,7,2.64404
495,2022-01-28-06:45:40,7,5,3.55093
496,2022-01-28-06:45:44,5,7,3.60505
497,2022-01-28-06:45:48,7,5,3.82144
498,2022-01-28-06:45:51,5,3,2.88278
499,2022-01-28-06:45:56,3,2,5.21901
500,2022-01-28-06:46:01,2,1,4.98330
501,2022-01-28-06:46:04,1,5,2.70265
502,2022-01-28-06:46:08,5,0,4.14828
503,2022-01-28-06:46:10,0,7,2.53635
504,2022-01-28-06:46:13,7,4,3.12138
505,2022-01-28-06:46:16,4,5,2.68841
506,2022-01-28-06:46:20,5,7,3.70877
507,2022-01-28-06:46:24,7,1,4.22886
508,2022-01-28-06:46:26,1,2,2.41941
509,2022-01-28-06:46:29,2,1,2.36164
510,2022-01-28-06:46:31,1,4,2.62117
511,2022-01-28-06:46:36,4,6,4.38167
512,2022-01-28-06:46:40,6,3,4.46129
513,2022-01-28-06:46:44,3,1,3.27117
514,2022-01-28-06:46:47,1,2,2.95187
515,2022-01-28-06:46:49,2,1,2.62528
516,2022-01-28-06:46:53,1,6,4.07586
517,2022-01-28-06:46:57,6,5,3.88020
518,2022-01-28-06:47:00,5,4,2.77287
519,2022-01-28-06:47:03,4,7,2.58034
520,2022-01-28-06:47:06,7,2,3.47782
521,2022-01-28-06:47:08,2,4,2.29829
522,2022-01-28-06:47:11,4,7,2.53564
523,2022-01-28-06:47:13,7,1,2.61976
524,2022-01-28-06:47:16,1,7,2.42308
525,2022-01-28-06:47:18,7,1,2.16778
526,2022-01-28-06:47:21,1,2,2.74798
527,2022-01-28-06:47:24,2,7,3.34464
528,2022-01-28-06:47:27,7,4,2.80048
529,2022-01-28-06:47:29,4,0,2.12177
530,2022-01-28-06:47:32,0,7,2.80289
531,2022-01-28-06:47:35,7,6,3.37373
532,2022-01-28-06:47:40,6,2,4.82134
533,2022-01-28-06:47:45,2,0,5.35098
534,2022-01-28-06:47:48,0,1,2.18311
535,2022-01-28-06:47:50,1,7,2.20969
536,2022-01-28-06:47:53,7,3,2.74953
537,2022-01-28-06:47:55,3,6,2.83086
538,2022-01-28-06:48:00,6,7,4.23221
539,2022-01-28-06:48:04,7,2,4.20860
540,2022-01-28-06:48:09,2,0,4.99443
541,2022-01-28-06:48:13,0,6,4.11677
542,2022-01-28-06:48:16,6,1,3.46769
543,2022-01-28-06:48:20,1,2,3.07973
544,2022-01-28-06:48:24,2,3,4.18655
545,2022-01-28-06:48:27,3,2,3.67975
546,2022-01-28-06:48:29,2,5,2.02056
547,2022-01-28-06:48:32,5,4,2.38155
548,2022-01-28-06:48:34,4,1,2.35705
549,2022-01-28-06:48:36,1,4,2.04999
550,2022-01-28-06:48:39,4,1,2.32721
551,2022-01-28-06:48:42,1,5,3.03945
552,2022-01-28-06:48:44,5,2,2.32424
553,2022-01-28-06:48:49,2,3,5.11419
554,2022-01-28-06:48:56,3,5,6.92812
555,2022-01-28-06:49:01,5,0,5.20305
556,2022-01-28-06:49:08,0,7,6.40651
557,2022-01-28-06:49:12,7,1,3.55800
558,2022-01-28-06:49:15,1,5,3.14436
559,2022-01-28-06:49:19,5,6,3.65623
560,2022-01-28-06:49:23,6,0,4.26680
561,2022-01-28-06:49:27,0,6,4.06948
562,2022-01-28-06:49:31,6,3,3.87789
563,2022-01-28-06:49:36,3,7,4.53432
564,2022-01-28-06:49:39,7,2,3.32992
565,2022-01-28-06:49:42,2,1,3.27802
566,2022-01-28-06:49:46,1,6,3.45424
567,2022-01-28-06:49:50,6,1,3.70338
568,2022-01-28-06:49:52,1,4,2.04905
569,2022-01-28-06:49:56,4,6,3.97481
570,2022-01-28-06:50:00,6,2,4.23894
571,2022-01-28-06:50:02,2,4,2.30879
572,2022-01-28-06:50:07,4,6,4.50974
573,2022-01-28-06:50:10,6,7,3.43390
574,2022-01-28-06:50:14,7,0,3.93639
575,2022-01-28-06:50:17,0,3,3.04949
576,2022-01-28-06:50:20,3,0,3.27841
577,2022-01-28-06:50:23,0,7,2.48996
578,2022-01-28-06:50:26,7,6,3.58619
579,2022-01-28-06:50:30,6,2,4.04051
580,2022-01-28-06:50:34,2,6,3.97905
