"iteration,date,executiontime"
94,2022-02-09-01:34:52,0.82495
95,2022-02-09-01:34:53,1.13797
96,2022-02-09-01:34:54,0.93149
97,2022-02-09-01:34:55,0.48906
98,2022-02-09-01:34:55,0.65860
99,2022-02-09-01:34:56,0.62882
100,2022-02-09-01:34:57,0.83380
101,2022-02-09-01:34:58,0.92531
102,2022-02-09-01:34:58,0.73858
103,2022-02-09-01:34:59,0.41689
104,2022-02-09-01:34:59,0.62339
105,2022-02-09-01:35:00,0.70939
106,2022-02-09-01:35:01,0.97852
107,2022-02-09-01:35:02,0.78384
108,2022-02-09-01:35:02,0.44811
109,2022-02-09-01:35:03,0.65793
110,2022-02-09-01:35:04,0.74540
111,2022-02-09-01:35:04,0.44050
112,2022-02-09-01:35:05,0.65816
113,2022-02-09-01:35:06,0.87637
114,2022-02-09-01:35:07,1.04160
115,2022-02-09-01:35:08,1.50039
116,2022-02-09-01:35:09,0.70869
117,2022-02-09-01:35:10,1.02663
118,2022-02-09-01:35:11,0.86252
119,2022-02-09-01:35:12,0.67890
120,2022-02-09-01:35:12,0.47149
121,2022-02-09-01:35:13,0.67443
122,2022-02-09-01:35:14,0.85164
123,2022-02-09-01:35:14,0.65685
124,2022-02-09-01:35:15,0.95757
125,2022-02-09-01:35:16,0.69341
126,2022-02-09-01:35:16,0.60316
127,2022-02-09-01:35:17,0.99486
128,2022-02-09-01:35:18,0.78370
129,2022-02-09-01:35:19,0.97748
130,2022-02-09-01:35:20,0.81279
131,2022-02-09-01:35:21,0.81450
132,2022-02-09-01:35:22,0.94108
133,2022-02-09-01:35:23,0.84264
134,2022-02-09-01:35:23,0.61124
135,2022-02-09-01:35:24,1.11101
136,2022-02-09-01:35:25,0.88822
137,2022-02-09-01:35:26,0.40678
138,2022-02-09-01:35:26,0.64836
139,2022-02-09-01:35:27,0.52261
140,2022-02-09-01:35:28,0.95798
141,2022-02-09-01:35:29,1.23874
142,2022-02-09-01:35:30,0.48442
143,2022-02-09-01:35:30,0.45943
144,2022-02-09-01:35:30,0.42030
145,2022-02-09-01:35:31,0.60782
146,2022-02-09-01:35:32,0.94920
147,2022-02-09-01:35:33,0.64922
148,2022-02-09-01:35:34,0.98465
149,2022-02-09-01:35:35,1.13134
150,2022-02-09-01:35:36,0.91690
151,2022-02-09-01:35:36,0.82541
152,2022-02-09-01:35:37,0.97558
153,2022-02-09-01:35:38,0.50137
154,2022-02-09-01:35:39,0.72826
155,2022-02-09-01:35:39,0.65459
156,2022-02-09-01:35:40,0.84029
157,2022-02-09-01:35:41,0.83351
158,2022-02-09-01:35:42,0.55453
159,2022-02-09-01:35:42,0.52765
160,2022-02-09-01:35:43,0.89681
161,2022-02-09-01:35:44,0.52482
162,2022-02-09-01:35:44,0.63746
163,2022-02-09-01:35:45,0.84742
164,2022-02-09-01:35:46,1.05633
165,2022-02-09-01:35:47,0.68162
166,2022-02-09-01:35:48,0.94485
167,2022-02-09-01:35:49,0.91629
168,2022-02-09-01:35:49,0.81675
169,2022-02-09-01:35:50,0.65854
170,2022-02-09-01:35:51,0.87218
171,2022-02-09-01:35:52,0.69193
172,2022-02-09-01:35:53,0.99939
173,2022-02-09-01:35:53,0.59875
174,2022-02-09-01:35:54,0.81975
175,2022-02-09-01:35:55,1.04182
176,2022-02-09-01:35:56,0.50110
177,2022-02-09-01:35:56,0.48494
178,2022-02-09-01:35:57,0.58288
179,2022-02-09-01:35:57,0.59838
180,2022-02-09-01:35:58,0.89639
181,2022-02-09-01:35:59,0.94375
182,2022-02-09-01:36:00,0.77606
183,2022-02-09-01:36:01,0.78672
184,2022-02-09-01:36:01,0.53589
185,2022-02-09-01:36:02,0.46002
186,2022-02-09-01:36:03,0.84213
187,2022-02-09-01:36:03,0.69034
188,2022-02-09-01:36:04,0.93567
189,2022-02-09-01:36:05,0.94597
190,2022-02-09-01:36:06,0.76166
191,2022-02-09-01:36:07,0.63531
192,2022-02-09-01:36:07,0.42724
193,2022-02-09-01:36:08,0.95104
194,2022-02-09-01:36:09,0.94518
195,2022-02-09-01:36:10,0.83797
196,2022-02-09-01:36:10,0.55249
197,2022-02-09-01:36:11,0.82986
198,2022-02-09-01:36:12,0.66115
199,2022-02-09-01:36:12,0.64769
200,2022-02-09-01:36:13,0.79813
201,2022-02-09-01:36:14,0.71298
202,2022-02-09-01:36:14,0.53985
203,2022-02-09-01:36:15,0.83393
204,2022-02-09-01:36:16,0.98383
205,2022-02-09-01:36:17,0.63989
206,2022-02-09-01:36:18,1.00121
207,2022-02-09-01:36:19,1.13826
208,2022-02-09-01:36:20,1.04390
209,2022-02-09-01:36:21,0.46654
210,2022-02-09-01:36:21,0.74245
211,2022-02-09-01:36:22,0.68838
212,2022-02-09-01:36:23,0.87460
213,2022-02-09-01:36:24,0.75436
214,2022-02-09-01:36:24,0.68064
215,2022-02-09-01:36:25,1.18971
216,2022-02-09-01:36:26,0.76893
217,2022-02-09-01:36:27,0.68536
218,2022-02-09-01:36:27,0.45339
219,2022-02-09-01:36:28,0.61779
220,2022-02-09-01:36:29,0.88146
221,2022-02-09-01:36:30,0.83855
222,2022-02-09-01:36:30,0.58729
223,2022-02-09-01:36:31,0.54326
224,2022-02-09-01:36:32,0.77051
225,2022-02-09-01:36:32,0.72520
226,2022-02-09-01:36:33,0.84703
227,2022-02-09-01:36:34,0.56357
228,2022-02-09-01:36:35,0.74792
229,2022-02-09-01:36:36,1.00455
230,2022-02-09-01:36:36,0.95324
231,2022-02-09-01:36:37,0.64219
232,2022-02-09-01:36:38,0.58204
233,2022-02-09-01:36:39,1.06727
234,2022-02-09-01:36:40,1.16479
235,2022-02-09-01:36:41,0.97583
236,2022-02-09-01:36:41,0.39484
237,2022-02-09-01:36:42,0.73044
238,2022-02-09-01:36:43,0.64883
239,2022-02-09-01:36:43,0.48030
240,2022-02-09-01:36:44,0.50681
241,2022-02-09-01:36:44,0.63567
242,2022-02-09-01:36:45,0.59829
243,2022-02-09-01:36:46,0.78958
244,2022-02-09-01:36:47,0.81765
245,2022-02-09-01:36:47,0.47530
246,2022-02-09-01:36:48,1.06195
247,2022-02-09-01:36:49,0.89252
248,2022-02-09-01:36:50,0.55391
249,2022-02-09-01:36:50,0.94161
250,2022-02-09-01:36:51,0.90368
251,2022-02-09-01:36:52,0.90155
252,2022-02-09-01:36:53,1.01684
253,2022-02-09-01:36:54,0.92169
254,2022-02-09-01:36:55,0.52125
255,2022-02-09-01:36:56,1.04412
256,2022-02-09-01:36:57,0.81020
257,2022-02-09-01:36:57,0.46526
258,2022-02-09-01:36:58,0.71616
259,2022-02-09-01:36:58,0.68885
260,2022-02-09-01:36:59,0.88539
261,2022-02-09-01:37:00,0.75996
262,2022-02-09-01:37:01,0.51830
263,2022-02-09-01:37:01,0.60861
264,2022-02-09-01:37:02,0.46406
265,2022-02-09-01:37:02,0.74278
266,2022-02-09-01:37:03,0.88615
267,2022-02-09-01:37:04,0.58705
268,2022-02-09-01:37:05,0.80697
269,2022-02-09-01:37:06,1.04412
270,2022-02-09-01:37:06,0.53030
271,2022-02-09-01:37:07,0.89643
272,2022-02-09-01:37:08,0.97181
273,2022-02-09-01:37:09,0.77627
274,2022-02-09-01:37:10,0.99525
275,2022-02-09-01:37:11,0.87660
276,2022-02-09-01:37:11,0.66060
277,2022-02-09-01:37:12,1.01866
278,2022-02-09-01:37:13,0.66273
279,2022-02-09-01:37:14,0.99764
280,2022-02-09-01:37:15,0.66882
281,2022-02-09-01:37:15,0.52263
282,2022-02-09-01:37:16,0.80645
283,2022-02-09-01:37:17,0.44345
284,2022-02-09-01:37:17,0.79758
285,2022-02-09-01:37:18,0.52993
286,2022-02-09-01:37:19,0.76952
287,2022-02-09-01:37:19,0.62771
288,2022-02-09-01:37:20,0.46094
289,2022-02-09-01:37:21,1.09787
290,2022-02-09-01:37:22,0.81263
291,2022-02-09-01:37:23,0.96972
292,2022-02-09-01:37:24,0.87929
293,2022-02-09-01:37:24,0.51974
294,2022-02-09-01:37:25,0.78349
295,2022-02-09-01:37:26,1.15947
296,2022-02-09-01:37:27,0.65307
297,2022-02-09-01:37:27,0.74654
298,2022-02-09-01:37:28,0.56185
299,2022-02-09-01:37:29,0.52179
300,2022-02-09-01:37:29,0.87503
301,2022-02-09-01:37:30,0.92582
302,2022-02-09-01:37:31,0.47830
303,2022-02-09-01:37:32,0.74273
304,2022-02-09-01:37:32,0.77234
305,2022-02-09-01:37:33,0.43506
306,2022-02-09-01:37:34,0.80269
307,2022-02-09-01:37:34,0.59743
308,2022-02-09-01:37:35,0.65495
309,2022-02-09-01:37:36,0.89917
310,2022-02-09-01:37:37,0.90314
311,2022-02-09-01:37:37,0.60631
312,2022-02-09-01:37:38,0.92903
313,2022-02-09-01:37:39,0.89624
314,2022-02-09-01:37:40,1.02047
315,2022-02-09-01:37:41,0.66210
316,2022-02-09-01:37:41,0.42476
317,2022-02-09-01:37:42,0.88556
318,2022-02-09-01:37:43,0.70374
319,2022-02-09-01:37:43,0.69536
320,2022-02-09-01:37:44,0.90438
321,2022-02-09-01:37:45,0.90942
322,2022-02-09-01:37:46,0.73950
323,2022-02-09-01:37:47,0.75427
324,2022-02-09-01:37:48,1.07155
325,2022-02-09-01:37:49,0.70388
326,2022-02-09-01:37:50,0.98958
327,2022-02-09-01:37:50,0.89288
328,2022-02-09-01:37:51,0.81501
329,2022-02-09-01:37:52,0.88978
330,2022-02-09-01:37:53,1.22328
331,2022-02-09-01:37:54,0.85985
332,2022-02-09-01:37:55,1.16910
333,2022-02-09-01:37:56,0.71718
334,2022-02-09-01:37:57,0.63999
335,2022-02-09-01:37:57,0.75984
336,2022-02-09-01:37:58,0.55759
337,2022-02-09-01:37:59,0.48190
338,2022-02-09-01:37:59,0.57983
339,2022-02-09-01:38:00,0.52904
340,2022-02-09-01:38:01,1.18060
341,2022-02-09-01:38:02,1.16819
342,2022-02-09-01:38:03,0.82364
343,2022-02-09-01:38:04,0.85111
344,2022-02-09-01:38:04,0.79006
345,2022-02-09-01:38:05,0.87418
346,2022-02-09-01:38:06,1.13300
347,2022-02-09-01:38:07,0.74193
348,2022-02-09-01:38:08,0.61719
349,2022-02-09-01:38:09,0.88075
350,2022-02-09-01:38:10,1.06129
351,2022-02-09-01:38:11,0.81723
352,2022-02-09-01:38:11,0.83496
353,2022-02-09-01:38:13,1.12878
354,2022-02-09-01:38:14,0.96107
355,2022-02-09-01:38:14,0.77902
356,2022-02-09-01:38:15,0.71733
357,2022-02-09-01:38:16,0.91626
358,2022-02-09-01:38:16,0.42678
359,2022-02-09-01:38:17,0.53059
360,2022-02-09-01:38:18,0.87924
361,2022-02-09-01:38:19,0.89027
362,2022-02-09-01:38:19,0.66576
363,2022-02-09-01:38:20,0.90763
364,2022-02-09-01:38:21,0.95246
365,2022-02-09-01:38:22,0.64096
366,2022-02-09-01:38:23,0.87387
367,2022-02-09-01:38:24,0.87044
368,2022-02-09-01:38:24,0.83389
369,2022-02-09-01:38:25,0.46734
370,2022-02-09-01:38:26,0.99131
371,2022-02-09-01:38:27,0.68727
372,2022-02-09-01:38:27,0.76536
373,2022-02-09-01:38:28,0.99391
374,2022-02-09-01:38:29,0.81658
375,2022-02-09-01:38:30,0.87345
376,2022-02-09-01:38:31,0.58869
377,2022-02-09-01:38:31,0.67137
378,2022-02-09-01:38:32,0.67547
379,2022-02-09-01:38:33,0.62196
380,2022-02-09-01:38:34,1.32479
381,2022-02-09-01:38:35,1.13809
382,2022-02-09-01:38:36,0.63681
383,2022-02-09-01:38:37,0.85320
384,2022-02-09-01:38:38,0.97136
385,2022-02-09-01:38:38,0.64277
386,2022-02-09-01:38:39,1.13987
387,2022-02-09-01:38:40,0.69221
388,2022-02-09-01:38:41,0.66851
389,2022-02-09-01:38:42,0.86850
390,2022-02-09-01:38:42,0.58500
391,2022-02-09-01:38:43,1.08165
392,2022-02-09-01:38:44,1.07615
393,2022-02-09-01:38:45,0.63546
394,2022-02-09-01:38:46,0.80232
395,2022-02-09-01:38:46,0.57005
396,2022-02-09-01:38:47,1.07141
397,2022-02-09-01:38:49,1.20633
398,2022-02-09-01:38:49,0.59979
399,2022-02-09-01:38:50,0.81379
400,2022-02-09-01:38:51,0.92988
401,2022-02-09-01:38:52,1.05363
402,2022-02-09-01:38:53,0.73276
403,2022-02-09-01:38:53,0.64989
404,2022-02-09-01:38:54,0.89506
405,2022-02-09-01:38:55,0.86679
406,2022-02-09-01:38:56,1.09396
407,2022-02-09-01:38:57,0.90184
408,2022-02-09-01:38:58,0.66841
409,2022-02-09-01:38:59,1.22773
410,2022-02-09-01:39:00,0.96173
411,2022-02-09-01:39:01,0.70411
412,2022-02-09-01:39:02,0.99046
413,2022-02-09-01:39:03,0.89203
414,2022-02-09-01:39:03,0.78754
415,2022-02-09-01:39:04,1.06137
416,2022-02-09-01:39:05,0.88249
417,2022-02-09-01:39:06,0.71671
418,2022-02-09-01:39:07,0.66891
419,2022-02-09-01:39:07,0.74192
420,2022-02-09-01:39:09,1.09296
421,2022-02-09-01:39:10,0.96684
422,2022-02-09-01:39:10,0.67063
423,2022-02-09-01:39:11,1.10396
424,2022-02-09-01:39:12,1.09391
425,2022-02-09-01:39:13,0.71142
426,2022-02-09-01:39:14,0.92328
427,2022-02-09-01:39:15,0.80198
428,2022-02-09-01:39:16,1.04421
429,2022-02-09-01:39:17,1.10722
430,2022-02-09-01:39:18,0.73616
431,2022-02-09-01:39:19,1.22672
432,2022-02-09-01:39:20,0.84075
433,2022-02-09-01:39:21,1.00003
434,2022-02-09-01:39:21,0.54518
435,2022-02-09-01:39:22,0.60672
436,2022-02-09-01:39:23,0.93578
437,2022-02-09-01:39:24,1.16501
438,2022-02-09-01:39:25,0.86733
439,2022-02-09-01:39:26,0.88524
440,2022-02-09-01:39:26,0.58154
441,2022-02-09-01:39:27,0.78803
442,2022-02-09-01:39:28,1.00607
443,2022-02-09-01:39:29,0.64227
444,2022-02-09-01:39:30,0.96322
445,2022-02-09-01:39:31,1.10240
446,2022-02-09-01:39:32,0.76425
447,2022-02-09-01:39:32,0.74389
448,2022-02-09-01:39:33,0.68051
449,2022-02-09-01:39:34,0.93012
450,2022-02-09-01:39:35,0.72634
451,2022-02-09-01:39:36,0.99578
452,2022-02-09-01:39:37,1.03212
453,2022-02-09-01:39:38,0.95031
454,2022-02-09-01:39:39,0.83069
455,2022-02-09-01:39:40,1.22502
456,2022-02-09-01:39:41,0.87975
457,2022-02-09-01:39:41,0.76094
458,2022-02-09-01:39:42,0.93637
459,2022-02-09-01:39:43,0.78736
460,2022-02-09-01:39:44,1.24225
461,2022-02-09-01:39:46,1.14743
462,2022-02-09-01:39:46,0.63967
463,2022-02-09-01:39:47,0.78574
464,2022-02-09-01:39:48,0.75249
465,2022-02-09-01:39:49,0.82697
466,2022-02-09-01:39:50,1.02383
467,2022-02-09-01:39:50,0.71049
468,2022-02-09-01:39:51,1.05366
469,2022-02-09-01:39:52,0.94730
470,2022-02-09-01:39:53,0.58418
471,2022-02-09-01:39:54,0.90102
472,2022-02-09-01:39:54,0.62650
473,2022-02-09-01:39:56,1.11860
474,2022-02-09-01:39:57,1.05925
475,2022-02-09-01:39:57,0.79581
476,2022-02-09-01:39:58,1.11505
477,2022-02-09-01:40:00,1.16887
478,2022-02-09-01:40:01,0.91784
479,2022-02-09-01:40:01,0.77613
480,2022-02-09-01:40:02,0.78428
481,2022-02-09-01:40:03,0.81051
482,2022-02-09-01:40:04,0.77561
483,2022-02-09-01:40:05,1.12508
484,2022-02-09-01:40:06,1.23443
485,2022-02-09-01:40:07,1.08074
486,2022-02-09-01:40:08,0.65506
487,2022-02-09-01:40:09,0.76117
488,2022-02-09-01:40:09,0.77663
489,2022-02-09-01:40:11,1.16980
490,2022-02-09-01:40:12,1.31412
491,2022-02-09-01:40:13,0.88534
492,2022-02-09-01:40:14,1.23426
493,2022-02-09-01:40:15,0.74728
494,2022-02-09-01:40:16,0.80339
495,2022-02-09-01:40:17,1.14421
496,2022-02-09-01:40:18,1.09213
497,2022-02-09-01:40:19,0.90003
498,2022-02-09-01:40:19,0.76452
499,2022-02-09-01:40:20,0.68995
500,2022-02-09-01:40:21,1.20115
501,2022-02-09-01:40:22,0.95590
502,2022-02-09-01:40:23,0.59477
503,2022-02-09-01:40:24,0.60283
504,2022-02-09-01:40:25,1.62588
505,2022-02-09-01:40:26,0.97911
506,2022-02-09-01:40:27,0.90737
507,2022-02-09-01:40:28,0.72791
508,2022-02-09-01:40:29,0.78528
509,2022-02-09-01:40:30,1.09254
510,2022-02-09-01:40:30,0.82963
511,2022-02-09-01:40:31,0.98852
512,2022-02-09-01:40:32,0.78440
513,2022-02-09-01:40:33,1.00118
514,2022-02-09-01:40:34,1.02696
515,2022-02-09-01:40:35,1.16794
516,2022-02-09-01:40:36,0.82818
517,2022-02-09-01:40:38,1.51192
518,2022-02-09-01:40:39,1.18908
519,2022-02-09-01:40:40,0.86924
520,2022-02-09-01:40:41,0.79736
521,2022-02-09-01:40:42,0.92362
522,2022-02-09-01:40:43,0.99778
523,2022-02-09-01:40:43,0.88778
524,2022-02-09-01:40:45,1.24391
525,2022-02-09-01:40:46,1.26833
526,2022-02-09-01:40:47,0.56232
527,2022-02-09-01:40:48,1.20413
528,2022-02-09-01:40:49,1.08184
529,2022-02-09-01:40:50,0.98413
530,2022-02-09-01:40:51,1.00006
531,2022-02-09-01:40:51,0.61726
532,2022-02-09-01:40:52,0.76656
533,2022-02-09-01:40:53,0.91246
534,2022-02-09-01:40:54,0.58860
535,2022-02-09-01:40:55,1.10139
536,2022-02-09-01:40:55,0.68200
537,2022-02-09-01:40:56,0.94005
538,2022-02-09-01:40:57,0.79928
539,2022-02-09-01:40:58,0.91717
540,2022-02-09-01:40:59,1.17770
541,2022-02-09-01:41:01,1.25786
542,2022-02-09-01:41:02,1.06570
543,2022-02-09-01:41:02,0.68207
544,2022-02-09-01:41:03,0.65065
545,2022-02-09-01:41:04,1.05226
546,2022-02-09-01:41:05,1.31318
547,2022-02-09-01:41:07,1.17688
548,2022-02-09-01:41:08,0.98362
549,2022-02-09-01:41:09,1.31127
550,2022-02-09-01:41:10,0.77734
551,2022-02-09-01:41:11,1.14593
552,2022-02-09-01:41:12,1.09676
553,2022-02-09-01:41:13,0.90193
554,2022-02-09-01:41:14,1.16683
555,2022-02-09-01:41:15,1.12054
556,2022-02-09-01:41:16,1.02769
557,2022-02-09-01:41:17,0.95482
558,2022-02-09-01:41:18,0.81200
559,2022-02-09-01:41:19,1.04436
560,2022-02-09-01:41:20,0.93663
561,2022-02-09-01:41:21,0.93338
562,2022-02-09-01:41:22,0.93959
563,2022-02-09-01:41:23,1.04673
564,2022-02-09-01:41:24,1.20642
565,2022-02-09-01:41:25,1.24730
566,2022-02-09-01:41:26,1.04447
567,2022-02-09-01:41:27,1.14339
568,2022-02-09-01:41:28,0.82041
569,2022-02-09-01:41:29,1.17900
570,2022-02-09-01:41:31,1.50554
571,2022-02-09-01:41:32,1.06045
572,2022-02-09-01:41:33,1.33852
573,2022-02-09-01:41:34,1.11052
574,2022-02-09-01:41:35,0.63679
575,2022-02-09-01:41:36,1.38063
576,2022-02-09-01:41:37,0.89548
577,2022-02-09-01:41:38,0.91849
578,2022-02-09-01:41:39,0.93978
579,2022-02-09-01:41:40,0.68249
580,2022-02-09-01:41:41,1.17534
581,2022-02-09-01:41:42,1.20710
582,2022-02-09-01:41:43,1.00064
583,2022-02-09-01:41:44,0.97872
584,2022-02-09-01:41:45,1.02320
585,2022-02-09-01:41:46,1.14480
586,2022-02-09-01:41:48,1.39607
587,2022-02-09-01:41:49,1.23631
588,2022-02-09-01:41:50,0.93151
