timestamp,date,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1643341190314244864,2022-01-28-03:39:42,10.1.1.3,232,-0.260,-0.260,-0.260,0.000,0.000,0.000
1643341241287277824,2022-01-28-03:40:40,10.1.1.3,223,-0.410,-0.410,-0.410,0.000,0.000,0.000
1643341260329585152,2022-01-28-03:40:52,10.1.1.3,3066,-0.010,-0.010,-0.010,0.000,0.000,0.000
1643341273263730176,2022-01-28-03:41:11,10.1.1.3,215,-0.420,-0.420,-0.420,0.000,0.000,0.000
1643341278435312128,2022-01-28-03:41:17,10.1.1.3,248,-0.220,-0.220,-0.220,0.000,0.000,0.000
1643341358754873088,2022-01-28-03:42:37,10.1.1.3,316,-0.400,-0.400,-0.400,0.000,0.000,0.000
1643341362245847040,2022-01-28-03:42:41,10.1.1.3,265,-0.290,-0.290,-0.290,0.000,0.000,0.000
1643341376721800960,2022-01-28-03:42:54,10.1.1.3,282,-0.020,-0.020,-0.020,0.000,0.000,0.000
1643341386864317952,2022-01-28-03:43:05,10.1.1.3,230,-0.330,-0.330,-0.330,0.000,0.000,0.000
1643341402935479040,2022-01-28-03:43:21,10.1.1.3,-66,-0.180,-0.180,-0.180,0.000,0.000,0.000
1643341421377687040,2022-01-28-03:43:39,10.1.1.3,837,-0.120,-0.120,-0.120,0.000,0.000,0.000
1643341431655038976,2022-01-28-03:43:51,10.1.1.3,238,-0.380,-0.380,-0.380,0.000,0.000,0.000
1643341446670396928,2022-01-28-03:44:06,10.1.1.3,229,-0.100,-0.100,-0.100,0.000,0.000,0.000
1643341454071609856,2022-01-28-03:44:13,10.1.1.3,133,-0.020,-0.020,-0.020,0.000,0.000,0.000
1643341454120375040,2022-01-28-03:44:14,10.1.1.3,-8,-0.020,-0.020,-0.020,0.000,0.000,0.000
1643341456306443008,2022-01-28-03:44:15,10.1.1.3,273,-0.100,-0.100,-0.100,0.000,0.000,0.000
1643341457147668992,2022-01-28-03:44:17,10.1.1.3,231,-0.130,-0.130,-0.130,0.000,0.000,0.000
1643341478582362880,2022-01-28-03:44:38,10.1.1.3,233,-0.170,-0.170,-0.170,0.000,0.000,0.000
1643341492858080000,2022-01-28-03:44:51,10.1.1.3,275,-0.310,-0.310,-0.310,0.000,0.000,0.000
1643341496785598976,2022-01-28-03:44:54,10.1.1.3,221,-0.380,-0.380,-0.380,0.000,0.000,0.000
1643341507443130112,2022-01-28-03:45:05,10.1.1.3,519,-0.340,-0.340,-0.340,0.000,0.000,0.000
1643341512044090112,2022-01-28-03:45:11,10.1.1.3,239,-0.240,-0.240,-0.240,0.000,0.000,0.000
1643341521275634944,2022-01-28-03:45:18,10.1.1.3,315,-0.130,-0.130,-0.130,0.000,0.000,0.000
1643341537863389952,2022-01-28-03:45:35,10.1.1.3,220,-0.220,-0.220,-0.220,0.000,0.000,0.000
1643341548447297024,2022-01-28-03:45:43,10.1.1.3,297,-0.260,-0.260,-0.260,0.000,0.000,0.000
1643341554541147904,2022-01-28-03:45:53,10.1.1.3,219,-0.360,-0.360,-0.360,0.000,0.000,0.000
1643341570055250944,2022-01-28-03:46:09,10.1.1.3,496,-0.350,-0.350,-0.350,0.000,0.000,0.000
1643341574052648192,2022-01-28-03:46:11,10.1.1.3,258,-0.320,-0.320,-0.320,0.000,0.000,0.000
1643341585563554048,2022-01-28-03:46:22,10.1.1.3,434,-0.100,-0.100,-0.100,0.000,0.000,0.000
1643341591715783168,2022-01-28-03:46:28,10.1.1.3,123,-0.010,-0.010,-0.010,0.000,0.000,0.000
1643341598996611072,2022-01-28-03:46:35,10.1.1.3,285,-0.120,-0.120,-0.120,0.000,0.000,0.000
1643341605337686016,2022-01-28-03:46:44,10.1.1.3,325,-0.220,-0.220,-0.220,0.000,0.000,0.000
1643341617609942016,2022-01-28-03:46:56,10.1.1.3,704,-0.450,-0.450,-0.450,0.000,0.000,0.000
1643341621482213888,2022-01-28-03:46:59,10.1.1.3,719,-0.470,-0.470,-0.470,0.000,0.000,0.000
1643341637113498880,2022-01-28-03:47:15,10.1.1.3,483,-0.160,-0.160,-0.160,0.000,0.000,0.000
1643341646232760064,2022-01-28-03:47:23,10.1.1.3,246,-0.040,-0.040,-0.040,0.000,0.000,0.000
1643341652117767936,2022-01-28-03:47:29,10.1.1.3,-766,-0.040,-0.040,-0.040,0.000,0.000,0.000
1643341661582850048,2022-01-28-03:47:38,10.1.1.3,225,-0.170,-0.170,-0.170,0.000,0.000,0.000
1643341669475673088,2022-01-28-03:47:45,10.1.1.3,995,-0.220,-0.220,-0.220,0.000,0.000,0.000
1643341690609074176,2022-01-28-03:48:06,10.1.1.3,122,-0.450,-0.450,-0.450,0.000,0.000,0.000
1643341692983191040,2022-01-28-03:48:11,10.1.1.3,286,-0.440,-0.440,-0.440,0.000,0.000,0.000
1643341703781255936,2022-01-28-03:48:21,10.1.1.3,217,-0.280,-0.280,-0.280,0.000,0.000,0.000
1643341720565433088,2022-01-28-03:48:37,10.1.1.3,455,-0.030,-0.030,-0.030,0.000,0.000,0.000
1643341732599107072,2022-01-28-03:48:50,10.1.1.3,277,-0.260,-0.260,-0.260,0.000,0.000,0.000
1643341739075150080,2022-01-28-03:48:56,10.1.1.3,2089,-0.290,-0.290,-0.290,0.000,0.000,0.000
1643341753229789952,2022-01-28-03:49:10,10.1.1.3,731,-0.460,-0.460,-0.460,0.000,0.000,0.000
1643341781861752064,2022-01-28-03:49:40,10.1.1.3,-607,-0.060,-0.060,-0.060,0.000,0.000,0.000
1643341811894987008,2022-01-28-03:50:10,10.1.1.3,237,-0.380,-0.380,-0.380,0.000,0.000,0.000
1643341815954486016,2022-01-28-03:50:14,10.1.1.3,322,-0.290,-0.290,-0.290,0.000,0.000,0.000
1643341821900124928,2022-01-28-03:50:19,10.1.1.3,655,-0.220,-0.220,-0.220,0.000,0.000,0.000
1643341831560870912,2022-01-28-03:50:30,10.1.1.3,234,-0.030,-0.030,-0.030,0.000,0.000,0.000
1643341836446119936,2022-01-28-03:50:34,10.1.1.3,335,-0.120,-0.120,-0.120,0.000,0.000,0.000
1643341840625481984,2022-01-28-03:50:38,10.1.1.3,231,-0.190,-0.190,-0.190,0.000,0.000,0.000
1643341844893711104,2022-01-28-03:50:43,10.1.1.3,326,-0.290,-0.290,-0.290,0.000,0.000,0.000
1643341849555386112,2022-01-28-03:50:49,10.1.1.3,365,-0.470,-0.470,-0.470,0.000,0.000,0.000
1643341852077869824,2022-01-28-03:50:52,10.1.1.3,234,-0.430,-0.430,-0.430,0.000,0.000,0.000
1643341863538358016,2022-01-28-03:51:02,10.1.1.3,57,-0.010,-0.010,-0.010,0.000,0.000,0.000
1643341867901789952,2022-01-28-03:51:05,10.1.1.3,261,-0.080,-0.080,-0.080,0.000,0.000,0.000
1643341872884624128,2022-01-28-03:51:10,10.1.1.3,384,-0.170,-0.170,-0.170,0.000,0.000,0.000
1643341898732340992,2022-01-28-03:51:35,10.1.1.3,-1,-0.440,-0.440,-0.440,0.000,0.000,0.000
1643341913591444992,2022-01-28-03:51:51,10.1.1.3,234,-0.120,-0.120,-0.120,0.000,0.000,0.000
1643341921069776896,2022-01-28-03:51:59,10.1.1.3,213,-0.020,-0.020,-0.020,0.000,0.000,0.000
