iteration,date,executiontime
1,2022-02-15-08:04:14,3.380408
2,2022-02-15-08:04:18,3.993382
3,2022-02-15-08:04:20,1.651106
4,2022-02-15-08:04:21,1.620018
5,2022-02-15-08:04:23,1.601752
6,2022-02-15-08:04:27,3.702023
7,2022-02-15-08:04:30,3.426854
8,2022-02-15-08:04:33,2.829050
9,2022-02-15-08:04:36,2.986470
10,2022-02-15-08:04:39,3.606857
11,2022-02-15-08:04:43,3.849867
12,2022-02-15-08:04:47,3.304286
13,2022-02-15-08:04:50,3.758033
14,2022-02-15-08:04:52,1.624992
15,2022-02-15-08:04:53,1.303772
16,2022-02-15-08:04:55,1.779405
17,2022-02-15-08:04:59,3.856275
18,2022-02-15-08:05:03,3.912375
19,2022-02-15-08:05:05,2.615358
20,2022-02-15-08:05:08,2.269008
21,2022-02-15-08:05:10,1.875572
22,2022-02-15-08:05:13,3.447929
23,2022-02-15-08:05:16,2.667081
24,2022-02-15-08:05:19,3.333088
25,2022-02-15-08:05:21,1.970635
26,2022-02-15-08:05:23,1.789522
27,2022-02-15-08:05:25,2.145662
28,2022-02-15-08:05:27,2.137440
29,2022-02-15-08:05:29,2.212966
30,2022-02-15-08:05:32,2.279086
31,2022-02-15-08:05:33,1.867719
32,2022-02-15-08:05:36,2.150833
33,2022-02-15-08:05:38,2.567077
34,2022-02-15-08:05:42,3.424504
35,2022-02-15-08:05:43,1.812827
36,2022-02-15-08:05:46,2.562317
37,2022-02-15-08:05:49,3.173832
38,2022-02-15-08:05:53,3.860663
39,2022-02-15-08:05:55,1.874409
40,2022-02-15-08:05:56,1.531654
41,2022-02-15-08:05:58,1.319763
42,2022-02-15-08:05:59,1.291583
43,2022-02-15-08:06:02,3.447271
44,2022-02-15-08:06:06,3.844007
45,2022-02-15-08:06:08,1.625671
46,2022-02-15-08:06:09,1.303720
47,2022-02-15-08:06:11,1.719239
48,2022-02-15-08:06:15,3.870390
49,2022-02-15-08:06:18,3.553102
50,2022-02-15-08:06:23,4.156442
51,2022-02-15-08:06:26,3.948792
52,2022-02-15-08:06:28,1.688560
53,2022-02-15-08:06:30,1.516995
54,2022-02-15-08:06:32,2.243971
55,2022-02-15-08:06:34,2.144691
56,2022-02-15-08:06:36,2.220350
57,2022-02-15-08:06:40,3.858512
58,2022-02-15-08:06:43,3.142887
59,2022-02-15-08:06:46,3.044827
60,2022-02-15-08:06:51,4.448871
61,2022-02-15-08:06:53,1.949003
62,2022-02-15-08:06:55,2.309197
63,2022-02-15-08:06:58,3.235943
64,2022-02-15-08:07:01,2.999127
65,2022-02-15-08:07:05,4.236453
66,2022-02-15-08:07:08,2.423040
67,2022-02-15-08:07:09,1.519272
68,2022-02-15-08:07:11,1.787262
69,2022-02-15-08:07:13,1.790985
70,2022-02-15-08:07:16,3.442781
71,2022-02-15-08:07:20,3.437013
72,2022-02-15-08:07:22,1.757016
73,2022-02-15-08:07:24,2.662853
74,2022-02-15-08:07:27,2.642434
75,2022-02-15-08:07:31,4.095718
76,2022-02-15-08:07:34,3.272500
77,2022-02-15-08:07:37,2.335036
78,2022-02-15-08:07:39,2.323729
79,2022-02-15-08:07:41,1.984182
80,2022-02-15-08:07:44,2.720565
81,2022-02-15-08:07:46,2.057213
82,2022-02-15-08:07:48,1.883915
83,2022-02-15-08:07:50,2.601349
84,2022-02-15-08:07:52,2.028347
85,2022-02-15-08:07:54,1.687182
86,2022-02-15-08:07:56,1.746928
87,2022-02-15-08:07:59,3.461306
88,2022-02-15-08:08:03,3.686303
89,2022-02-15-08:08:05,2.231396
90,2022-02-15-08:08:07,2.217330
