timestamp,node,latency,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1640068722131501824,"2021-12-21,06:38:42",10.1.1.9,0.36640191078186035,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068722491777792,"2021-12-21,06:38:42",10.1.1.9,355,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640068722517501184,"2021-12-21,06:38:42",10.1.1.9,0.38105320930480957,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640068722813277952,"2021-12-21,06:38:42",10.1.1.9,294,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640068722842032896,"2021-12-21,06:38:42",10.1.1.9,0.3232569694519043,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640068723163659008,"2021-12-21,06:38:43",10.1.1.9,318,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640068723198673920,"2021-12-21,06:38:43",10.1.1.9,0.35350894927978516,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640068723495137024,"2021-12-21,06:38:43",10.1.1.9,294,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640068723528318976,"2021-12-21,06:38:43",10.1.1.9,0.3264949321746826,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640068723816803072,"2021-12-21,06:38:43",10.1.1.9,287,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640068723841175040,"2021-12-21,06:38:43",10.1.1.9,0.3115079402923584,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640068724134982144,"2021-12-21,06:38:44",10.1.1.9,292,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640068724157895936,"2021-12-21,06:38:44",10.1.1.9,0.315399169921875,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640068724485044992,"2021-12-21,06:38:44",10.1.1.9,325,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640068724520436992,"2021-12-21,06:38:44",10.1.1.9,0.36095690727233887,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640068724866620928,"2021-12-21,06:38:44",10.1.1.9,344,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640068724891515904,"2021-12-21,06:38:44",10.1.1.9,0.3678450584411621,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640068725226664960,"2021-12-21,06:38:45",10.1.1.9,328,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640068725284867072,"2021-12-21,06:38:45",10.1.1.9,0.387070894241333,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640068725607363840,"2021-12-21,06:38:45",10.1.1.9,321,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640068725623642880,"2021-12-21,06:38:45",10.1.1.9,0.3373420238494873,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640068725957927936,"2021-12-21,06:38:45",10.1.1.9,331,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640068725971086080,"2021-12-21,06:38:45",10.1.1.9,0.34516191482543945,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640068726327824128,"2021-12-21,06:38:46",10.1.1.9,354,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640068726348614912,"2021-12-21,06:38:46",10.1.1.9,0.375324010848999,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640068726687890176,"2021-12-21,06:38:46",10.1.1.9,337,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640068726745928960,"2021-12-21,06:38:46",10.1.1.9,0.39573097229003906,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640068727057925888,"2021-12-21,06:38:47",10.1.1.9,310,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640068727103629056,"2021-12-21,06:38:47",10.1.1.9,0.35625696182250977,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640068727418610944,"2021-12-21,06:38:47",10.1.1.9,313,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640068727444888064,"2021-12-21,06:38:47",10.1.1.9,0.3399360179901123,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640068727447598080,"2021-12-21,06:38:47",10.1.1.9,-9,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640068727827367936,"2021-12-21,06:38:47",10.1.1.9,0.380856990814209,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640068728157940992,"2021-12-21,06:38:48",10.1.1.9,329,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640068728179908864,"2021-12-21,06:38:48",10.1.1.9,0.35115814208984375,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640068728467947008,"2021-12-21,06:38:48",10.1.1.9,286,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640068728496547072,"2021-12-21,06:38:48",10.1.1.9,0.31476593017578125,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640068728798511872,"2021-12-21,06:38:48",10.1.1.9,300,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640068728829539072,"2021-12-21,06:38:48",10.1.1.9,0.33144593238830566,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640068729168737792,"2021-12-21,06:38:49",10.1.1.9,337,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640068729188480000,"2021-12-21,06:38:49",10.1.1.9,0.35748791694641113,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640068729518341120,"2021-12-21,06:38:49",10.1.1.9,328,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640068729541701120,"2021-12-21,06:38:49",10.1.1.9,0.3505361080169678,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640068729868717056,"2021-12-21,06:38:49",10.1.1.9,324,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640068729903526144,"2021-12-21,06:38:49",10.1.1.9,0.35884904861450195,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640068730238137088,"2021-12-21,06:38:50",10.1.1.9,332,-0.490,-0.490,-0.490,0.000,0.000,0.000
1640068730256395008,"2021-12-21,06:38:50",10.1.1.9,0.350754976272583,-0.490,-0.490,-0.490,0.000,0.000,0.000
1640068730578087168,"2021-12-21,06:38:50",10.1.1.9,320,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640068730604850176,"2021-12-21,06:38:50",10.1.1.9,0.34680700302124023,-0.480,-0.480,-0.480,0.000,0.000,0.000
1640068730908077056,"2021-12-21,06:38:50",10.1.1.9,301,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640068730943269120,"2021-12-21,06:38:50",10.1.1.9,0.33641695976257324,-0.470,-0.470,-0.470,0.000,0.000,0.000
1640068731297418240,"2021-12-21,06:38:51",10.1.1.9,351,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640068731357660160,"2021-12-21,06:38:51",10.1.1.9,0.41222500801086426,-0.460,-0.460,-0.460,0.000,0.000,0.000
1640068731712161024,"2021-12-21,06:38:51",10.1.1.9,350,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640068731736985088,"2021-12-21,06:38:51",10.1.1.9,0.3780500888824463,-0.450,-0.450,-0.450,0.000,0.000,0.000
1640068732087398144,"2021-12-21,06:38:52",10.1.1.9,348,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640068732140889856,"2021-12-21,06:38:52",10.1.1.9,0.40223002433776855,-0.440,-0.440,-0.440,0.000,0.000,0.000
1640068732506405120,"2021-12-21,06:38:52",10.1.1.9,358,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640068732519289088,"2021-12-21,06:38:52",10.1.1.9,0.37145185470581055,-0.430,-0.430,-0.430,0.000,0.000,0.000
1640068732886900992,"2021-12-21,06:38:52",10.1.1.9,364,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640068732908380928,"2021-12-21,06:38:52",10.1.1.9,0.38601183891296387,-0.420,-0.420,-0.420,0.000,0.000,0.000
1640068733237680896,"2021-12-21,06:38:53",10.1.1.9,326,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640068733245387008,"2021-12-21,06:38:53",10.1.1.9,0.334705114364624,-0.410,-0.410,-0.410,0.000,0.000,0.000
1640068733556366848,"2021-12-21,06:38:53",10.1.1.9,309,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640068733595618048,"2021-12-21,06:38:53",10.1.1.9,0.3486599922180176,-0.400,-0.400,-0.400,0.000,0.000,0.000
1640068733895649792,"2021-12-21,06:38:53",10.1.1.9,298,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640068733942321152,"2021-12-21,06:38:53",10.1.1.9,0.3454091548919678,-0.390,-0.390,-0.390,0.000,0.000,0.000
1640068734276993024,"2021-12-21,06:38:54",10.1.1.9,333,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640068734307907072,"2021-12-21,06:38:54",10.1.1.9,0.36437511444091797,-0.380,-0.380,-0.380,0.000,0.000,0.000
1640068734615550976,"2021-12-21,06:38:54",10.1.1.9,306,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640068734651223808,"2021-12-21,06:38:54",10.1.1.9,0.34189414978027344,-0.370,-0.370,-0.370,0.000,0.000,0.000
1640068734966257152,"2021-12-21,06:38:54",10.1.1.9,312,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640068734993988096,"2021-12-21,06:38:54",10.1.1.9,0.3406870365142822,-0.360,-0.360,-0.360,0.000,0.000,0.000
1640068735315366144,"2021-12-21,06:38:55",10.1.1.9,318,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640068735353421056,"2021-12-21,06:38:55",10.1.1.9,0.35637903213500977,-0.350,-0.350,-0.350,0.000,0.000,0.000
1640068735715471872,"2021-12-21,06:38:55",10.1.1.9,359,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640068735756567040,"2021-12-21,06:38:55",10.1.1.9,0.4013080596923828,-0.340,-0.340,-0.340,0.000,0.000,0.000
1640068736113943040,"2021-12-21,06:38:56",10.1.1.9,356,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640068736144210944,"2021-12-21,06:38:56",10.1.1.9,0.38640308380126953,-0.330,-0.330,-0.330,0.000,0.000,0.000
1640068736544328960,"2021-12-21,06:38:56",10.1.1.9,398,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640068736584503808,"2021-12-21,06:38:56",10.1.1.9,0.4386918544769287,-0.320,-0.320,-0.320,0.000,0.000,0.000
1640068736912753152,"2021-12-21,06:38:56",10.1.1.9,326,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640068736936186112,"2021-12-21,06:38:56",10.1.1.9,0.35046815872192383,-0.310,-0.310,-0.310,0.000,0.000,0.000
1640068737242541056,"2021-12-21,06:38:57",10.1.1.9,304,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640068737266521856,"2021-12-21,06:38:57",10.1.1.9,0.32903313636779785,-0.300,-0.300,-0.300,0.000,0.000,0.000
1640068737582653952,"2021-12-21,06:38:57",10.1.1.9,314,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640068737619453952,"2021-12-21,06:38:57",10.1.1.9,0.3509500026702881,-0.290,-0.290,-0.290,0.000,0.000,0.000
1640068737962779904,"2021-12-21,06:38:57",10.1.1.9,338,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640068738027582976,"2021-12-21,06:38:58",10.1.1.9,0.40398192405700684,-0.280,-0.280,-0.280,0.000,0.000,0.000
1640068738363537920,"2021-12-21,06:38:58",10.1.1.9,333,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640068738459378944,"2021-12-21,06:38:58",10.1.1.9,0.42962002754211426,-0.270,-0.270,-0.270,0.000,0.000,0.000
1640068738762091008,"2021-12-21,06:38:58",10.1.1.9,301,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068738800659968,"2021-12-21,06:38:58",10.1.1.9,0.33999085426330566,-0.260,-0.260,-0.260,0.000,0.000,0.000
1640068739120635904,"2021-12-21,06:38:59",10.1.1.9,318,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640068739152797952,"2021-12-21,06:38:59",10.1.1.9,0.3504371643066406,-0.250,-0.250,-0.250,0.000,0.000,0.000
1640068739481537024,"2021-12-21,06:38:59",10.1.1.9,324,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640068739499923968,"2021-12-21,06:38:59",10.1.1.9,0.343034029006958,-0.240,-0.240,-0.240,0.000,0.000,0.000
1640068739840238080,"2021-12-21,06:38:59",10.1.1.9,332,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640068739874219776,"2021-12-21,06:38:59",10.1.1.9,0.36641597747802734,-0.230,-0.230,-0.230,0.000,0.000,0.000
1640068740238414080,"2021-12-21,06:39:00",10.1.1.9,358,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640068740256237056,"2021-12-21,06:39:00",10.1.1.9,0.3768730163574219,-0.220,-0.220,-0.220,0.000,0.000,0.000
1640068740598606080,"2021-12-21,06:39:00",10.1.1.9,340,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640068740630273024,"2021-12-21,06:39:00",10.1.1.9,0.3726320266723633,-0.210,-0.210,-0.210,0.000,0.000,0.000
1640068740977751040,"2021-12-21,06:39:00",10.1.1.9,343,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640068741031542016,"2021-12-21,06:39:01",10.1.1.9,0.3976559638977051,-0.200,-0.200,-0.200,0.000,0.000,0.000
1640068741357317888,"2021-12-21,06:39:01",10.1.1.9,321,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640068741401787904,"2021-12-21,06:39:01",10.1.1.9,0.3661990165710449,-0.190,-0.190,-0.190,0.000,0.000,0.000
1640068741717001984,"2021-12-21,06:39:01",10.1.1.9,313,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640068741760260096,"2021-12-21,06:39:01",10.1.1.9,0.3563990592956543,-0.180,-0.180,-0.180,0.000,0.000,0.000
1640068742076183040,"2021-12-21,06:39:02",10.1.1.9,314,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640068742093156096,"2021-12-21,06:39:02",10.1.1.9,0.3311278820037842,-0.170,-0.170,-0.170,0.000,0.000,0.000
1640068742437120000,"2021-12-21,06:39:02",10.1.1.9,341,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640068742478926848,"2021-12-21,06:39:02",10.1.1.9,0.3843719959259033,-0.160,-0.160,-0.160,0.000,0.000,0.000
1640068742774998784,"2021-12-21,06:39:02",10.1.1.9,294,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640068742827228160,"2021-12-21,06:39:02",10.1.1.9,0.3468148708343506,-0.150,-0.150,-0.150,0.000,0.000,0.000
1640068743154189056,"2021-12-21,06:39:03",10.1.1.9,325,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640068743229555968,"2021-12-21,06:39:03",10.1.1.9,0.40100789070129395,-0.140,-0.140,-0.140,0.000,0.000,0.000
1640068743554127104,"2021-12-21,06:39:03",10.1.1.9,313,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068743601135104,"2021-12-21,06:39:03",10.1.1.9,0.3609650135040283,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068743944242944,"2021-12-21,06:39:03",10.1.1.9,341,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068743958776832,"2021-12-21,06:39:03",10.1.1.9,0.35565686225891113,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068744263202048,"2021-12-21,06:39:04",10.1.1.9,302,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068744297645056,"2021-12-21,06:39:04",10.1.1.9,0.33696794509887695,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068744653842944,"2021-12-21,06:39:04",10.1.1.9,353,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068744668571904,"2021-12-21,06:39:04",10.1.1.9,0.36847591400146484,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068744992444928,"2021-12-21,06:39:04",10.1.1.9,322,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068745013256192,"2021-12-21,06:39:05",10.1.1.9,0.3433990478515625,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068745352704000,"2021-12-21,06:39:05",10.1.1.9,335,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068745407177984,"2021-12-21,06:39:05",10.1.1.9,0.3898470401763916,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068745761218048,"2021-12-21,06:39:05",10.1.1.9,352,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068745790750976,"2021-12-21,06:39:05",10.1.1.9,0.3822760581970215,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068746155482112,"2021-12-21,06:39:06",10.1.1.9,361,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068746179440896,"2021-12-21,06:39:06",10.1.1.9,0.3866000175476074,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068746519633920,"2021-12-21,06:39:06",10.1.1.9,338,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068746570019840,"2021-12-21,06:39:06",10.1.1.9,0.3893430233001709,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068746888748032,"2021-12-21,06:39:06",10.1.1.9,317,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068746928494080,"2021-12-21,06:39:06",10.1.1.9,0.35712289810180664,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068747250992896,"2021-12-21,06:39:07",10.1.1.9,318,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068747266191872,"2021-12-21,06:39:07",10.1.1.9,0.33400702476501465,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068747568006144,"2021-12-21,06:39:07",10.1.1.9,300,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068747604594944,"2021-12-21,06:39:07",10.1.1.9,0.33710598945617676,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068747927747840,"2021-12-21,06:39:07",10.1.1.9,321,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068747949949952,"2021-12-21,06:39:07",10.1.1.9,0.34388303756713867,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068748299734016,"2021-12-21,06:39:08",10.1.1.9,348,0.000,0.000,0.000,0.000,0.000,0.000
1640068748343461888,"2021-12-21,06:39:08",10.1.1.9,0.39161205291748047,0.000,0.000,0.000,0.000,0.000,0.000
1640068748676683008,"2021-12-21,06:39:08",10.1.1.9,325,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068748727708160,"2021-12-21,06:39:08",10.1.1.9,0.37685203552246094,-0.010,-0.010,-0.010,0.000,0.000,0.000
1640068749086471168,"2021-12-21,06:39:09",10.1.1.9,354,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068749127438080,"2021-12-21,06:39:09",10.1.1.9,0.39611101150512695,-0.020,-0.020,-0.020,0.000,0.000,0.000
1640068749484967936,"2021-12-21,06:39:09",10.1.1.9,356,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068749503087104,"2021-12-21,06:39:09",10.1.1.9,0.3743560314178467,-0.030,-0.030,-0.030,0.000,0.000,0.000
1640068749835298048,"2021-12-21,06:39:09",10.1.1.9,330,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068749923417088,"2021-12-21,06:39:09",10.1.1.9,0.4184281826019287,-0.040,-0.040,-0.040,0.000,0.000,0.000
1640068750266103040,"2021-12-21,06:39:10",10.1.1.9,341,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068750294725888,"2021-12-21,06:39:10",10.1.1.9,0.37006616592407227,-0.050,-0.050,-0.050,0.000,0.000,0.000
1640068750626693120,"2021-12-21,06:39:10",10.1.1.9,328,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068750658597120,"2021-12-21,06:39:10",10.1.1.9,0.36020684242248535,-0.060,-0.060,-0.060,0.000,0.000,0.000
1640068750960463104,"2021-12-21,06:39:10",10.1.1.9,300,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068750990488064,"2021-12-21,06:39:10",10.1.1.9,0.330596923828125,-0.070,-0.070,-0.070,0.000,0.000,0.000
1640068751290332160,"2021-12-21,06:39:11",10.1.1.9,297,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068751320862976,"2021-12-21,06:39:11",10.1.1.9,0.3286259174346924,-0.080,-0.080,-0.080,0.000,0.000,0.000
1640068751681199104,"2021-12-21,06:39:11",10.1.1.9,0.3589777946472168,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068751682982912,"2021-12-21,06:39:11",10.1.1.9,360,-0.090,-0.090,-0.090,0.000,0.000,0.000
1640068752101206016,"2021-12-21,06:39:12",10.1.1.9,0.40669989585876465,-0.100,-0.100,-0.100,0.000,0.000,0.000
1640068752606203136,"2021-12-21,06:39:12",10.1.1.9,485,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068752635734016,"2021-12-21,06:39:12",10.1.1.9,0.5153839588165283,-0.110,-0.110,-0.110,0.000,0.000,0.000
1640068752958403072,"2021-12-21,06:39:12",10.1.1.9,321,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068753002211072,"2021-12-21,06:39:13",10.1.1.9,0.36518406867980957,-0.120,-0.120,-0.120,0.000,0.000,0.000
1640068753448946944,"2021-12-21,06:39:13",10.1.1.9,445,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068753501326080,"2021-12-21,06:39:13",10.1.1.9,0.4977271556854248,-0.130,-0.130,-0.130,0.000,0.000,0.000
1640068753875709952,"2021-12-21,06:39:13",10.1.1.9,0.37227702140808105,-0.140,-0.140,-0.140,0.000,0.000,0.000
