"iteration,date,executiontime"
175,2022-02-09-01:36:19,0.92179
176,2022-02-09-01:36:19,0.60691
177,2022-02-09-01:36:20,0.77717
178,2022-02-09-01:36:21,0.76266
179,2022-02-09-01:36:21,0.44824
180,2022-02-09-01:36:22,1.03927
181,2022-02-09-01:36:24,1.18857
182,2022-02-09-01:36:24,0.82325
183,2022-02-09-01:36:25,0.44798
184,2022-02-09-01:36:25,0.46987
185,2022-02-09-01:36:26,0.77499
186,2022-02-09-01:36:27,0.99647
187,2022-02-09-01:36:28,0.81217
188,2022-02-09-01:36:28,0.64535
189,2022-02-09-01:36:29,0.93998
190,2022-02-09-01:36:30,0.59992
191,2022-02-09-01:36:31,0.86056
192,2022-02-09-01:36:32,0.61522
193,2022-02-09-01:36:33,0.99464
194,2022-02-09-01:36:34,1.03855
195,2022-02-09-01:36:34,0.73603
196,2022-02-09-01:36:35,0.98802
197,2022-02-09-01:36:36,0.98463
198,2022-02-09-01:36:37,0.42253
199,2022-02-09-01:36:37,0.67196
200,2022-02-09-01:36:38,0.53226
201,2022-02-09-01:36:39,0.77747
202,2022-02-09-01:36:39,0.46401
203,2022-02-09-01:36:40,0.73560
204,2022-02-09-01:36:41,1.02515
205,2022-02-09-01:36:42,0.94136
206,2022-02-09-01:36:42,0.52666
207,2022-02-09-01:36:43,0.93008
208,2022-02-09-01:36:44,0.93770
209,2022-02-09-01:36:45,0.91285
210,2022-02-09-01:36:46,1.07006
211,2022-02-09-01:36:47,0.71106
212,2022-02-09-01:36:48,1.17599
213,2022-02-09-01:36:49,0.94960
214,2022-02-09-01:36:50,0.61429
215,2022-02-09-01:36:51,0.84625
216,2022-02-09-01:36:51,0.36275
217,2022-02-09-01:36:52,0.80848
218,2022-02-09-01:36:53,0.83560
219,2022-02-09-01:36:53,0.76594
220,2022-02-09-01:36:54,0.72464
221,2022-02-09-01:36:55,0.86933
222,2022-02-09-01:36:56,0.61887
223,2022-02-09-01:36:56,0.53521
224,2022-02-09-01:36:57,0.69028
225,2022-02-09-01:36:57,0.54308
226,2022-02-09-01:36:58,0.87417
227,2022-02-09-01:36:59,0.69089
228,2022-02-09-01:37:00,0.81147
229,2022-02-09-01:37:01,1.24130
230,2022-02-09-01:37:02,1.09251
231,2022-02-09-01:37:03,0.55836
232,2022-02-09-01:37:03,0.57219
233,2022-02-09-01:37:04,0.83011
234,2022-02-09-01:37:05,0.59278
235,2022-02-09-01:37:05,0.78763
236,2022-02-09-01:37:06,0.41393
237,2022-02-09-01:37:06,0.63201
238,2022-02-09-01:37:07,0.53401
239,2022-02-09-01:37:08,0.59748
240,2022-02-09-01:37:08,0.60473
241,2022-02-09-01:37:09,0.65033
242,2022-02-09-01:37:09,0.59915
243,2022-02-09-01:37:10,0.74534
244,2022-02-09-01:37:11,0.85712
245,2022-02-09-01:37:12,0.60531
246,2022-02-09-01:37:12,0.75304
247,2022-02-09-01:37:13,0.89029
248,2022-02-09-01:37:14,1.12705
249,2022-02-09-01:37:15,0.57971
250,2022-02-09-01:37:16,0.81090
251,2022-02-09-01:37:17,0.79767
252,2022-02-09-01:37:18,1.00241
253,2022-02-09-01:37:18,0.58265
254,2022-02-09-01:37:19,0.56108
255,2022-02-09-01:37:20,0.95906
256,2022-02-09-01:37:20,0.78050
257,2022-02-09-01:37:21,0.68833
258,2022-02-09-01:37:22,0.75400
259,2022-02-09-01:37:22,0.49644
260,2022-02-09-01:37:24,1.30904
261,2022-02-09-01:37:25,1.05117
262,2022-02-09-01:37:25,0.57379
263,2022-02-09-01:37:26,0.66669
264,2022-02-09-01:37:27,0.70821
265,2022-02-09-01:37:28,0.99127
266,2022-02-09-01:37:29,1.29468
267,2022-02-09-01:37:30,0.95043
268,2022-02-09-01:37:31,0.61243
269,2022-02-09-01:37:31,0.79954
270,2022-02-09-01:37:32,0.89912
271,2022-02-09-01:37:33,0.91528
272,2022-02-09-01:37:34,0.81902
273,2022-02-09-01:37:35,1.04683
274,2022-02-09-01:37:36,1.27434
275,2022-02-09-01:37:37,0.89511
276,2022-02-09-01:37:38,0.85046
277,2022-02-09-01:37:39,1.04885
278,2022-02-09-01:37:40,0.83951
279,2022-02-09-01:37:41,0.67281
280,2022-02-09-01:37:41,0.61823
281,2022-02-09-01:37:42,0.74580
282,2022-02-09-01:37:43,0.57666
283,2022-02-09-01:37:43,0.55045
284,2022-02-09-01:37:44,1.07201
285,2022-02-09-01:37:45,0.69053
286,2022-02-09-01:37:46,1.13479
287,2022-02-09-01:37:47,1.12392
288,2022-02-09-01:37:48,0.86298
289,2022-02-09-01:37:49,0.84269
290,2022-02-09-01:37:50,0.74571
291,2022-02-09-01:37:50,0.63814
292,2022-02-09-01:37:51,0.91946
293,2022-02-09-01:37:52,1.02900
294,2022-02-09-01:37:53,0.61227
295,2022-02-09-01:37:54,1.01119
296,2022-02-09-01:37:55,0.88016
297,2022-02-09-01:37:55,0.60376
298,2022-02-09-01:37:56,0.60303
299,2022-02-09-01:37:56,0.54199
300,2022-02-09-01:37:57,0.88816
301,2022-02-09-01:37:58,0.82312
302,2022-02-09-01:37:59,0.64640
303,2022-02-09-01:38:00,0.81866
304,2022-02-09-01:38:00,0.58929
305,2022-02-09-01:38:01,0.75657
306,2022-02-09-01:38:02,0.92339
307,2022-02-09-01:38:03,0.72887
308,2022-02-09-01:38:03,0.70919
309,2022-02-09-01:38:04,0.99339
310,2022-02-09-01:38:05,0.77577
311,2022-02-09-01:38:06,0.62555
312,2022-02-09-01:38:07,0.83162
313,2022-02-09-01:38:07,0.94874
314,2022-02-09-01:38:09,1.10394
315,2022-02-09-01:38:10,1.03114
316,2022-02-09-01:38:10,0.67239
317,2022-02-09-01:38:11,0.94861
318,2022-02-09-01:38:12,0.67297
319,2022-02-09-01:38:13,1.01117
320,2022-02-09-01:38:14,0.89288
321,2022-02-09-01:38:14,0.67510
322,2022-02-09-01:38:15,0.88884
323,2022-02-09-01:38:16,0.60295
324,2022-02-09-01:38:17,0.58270
325,2022-02-09-01:38:17,0.71936
326,2022-02-09-01:38:18,0.61831
327,2022-02-09-01:38:19,0.78722
328,2022-02-09-01:38:20,1.01817
329,2022-02-09-01:38:20,0.52211
330,2022-02-09-01:38:21,0.76337
331,2022-02-09-01:38:22,0.78230
332,2022-02-09-01:38:22,0.71174
333,2022-02-09-01:38:23,0.48730
334,2022-02-09-01:38:24,0.84809
335,2022-02-09-01:38:25,1.00991
336,2022-02-09-01:38:26,0.78447
337,2022-02-09-01:38:27,0.93011
338,2022-02-09-01:38:27,0.74846
339,2022-02-09-01:38:28,0.73749
340,2022-02-09-01:38:29,0.85951
341,2022-02-09-01:38:30,0.83480
342,2022-02-09-01:38:30,0.58398
343,2022-02-09-01:38:31,0.62165
344,2022-02-09-01:38:32,0.58004
345,2022-02-09-01:38:32,0.94557
346,2022-02-09-01:38:34,1.20703
347,2022-02-09-01:38:34,0.60191
348,2022-02-09-01:38:35,0.53971
349,2022-02-09-01:38:36,0.70098
350,2022-02-09-01:38:36,0.45630
351,2022-02-09-01:38:37,0.74011
352,2022-02-09-01:38:37,0.62983
353,2022-02-09-01:38:38,1.10567
354,2022-02-09-01:38:40,1.27053
355,2022-02-09-01:38:41,0.88547
356,2022-02-09-01:38:41,0.67352
357,2022-02-09-01:38:42,0.85026
358,2022-02-09-01:38:43,0.92253
359,2022-02-09-01:38:44,0.67719
360,2022-02-09-01:38:45,0.94247
361,2022-02-09-01:38:46,0.96888
362,2022-02-09-01:38:46,0.71931
363,2022-02-09-01:38:47,0.96291
364,2022-02-09-01:38:48,0.97548
365,2022-02-09-01:38:49,0.79050
366,2022-02-09-01:38:50,0.83266
367,2022-02-09-01:38:51,0.94637
368,2022-02-09-01:38:52,1.05158
369,2022-02-09-01:38:53,1.02179
370,2022-02-09-01:38:54,1.04262
371,2022-02-09-01:38:55,0.83415
372,2022-02-09-01:38:56,1.11913
373,2022-02-09-01:38:57,0.66243
374,2022-02-09-01:38:58,1.14505
375,2022-02-09-01:38:59,1.57953
376,2022-02-09-01:39:00,0.66583
377,2022-02-09-01:39:01,0.62072
378,2022-02-09-01:39:01,0.50538
379,2022-02-09-01:39:02,0.72292
380,2022-02-09-01:39:03,1.10620
381,2022-02-09-01:39:04,0.89171
382,2022-02-09-01:39:05,0.78731
383,2022-02-09-01:39:05,0.73541
384,2022-02-09-01:39:06,0.79024
385,2022-02-09-01:39:07,0.67315
386,2022-02-09-01:39:08,1.08201
387,2022-02-09-01:39:09,1.19670
388,2022-02-09-01:39:10,0.88131
389,2022-02-09-01:39:11,1.22486
390,2022-02-09-01:39:12,0.67469
391,2022-02-09-01:39:13,0.88385
392,2022-02-09-01:39:14,1.02557
393,2022-02-09-01:39:15,1.00579
394,2022-02-09-01:39:16,1.11717
395,2022-02-09-01:39:17,0.70112
396,2022-02-09-01:39:18,0.83897
397,2022-02-09-01:39:18,0.87434
398,2022-02-09-01:39:19,0.62182
399,2022-02-09-01:39:20,0.98836
400,2022-02-09-01:39:20,0.48955
401,2022-02-09-01:39:21,0.71471
402,2022-02-09-01:39:22,1.11957
403,2022-02-09-01:39:23,0.76796
404,2022-02-09-01:39:24,1.22760
405,2022-02-09-01:39:25,0.82015
406,2022-02-09-01:39:26,1.00758
407,2022-02-09-01:39:27,0.92384
408,2022-02-09-01:39:28,1.03612
409,2022-02-09-01:39:29,0.56481
410,2022-02-09-01:39:30,0.86187
411,2022-02-09-01:39:30,0.62581
412,2022-02-09-01:39:31,1.05163
413,2022-02-09-01:39:32,1.10099
414,2022-02-09-01:39:33,0.80114
415,2022-02-09-01:39:34,1.03781
416,2022-02-09-01:39:35,0.54540
417,2022-02-09-01:39:35,0.53387
418,2022-02-09-01:39:36,0.67839
419,2022-02-09-01:39:37,0.73552
420,2022-02-09-01:39:38,1.36587
421,2022-02-09-01:39:39,1.12575
422,2022-02-09-01:39:40,0.93425
423,2022-02-09-01:39:41,0.68396
424,2022-02-09-01:39:41,0.59169
425,2022-02-09-01:39:42,0.73368
426,2022-02-09-01:39:43,0.96835
427,2022-02-09-01:39:44,0.87712
428,2022-02-09-01:39:45,0.81615
429,2022-02-09-01:39:46,0.98618
430,2022-02-09-01:39:46,0.68041
431,2022-02-09-01:39:48,1.23518
432,2022-02-09-01:39:49,0.98393
433,2022-02-09-01:39:50,1.19645
434,2022-02-09-01:39:51,1.09314
435,2022-02-09-01:39:52,0.72578
436,2022-02-09-01:39:52,0.72710
437,2022-02-09-01:39:53,0.79454
438,2022-02-09-01:39:54,0.83118
439,2022-02-09-01:39:55,0.82543
440,2022-02-09-01:39:56,1.11050
441,2022-02-09-01:39:57,1.10582
442,2022-02-09-01:39:58,0.76300
443,2022-02-09-01:39:58,0.59809
444,2022-02-09-01:39:59,0.83090
445,2022-02-09-01:40:00,0.95658
446,2022-02-09-01:40:01,0.62850
447,2022-02-09-01:40:02,0.74282
448,2022-02-09-01:40:02,0.67731
449,2022-02-09-01:40:03,0.93707
450,2022-02-09-01:40:04,0.85873
451,2022-02-09-01:40:05,0.49191
452,2022-02-09-01:40:05,0.91717
453,2022-02-09-01:40:06,0.64950
454,2022-02-09-01:40:07,0.91375
455,2022-02-09-01:40:08,1.23408
456,2022-02-09-01:40:09,0.88682
457,2022-02-09-01:40:10,0.89944
458,2022-02-09-01:40:11,0.71834
459,2022-02-09-01:40:12,1.15302
460,2022-02-09-01:40:13,1.14359
461,2022-02-09-01:40:14,1.24073
462,2022-02-09-01:40:15,0.88809
463,2022-02-09-01:40:16,0.62424
464,2022-02-09-01:40:17,0.80405
465,2022-02-09-01:40:17,0.73825
466,2022-02-09-01:40:19,1.12431
467,2022-02-09-01:40:19,0.89234
468,2022-02-09-01:40:20,0.94536
469,2022-02-09-01:40:22,1.17590
470,2022-02-09-01:40:22,0.93821
471,2022-02-09-01:40:24,1.08300
472,2022-02-09-01:40:25,1.03345
473,2022-02-09-01:40:25,0.87885
474,2022-02-09-01:40:26,1.02017
475,2022-02-09-01:40:27,0.81606
476,2022-02-09-01:40:28,0.84229
477,2022-02-09-01:40:29,0.84998
478,2022-02-09-01:40:30,0.61898
479,2022-02-09-01:40:30,0.81108
480,2022-02-09-01:40:32,1.07577
481,2022-02-09-01:40:32,0.66563
482,2022-02-09-01:40:33,0.62407
483,2022-02-09-01:40:34,0.76706
484,2022-02-09-01:40:34,0.90924
485,2022-02-09-01:40:35,0.89973
486,2022-02-09-01:40:36,0.74742
487,2022-02-09-01:40:37,1.04453
488,2022-02-09-01:40:38,1.08513
489,2022-02-09-01:40:39,0.76257
490,2022-02-09-01:40:40,1.00164
491,2022-02-09-01:40:41,1.10037
492,2022-02-09-01:40:42,0.89015
493,2022-02-09-01:40:43,1.20575
494,2022-02-09-01:40:44,0.94968
495,2022-02-09-01:40:45,1.14650
496,2022-02-09-01:40:46,0.73248
497,2022-02-09-01:40:47,0.73241
498,2022-02-09-01:40:48,0.78696
499,2022-02-09-01:40:48,0.78403
500,2022-02-09-01:40:49,0.89573
501,2022-02-09-01:40:50,1.12443
502,2022-02-09-01:40:51,0.96556
503,2022-02-09-01:40:52,0.68484
504,2022-02-09-01:40:53,0.74510
505,2022-02-09-01:40:54,0.83601
506,2022-02-09-01:40:55,1.10874
507,2022-02-09-01:40:56,1.25210
508,2022-02-09-01:40:57,0.77298
509,2022-02-09-01:40:58,1.13937
510,2022-02-09-01:40:59,0.88766
511,2022-02-09-01:41:00,1.20438
512,2022-02-09-01:41:01,1.11224
513,2022-02-09-01:41:02,1.28562
514,2022-02-09-01:41:04,1.26718
515,2022-02-09-01:41:05,1.57563
516,2022-02-09-01:41:06,1.08365
517,2022-02-09-01:41:08,1.17463
518,2022-02-09-01:41:08,0.85700
519,2022-02-09-01:41:09,0.83790
520,2022-02-09-01:41:10,1.09712
521,2022-02-09-01:41:11,1.12163
522,2022-02-09-01:41:13,1.15578
523,2022-02-09-01:41:13,0.84782
524,2022-02-09-01:41:14,0.98245
525,2022-02-09-01:41:15,0.85056
526,2022-02-09-01:41:16,1.09830
527,2022-02-09-01:41:18,1.32289
528,2022-02-09-01:41:19,0.87509
529,2022-02-09-01:41:20,0.96571
530,2022-02-09-01:41:21,0.97211
531,2022-02-09-01:41:21,0.68892
532,2022-02-09-01:41:22,1.12309
533,2022-02-09-01:41:23,1.00943
534,2022-02-09-01:41:24,0.72926
535,2022-02-09-01:41:25,1.06058
536,2022-02-09-01:41:26,0.86404
537,2022-02-09-01:41:27,0.67785
538,2022-02-09-01:41:28,1.03476
539,2022-02-09-01:41:29,0.87648
540,2022-02-09-01:41:30,0.92612
541,2022-02-09-01:41:31,1.37803
542,2022-02-09-01:41:32,0.71635
543,2022-02-09-01:41:33,0.89566
544,2022-02-09-01:41:33,0.79216
545,2022-02-09-01:41:34,0.87276
546,2022-02-09-01:41:35,1.27698
547,2022-02-09-01:41:36,0.99144
548,2022-02-09-01:41:38,1.12089
549,2022-02-09-01:41:39,1.21739
550,2022-02-09-01:41:40,0.96375
551,2022-02-09-01:41:40,0.69487
552,2022-02-09-01:41:41,0.64957
553,2022-02-09-01:41:42,1.38331
554,2022-02-09-01:41:44,1.04125
555,2022-02-09-01:41:44,0.88506
556,2022-02-09-01:41:45,0.84758
557,2022-02-09-01:41:46,1.11069
558,2022-02-09-01:41:47,1.07114
559,2022-02-09-01:41:48,0.78479
560,2022-02-09-01:41:49,0.80620
561,2022-02-09-01:41:50,0.76031
562,2022-02-09-01:41:51,0.73962
