"iteration,date,executiontime"
193,2022-02-09-01:36:06,0.81131
194,2022-02-09-01:36:07,1.20471
195,2022-02-09-01:36:08,0.85726
196,2022-02-09-01:36:09,0.53356
197,2022-02-09-01:36:10,0.83035
198,2022-02-09-01:36:10,0.72096
199,2022-02-09-01:36:11,0.67121
200,2022-02-09-01:36:12,0.69556
201,2022-02-09-01:36:12,0.48152
202,2022-02-09-01:36:13,0.60338
203,2022-02-09-01:36:14,0.67172
204,2022-02-09-01:36:14,0.81789
205,2022-02-09-01:36:15,0.48290
206,2022-02-09-01:36:16,0.66855
207,2022-02-09-01:36:16,0.68337
208,2022-02-09-01:36:17,0.88666
209,2022-02-09-01:36:18,0.76669
210,2022-02-09-01:36:19,0.86164
211,2022-02-09-01:36:19,0.72428
212,2022-02-09-01:36:20,0.82810
213,2022-02-09-01:36:21,0.86418
214,2022-02-09-01:36:22,0.68532
215,2022-02-09-01:36:23,0.98615
216,2022-02-09-01:36:24,0.91698
217,2022-02-09-01:36:24,0.50893
218,2022-02-09-01:36:25,0.78431
219,2022-02-09-01:36:26,0.59415
220,2022-02-09-01:36:26,0.85989
221,2022-02-09-01:36:27,0.96353
222,2022-02-09-01:36:28,0.72145
223,2022-02-09-01:36:29,0.50404
224,2022-02-09-01:36:29,0.48482
225,2022-02-09-01:36:30,0.82493
226,2022-02-09-01:36:31,1.27058
227,2022-02-09-01:36:32,0.74180
228,2022-02-09-01:36:33,0.72773
229,2022-02-09-01:36:34,0.82779
230,2022-02-09-01:36:34,0.45204
231,2022-02-09-01:36:35,0.94460
232,2022-02-09-01:36:36,0.93984
233,2022-02-09-01:36:37,0.60861
234,2022-02-09-01:36:37,0.79382
235,2022-02-09-01:36:38,0.44551
236,2022-02-09-01:36:39,1.07758
237,2022-02-09-01:36:40,0.90547
238,2022-02-09-01:36:40,0.54417
239,2022-02-09-01:36:41,0.69882
240,2022-02-09-01:36:42,0.82897
241,2022-02-09-01:36:42,0.66619
242,2022-02-09-01:36:43,0.53119
243,2022-02-09-01:36:44,0.77378
244,2022-02-09-01:36:45,0.90059
245,2022-02-09-01:36:45,0.71674
246,2022-02-09-01:36:46,0.76188
247,2022-02-09-01:36:47,1.02600
248,2022-02-09-01:36:48,0.86362
249,2022-02-09-01:36:49,1.03115
250,2022-02-09-01:36:50,0.93631
251,2022-02-09-01:36:51,0.75992
252,2022-02-09-01:36:52,0.77592
253,2022-02-09-01:36:52,0.57142
254,2022-02-09-01:36:53,0.69604
255,2022-02-09-01:36:54,0.93169
256,2022-02-09-01:36:54,0.70053
257,2022-02-09-01:36:55,0.55082
258,2022-02-09-01:36:56,0.80141
259,2022-02-09-01:36:57,0.77296
260,2022-02-09-01:36:57,0.88889
261,2022-02-09-01:36:58,0.92243
262,2022-02-09-01:36:59,0.74650
263,2022-02-09-01:37:00,0.70962
264,2022-02-09-01:37:00,0.48015
265,2022-02-09-01:37:01,0.77040
266,2022-02-09-01:37:02,1.02719
267,2022-02-09-01:37:03,0.66071
268,2022-02-09-01:37:03,0.68054
269,2022-02-09-01:37:04,0.81498
270,2022-02-09-01:37:05,0.84761
271,2022-02-09-01:37:06,0.61513
272,2022-02-09-01:37:06,0.56698
273,2022-02-09-01:37:07,0.97335
274,2022-02-09-01:37:08,1.03285
275,2022-02-09-01:37:09,0.88216
276,2022-02-09-01:37:10,0.62561
277,2022-02-09-01:37:11,0.65999
278,2022-02-09-01:37:11,0.70229
279,2022-02-09-01:37:12,0.69569
280,2022-02-09-01:37:12,0.54801
281,2022-02-09-01:37:13,0.65001
282,2022-02-09-01:37:14,0.86745
283,2022-02-09-01:37:15,0.57744
284,2022-02-09-01:37:16,1.13489
285,2022-02-09-01:37:17,0.88342
286,2022-02-09-01:37:17,0.58762
287,2022-02-09-01:37:18,0.56075
288,2022-02-09-01:37:18,0.43954
289,2022-02-09-01:37:19,0.90234
290,2022-02-09-01:37:20,0.52821
291,2022-02-09-01:37:21,0.91884
292,2022-02-09-01:37:21,0.86141
293,2022-02-09-01:37:22,0.74467
294,2022-02-09-01:37:23,0.89219
295,2022-02-09-01:37:24,0.91560
296,2022-02-09-01:37:25,0.73056
297,2022-02-09-01:37:25,0.52352
298,2022-02-09-01:37:26,0.91523
299,2022-02-09-01:37:27,0.64279
300,2022-02-09-01:37:28,1.10930
301,2022-02-09-01:37:29,1.23742
302,2022-02-09-01:37:30,0.93046
303,2022-02-09-01:37:31,0.83113
304,2022-02-09-01:37:32,0.95350
305,2022-02-09-01:37:32,0.67572
306,2022-02-09-01:37:34,1.01102
307,2022-02-09-01:37:34,0.46248
308,2022-02-09-01:37:35,0.88739
309,2022-02-09-01:37:36,0.89255
310,2022-02-09-01:37:37,0.88340
311,2022-02-09-01:37:37,0.48073
312,2022-02-09-01:37:38,0.76186
313,2022-02-09-01:37:39,1.19225
314,2022-02-09-01:37:40,0.98885
315,2022-02-09-01:37:41,0.86710
316,2022-02-09-01:37:41,0.54745
317,2022-02-09-01:37:43,1.06609
318,2022-02-09-01:37:43,0.73378
319,2022-02-09-01:37:44,0.59358
320,2022-02-09-01:37:45,0.66779
321,2022-02-09-01:37:45,0.67247
322,2022-02-09-01:37:46,0.68349
323,2022-02-09-01:37:47,0.68111
324,2022-02-09-01:37:48,0.95218
325,2022-02-09-01:37:48,0.80325
326,2022-02-09-01:37:49,0.81390
327,2022-02-09-01:37:50,1.06797
328,2022-02-09-01:37:51,0.81924
329,2022-02-09-01:37:52,0.98519
330,2022-02-09-01:37:53,0.86358
331,2022-02-09-01:37:54,0.78948
332,2022-02-09-01:37:55,0.90134
333,2022-02-09-01:37:56,0.97019
334,2022-02-09-01:37:56,0.63220
335,2022-02-09-01:37:57,0.83767
336,2022-02-09-01:37:58,0.72732
337,2022-02-09-01:37:59,0.80815
338,2022-02-09-01:37:59,0.58444
339,2022-02-09-01:38:00,0.82806
340,2022-02-09-01:38:01,1.11117
341,2022-02-09-01:38:02,0.99140
342,2022-02-09-01:38:03,0.58278
343,2022-02-09-01:38:03,0.61854
344,2022-02-09-01:38:04,0.61829
345,2022-02-09-01:38:05,0.61717
346,2022-02-09-01:38:05,0.98357
347,2022-02-09-01:38:06,0.62069
348,2022-02-09-01:38:07,0.89733
349,2022-02-09-01:38:08,0.99024
350,2022-02-09-01:38:09,0.67523
351,2022-02-09-01:38:09,0.81686
352,2022-02-09-01:38:10,0.77530
353,2022-02-09-01:38:11,1.03882
354,2022-02-09-01:38:12,1.00277
355,2022-02-09-01:38:13,0.62568
356,2022-02-09-01:38:14,0.69361
357,2022-02-09-01:38:15,0.99936
358,2022-02-09-01:38:16,0.98695
359,2022-02-09-01:38:16,0.51041
360,2022-02-09-01:38:17,0.65097
361,2022-02-09-01:38:17,0.68354
362,2022-02-09-01:38:18,0.62887
363,2022-02-09-01:38:19,0.85798
364,2022-02-09-01:38:20,1.00935
365,2022-02-09-01:38:21,0.73396
366,2022-02-09-01:38:22,1.08760
367,2022-02-09-01:38:23,1.26694
368,2022-02-09-01:38:24,1.01793
369,2022-02-09-01:38:25,0.94555
370,2022-02-09-01:38:26,1.05001
371,2022-02-09-01:38:27,1.00449
372,2022-02-09-01:38:28,1.05786
373,2022-02-09-01:38:29,0.90570
374,2022-02-09-01:38:30,0.66432
375,2022-02-09-01:38:31,1.14456
376,2022-02-09-01:38:32,0.77470
377,2022-02-09-01:38:32,0.81121
378,2022-02-09-01:38:33,0.86429
379,2022-02-09-01:38:34,0.61270
380,2022-02-09-01:38:35,1.24914
381,2022-02-09-01:38:36,1.18925
382,2022-02-09-01:38:37,0.88697
383,2022-02-09-01:38:38,0.76342
384,2022-02-09-01:38:39,0.78768
385,2022-02-09-01:38:40,0.75293
386,2022-02-09-01:38:41,1.23013
387,2022-02-09-01:38:42,0.73966
388,2022-02-09-01:38:43,0.99617
389,2022-02-09-01:38:43,0.98020
390,2022-02-09-01:38:44,0.61795
391,2022-02-09-01:38:45,1.06505
392,2022-02-09-01:38:46,1.13255
393,2022-02-09-01:38:47,0.66595
394,2022-02-09-01:38:48,0.79418
395,2022-02-09-01:38:49,0.92325
396,2022-02-09-01:38:50,0.83981
397,2022-02-09-01:38:50,0.83841
398,2022-02-09-01:38:51,0.62228
399,2022-02-09-01:38:52,0.61365
400,2022-02-09-01:38:52,0.62335
401,2022-02-09-01:38:53,0.80898
402,2022-02-09-01:38:54,0.66079
403,2022-02-09-01:38:55,1.03532
404,2022-02-09-01:38:56,1.16349
405,2022-02-09-01:38:57,0.73614
406,2022-02-09-01:38:57,0.70716
407,2022-02-09-01:38:58,1.08660
408,2022-02-09-01:39:00,1.14728
409,2022-02-09-01:39:00,0.77922
410,2022-02-09-01:39:01,1.06137
411,2022-02-09-01:39:02,0.80964
412,2022-02-09-01:39:03,1.16943
413,2022-02-09-01:39:04,1.05365
414,2022-02-09-01:39:05,0.87065
415,2022-02-09-01:39:07,1.17504
416,2022-02-09-01:39:07,0.88834
417,2022-02-09-01:39:08,1.02233
418,2022-02-09-01:39:09,0.92988
419,2022-02-09-01:39:10,0.71534
420,2022-02-09-01:39:11,1.14832
421,2022-02-09-01:39:12,1.06640
422,2022-02-09-01:39:13,0.56398
423,2022-02-09-01:39:14,0.72182
424,2022-02-09-01:39:14,0.81336
425,2022-02-09-01:39:15,0.69903
426,2022-02-09-01:39:16,1.17099
427,2022-02-09-01:39:17,0.83642
428,2022-02-09-01:39:18,0.61225
429,2022-02-09-01:39:19,0.90674
430,2022-02-09-01:39:20,0.96732
431,2022-02-09-01:39:20,0.65081
432,2022-02-09-01:39:21,0.77997
433,2022-02-09-01:39:22,0.66432
434,2022-02-09-01:39:23,0.82617
435,2022-02-09-01:39:23,0.82379
436,2022-02-09-01:39:24,0.57843
437,2022-02-09-01:39:25,1.08763
438,2022-02-09-01:39:26,0.72102
439,2022-02-09-01:39:27,0.75006
440,2022-02-09-01:39:27,0.58851
441,2022-02-09-01:39:28,0.60532
442,2022-02-09-01:39:28,0.66434
443,2022-02-09-01:39:29,1.01471
444,2022-02-09-01:39:30,1.10651
445,2022-02-09-01:39:31,0.73605
446,2022-02-09-01:39:32,1.07850
447,2022-02-09-01:39:34,1.24857
448,2022-02-09-01:39:35,1.00684
449,2022-02-09-01:39:36,0.95026
450,2022-02-09-01:39:36,0.94249
451,2022-02-09-01:39:38,1.00911
452,2022-02-09-01:39:38,0.93918
453,2022-02-09-01:39:39,0.78756
454,2022-02-09-01:39:40,0.91032
455,2022-02-09-01:39:41,1.18176
456,2022-02-09-01:39:42,0.73842
457,2022-02-09-01:39:43,0.83223
458,2022-02-09-01:39:44,0.81094
459,2022-02-09-01:39:45,0.93312
460,2022-02-09-01:39:46,1.22907
461,2022-02-09-01:39:47,1.15479
462,2022-02-09-01:39:48,0.68993
463,2022-02-09-01:39:49,0.82066
464,2022-02-09-01:39:49,0.78762
465,2022-02-09-01:39:50,0.63383
466,2022-02-09-01:39:51,1.51237
467,2022-02-09-01:39:53,1.03354
468,2022-02-09-01:39:54,0.97395
469,2022-02-09-01:39:55,1.00609
470,2022-02-09-01:39:55,0.76495
471,2022-02-09-01:39:56,0.85788
472,2022-02-09-01:39:57,0.80300
473,2022-02-09-01:39:58,1.18925
474,2022-02-09-01:39:59,1.23367
475,2022-02-09-01:40:00,0.89331
476,2022-02-09-01:40:01,0.82052
477,2022-02-09-01:40:02,1.05512
478,2022-02-09-01:40:03,1.08654
479,2022-02-09-01:40:04,0.62405
480,2022-02-09-01:40:05,0.73482
481,2022-02-09-01:40:05,0.54909
482,2022-02-09-01:40:06,0.94157
483,2022-02-09-01:40:07,0.68555
484,2022-02-09-01:40:08,1.22180
485,2022-02-09-01:40:09,0.87376
486,2022-02-09-01:40:10,0.91341
487,2022-02-09-01:40:11,1.04530
488,2022-02-09-01:40:12,0.94751
489,2022-02-09-01:40:13,1.13149
490,2022-02-09-01:40:14,1.08064
491,2022-02-09-01:40:15,0.86904
492,2022-02-09-01:40:16,1.10586
493,2022-02-09-01:40:17,0.68328
494,2022-02-09-01:40:17,0.82317
495,2022-02-09-01:40:18,0.99740
496,2022-02-09-01:40:19,0.65318
497,2022-02-09-01:40:20,0.81646
498,2022-02-09-01:40:21,0.83559
499,2022-02-09-01:40:22,0.82610
500,2022-02-09-01:40:23,1.10328
501,2022-02-09-01:40:24,0.89008
502,2022-02-09-01:40:24,0.71338
503,2022-02-09-01:40:25,0.60527
504,2022-02-09-01:40:26,0.64618
505,2022-02-09-01:40:26,0.90821
506,2022-02-09-01:40:28,1.05694
507,2022-02-09-01:40:29,1.01521
508,2022-02-09-01:40:29,0.80121
509,2022-02-09-01:40:31,1.50739
510,2022-02-09-01:40:32,1.03902
511,2022-02-09-01:40:33,0.93532
512,2022-02-09-01:40:34,1.11607
513,2022-02-09-01:40:35,0.80322
514,2022-02-09-01:40:36,1.27333
515,2022-02-09-01:40:37,1.22804
516,2022-02-09-01:40:38,0.85686
517,2022-02-09-01:40:39,1.06280
518,2022-02-09-01:40:40,0.76674
519,2022-02-09-01:40:41,0.80715
520,2022-02-09-01:40:41,0.66411
521,2022-02-09-01:40:42,0.64078
522,2022-02-09-01:40:43,0.86552
523,2022-02-09-01:40:44,0.72222
524,2022-02-09-01:40:45,1.03188
525,2022-02-09-01:40:45,0.67174
526,2022-02-09-01:40:46,1.03444
527,2022-02-09-01:40:47,0.91622
528,2022-02-09-01:40:48,0.78118
529,2022-02-09-01:40:49,0.69335
530,2022-02-09-01:40:50,0.85388
531,2022-02-09-01:40:51,1.10458
532,2022-02-09-01:40:52,0.97127
533,2022-02-09-01:40:52,0.80545
534,2022-02-09-01:40:53,0.83262
535,2022-02-09-01:40:54,0.93877
536,2022-02-09-01:40:55,0.82749
537,2022-02-09-01:40:56,0.76753
538,2022-02-09-01:40:57,0.89078
539,2022-02-09-01:40:57,0.75471
540,2022-02-09-01:40:58,0.97571
541,2022-02-09-01:41:00,1.06981
542,2022-02-09-01:41:01,1.04141
543,2022-02-09-01:41:01,0.85874
544,2022-02-09-01:41:02,0.81210
545,2022-02-09-01:41:03,0.59582
546,2022-02-09-01:41:04,1.14568
547,2022-02-09-01:41:05,1.11836
548,2022-02-09-01:41:06,0.93292
549,2022-02-09-01:41:07,1.20807
550,2022-02-09-01:41:08,1.02057
551,2022-02-09-01:41:09,1.00005
552,2022-02-09-01:41:10,1.05653
553,2022-02-09-01:41:11,0.93425
554,2022-02-09-01:41:13,1.18861
555,2022-02-09-01:41:13,0.96603
556,2022-02-09-01:41:14,0.85768
557,2022-02-09-01:41:16,1.20106
558,2022-02-09-01:41:17,1.02536
559,2022-02-09-01:41:17,0.86630
560,2022-02-09-01:41:19,1.19756
561,2022-02-09-01:41:19,0.84294
562,2022-02-09-01:41:20,0.67118
563,2022-02-09-01:41:21,0.67996
564,2022-02-09-01:41:22,1.02172
565,2022-02-09-01:41:23,0.81553
566,2022-02-09-01:41:24,0.90671
567,2022-02-09-01:41:25,1.08630
568,2022-02-09-01:41:26,1.25732
569,2022-02-09-01:41:27,1.32673
570,2022-02-09-01:41:28,1.14356
571,2022-02-09-01:41:30,1.13856
572,2022-02-09-01:41:31,1.27923
573,2022-02-09-01:41:32,0.81105
574,2022-02-09-01:41:33,1.21802
575,2022-02-09-01:41:34,1.49971
576,2022-02-09-01:41:35,1.08300
577,2022-02-09-01:41:36,0.84222
578,2022-02-09-01:41:37,1.17759
579,2022-02-09-01:41:38,0.91624
580,2022-02-09-01:41:39,0.99191
581,2022-02-09-01:41:41,1.25704
582,2022-02-09-01:41:41,0.59817
583,2022-02-09-01:41:42,1.00487
584,2022-02-09-01:41:43,1.03559
585,2022-02-09-01:41:44,0.86866
586,2022-02-09-01:41:45,1.20911
587,2022-02-09-01:41:46,0.70990
588,2022-02-09-01:41:47,1.04220
589,2022-02-09-01:41:49,1.41504
590,2022-02-09-01:41:50,1.41132
