date,init_position,final_position,time
183,2022-01-26-16:46:27,0,7,2.789907
184,2022-01-26-16:46:32,7,5,4.618916
185,2022-01-26-16:46:36,5,4,4.277157
186,2022-01-26-16:46:39,4,3,2.998086
187,2022-01-26-16:46:44,3,6,4.590899
188,2022-01-26-16:46:48,6,2,4.180522
189,2022-01-26-16:46:50,2,5,2.278799
190,2022-01-26-16:46:55,5,3,4.394721
191,2022-01-26-16:46:59,3,4,4.132053
192,2022-01-26-16:47:01,4,0,2.552761
193,2022-01-26-16:47:03,0,1,2.073090
194,2022-01-26-16:47:06,1,3,3.092408
195,2022-01-26-16:47:11,3,2,4.976871
196,2022-01-26-16:47:17,2,3,5.242521
197,2022-01-26-16:47:21,3,1,3.843607
198,2022-01-26-16:47:23,1,0,2.259453
199,2022-01-26-16:47:25,0,7,2.410163
200,2022-01-26-16:47:28,7,5,3.193094
201,2022-01-26-16:47:32,5,6,3.278562
202,2022-01-26-16:47:37,6,2,5.497351
203,2022-01-26-16:47:41,2,7,4.084193
204,2022-01-26-16:47:45,7,3,4.169900
205,2022-01-26-16:47:49,3,0,3.283159
206,2022-01-26-16:47:50,0,1,1.589825
207,2022-01-26-16:47:53,1,5,3.016640
208,2022-01-26-16:47:57,5,6,3.977369
209,2022-01-26-16:48:02,6,2,5.000628
210,2022-01-26-16:48:06,2,6,3.964029
211,2022-01-26-16:48:10,6,5,4.248892
212,2022-01-26-16:48:15,5,0,4.914950
213,2022-01-26-16:48:17,0,1,1.877521
214,2022-01-26-16:48:20,1,7,2.460172
215,2022-01-26-16:48:23,7,4,3.092608
216,2022-01-26-16:48:25,4,0,2.267703
217,2022-01-26-16:48:28,0,5,2.910087
218,2022-01-26-16:48:30,5,2,2.396929
219,2022-01-26-16:48:33,2,0,3.041323
220,2022-01-26-16:48:36,0,7,2.718302
221,2022-01-26-16:48:40,7,3,3.767476
222,2022-01-26-16:48:44,3,5,3.940488
223,2022-01-26-16:48:48,5,2,4.306556
224,2022-01-26-16:48:52,2,7,3.516019
225,2022-01-26-16:48:55,7,4,3.101974
226,2022-01-26-16:48:58,4,2,2.832361
227,2022-01-26-16:49:01,2,7,3.682765
228,2022-01-26-16:49:05,7,5,3.703669
229,2022-01-26-16:49:08,5,7,3.416821
229,2022-01-26,16:49:15,7,1,6.037471
Goal has been aborted : Moveit failed to compute the plan.
