"iteration,date,executiontime"
74,2022-02-09-01:34:38,0.79059
75,2022-02-09-01:34:39,0.78878
76,2022-02-09-01:34:40,0.67979
77,2022-02-09-01:34:41,0.97945
78,2022-02-09-01:34:41,0.67704
79,2022-02-09-01:34:42,0.85333
80,2022-02-09-01:34:43,0.48223
81,2022-02-09-01:34:43,0.52713
82,2022-02-09-01:34:44,0.84695
83,2022-02-09-01:34:45,0.56669
84,2022-02-09-01:34:45,0.71863
85,2022-02-09-01:34:46,0.67012
86,2022-02-09-01:34:47,0.81204
87,2022-02-09-01:34:48,0.94696
88,2022-02-09-01:34:49,0.93601
89,2022-02-09-01:34:50,0.82402
90,2022-02-09-01:34:51,0.88288
91,2022-02-09-01:34:51,0.89722
92,2022-02-09-01:34:52,0.78519
93,2022-02-09-01:34:53,0.49344
94,2022-02-09-01:34:54,0.86022
95,2022-02-09-01:34:55,0.92823
96,2022-02-09-01:34:55,0.42496
97,2022-02-09-01:34:55,0.43391
98,2022-02-09-01:34:56,0.75707
99,2022-02-09-01:34:57,0.65210
100,2022-02-09-01:34:58,0.88476
101,2022-02-09-01:34:59,1.13051
102,2022-02-09-01:34:59,0.43856
103,2022-02-09-01:35:00,0.77352
104,2022-02-09-01:35:01,0.81985
105,2022-02-09-01:35:02,0.80822
106,2022-02-09-01:35:03,0.95674
107,2022-02-09-01:35:03,0.64376
108,2022-02-09-01:35:04,0.72396
109,2022-02-09-01:35:05,0.79429
110,2022-02-09-01:35:05,0.68268
111,2022-02-09-01:35:06,0.95108
112,2022-02-09-01:35:07,0.74347
113,2022-02-09-01:35:08,0.83171
114,2022-02-09-01:35:09,0.83184
115,2022-02-09-01:35:09,0.64728
116,2022-02-09-01:35:10,0.91023
117,2022-02-09-01:35:11,1.03966
118,2022-02-09-01:35:12,0.89856
119,2022-02-09-01:35:13,0.54111
120,2022-02-09-01:35:14,0.79883
121,2022-02-09-01:35:14,0.60183
122,2022-02-09-01:35:15,0.79506
123,2022-02-09-01:35:16,0.45532
124,2022-02-09-01:35:16,0.90104
125,2022-02-09-01:35:17,0.94318
126,2022-02-09-01:35:18,0.51462
127,2022-02-09-01:35:19,0.67830
128,2022-02-09-01:35:19,0.80713
129,2022-02-09-01:35:20,0.78785
130,2022-02-09-01:35:21,0.94710
131,2022-02-09-01:35:22,0.60397
132,2022-02-09-01:35:22,0.54780
133,2022-02-09-01:35:23,0.52988
134,2022-02-09-01:35:24,0.75946
135,2022-02-09-01:35:25,1.01937
136,2022-02-09-01:35:25,0.93455
137,2022-02-09-01:35:26,0.63442
138,2022-02-09-01:35:27,0.69633
139,2022-02-09-01:35:28,0.77999
140,2022-02-09-01:35:29,1.43666
141,2022-02-09-01:35:30,1.02661
142,2022-02-09-01:35:31,0.48312
143,2022-02-09-01:35:31,0.74936
144,2022-02-09-01:35:32,0.82624
145,2022-02-09-01:35:33,0.46647
146,2022-02-09-01:35:34,1.16689
147,2022-02-09-01:35:35,1.14956
148,2022-02-09-01:35:35,0.46303
149,2022-02-09-01:35:36,0.70669
150,2022-02-09-01:35:37,0.69184
151,2022-02-09-01:35:38,0.77097
152,2022-02-09-01:35:39,0.95039
153,2022-02-09-01:35:39,0.69553
154,2022-02-09-01:35:40,0.92280
155,2022-02-09-01:35:41,0.54091
156,2022-02-09-01:35:41,0.64874
157,2022-02-09-01:35:42,0.64635
158,2022-02-09-01:35:43,0.64306
159,2022-02-09-01:35:44,0.90838
160,2022-02-09-01:35:44,0.84564
161,2022-02-09-01:35:45,0.56713
162,2022-02-09-01:35:46,0.85711
163,2022-02-09-01:35:46,0.60944
164,2022-02-09-01:35:47,0.90232
165,2022-02-09-01:35:48,0.63535
166,2022-02-09-01:35:49,0.71253
167,2022-02-09-01:35:49,0.66758
168,2022-02-09-01:35:50,0.78197
169,2022-02-09-01:35:51,0.60120
170,2022-02-09-01:35:51,0.59951
171,2022-02-09-01:35:52,0.72137
172,2022-02-09-01:35:53,0.90970
173,2022-02-09-01:35:54,0.64341
174,2022-02-09-01:35:54,0.84070
175,2022-02-09-01:35:55,0.96535
176,2022-02-09-01:35:56,0.56346
177,2022-02-09-01:35:56,0.51249
178,2022-02-09-01:35:57,0.57303
179,2022-02-09-01:35:58,0.73504
180,2022-02-09-01:35:59,1.08845
181,2022-02-09-01:36:00,1.00172
182,2022-02-09-01:36:00,0.53973
183,2022-02-09-01:36:01,0.72239
184,2022-02-09-01:36:02,0.72424
185,2022-02-09-01:36:02,0.61758
186,2022-02-09-01:36:03,0.77495
187,2022-02-09-01:36:04,0.62437
188,2022-02-09-01:36:04,0.49981
189,2022-02-09-01:36:05,0.57434
190,2022-02-09-01:36:05,0.47712
191,2022-02-09-01:36:06,0.78504
192,2022-02-09-01:36:07,0.71209
193,2022-02-09-01:36:08,0.73632
194,2022-02-09-01:36:08,0.74823
195,2022-02-09-01:36:09,0.59141
196,2022-02-09-01:36:10,0.64564
197,2022-02-09-01:36:11,0.92774
198,2022-02-09-01:36:11,0.87934
199,2022-02-09-01:36:12,0.51425
200,2022-02-09-01:36:13,0.64607
201,2022-02-09-01:36:13,0.69044
202,2022-02-09-01:36:14,0.62971
203,2022-02-09-01:36:14,0.45013
204,2022-02-09-01:36:15,0.84903
205,2022-02-09-01:36:16,0.90976
206,2022-02-09-01:36:17,0.64677
207,2022-02-09-01:36:18,0.70489
208,2022-02-09-01:36:18,0.86466
209,2022-02-09-01:36:19,0.62933
210,2022-02-09-01:36:20,0.70934
211,2022-02-09-01:36:20,0.75535
212,2022-02-09-01:36:21,0.70106
213,2022-02-09-01:36:22,0.53326
214,2022-02-09-01:36:22,0.63740
215,2022-02-09-01:36:23,0.83675
216,2022-02-09-01:36:24,0.56831
217,2022-02-09-01:36:24,0.71240
218,2022-02-09-01:36:25,0.48656
219,2022-02-09-01:36:26,0.62925
220,2022-02-09-01:36:26,0.79877
221,2022-02-09-01:36:27,1.02427
222,2022-02-09-01:36:28,0.86703
223,2022-02-09-01:36:29,0.67605
224,2022-02-09-01:36:30,0.83183
225,2022-02-09-01:36:31,0.86943
226,2022-02-09-01:36:32,1.02396
227,2022-02-09-01:36:32,0.56838
228,2022-02-09-01:36:33,0.51997
229,2022-02-09-01:36:33,0.58624
230,2022-02-09-01:36:34,0.58874
231,2022-02-09-01:36:35,0.78085
232,2022-02-09-01:36:35,0.55626
233,2022-02-09-01:36:36,0.99956
234,2022-02-09-01:36:37,0.87879
235,2022-02-09-01:36:38,0.68868
236,2022-02-09-01:36:39,0.68709
237,2022-02-09-01:36:39,0.77552
238,2022-02-09-01:36:40,0.61089
239,2022-02-09-01:36:41,0.68271
240,2022-02-09-01:36:41,0.73240
241,2022-02-09-01:36:42,0.65175
242,2022-02-09-01:36:43,0.65354
243,2022-02-09-01:36:43,0.51647
244,2022-02-09-01:36:44,0.73676
245,2022-02-09-01:36:44,0.50201
246,2022-02-09-01:36:45,0.72589
247,2022-02-09-01:36:46,0.59057
248,2022-02-09-01:36:46,0.74944
249,2022-02-09-01:36:47,0.79742
250,2022-02-09-01:36:48,0.80310
251,2022-02-09-01:36:49,0.80775
252,2022-02-09-01:36:50,0.69267
253,2022-02-09-01:36:50,0.82285
254,2022-02-09-01:36:51,0.73997
255,2022-02-09-01:36:52,1.13840
256,2022-02-09-01:36:53,0.72366
257,2022-02-09-01:36:54,0.75268
258,2022-02-09-01:36:55,0.79796
259,2022-02-09-01:36:55,0.74432
260,2022-02-09-01:36:56,0.98431
261,2022-02-09-01:36:57,0.88976
262,2022-02-09-01:36:58,0.69917
263,2022-02-09-01:36:58,0.51555
264,2022-02-09-01:36:59,0.49312
265,2022-02-09-01:37:00,0.80421
266,2022-02-09-01:37:01,0.90902
267,2022-02-09-01:37:01,0.91266
268,2022-02-09-01:37:02,0.44332
269,2022-02-09-01:37:03,0.92065
270,2022-02-09-01:37:04,1.12674
271,2022-02-09-01:37:04,0.50855
272,2022-02-09-01:37:05,0.56769
273,2022-02-09-01:37:06,0.95949
274,2022-02-09-01:37:07,0.88412
275,2022-02-09-01:37:07,0.48730
276,2022-02-09-01:37:08,0.66818
277,2022-02-09-01:37:09,0.82448
278,2022-02-09-01:37:09,0.51818
279,2022-02-09-01:37:10,0.93992
280,2022-02-09-01:37:11,0.62235
281,2022-02-09-01:37:12,0.91585
282,2022-02-09-01:37:12,0.51519
283,2022-02-09-01:37:13,0.79534
284,2022-02-09-01:37:14,1.12300
285,2022-02-09-01:37:15,0.97568
286,2022-02-09-01:37:16,0.55952
287,2022-02-09-01:37:17,0.68963
288,2022-02-09-01:37:17,0.59865
289,2022-02-09-01:37:18,1.14776
290,2022-02-09-01:37:19,0.82601
291,2022-02-09-01:37:20,0.65528
292,2022-02-09-01:37:21,0.91975
293,2022-02-09-01:37:22,0.89075
294,2022-02-09-01:37:22,0.57226
295,2022-02-09-01:37:23,1.11726
296,2022-02-09-01:37:24,0.44232
297,2022-02-09-01:37:24,0.61120
298,2022-02-09-01:37:25,0.84801
299,2022-02-09-01:37:26,0.54753
300,2022-02-09-01:37:27,1.00523
301,2022-02-09-01:37:28,1.11573
302,2022-02-09-01:37:28,0.54362
303,2022-02-09-01:37:29,0.56052
304,2022-02-09-01:37:30,1.02355
305,2022-02-09-01:37:31,0.90009
306,2022-02-09-01:37:32,1.22977
307,2022-02-09-01:37:33,0.91062
308,2022-02-09-01:37:34,0.56298
309,2022-02-09-01:37:34,0.85911
310,2022-02-09-01:37:35,0.69160
311,2022-02-09-01:37:36,0.92913
312,2022-02-09-01:37:37,1.06785
313,2022-02-09-01:37:38,0.82553
314,2022-02-09-01:37:39,1.10475
315,2022-02-09-01:37:40,0.67938
316,2022-02-09-01:37:40,0.71820
317,2022-02-09-01:37:41,0.85832
318,2022-02-09-01:37:42,0.99334
319,2022-02-09-01:37:43,0.60578
320,2022-02-09-01:37:44,0.73527
321,2022-02-09-01:37:44,0.57584
322,2022-02-09-01:37:45,0.65585
323,2022-02-09-01:37:46,0.62225
324,2022-02-09-01:37:46,0.90626
325,2022-02-09-01:37:47,0.91102
326,2022-02-09-01:37:48,0.87925
327,2022-02-09-01:37:49,1.10566
328,2022-02-09-01:37:50,0.89756
329,2022-02-09-01:37:51,0.66932
330,2022-02-09-01:37:52,0.81508
331,2022-02-09-01:37:52,0.65838
332,2022-02-09-01:37:53,1.07237
333,2022-02-09-01:37:54,0.70027
334,2022-02-09-01:37:55,0.78256
335,2022-02-09-01:37:56,0.94724
336,2022-02-09-01:37:56,0.46221
337,2022-02-09-01:37:57,0.79094
338,2022-02-09-01:37:58,0.58524
339,2022-02-09-01:37:59,0.80748
340,2022-02-09-01:37:59,0.88209
341,2022-02-09-01:38:00,0.88093
342,2022-02-09-01:38:01,0.59081
343,2022-02-09-01:38:02,0.83760
344,2022-02-09-01:38:02,0.46234
345,2022-02-09-01:38:03,0.66003
346,2022-02-09-01:38:04,0.74310
347,2022-02-09-01:38:05,0.92135
348,2022-02-09-01:38:05,0.75183
349,2022-02-09-01:38:06,0.97112
350,2022-02-09-01:38:07,0.85531
351,2022-02-09-01:38:08,0.94772
352,2022-02-09-01:38:09,0.66498
353,2022-02-09-01:38:10,0.99457
354,2022-02-09-01:38:11,0.91091
355,2022-02-09-01:38:11,0.59847
356,2022-02-09-01:38:12,0.99424
357,2022-02-09-01:38:13,0.86742
358,2022-02-09-01:38:14,0.63523
359,2022-02-09-01:38:14,0.55179
360,2022-02-09-01:38:15,0.88162
361,2022-02-09-01:38:16,0.94492
362,2022-02-09-01:38:17,0.64290
363,2022-02-09-01:38:17,0.68991
364,2022-02-09-01:38:19,1.16923
365,2022-02-09-01:38:20,1.05943
366,2022-02-09-01:38:20,0.46607
367,2022-02-09-01:38:21,0.82352
368,2022-02-09-01:38:22,0.72029
369,2022-02-09-01:38:23,1.29835
370,2022-02-09-01:38:24,0.83315
371,2022-02-09-01:38:25,1.01277
372,2022-02-09-01:38:26,0.94961
373,2022-02-09-01:38:27,0.73437
374,2022-02-09-01:38:27,0.63928
375,2022-02-09-01:38:28,0.75293
376,2022-02-09-01:38:28,0.57940
377,2022-02-09-01:38:29,0.63850
378,2022-02-09-01:38:30,0.47506
379,2022-02-09-01:38:30,0.85006
380,2022-02-09-01:38:31,1.02981
381,2022-02-09-01:38:32,0.95149
382,2022-02-09-01:38:34,1.42846
383,2022-02-09-01:38:35,0.95378
384,2022-02-09-01:38:36,0.80216
385,2022-02-09-01:38:36,0.73775
386,2022-02-09-01:38:37,0.78735
387,2022-02-09-01:38:38,0.61080
388,2022-02-09-01:38:38,0.54091
389,2022-02-09-01:38:39,0.64262
390,2022-02-09-01:38:40,0.83576
391,2022-02-09-01:38:41,0.97909
392,2022-02-09-01:38:42,1.14769
393,2022-02-09-01:38:43,0.84412
394,2022-02-09-01:38:44,1.06312
395,2022-02-09-01:38:44,0.49736
396,2022-02-09-01:38:45,0.88148
397,2022-02-09-01:38:46,0.80916
398,2022-02-09-01:38:47,0.60331
399,2022-02-09-01:38:48,0.96056
400,2022-02-09-01:38:49,0.92361
401,2022-02-09-01:38:49,0.90471
402,2022-02-09-01:38:50,0.87680
403,2022-02-09-01:38:51,0.71411
404,2022-02-09-01:38:52,0.99292
405,2022-02-09-01:38:53,0.97317
406,2022-02-09-01:38:54,0.71493
407,2022-02-09-01:38:55,0.99379
408,2022-02-09-01:38:56,0.84267
409,2022-02-09-01:38:57,1.03487
410,2022-02-09-01:38:58,1.31062
411,2022-02-09-01:38:59,0.88238
412,2022-02-09-01:39:00,1.13885
413,2022-02-09-01:39:01,1.00674
414,2022-02-09-01:39:02,0.73142
415,2022-02-09-01:39:03,0.89780
416,2022-02-09-01:39:03,0.44012
417,2022-02-09-01:39:04,0.81565
418,2022-02-09-01:39:05,0.81327
419,2022-02-09-01:39:05,0.53835
420,2022-02-09-01:39:06,1.16715
421,2022-02-09-01:39:07,1.04202
422,2022-02-09-01:39:08,1.02353
423,2022-02-09-01:39:09,1.01709
424,2022-02-09-01:39:11,1.07797
425,2022-02-09-01:39:11,0.62770
426,2022-02-09-01:39:12,1.00159
427,2022-02-09-01:39:13,0.86908
428,2022-02-09-01:39:14,0.63960
429,2022-02-09-01:39:15,0.91577
430,2022-02-09-01:39:16,0.99949
431,2022-02-09-01:39:17,0.94395
432,2022-02-09-01:39:17,0.90552
433,2022-02-09-01:39:18,1.03080
434,2022-02-09-01:39:20,1.04125
435,2022-02-09-01:39:20,0.63402
436,2022-02-09-01:39:21,1.03066
437,2022-02-09-01:39:22,1.21131
438,2022-02-09-01:39:23,0.88943
439,2022-02-09-01:39:24,0.65436
440,2022-02-09-01:39:25,0.90384
441,2022-02-09-01:39:26,0.82376
442,2022-02-09-01:39:27,0.93241
443,2022-02-09-01:39:28,0.93769
444,2022-02-09-01:39:29,1.04853
445,2022-02-09-01:39:29,0.87476
446,2022-02-09-01:39:30,0.95790
447,2022-02-09-01:39:32,1.17126
448,2022-02-09-01:39:33,1.01658
449,2022-02-09-01:39:33,0.89522
450,2022-02-09-01:39:34,0.97746
451,2022-02-09-01:39:35,0.55008
452,2022-02-09-01:39:36,0.88892
453,2022-02-09-01:39:37,0.58274
454,2022-02-09-01:39:38,1.07255
455,2022-02-09-01:39:39,1.32895
456,2022-02-09-01:39:40,0.94117
457,2022-02-09-01:39:41,0.94013
458,2022-02-09-01:39:42,0.81796
459,2022-02-09-01:39:43,1.19264
460,2022-02-09-01:39:44,1.23684
461,2022-02-09-01:39:45,0.95335
462,2022-02-09-01:39:46,0.83698
463,2022-02-09-01:39:47,0.91097
464,2022-02-09-01:39:48,0.82989
465,2022-02-09-01:39:48,0.85984
466,2022-02-09-01:39:50,1.21904
467,2022-02-09-01:39:51,0.84437
468,2022-02-09-01:39:52,1.04026
469,2022-02-09-01:39:53,1.18060
470,2022-02-09-01:39:54,1.01075
471,2022-02-09-01:39:55,0.96335
472,2022-02-09-01:39:56,0.95490
473,2022-02-09-01:39:57,1.07794
474,2022-02-09-01:39:58,0.99713
475,2022-02-09-01:39:59,0.79035
476,2022-02-09-01:39:59,0.79220
477,2022-02-09-01:40:00,1.01858
478,2022-02-09-01:40:01,0.70580
479,2022-02-09-01:40:02,1.12860
480,2022-02-09-01:40:03,0.69870
481,2022-02-09-01:40:04,0.89565
482,2022-02-09-01:40:05,1.02502
483,2022-02-09-01:40:06,0.73921
484,2022-02-09-01:40:07,1.02989
485,2022-02-09-01:40:08,0.94262
486,2022-02-09-01:40:08,0.69973
487,2022-02-09-01:40:09,0.93773
488,2022-02-09-01:40:10,1.06229
489,2022-02-09-01:40:11,0.89385
490,2022-02-09-01:40:12,0.94151
491,2022-02-09-01:40:13,1.08850
492,2022-02-09-01:40:14,0.86262
493,2022-02-09-01:40:15,0.81662
494,2022-02-09-01:40:16,1.27279
495,2022-02-09-01:40:17,1.06921
496,2022-02-09-01:40:18,0.65835
497,2022-02-09-01:40:18,0.61167
498,2022-02-09-01:40:19,0.65222
499,2022-02-09-01:40:20,0.78509
500,2022-02-09-01:40:21,1.12707
501,2022-02-09-01:40:22,1.05656
502,2022-02-09-01:40:23,0.79759
503,2022-02-09-01:40:24,1.05532
504,2022-02-09-01:40:25,0.67174
505,2022-02-09-01:40:26,1.14474
506,2022-02-09-01:40:29,2.79220
507,2022-02-09-01:40:29,0.76263
508,2022-02-09-01:40:30,0.84214
509,2022-02-09-01:40:31,0.87068
510,2022-02-09-01:40:32,1.12895
511,2022-02-09-01:40:33,1.11344
512,2022-02-09-01:40:34,1.12463
513,2022-02-09-01:40:35,0.80277
514,2022-02-09-01:40:36,1.02096
515,2022-02-09-01:40:37,1.30251
516,2022-02-09-01:40:38,0.80857
517,2022-02-09-01:40:39,0.96507
518,2022-02-09-01:40:40,0.83227
519,2022-02-09-01:40:41,0.68025
520,2022-02-09-01:40:42,0.73494
521,2022-02-09-01:40:42,0.72921
522,2022-02-09-01:40:43,0.92283
523,2022-02-09-01:40:44,0.71380
524,2022-02-09-01:40:45,1.23721
525,2022-02-09-01:40:47,1.40451
526,2022-02-09-01:40:47,0.87900
527,2022-02-09-01:40:49,1.56262
528,2022-02-09-01:40:50,1.05689
529,2022-02-09-01:40:51,0.97991
530,2022-02-09-01:40:52,1.01136
531,2022-02-09-01:40:53,0.91472
532,2022-02-09-01:40:54,1.28345
533,2022-02-09-01:40:55,0.96938
534,2022-02-09-01:40:56,1.05805
535,2022-02-09-01:40:58,1.40175
536,2022-02-09-01:40:59,1.08964
537,2022-02-09-01:40:59,0.69197
538,2022-02-09-01:41:00,0.72213
539,2022-02-09-01:41:01,1.19807
540,2022-02-09-01:41:02,0.99667
541,2022-02-09-01:41:03,1.05936
542,2022-02-09-01:41:04,0.96268
543,2022-02-09-01:41:05,1.08885
544,2022-02-09-01:41:06,0.64843
545,2022-02-09-01:41:07,0.97446
546,2022-02-09-01:41:08,1.33604
547,2022-02-09-01:41:09,0.92082
548,2022-02-09-01:41:10,0.93798
549,2022-02-09-01:41:11,1.17006
550,2022-02-09-01:41:13,1.09388
551,2022-02-09-01:41:14,1.43090
552,2022-02-09-01:41:15,1.12337
553,2022-02-09-01:41:16,1.30300
554,2022-02-09-01:41:17,0.92779
555,2022-02-09-01:41:18,0.76832
556,2022-02-09-01:41:19,1.25523
557,2022-02-09-01:41:21,1.13024
558,2022-02-09-01:41:21,0.90689
559,2022-02-09-01:41:22,0.83304
560,2022-02-09-01:41:23,0.81005
561,2022-02-09-01:41:24,0.87488
562,2022-02-09-01:41:25,1.01619
563,2022-02-09-01:41:26,0.69462
564,2022-02-09-01:41:27,0.87214
565,2022-02-09-01:41:27,0.84532
566,2022-02-09-01:41:28,0.94332
567,2022-02-09-01:41:29,0.74011
568,2022-02-09-01:41:30,1.34128
569,2022-02-09-01:41:32,1.19936
570,2022-02-09-01:41:33,1.22658
571,2022-02-09-01:41:34,1.04719
572,2022-02-09-01:41:35,1.12465
573,2022-02-09-01:41:36,1.05543
574,2022-02-09-01:41:37,1.07504
575,2022-02-09-01:41:39,1.39573
576,2022-02-09-01:41:39,0.87097
577,2022-02-09-01:41:40,0.76509
578,2022-02-09-01:41:41,0.75299
579,2022-02-09-01:41:42,0.90042
580,2022-02-09-01:41:43,1.11625
581,2022-02-09-01:41:44,1.03428
582,2022-02-09-01:41:45,0.90256
583,2022-02-09-01:41:46,0.85763
584,2022-02-09-01:41:46,0.74479
585,2022-02-09-01:41:47,0.52389
586,2022-02-09-01:41:48,1.10230
587,2022-02-09-01:41:49,0.69143
588,2022-02-09-01:41:50,1.09593
